Date,Team,PTS,,Opp,PTS,,OT,Notes
Mon Jan 3 2022,AEK Athens,,,Peristeri bwin,,,,Postponed
Sat Jan 8 2022,PAOK mateco,,,AEK Athens,,,,Postponed
Sat Jan 8 2022,Apollon Patras,,,Aris,,,,Postponed
Sat Jan 8 2022,Larisa,,,Ionikos,,,,Postponed
Sat Jan 8 2022,Peristeri bwin,,,Lavrio Megabolt,,,,Postponed
Sat Jan 8 2022,Iraklis,,,Panathinaikos OPAP,,,,Postponed
Sat Jan 8 2022,Olympiacos,,,Kolossos H Hotels,,,,Postponed
Sat Jan 15 2022,Aris,81,,Larisa,84,,,
Sat Jan 15 2022,Ionikos,65,,Olympiacos,109,,,
Sat Jan 15 2022,Kolossos H Hotels,80,,PAOK mateco,86,,,
Sun Jan 16 2022,Promitheas Patras,95,,Iraklis,82,,,
Sun Jan 16 2022,AEK Athens,81,,Peristeri bwin,101,,,
Mon Jan 17 2022,Panathinaikos OPAP,90,,Apollon Patras,48,,,
Sat Jan 22 2022,PAOK mateco,67,,AEK Athens,72,,,
Sat Jan 22 2022,Apollon Patras,56,,Aris,70,,,
Sat Jan 22 2022,Larisa,89,,Ionikos,84,,,
Sun Jan 23 2022,Peristeri bwin,75,,Lavrio Megabolt,52,,,
Sun Jan 23 2022,Olympiacos,87,,Kolossos H Hotels,69,,,
Mon Jan 24 2022,Iraklis,,,Panathinaikos OPAP,,,,Postponed
Wed Jan 26 2022,PAOK mateco,,,Ionikos,,,,Postponed
Sat Jan 29 2022,Olympiacos,80,,AEK Athens,74,,,
Sat Jan 29 2022,Larisa,75,,Kolossos H Hotels,93,,,
Sun Jan 30 2022,Apollon Patras,96,,Ionikos,82,,,
Sun Jan 30 2022,PAOK mateco,61,,Lavrio Megabolt,59,,,
Sun Jan 30 2022,Aris,83,,Panathinaikos OPAP,103,,,
Sun Jan 30 2022,Peristeri bwin,77,,Promitheas Patras,82,,,
Sun Feb 6 2022,Panathinaikos OPAP,90,,Larisa,86,,,
Mon Feb 7 2022,Olympiacos,87,,Aris,76,,,
Wed Feb 9 2022,PAOK mateco,69,,Ionikos,66,,,
Sat Feb 12 2022,Kolossos H Hotels,80,,Apollon Patras,76,,,
Sat Feb 12 2022,AEK Athens,65,,Larisa,82,,,
Sat Feb 12 2022,Iraklis,68,,Peristeri bwin,71,,,
Sun Feb 13 2022,Ionikos,75,,Aris,79,,,
Sun Feb 13 2022,Promitheas Patras,,,PAOK mateco,,,,Postponed
Mon Feb 14 2022,Lavrio Megabolt,58,,Olympiacos,101,,,
Mon Feb 14 2022,Iraklis,58,,Panathinaikos OPAP,70,,,
Sat Mar 5 2022,PAOK mateco,84,,Iraklis,73,,,
Sat Mar 5 2022,Aris,64,,Kolossos H Hotels,77,,,
Sun Mar 6 2022,Apollon Patras,75,,AEK Athens,77,,,
Sun Mar 6 2022,Larisa,91,,Lavrio Megabolt,77,,,
Mon Mar 7 2022,Panathinaikos OPAP,68,,Ionikos,61,,,
Sat Mar 12 2022,Lavrio Megabolt,,,Apollon Patras,,,,Postponed
Sat Mar 12 2022,Kolossos H Hotels,,,Ionikos,,,,Postponed
Sat Mar 12 2022,Iraklis,65,,Olympiacos,94,,,
Sun Mar 13 2022,AEK Athens,73,,Aris,91,,,
Sun Mar 13 2022,Promitheas Patras,,,Larisa,,,,Postponed
Sun Mar 13 2022,Peristeri bwin,57,,Panathinaikos OPAP,75,,,
Sat Mar 19 2022,Ionikos,75,,AEK Athens,92,,,
Sat Mar 19 2022,Larisa,90,,Iraklis,85,,,
Sat Mar 19 2022,Aris,64,,Lavrio Megabolt,68,,,
Sat Mar 19 2022,PAOK mateco,67,,Peristeri bwin,68,,,
Sun Mar 20 2022,Apollon Patras,60,,Promitheas Patras,80,,,
Sun Mar 20 2022,Panathinaikos OPAP,88,,Kolossos H Hotels,64,,,
Sat Mar 26 2022,Iraklis,95,,Apollon Patras,89,,2OT,
Sat Mar 26 2022,Lavrio Megabolt,91,,Ionikos,84,,,
Sat Mar 26 2022,PAOK mateco,67,,Panathinaikos OPAP,77,,,
Sun Mar 27 2022,Promitheas Patras,73,,Aris,76,,,
Sun Mar 27 2022,AEK Athens,65,,Kolossos H Hotels,62,,,
Mon Mar 28 2022,Peristeri bwin,85,,Olympiacos,104,,,
Wed Mar 30 2022,Lavrio Megabolt,62,,Apollon Patras,72,,,
Wed Mar 30 2022,Kolossos H Hotels,84,,Ionikos,86,,,
Sat Apr 2 2022,Aris,86,,Iraklis,91,,,
Sat Apr 2 2022,Ionikos,84,,Promitheas Patras,88,,,
Sun Apr 3 2022,Panathinaikos OPAP,83,,AEK Athens,69,,,
Sun Apr 3 2022,Kolossos H Hotels,,,Lavrio Megabolt,,,,Postponed
Sun Apr 3 2022,Larisa,77,,Peristeri bwin,71,,,
Mon Apr 4 2022,Olympiacos,84,,PAOK mateco,73,,,
Thu Apr 7 2022,Aris,67,,Olympiacos,89,,,
Sat Apr 9 2022,Peristeri bwin,72,,Apollon Patras,74,,,
Sat Apr 9 2022,Iraklis,,,Ionikos,,,,Postponed
Sat Apr 9 2022,PAOK mateco,70,,Larisa,74,,,
Sun Apr 10 2022,Lavrio Megabolt,75,,AEK Athens,90,,,
Sun Apr 10 2022,Promitheas Patras,61,,Kolossos H Hotels,68,,,
Mon Apr 11 2022,Olympiacos,68,,Panathinaikos OPAP,62,,,
Wed Apr 13 2022,Kolossos H Hotels,84,,Lavrio Megabolt,81,,,
Thu Apr 14 2022,Olympiacos,85,,Promitheas Patras,66,,,
Sat Apr 16 2022,Kolossos H Hotels,64,,Iraklis,62,,,
Sat Apr 16 2022,Larisa,84,,Olympiacos,93,,,
Sat Apr 16 2022,Apollon Patras,76,,PAOK mateco,81,,,
Sat Apr 16 2022,Aris,70,,Peristeri bwin,67,,,
Sun Apr 17 2022,Panathinaikos OPAP,91,,Lavrio Megabolt,82,,,
Sun Apr 17 2022,AEK Athens,89,,Promitheas Patras,85,,,
Wed Apr 20 2022,Iraklis,74,,AEK Athens,80,,,
Wed Apr 20 2022,PAOK mateco,76,,Aris,77,,,
Wed Apr 20 2022,Peristeri bwin,87,,Ionikos,82,,,
Wed Apr 20 2022,Promitheas Patras,82,,Lavrio Megabolt,90,,,
Wed Apr 20 2022,Larisa,67,,Panathinaikos OPAP,98,,,
Wed Apr 27 2022,Iraklis,62,,Ionikos,74,,,
Wed Apr 27 2022,Promitheas Patras,65,,PAOK mateco,84,,,
Sat Apr 30 2022,Lavrio Megabolt,67,,Iraklis,83,,,
Sat Apr 30 2022,Ionikos,80,,PAOK mateco,79,,,
Sun May 1 2022,Apollon Patras,74,,Larisa,83,,,
Sun May 1 2022,Kolossos H Hotels,78,,Peristeri bwin,70,,,
Sun May 1 2022,Panathinaikos OPAP,76,,Promitheas Patras,67,,,
Sat May 7 2022,Peristeri bwin,72,,AEK Athens,78,,,
Sat May 7 2022,Larisa,70,,Aris,82,,,
Sat May 7 2022,Apollon Patras,68,,Panathinaikos OPAP,78,,,
Sat May 7 2022,Iraklis,69,,Promitheas Patras,78,,,
Sat May 7 2022,PAOK mateco,60,,Kolossos H Hotels,69,,,
Sun May 8 2022,Olympiacos,86,,Ionikos,78,,,
Wed May 11 2022,Olympiacos,94,,Apollon Patras,68,,,
Wed May 11 2022,Promitheas Patras,77,,Larisa,84,,,
Sat May 14 2022,Aris,73,,Apollon Patras,74,,,
Sat May 14 2022,Panathinaikos OPAP,81,,Iraklis,59,,,
Sat May 14 2022,Ionikos,84,,Larisa,86,,,
Sat May 14 2022,Kolossos H Hotels,74,,Olympiacos,93,,,
Sat May 14 2022,AEK Athens,72,,PAOK mateco,96,,,
Sat May 14 2022,Lavrio Megabolt,80,,Peristeri bwin,91,,,
