Date,Team,PTS,,Opp,PTS,,OT,Notes
Sat Mar 16 2019,Lavrio Aegean Cargo,80,,Kolossos H Hotels,76,,,
Sun Mar 17 2019,Panathinaikos OPAP,20,,Olympiacos,0,,,
Sun Mar 17 2019,Holargos,61,,Promitheas Patras,86,,,
Sat Mar 23 2019,PAOK,62,,Aris,58,,,
Sat Mar 23 2019,AEK Athens,87,,Ifaistos Lemnos,74,,,
Sat Mar 23 2019,Rethymno Cretan Kings,61,,Holargos,66,,,
Sat Mar 23 2019,Promitheas Patras,82,,Kymis Seajets,86,,,
Sat Mar 23 2019,Peristeri Vikos Cola,55,,Lavrio Aegean Cargo,83,,,
Sun Mar 24 2019,Olympiacos,101,,Panionios,65,,,
Mon Mar 25 2019,Kolossos H Hotels,68,,Panathinaikos OPAP,95,,,
Sat Mar 30 2019,Aris,73,,AEK Athens,81,,,
Sat Mar 30 2019,Kymis Seajets,66,,Holargos,73,,,
Sat Mar 30 2019,Lavrio Aegean Cargo,88,,PAOK,99,,,
Sat Mar 30 2019,Ifaistos Lemnos,68,,Promitheas Patras,73,,,
Sat Mar 30 2019,Panionios,109,,Kolossos H Hotels,106,,,
Sun Mar 31 2019,Panathinaikos OPAP,72,,Peristeri Vikos Cola,80,,,
Mon Apr 1 2019,Olympiacos,92,,Rethymno Cretan Kings,58,,,
Sat Apr 6 2019,Promitheas Patras,65,,Aris,66,,,
Sat Apr 6 2019,Rethymno Cretan Kings,84,,Kymis Seajets,77,,,
Sat Apr 6 2019,AEK Athens,100,,Lavrio Aegean Cargo,94,,,
Sat Apr 6 2019,Peristeri Vikos Cola,75,,Panionios,77,,,
Sun Apr 7 2019,Holargos,70,,Ifaistos Lemnos,72,,,
Sun Apr 7 2019,PAOK,51,,Panathinaikos OPAP,89,,,
Wed Apr 10 2019,Panathinaikos OPAP,104,,AEK Athens,72,,,
Wed Apr 10 2019,Aris,63,,Holargos,76,,,
Wed Apr 10 2019,Ifaistos Lemnos,83,,Kymis Seajets,90,,,
Wed Apr 10 2019,Panionios,73,,PAOK,83,,,
Wed Apr 10 2019,Olympiacos,76,,Peristeri Vikos Cola,81,,,
Wed Apr 10 2019,Lavrio Aegean Cargo,63,,Promitheas Patras,71,,,
Wed Apr 10 2019,Kolossos H Hotels,67,,Rethymno Cretan Kings,93,,,
Sat Apr 13 2019,Kymis Seajets,60,,Aris,95,,,
Sat Apr 13 2019,Rethymno Cretan Kings,80,,Ifaistos Lemnos,77,,,
Sat Apr 13 2019,Holargos,69,,Lavrio Aegean Cargo,76,,,
Sat Apr 13 2019,PAOK,59,,Olympiacos,80,,,
Sat Apr 13 2019,Promitheas Patras,76,,Panathinaikos OPAP,87,,,
Sat Apr 13 2019,AEK Athens,74,,Panionios,78,,,
Sat Apr 13 2019,Peristeri Vikos Cola,84,,Kolossos H Hotels,77,,,
Sat Apr 20 2019,Olympiacos,76,,AEK Athens,67,,,
Sat Apr 20 2019,Aris,64,,Ifaistos Lemnos,73,,,
Sat Apr 20 2019,Lavrio Aegean Cargo,88,,Kymis Seajets,89,,,
Sat Apr 20 2019,Kolossos H Hotels,83,,PAOK,79,,,
Sat Apr 20 2019,Panionios,67,,Promitheas Patras,104,,,
Sat Apr 20 2019,Peristeri Vikos Cola,73,,Rethymno Cretan Kings,83,,,
Sat May 4 2019,Panathinaikos OPAP,81,,Holargos,64,,,
Sat May 4 2019,Kolossos H Hotels,74,,Olympiacos,95,,,
Tue May 7 2019,Holargos,110,,Panionios,90,,,
Wed May 8 2019,Rethymno Cretan Kings,87,,Aris,81,,,
Wed May 8 2019,Ifaistos Lemnos,76,,Lavrio Aegean Cargo,96,,,
Wed May 8 2019,Promitheas Patras,59,,Olympiacos,86,,,
Wed May 8 2019,Kymis Seajets,20,,Panathinaikos OPAP,0,,,
Wed May 8 2019,PAOK,65,,Peristeri Vikos Cola,83,,,
Wed May 8 2019,AEK Athens,106,,Kolossos H Hotels,69,,,
