Date,Team,PTS,,Opp,PTS,,OT,Notes
Sat Nov 30 2013,Real Madrid,97,,Cajasol,62,,,
Sat Nov 30 2013,La Bruixa d'Or,103,,Tuenti Móvil Estudiantes,104,,9OT,
Sat Nov 30 2013,Baloncesto Fuenlabrada,79,,FIATC Joventut,76,,9OT,
Sat Nov 30 2013,Bilbao Basket,81,,CB Valladolid,57,,,
Sun Dec 1 2013,CAI Zaragoza,50,,FC Barcelona,73,,,
Sun Dec 1 2013,Iberostar Tenerife,73,,Unicaja,88,,,
Sun Dec 1 2013,Río Natura Monbús,67,,Gipuzkoa Basket,63,,,
Sun Dec 1 2013,Herbalife Gran Canaria,70,,Valencia Basket,74,,,
Sun Dec 1 2013,UCAM Murcia,90,,Laboral Kutxa,98,,,
Sat Dec 7 2013,Tuenti Móvil Estudiantes,55,,Bilbao Basket,72,,,
Sat Dec 7 2013,Real Madrid,85,,Iberostar Tenerife,74,,,
Sat Dec 7 2013,FIATC Joventut,79,,CB Valladolid,72,,,
Sat Dec 7 2013,Baloncesto Fuenlabrada,68,,CAI Zaragoza,77,,,
Sun Dec 8 2013,Unicaja,74,,FC Barcelona,67,,,
Sun Dec 8 2013,Gipuzkoa Basket,84,,La Bruixa d'Or,72,,,
Sun Dec 8 2013,Herbalife Gran Canaria,83,,Río Natura Monbús,77,,9OT,
Sun Dec 8 2013,Valencia Basket,79,,Laboral Kutxa,78,,,
Tue Dec 10 2013,Cajasol,85,,UCAM Murcia,89,,,
Sat Dec 14 2013,Bilbao Basket,75,,Cajasol,72,,,
Sat Dec 14 2013,Iberostar Tenerife,88,,Tuenti Móvil Estudiantes,85,,,
Sat Dec 14 2013,Unicaja,61,,Gipuzkoa Basket,69,,,
Sat Dec 14 2013,UCAM Murcia,86,,Valencia Basket,88,,,
Sun Dec 15 2013,CB Valladolid,50,,FC Barcelona,109,,,
Sun Dec 15 2013,La Bruixa d'Or,73,,Baloncesto Fuenlabrada,81,,,
Sun Dec 15 2013,CAI Zaragoza,55,,Herbalife Gran Canaria,58,,,
Sun Dec 15 2013,Laboral Kutxa,74,,FIATC Joventut,83,,,
Sun Dec 15 2013,Río Natura Monbús,59,,Real Madrid,82,,,
Sat Dec 21 2013,CB Valladolid,68,,Iberostar Tenerife,84,,,
Sat Dec 21 2013,UCAM Murcia,74,,La Bruixa d'Or,84,,,
Sat Dec 21 2013,Unicaja,61,,Río Natura Monbús,79,,,
Sun Dec 22 2013,Laboral Kutxa,92,,Bilbao Basket,96,,9OT,
Sun Dec 22 2013,Cajasol,61,,Tuenti Móvil Estudiantes,54,,,
Sun Dec 22 2013,FC Barcelona,77,,Baloncesto Fuenlabrada,73,,,
Sun Dec 22 2013,FIATC Joventut,82,,Herbalife Gran Canaria,89,,9OT,
Sun Dec 22 2013,Real Madrid,82,,Valencia Basket,75,,,
Sun Dec 22 2013,Gipuzkoa Basket,92,,CAI Zaragoza,67,,,
Fri Dec 27 2013,Herbalife Gran Canaria,52,,FC Barcelona,62,,,
Fri Dec 27 2013,La Bruixa d'Or,60,,Cajasol,78,,,
Fri Dec 27 2013,Real Madrid,72,,FIATC Joventut,68,,,
Fri Dec 27 2013,CAI Zaragoza,76,,Unicaja,67,,,
Fri Dec 27 2013,Bilbao Basket,77,,UCAM Murcia,78,,,
Fri Dec 27 2013,Baloncesto Fuenlabrada,58,,Gipuzkoa Basket,77,,,
Fri Dec 27 2013,Tuenti Móvil Estudiantes,84,,Valencia Basket,96,,,
Fri Dec 27 2013,Río Natura Monbús,73,,CB Valladolid,77,,,
Fri Dec 27 2013,Iberostar Tenerife,95,,Laboral Kutxa,83,,,
Sun Dec 29 2013,Valencia Basket,95,,Cajasol,77,,,
Sun Dec 29 2013,Bilbao Basket,88,,La Bruixa d'Or,66,,,
Sun Dec 29 2013,Laboral Kutxa,94,,Río Natura Monbús,92,,,
Sun Dec 29 2013,FC Barcelona,84,,Real Madrid,98,,,
Mon Dec 30 2013,UCAM Murcia,69,,Iberostar Tenerife,82,,,
Mon Dec 30 2013,FIATC Joventut,81,,Tuenti Móvil Estudiantes,74,,,
Mon Dec 30 2013,Unicaja,81,,Baloncesto Fuenlabrada,71,,,
Mon Dec 30 2013,Gipuzkoa Basket,56,,Herbalife Gran Canaria,63,,,
Mon Dec 30 2013,CB Valladolid,79,,CAI Zaragoza,95,,,
Fri Jan 3 2014,Cajasol,59,,Iberostar Tenerife,75,,,
Sat Jan 4 2014,Unicaja,99,,La Bruixa d'Or,78,,,
Sat Jan 4 2014,Tuenti Móvil Estudiantes,97,,Río Natura Monbús,85,,,
Sat Jan 4 2014,Gipuzkoa Basket,83,,CB Valladolid,64,,,
Sat Jan 4 2014,FC Barcelona,72,,Laboral Kutxa,76,,,
Sat Jan 4 2014,Real Madrid,75,,CAI Zaragoza,68,,,
Sun Jan 5 2014,Valencia Basket,83,,Bilbao Basket,80,,,
Sun Jan 5 2014,Herbalife Gran Canaria,83,,Baloncesto Fuenlabrada,78,,,
Sun Jan 5 2014,FIATC Joventut,82,,UCAM Murcia,76,,,
Sat Jan 11 2014,Río Natura Monbús,71,,Cajasol,80,,,
Sat Jan 11 2014,Iberostar Tenerife,67,,Valencia Basket,92,,,
Sun Jan 12 2014,UCAM Murcia,63,,FC Barcelona,96,,,
Sun Jan 12 2014,CAI Zaragoza,89,,Tuenti Móvil Estudiantes,62,,,
Sun Jan 12 2014,La Bruixa d'Or,85,,Herbalife Gran Canaria,70,,,
Sun Jan 12 2014,Bilbao Basket,70,,FIATC Joventut,80,,,
Sun Jan 12 2014,CB Valladolid,58,,Unicaja,112,,,
Sun Jan 12 2014,Baloncesto Fuenlabrada,81,,Real Madrid,96,,,
Sun Jan 12 2014,Laboral Kutxa,78,,Gipuzkoa Basket,76,,,
Sat Jan 18 2014,Iberostar Tenerife,90,,Bilbao Basket,93,,,
Sat Jan 18 2014,Cajasol,74,,FIATC Joventut,65,,,
Sat Jan 18 2014,Baloncesto Fuenlabrada,107,,CB Valladolid,83,,,
Sun Jan 19 2014,Tuenti Móvil Estudiantes,56,,FC Barcelona,73,,,
Sun Jan 19 2014,Herbalife Gran Canaria,66,,Unicaja,76,,,
Sun Jan 19 2014,Valencia Basket,76,,La Bruixa d'Or,64,,,
Sun Jan 19 2014,Río Natura Monbús,83,,UCAM Murcia,47,,,
Sun Jan 19 2014,Real Madrid,76,,Gipuzkoa Basket,65,,,
Sun Jan 19 2014,CAI Zaragoza,83,,Laboral Kutxa,92,,,
Fri Jan 24 2014,CB Valladolid,60,,Herbalife Gran Canaria,89,,,
Sat Jan 25 2014,FIATC Joventut,69,,Valencia Basket,85,,,
Sat Jan 25 2014,UCAM Murcia,67,,CAI Zaragoza,103,,,
Sun Jan 26 2014,FC Barcelona,62,,Cajasol,57,,,
Sun Jan 26 2014,La Bruixa d'Or,83,,Iberostar Tenerife,78,,,
Sun Jan 26 2014,Gipuzkoa Basket,61,,Tuenti Móvil Estudiantes,72,,,
Sun Jan 26 2014,Laboral Kutxa,73,,Baloncesto Fuenlabrada,74,,,
Sun Jan 26 2014,Bilbao Basket,81,,Río Natura Monbús,89,,,
Sun Jan 26 2014,Unicaja,67,,Real Madrid,88,,,
Sat Feb 1 2014,Gipuzkoa Basket,59,,Cajasol,80,,,
Sat Feb 1 2014,UCAM Murcia,84,,Baloncesto Fuenlabrada,87,,,
Sat Feb 1 2014,Real Madrid,105,,CB Valladolid,83,,,
Sun Feb 2 2014,Unicaja,85,,Tuenti Móvil Estudiantes,84,,,
Sun Feb 2 2014,Laboral Kutxa,81,,Herbalife Gran Canaria,84,,,
Sun Feb 2 2014,La Bruixa d'Or,72,,FIATC Joventut,93,,,
Sun Feb 2 2014,Iberostar Tenerife,76,,Río Natura Monbús,84,,,
Sun Feb 2 2014,FC Barcelona,93,,Valencia Basket,95,,,
Sun Feb 2 2014,Bilbao Basket,72,,CAI Zaragoza,88,,,
Sat Feb 15 2014,Tuenti Móvil Estudiantes,89,,CB Valladolid,59,,,
Sat Feb 15 2014,Real Madrid,90,,Laboral Kutxa,74,,,
Sun Feb 16 2014,FIATC Joventut,79,,FC Barcelona,88,,,
Sun Feb 16 2014,Baloncesto Fuenlabrada,73,,Bilbao Basket,95,,,
Sun Feb 16 2014,CAI Zaragoza,78,,Iberostar Tenerife,75,,,
Sun Feb 16 2014,Cajasol,76,,Unicaja,89,,,
Sun Feb 16 2014,Río Natura Monbús,77,,La Bruixa d'Or,56,,,
Sun Feb 16 2014,Herbalife Gran Canaria,78,,UCAM Murcia,71,,,
Sun Feb 16 2014,Valencia Basket,57,,Gipuzkoa Basket,50,,,
Sat Feb 22 2014,Cajasol,84,,Baloncesto Fuenlabrada,75,,,
Sat Feb 22 2014,FIATC Joventut,72,,Río Natura Monbús,89,,,
Sat Feb 22 2014,CB Valladolid,67,,Laboral Kutxa,84,,,
Sun Feb 23 2014,Gipuzkoa Basket,68,,Bilbao Basket,78,,,
Sun Feb 23 2014,FC Barcelona,78,,Iberostar Tenerife,56,,,
Sun Feb 23 2014,Tuenti Móvil Estudiantes,62,,Herbalife Gran Canaria,76,,,
Sun Feb 23 2014,Real Madrid,92,,La Bruixa d'Or,69,,,
Sun Feb 23 2014,Unicaja,78,,UCAM Murcia,76,,,
Sun Feb 23 2014,Valencia Basket,89,,CAI Zaragoza,95,,,
Sat Mar 1 2014,UCAM Murcia,93,,Cajasol,73,,,
Sun Mar 2 2014,Bilbao Basket,80,,Tuenti Móvil Estudiantes,86,,,
Sun Mar 2 2014,CAI Zaragoza,81,,Baloncesto Fuenlabrada,72,,,
Sun Mar 2 2014,Río Natura Monbús,60,,Herbalife Gran Canaria,53,,,
Sun Mar 2 2014,CB Valladolid,73,,FIATC Joventut,95,,,
Sun Mar 2 2014,FC Barcelona,74,,Unicaja,69,,,
Sun Mar 2 2014,Iberostar Tenerife,76,,Real Madrid,87,,,
Sun Mar 2 2014,La Bruixa d'Or,65,,Gipuzkoa Basket,73,,,
Sun Mar 2 2014,Laboral Kutxa,55,,Valencia Basket,67,,,
Sat Mar 8 2014,Cajasol,82,,Bilbao Basket,79,,,
Sat Mar 8 2014,Tuenti Móvil Estudiantes,96,,Iberostar Tenerife,94,,9OT,
Sat Mar 8 2014,Valencia Basket,85,,UCAM Murcia,76,,,
Sat Mar 8 2014,FC Barcelona,111,,CB Valladolid,66,,,
Sun Mar 9 2014,Gipuzkoa Basket,55,,Unicaja,81,,,
Sun Mar 9 2014,Baloncesto Fuenlabrada,83,,La Bruixa d'Or,84,,,
Sun Mar 9 2014,Real Madrid,83,,Río Natura Monbús,68,,,
Sun Mar 9 2014,FIATC Joventut,71,,Laboral Kutxa,100,,,
Sun Mar 9 2014,Herbalife Gran Canaria,84,,CAI Zaragoza,77,,,
Sat Mar 15 2014,CB Valladolid,68,,Cajasol,84,,,
Sat Mar 15 2014,UCAM Murcia,65,,Real Madrid,102,,,
Sun Mar 16 2014,La Bruixa d'Or,63,,FC Barcelona,91,,,
Sun Mar 16 2014,Laboral Kutxa,87,,Tuenti Móvil Estudiantes,84,,,
Sun Mar 16 2014,Iberostar Tenerife,68,,Baloncesto Fuenlabrada,84,,,
Sun Mar 16 2014,Bilbao Basket,70,,Herbalife Gran Canaria,77,,,
Sun Mar 16 2014,Gipuzkoa Basket,65,,FIATC Joventut,76,,,
Sun Mar 16 2014,Unicaja,83,,Valencia Basket,91,,,
Sun Mar 16 2014,Río Natura Monbús,58,,CAI Zaragoza,85,,,
Sat Mar 22 2014,Baloncesto Fuenlabrada,76,,Río Natura Monbús,75,,,
Sat Mar 22 2014,Valencia Basket,91,,CB Valladolid,77,,,
Sun Mar 23 2014,Real Madrid,87,,Bilbao Basket,73,,,
Sun Mar 23 2014,Herbalife Gran Canaria,68,,Iberostar Tenerife,72,,,
Sun Mar 23 2014,FIATC Joventut,60,,Unicaja,58,,,
Sun Mar 23 2014,CAI Zaragoza,74,,La Bruixa d'Or,71,,,
Sun Mar 23 2014,Tuenti Móvil Estudiantes,84,,UCAM Murcia,85,,,
Sun Mar 23 2014,FC Barcelona,86,,Gipuzkoa Basket,75,,,
Sun Mar 23 2014,Cajasol,65,,Laboral Kutxa,101,,,
Sat Mar 29 2014,CAI Zaragoza,59,,Cajasol,79,,,
Sat Mar 29 2014,UCAM Murcia,80,,Gipuzkoa Basket,85,,,
Sat Mar 29 2014,Río Natura Monbús,64,,Valencia Basket,69,,,
Sat Mar 29 2014,La Bruixa d'Or,76,,CB Valladolid,88,,,
Sun Mar 30 2014,Bilbao Basket,75,,FC Barcelona,104,,,
Sun Mar 30 2014,Baloncesto Fuenlabrada,66,,Tuenti Móvil Estudiantes,86,,,
Sun Mar 30 2014,Iberostar Tenerife,63,,FIATC Joventut,76,,,
Sun Mar 30 2014,Laboral Kutxa,64,,Unicaja,83,,,
Sun Mar 30 2014,Herbalife Gran Canaria,74,,Real Madrid,83,,,
Sat Apr 5 2014,CB Valladolid,77,,Bilbao Basket,93,,,
Sat Apr 5 2014,Unicaja,71,,Iberostar Tenerife,60,,,
Sat Apr 5 2014,Gipuzkoa Basket,76,,Río Natura Monbús,72,,,
Sun Apr 6 2014,FIATC Joventut,69,,Baloncesto Fuenlabrada,76,,,
Sun Apr 6 2014,Valencia Basket,86,,Herbalife Gran Canaria,81,,,
Sun Apr 6 2014,Tuenti Móvil Estudiantes,81,,La Bruixa d'Or,74,,,
Sun Apr 6 2014,Laboral Kutxa,80,,UCAM Murcia,89,,,
Sun Apr 6 2014,Cajasol,75,,Real Madrid,81,,,
Sun Apr 6 2014,FC Barcelona,79,,CAI Zaragoza,85,,,
Sat Apr 12 2014,Río Natura Monbús,62,,FC Barcelona,77,,,
Sat Apr 12 2014,Herbalife Gran Canaria,60,,Cajasol,73,,,
Sat Apr 12 2014,UCAM Murcia,75,,CB Valladolid,70,,,
Sat Apr 12 2014,La Bruixa d'Or,78,,Laboral Kutxa,101,,,
Sun Apr 13 2014,Real Madrid,71,,Tuenti Móvil Estudiantes,64,,,
Sun Apr 13 2014,CAI Zaragoza,57,,FIATC Joventut,82,,,
Sun Apr 13 2014,Bilbao Basket,74,,Unicaja,109,,,
Sun Apr 13 2014,Iberostar Tenerife,66,,Gipuzkoa Basket,70,,,
Sun Apr 13 2014,Baloncesto Fuenlabrada,62,,Valencia Basket,75,,,
Sat Apr 19 2014,Gipuzkoa Basket,67,,Baloncesto Fuenlabrada,81,,,
Sun Apr 20 2014,Laboral Kutxa,82,,Iberostar Tenerife,78,,,
Sun Apr 20 2014,Valencia Basket,88,,Tuenti Móvil Estudiantes,80,,,
Sun Apr 20 2014,Cajasol,97,,La Bruixa d'Or,72,,,
Sun Apr 20 2014,CB Valladolid,83,,Río Natura Monbús,84,,,
Sun Apr 20 2014,Unicaja,91,,CAI Zaragoza,81,,,
Mon Apr 21 2014,UCAM Murcia,69,,Bilbao Basket,82,,,
Sat Apr 26 2014,Tuenti Móvil Estudiantes,82,,Cajasol,71,,,
Sat Apr 26 2014,Río Natura Monbús,71,,Unicaja,80,,,
Sat Apr 26 2014,Bilbao Basket,70,,Laboral Kutxa,76,,,
Sun Apr 27 2014,Baloncesto Fuenlabrada,63,,FC Barcelona,81,,,
Sun Apr 27 2014,Herbalife Gran Canaria,84,,FIATC Joventut,78,,,
Sun Apr 27 2014,La Bruixa d'Or,79,,UCAM Murcia,90,,,
Sun Apr 27 2014,Valencia Basket,110,,Real Madrid,105,,,
Sun Apr 27 2014,CAI Zaragoza,62,,Gipuzkoa Basket,73,,,
Mon Apr 28 2014,Iberostar Tenerife,103,,CB Valladolid,91,,,
Thu May 1 2014,FC Barcelona,82,,Herbalife Gran Canaria,74,,,
Thu May 1 2014,FIATC Joventut,88,,Real Madrid,106,,,
Sat May 3 2014,Iberostar Tenerife,67,,Cajasol,81,,,
Sat May 3 2014,La Bruixa d'Or,75,,Unicaja,91,,,
Sat May 3 2014,Bilbao Basket,71,,Valencia Basket,83,,,
Sun May 4 2014,Laboral Kutxa,75,,FC Barcelona,91,,,
Sun May 4 2014,Río Natura Monbús,77,,Tuenti Móvil Estudiantes,87,,,
Sun May 4 2014,Baloncesto Fuenlabrada,75,,Herbalife Gran Canaria,96,,,
Sun May 4 2014,UCAM Murcia,89,,FIATC Joventut,85,,9OT,
Sun May 4 2014,CAI Zaragoza,79,,Real Madrid,92,,,
Sun May 4 2014,CB Valladolid,67,,Gipuzkoa Basket,82,,,
Wed May 7 2014,FIATC Joventut,90,,Bilbao Basket,83,,,
Wed May 7 2014,Real Madrid,94,,Baloncesto Fuenlabrada,67,,,
Wed May 7 2014,FC Barcelona,84,,UCAM Murcia,72,,,
Thu May 8 2014,Herbalife Gran Canaria,95,,La Bruixa d'Or,65,,,
Thu May 8 2014,Cajasol,70,,Río Natura Monbús,56,,,
Thu May 8 2014,Unicaja,106,,CB Valladolid,65,,,
Thu May 8 2014,Gipuzkoa Basket,72,,Laboral Kutxa,66,,,
Thu May 8 2014,Tuenti Móvil Estudiantes,65,,CAI Zaragoza,80,,,
Sat May 10 2014,Real Madrid,75,,FC Barcelona,86,,,
Sat May 10 2014,Baloncesto Fuenlabrada,81,,Unicaja,88,,,
Sun May 11 2014,La Bruixa d'Or,64,,Bilbao Basket,92,,,
Sun May 11 2014,Tuenti Móvil Estudiantes,89,,FIATC Joventut,76,,,
Sun May 11 2014,Iberostar Tenerife,87,,UCAM Murcia,72,,,
Sun May 11 2014,Herbalife Gran Canaria,79,,Gipuzkoa Basket,57,,,
Sun May 11 2014,Cajasol,93,,Valencia Basket,104,,9OT,
Sun May 11 2014,CAI Zaragoza,96,,CB Valladolid,68,,,
Sun May 11 2014,Río Natura Monbús,72,,Laboral Kutxa,83,,,
Thu May 15 2014,Valencia Basket,100,,Iberostar Tenerife,91,,,
Sat May 17 2014,FIATC Joventut,81,,Cajasol,83,,,
Sat May 17 2014,CB Valladolid,81,,Baloncesto Fuenlabrada,91,,,
Sat May 17 2014,UCAM Murcia,86,,Río Natura Monbús,95,,,
Sun May 18 2014,Bilbao Basket,85,,Iberostar Tenerife,96,,,
Sun May 18 2014,Unicaja,65,,Herbalife Gran Canaria,67,,,
Sun May 18 2014,La Bruixa d'Or,59,,Valencia Basket,92,,,
Sun May 18 2014,Laboral Kutxa,88,,CAI Zaragoza,75,,,
Tue May 20 2014,Gipuzkoa Basket,72,,Real Madrid,81,,,
Wed May 21 2014,FC Barcelona,77,,Tuenti Móvil Estudiantes,51,,,
Sat May 24 2014,Río Natura Monbús,94,,Bilbao Basket,92,,,
Sun May 25 2014,Cajasol,70,,FC Barcelona,88,,,
Sun May 25 2014,Valencia Basket,73,,FIATC Joventut,78,,,
Sun May 25 2014,Real Madrid,86,,Unicaja,83,,,
Sun May 25 2014,Iberostar Tenerife,75,,La Bruixa d'Or,71,,,
Sun May 25 2014,CAI Zaragoza,82,,UCAM Murcia,90,,,
Sun May 25 2014,Tuenti Móvil Estudiantes,71,,Gipuzkoa Basket,79,,,
Sun May 25 2014,Herbalife Gran Canaria,92,,CB Valladolid,64,,,
Sun May 25 2014,Baloncesto Fuenlabrada,77,,Laboral Kutxa,95,,,
