Date,Team,PTS,,Opp,PTS,,OT,Notes
Sun Oct 7 2018,Delteco GBC,66,,Kirolbet Baskonia,85,,,
Sat Oct 13 2018,Baxi Manresa,82,,MoraBanc Andorra,77,,,
Sat Oct 13 2018,Tecnyconta Zaragoza,55,,FC Barcelona Lassa,99,,,
Sat Oct 13 2018,Movistar Estudiantes,79,,Cafés Candelas Breogán,86,,,
Sun Oct 14 2018,Kirolbet Baskonia,110,,Montakit Fuenlabrada,60,,,
Sun Oct 14 2018,San Pablo Burgos,62,,UCAM Murcia,72,,,
Sun Oct 14 2018,Valencia Basket,81,,Monbus Obradoiro,78,,,
Sun Oct 14 2018,Divina Seguros Joventut,69,,Real Madrid,92,,,
Sun Oct 14 2018,Iberostar Tenerife,79,,Delteco GBC,73,,,
Sun Oct 14 2018,Herbalife Gran Canaria,76,,Unicaja,89,,,
Sat Oct 20 2018,Movistar Estudiantes,81,,Iberostar Tenerife,73,,,
Sat Oct 20 2018,MoraBanc Andorra,80,,Herbalife Gran Canaria,106,,,
Sat Oct 20 2018,Unicaja,96,,Baxi Manresa,87,,,
Sat Oct 20 2018,Cafés Candelas Breogán,76,,San Pablo Burgos,92,,,
Sun Oct 21 2018,Delteco GBC,64,,Divina Seguros Joventut,88,,,
Sun Oct 21 2018,Real Madrid,86,,Monbus Obradoiro,73,,,
Sun Oct 21 2018,FC Barcelona Lassa,86,,Valencia Basket,85,,,
Sun Oct 21 2018,UCAM Murcia,49,,Kirolbet Baskonia,93,,,
Sun Oct 21 2018,Montakit Fuenlabrada,80,,Tecnyconta Zaragoza,77,,,
Wed Oct 24 2018,Divina Seguros Joventut,76,,Cafés Candelas Breogán,69,,,
Sat Oct 27 2018,Iberostar Tenerife,96,,MoraBanc Andorra,81,,,
Sat Oct 27 2018,Monbus Obradoiro,56,,Cafés Candelas Breogán,69,,,
Sat Oct 27 2018,Baxi Manresa,84,,UCAM Murcia,79,,,
Sat Oct 27 2018,Tecnyconta Zaragoza,82,,Unicaja,98,,,
Sun Oct 28 2018,Divina Seguros Joventut,92,,FC Barcelona Lassa,94,,,
Sun Oct 28 2018,Kirolbet Baskonia,100,,Movistar Estudiantes,67,,,
Sun Oct 28 2018,San Pablo Burgos,77,,Real Madrid,90,,,
Sun Oct 28 2018,Herbalife Gran Canaria,63,,Delteco GBC,74,,,
Sun Oct 28 2018,Montakit Fuenlabrada,67,,Valencia Basket,86,,,
Sat Nov 3 2018,Tecnyconta Zaragoza,88,,Iberostar Tenerife,86,,,
Sat Nov 3 2018,FC Barcelona Lassa,73,,Montakit Fuenlabrada,79,,,
Sat Nov 3 2018,Unicaja,79,,San Pablo Burgos,88,,,
Sat Nov 3 2018,Cafés Candelas Breogán,64,,UCAM Murcia,76,,,
Sat Nov 3 2018,Delteco GBC,82,,Monbus Obradoiro,88,,,
Sun Nov 4 2018,Divina Seguros Joventut,83,,Movistar Estudiantes,69,,,
Sun Nov 4 2018,Herbalife Gran Canaria,79,,Baxi Manresa,86,,,
Sun Nov 4 2018,MoraBanc Andorra,107,,Real Madrid,105,,,
Sun Nov 4 2018,Valencia Basket,56,,Kirolbet Baskonia,77,,,
Sat Nov 10 2018,Iberostar Tenerife,91,,Herbalife Gran Canaria,77,,,
Sat Nov 10 2018,Monbus Obradoiro,79,,Divina Seguros Joventut,83,,,
Sat Nov 10 2018,San Pablo Burgos,83,,Delteco GBC,92,,,
Sat Nov 10 2018,Baxi Manresa,76,,Valencia Basket,89,,,
Sun Nov 11 2018,Kirolbet Baskonia,73,,MoraBanc Andorra,93,,,
Sun Nov 11 2018,UCAM Murcia,73,,FC Barcelona Lassa,105,,,
Sun Nov 11 2018,Real Madrid,95,,Montakit Fuenlabrada,80,,,
Sun Nov 11 2018,Cafés Candelas Breogán,72,,Unicaja,78,,,
Sun Nov 11 2018,Movistar Estudiantes,85,,Tecnyconta Zaragoza,91,,,
Sat Nov 17 2018,Unicaja,95,,MoraBanc Andorra,84,,,
Sat Nov 17 2018,Valencia Basket,66,,Iberostar Tenerife,100,,,
Sat Nov 17 2018,Montakit Fuenlabrada,88,,Divina Seguros Joventut,78,,,
Sat Nov 17 2018,Baxi Manresa,82,,San Pablo Burgos,74,,,
Sun Nov 18 2018,Tecnyconta Zaragoza,86,,Cafés Candelas Breogán,82,,,
Sun Nov 18 2018,FC Barcelona Lassa,101,,Movistar Estudiantes,84,,,
Sun Nov 18 2018,Monbus Obradoiro,58,,UCAM Murcia,80,,,
Sun Nov 18 2018,Delteco GBC,71,,Real Madrid,104,,,
Sun Nov 18 2018,Herbalife Gran Canaria,76,,Kirolbet Baskonia,91,,,
Sat Nov 24 2018,MoraBanc Andorra,85,,Montakit Fuenlabrada,79,,,
Sat Nov 24 2018,Movistar Estudiantes,79,,Herbalife Gran Canaria,85,,,
Sat Nov 24 2018,UCAM Murcia,82,,Unicaja,89,,,
Sat Nov 24 2018,Delteco GBC,62,,Valencia Basket,77,,,
Sun Nov 25 2018,Real Madrid,69,,FC Barcelona Lassa,86,,,
Sun Nov 25 2018,Cafés Candelas Breogán,63,,Baxi Manresa,72,,,
Sun Nov 25 2018,Iberostar Tenerife,68,,San Pablo Burgos,79,,,
Sun Nov 25 2018,Kirolbet Baskonia,81,,Monbus Obradoiro,74,,,
Sun Nov 25 2018,Divina Seguros Joventut,66,,Tecnyconta Zaragoza,112,,,
Sat Dec 8 2018,Unicaja,86,,Divina Seguros Joventut,93,,,
Sat Dec 8 2018,UCAM Murcia,81,,Delteco GBC,67,,,
Sat Dec 8 2018,MoraBanc Andorra,72,,Valencia Basket,91,,,
Sat Dec 8 2018,Monbus Obradoiro,86,,Tecnyconta Zaragoza,78,,,
Sun Dec 9 2018,Iberostar Tenerife,73,,FC Barcelona Lassa,77,,,
Sun Dec 9 2018,San Pablo Burgos,79,,Movistar Estudiantes,80,,,
Sun Dec 9 2018,Baxi Manresa,89,,Montakit Fuenlabrada,94,,,
Sun Dec 9 2018,Herbalife Gran Canaria,63,,Real Madrid,87,,,
Sun Dec 9 2018,Cafés Candelas Breogán,78,,Kirolbet Baskonia,100,,,
Sat Dec 15 2018,Delteco GBC,87,,MoraBanc Andorra,76,,,
Sat Dec 15 2018,Kirolbet Baskonia,63,,Iberostar Tenerife,70,,,
Sat Dec 15 2018,Valencia Basket,87,,San Pablo Burgos,77,,,
Sat Dec 15 2018,Movistar Estudiantes,81,,Monbus Obradoiro,91,,,
Sun Dec 16 2018,Real Madrid,71,,Cafés Candelas Breogán,84,,,
Sun Dec 16 2018,Divina Seguros Joventut,68,,Herbalife Gran Canaria,83,,,
Sun Dec 16 2018,Tecnyconta Zaragoza,73,,Baxi Manresa,94,,,
Sun Dec 16 2018,Montakit Fuenlabrada,65,,UCAM Murcia,75,,,
Sun Dec 16 2018,FC Barcelona Lassa,73,,Unicaja,78,,,
Sat Dec 22 2018,MoraBanc Andorra,79,,Cafés Candelas Breogán,85,,,
Sat Dec 22 2018,San Pablo Burgos,89,,Montakit Fuenlabrada,80,,,
Sat Dec 22 2018,FC Barcelona Lassa,104,,Delteco GBC,71,,,
Sun Dec 23 2018,Valencia Basket,83,,Movistar Estudiantes,79,,,
Sun Dec 23 2018,Iberostar Tenerife,64,,Divina Seguros Joventut,84,,,
Sun Dec 23 2018,Baxi Manresa,97,,Monbus Obradoiro,90,,,
Sun Dec 23 2018,UCAM Murcia,74,,Real Madrid,80,,,
Sun Dec 23 2018,Kirolbet Baskonia,81,,Unicaja,64,,,
Sun Dec 23 2018,Herbalife Gran Canaria,69,,Tecnyconta Zaragoza,71,,,
Sat Dec 29 2018,Movistar Estudiantes,82,,MoraBanc Andorra,96,,,
Sat Dec 29 2018,Monbus Obradoiro,73,,FC Barcelona Lassa,79,,,
Sat Dec 29 2018,Baxi Manresa,75,,Iberostar Tenerife,77,,,
Sat Dec 29 2018,Unicaja,94,,Delteco GBC,80,,,
Sat Dec 29 2018,Tecnyconta Zaragoza,74,,Valencia Basket,89,,,
Sun Dec 30 2018,Cafés Candelas Breogán,98,,Montakit Fuenlabrada,95,,,
Sun Dec 30 2018,San Pablo Burgos,81,,Herbalife Gran Canaria,74,,,
Sun Dec 30 2018,Divina Seguros Joventut,78,,UCAM Murcia,73,,,
Sun Dec 30 2018,Real Madrid,91,,Kirolbet Baskonia,74,,,
Thu Jan 3 2019,Movistar Estudiantes,88,,UCAM Murcia,73,,,
Sun Jan 6 2019,Delteco GBC,71,,Cafés Candelas Breogán,83,,,
Sun Jan 6 2019,Real Madrid,88,,Movistar Estudiantes,93,,,
Sun Jan 6 2019,Montakit Fuenlabrada,75,,Herbalife Gran Canaria,91,,,
Sun Jan 6 2019,Valencia Basket,74,,Divina Seguros Joventut,83,,,
Sun Jan 6 2019,Kirolbet Baskonia,82,,Baxi Manresa,66,,,
Sun Jan 6 2019,FC Barcelona Lassa,85,,San Pablo Burgos,80,,,
Sun Jan 6 2019,MoraBanc Andorra,68,,Monbus Obradoiro,69,,,
Sun Jan 6 2019,Iberostar Tenerife,78,,Unicaja,61,,,
Sun Jan 6 2019,UCAM Murcia,68,,Tecnyconta Zaragoza,88,,,
Sat Jan 12 2019,San Pablo Burgos,88,,MoraBanc Andorra,97,,,
Sat Jan 12 2019,Monbus Obradoiro,83,,Montakit Fuenlabrada,84,,,
Sat Jan 12 2019,Movistar Estudiantes,76,,Unicaja,82,,,
Sun Jan 13 2019,Cafés Candelas Breogán,80,,FC Barcelona Lassa,94,,,
Sun Jan 13 2019,Kirolbet Baskonia,68,,Divina Seguros Joventut,67,,,
Sun Jan 13 2019,Iberostar Tenerife,96,,UCAM Murcia,91,,,
Sun Jan 13 2019,Tecnyconta Zaragoza,96,,Real Madrid,98,,,
Sun Jan 13 2019,Baxi Manresa,91,,Delteco GBC,85,,,
Sun Jan 13 2019,Herbalife Gran Canaria,67,,Valencia Basket,83,,,
Sun Jan 20 2019,Valencia Basket,77,,Cafés Candelas Breogán,65,,,
Sun Jan 20 2019,Montakit Fuenlabrada,65,,Iberostar Tenerife,96,,,
Sun Jan 20 2019,Delteco GBC,62,,Movistar Estudiantes,86,,,
Sun Jan 20 2019,UCAM Murcia,82,,Herbalife Gran Canaria,90,,,
Sun Jan 20 2019,Real Madrid,83,,Baxi Manresa,78,,,
Sun Jan 20 2019,Divina Seguros Joventut,87,,San Pablo Burgos,65,,,
Sun Jan 20 2019,Unicaja,86,,Monbus Obradoiro,89,,,
Sun Jan 20 2019,FC Barcelona Lassa,82,,Kirolbet Baskonia,73,,,
Sun Jan 20 2019,MoraBanc Andorra,97,,Tecnyconta Zaragoza,77,,,
Sat Jan 26 2019,Baxi Manresa,80,,Cafés Candelas Breogán,71,,,
Sat Jan 26 2019,MoraBanc Andorra,77,,UCAM Murcia,67,,,
Sat Jan 26 2019,Tecnyconta Zaragoza,78,,Delteco GBC,73,,,
Sat Jan 26 2019,San Pablo Burgos,92,,Valencia Basket,94,,,
Sun Jan 27 2019,Unicaja,83,,FC Barcelona Lassa,94,,,
Sun Jan 27 2019,Iberostar Tenerife,96,,Movistar Estudiantes,98,,,
Sun Jan 27 2019,Herbalife Gran Canaria,75,,Divina Seguros Joventut,88,,,
Sun Jan 27 2019,Montakit Fuenlabrada,79,,Real Madrid,89,,,
Sun Jan 27 2019,Monbus Obradoiro,63,,Kirolbet Baskonia,72,,,
Sat Feb 2 2019,Divina Seguros Joventut,89,,MoraBanc Andorra,102,,,
Sat Feb 2 2019,FC Barcelona Lassa,57,,Iberostar Tenerife,63,,,
Sat Feb 2 2019,Movistar Estudiantes,92,,Montakit Fuenlabrada,93,,,
Sat Feb 2 2019,Cafés Candelas Breogán,69,,Tecnyconta Zaragoza,83,,,
Sun Feb 3 2019,Kirolbet Baskonia,101,,Herbalife Gran Canaria,83,,,
Sun Feb 3 2019,Valencia Basket,66,,Baxi Manresa,75,,,
Sun Feb 3 2019,Delteco GBC,73,,San Pablo Burgos,96,,,
Sun Feb 3 2019,UCAM Murcia,79,,Monbus Obradoiro,91,,,
Sun Feb 3 2019,Real Madrid,102,,Unicaja,103,,,
Sat Feb 9 2019,Montakit Fuenlabrada,76,,FC Barcelona Lassa,106,,,
Sat Feb 9 2019,San Pablo Burgos,88,,Iberostar Tenerife,83,,,
Sat Feb 9 2019,Baxi Manresa,97,,Unicaja,99,,,
Sat Feb 9 2019,Monbus Obradoiro,94,,Valencia Basket,87,,,
Sun Feb 10 2019,UCAM Murcia,73,,Cafés Candelas Breogán,77,,,
Sun Feb 10 2019,MoraBanc Andorra,90,,Movistar Estudiantes,91,,,
Sun Feb 10 2019,Delteco GBC,90,,Herbalife Gran Canaria,85,,,
Sun Feb 10 2019,Tecnyconta Zaragoza,73,,Divina Seguros Joventut,88,,,
Sun Feb 10 2019,Kirolbet Baskonia,76,,Real Madrid,82,,,
Sat Mar 2 2019,Cafés Candelas Breogán,73,,Monbus Obradoiro,75,,,
Sat Mar 2 2019,Valencia Basket,67,,Delteco GBC,66,,,
Sat Mar 2 2019,Iberostar Tenerife,93,,Tecnyconta Zaragoza,102,,,
Sun Mar 3 2019,Real Madrid,87,,MoraBanc Andorra,66,,,
Sun Mar 3 2019,Divina Seguros Joventut,106,,Montakit Fuenlabrada,74,,,
Sun Mar 3 2019,Movistar Estudiantes,91,,Baxi Manresa,101,,,
Sun Mar 3 2019,Herbalife Gran Canaria,87,,San Pablo Burgos,89,,,
Sun Mar 3 2019,FC Barcelona Lassa,70,,UCAM Murcia,71,,,
Sun Mar 3 2019,Unicaja,95,,Kirolbet Baskonia,112,,,
Sat Mar 9 2019,Real Madrid,83,,Divina Seguros Joventut,74,,,
Sat Mar 9 2019,Monbus Obradoiro,72,,Baxi Manresa,75,,,
Sun Mar 10 2019,Montakit Fuenlabrada,88,,MoraBanc Andorra,89,,,
Sun Mar 10 2019,San Pablo Burgos,88,,FC Barcelona Lassa,97,,,
Sun Mar 10 2019,Kirolbet Baskonia,90,,Cafés Candelas Breogán,72,,,
Sun Mar 10 2019,Herbalife Gran Canaria,90,,Iberostar Tenerife,86,,,
Sun Mar 10 2019,Tecnyconta Zaragoza,72,,Movistar Estudiantes,87,,,
Sun Mar 10 2019,Delteco GBC,69,,Unicaja,87,,,
Sun Mar 10 2019,UCAM Murcia,65,,Valencia Basket,89,,,
Sat Mar 16 2019,Valencia Basket,89,,Montakit Fuenlabrada,94,,,
Sat Mar 16 2019,Unicaja,76,,Herbalife Gran Canaria,85,,,
Sat Mar 16 2019,MoraBanc Andorra,62,,San Pablo Burgos,66,,,
Sat Mar 16 2019,Divina Seguros Joventut,84,,Monbus Obradoiro,77,,,
Sat Mar 16 2019,Cafés Candelas Breogán,65,,Delteco GBC,100,,,
Sun Mar 17 2019,Movistar Estudiantes,76,,FC Barcelona Lassa,90,,,
Sun Mar 17 2019,Tecnyconta Zaragoza,94,,UCAM Murcia,116,,,
Sun Mar 17 2019,Baxi Manresa,57,,Real Madrid,91,,,
Sun Mar 17 2019,Iberostar Tenerife,68,,Kirolbet Baskonia,85,,,
Sat Mar 23 2019,Delteco GBC,67,,Iberostar Tenerife,60,,,
Sat Mar 23 2019,San Pablo Burgos,86,,Baxi Manresa,83,,,
Sun Mar 24 2019,Herbalife Gran Canaria,85,,MoraBanc Andorra,99,,,
Sun Mar 24 2019,Montakit Fuenlabrada,96,,Cafés Candelas Breogán,92,,,
Sun Mar 24 2019,UCAM Murcia,110,,Movistar Estudiantes,86,,,
Sun Mar 24 2019,FC Barcelona Lassa,82,,Real Madrid,76,,,
Sun Mar 24 2019,Monbus Obradoiro,63,,Unicaja,74,,,
Sun Mar 24 2019,Divina Seguros Joventut,80,,Valencia Basket,93,,,
Sun Mar 24 2019,Kirolbet Baskonia,79,,Tecnyconta Zaragoza,81,,,
Sat Mar 30 2019,Valencia Basket,92,,Herbalife Gran Canaria,111,,,
Sat Mar 30 2019,Cafés Candelas Breogán,88,,Divina Seguros Joventut,81,,,
Sat Mar 30 2019,MoraBanc Andorra,84,,Delteco GBC,72,,,
Sun Mar 31 2019,Baxi Manresa,71,,FC Barcelona Lassa,107,,,
Sun Mar 31 2019,Real Madrid,91,,Iberostar Tenerife,82,,,
Sun Mar 31 2019,UCAM Murcia,93,,Montakit Fuenlabrada,101,,,
Sun Mar 31 2019,Monbus Obradoiro,84,,San Pablo Burgos,76,,,
Sun Mar 31 2019,Movistar Estudiantes,67,,Kirolbet Baskonia,104,,,
Sun Mar 31 2019,Unicaja,70,,Tecnyconta Zaragoza,72,,,
Fri Apr 5 2019,Valencia Basket,73,,MoraBanc Andorra,72,,,
Sat Apr 6 2019,Tecnyconta Zaragoza,91,,Monbus Obradoiro,84,,,
Sat Apr 6 2019,Movistar Estudiantes,92,,Delteco GBC,93,,,
Sun Apr 7 2019,FC Barcelona Lassa,92,,Cafés Candelas Breogán,75,,,
Sun Apr 7 2019,Real Madrid,77,,Herbalife Gran Canaria,71,,,
Sun Apr 7 2019,Iberostar Tenerife,87,,Baxi Manresa,91,,,
Sun Apr 7 2019,Montakit Fuenlabrada,76,,San Pablo Burgos,99,,,
Sun Apr 7 2019,Kirolbet Baskonia,86,,UCAM Murcia,75,,,
Sun Apr 7 2019,Divina Seguros Joventut,63,,Unicaja,88,,,
Sat Apr 13 2019,UCAM Murcia,76,,Iberostar Tenerife,83,,,
Sat Apr 13 2019,Delteco GBC,74,,Baxi Manresa,84,,,
Sat Apr 13 2019,MoraBanc Andorra,82,,Kirolbet Baskonia,84,,,
Sat Apr 13 2019,FC Barcelona Lassa,91,,Tecnyconta Zaragoza,86,,,
Sun Apr 14 2019,Cafés Candelas Breogán,62,,Movistar Estudiantes,95,,,
Sun Apr 14 2019,Herbalife Gran Canaria,93,,Montakit Fuenlabrada,88,,,
Sun Apr 14 2019,San Pablo Burgos,85,,Divina Seguros Joventut,88,,,
Sun Apr 14 2019,Monbus Obradoiro,70,,Real Madrid,94,,,
Sat Apr 20 2019,Baxi Manresa,84,,Herbalife Gran Canaria,76,,,
Sat Apr 20 2019,Montakit Fuenlabrada,104,,Monbus Obradoiro,101,,,
Sat Apr 20 2019,Divina Seguros Joventut,86,,Delteco GBC,89,,,
Sat Apr 20 2019,Iberostar Tenerife,73,,Valencia Basket,88,,,
Sun Apr 21 2019,Tecnyconta Zaragoza,99,,MoraBanc Andorra,97,,,
Sun Apr 21 2019,Unicaja,75,,Cafés Candelas Breogán,83,,,
Sun Apr 21 2019,Movistar Estudiantes,82,,San Pablo Burgos,102,,,
Wed Apr 24 2019,Divina Seguros Joventut,72,,Iberostar Tenerife,79,,,
Wed Apr 24 2019,Unicaja,57,,Valencia Basket,96,,,
Sat Apr 27 2019,MoraBanc Andorra,83,,Iberostar Tenerife,87,,,
Sat Apr 27 2019,Herbalife Gran Canaria,96,,Movistar Estudiantes,86,,,
Sat Apr 27 2019,Cafés Candelas Breogán,89,,Real Madrid,94,,,
Sat Apr 27 2019,Monbus Obradoiro,72,,Delteco GBC,85,,,
Sat Apr 27 2019,Valencia Basket,91,,Tecnyconta Zaragoza,89,,,
Sun Apr 28 2019,FC Barcelona Lassa,77,,Divina Seguros Joventut,89,,,
Sun Apr 28 2019,UCAM Murcia,96,,Baxi Manresa,86,,,
Sun Apr 28 2019,San Pablo Burgos,70,,Unicaja,91,,,
Sun Apr 28 2019,Montakit Fuenlabrada,92,,Kirolbet Baskonia,101,,,
Wed May 1 2019,Unicaja,80,,Movistar Estudiantes,72,,,
Thu May 2 2019,Real Madrid,82,,UCAM Murcia,80,,,
Fri May 3 2019,Kirolbet Baskonia,84,,FC Barcelona Lassa,72,,,
Sat May 4 2019,Tecnyconta Zaragoza,88,,Montakit Fuenlabrada,87,,,
Sat May 4 2019,Real Madrid,102,,San Pablo Burgos,84,,,
Sat May 4 2019,Cafés Candelas Breogán,82,,Valencia Basket,83,,,
Sun May 5 2019,Monbus Obradoiro,72,,MoraBanc Andorra,91,,,
Sun May 5 2019,FC Barcelona Lassa,97,,Herbalife Gran Canaria,77,,,
Sun May 5 2019,Delteco GBC,74,,UCAM Murcia,61,,,
Sun May 5 2019,Baxi Manresa,71,,Kirolbet Baskonia,82,,,
Wed May 8 2019,San Pablo Burgos,81,,Tecnyconta Zaragoza,89,,,
Thu May 9 2019,Iberostar Tenerife,85,,Cafés Candelas Breogán,84,,,
Thu May 9 2019,UCAM Murcia,94,,Divina Seguros Joventut,86,,,
Thu May 9 2019,Herbalife Gran Canaria,96,,Monbus Obradoiro,82,,,
Thu May 9 2019,Movistar Estudiantes,92,,Real Madrid,109,,,
Thu May 9 2019,Kirolbet Baskonia,87,,Delteco GBC,77,,,
Thu May 9 2019,Montakit Fuenlabrada,84,,Unicaja,89,,,
Fri May 10 2019,Valencia Basket,78,,FC Barcelona Lassa,72,,,
Fri May 10 2019,MoraBanc Andorra,77,,Baxi Manresa,64,,,
Sat May 11 2019,Unicaja,76,,UCAM Murcia,78,,,
Sat May 11 2019,Iberostar Tenerife,90,,Monbus Obradoiro,79,,,
Sat May 11 2019,San Pablo Burgos,79,,Kirolbet Baskonia,87,,,
Sat May 11 2019,Real Madrid,85,,Tecnyconta Zaragoza,70,,,
Sun May 12 2019,FC Barcelona Lassa,82,,MoraBanc Andorra,79,,,
Sun May 12 2019,Herbalife Gran Canaria,92,,Cafés Candelas Breogán,77,,,
Sun May 12 2019,Delteco GBC,69,,Montakit Fuenlabrada,70,,,
Sun May 12 2019,Baxi Manresa,70,,Divina Seguros Joventut,86,,,
Sun May 12 2019,Movistar Estudiantes,82,,Valencia Basket,90,,,
Sat May 18 2019,Cafés Candelas Breogán,84,,MoraBanc Andorra,91,,,
Sat May 18 2019,Unicaja,92,,Iberostar Tenerife,85,,,
Sat May 18 2019,Montakit Fuenlabrada,77,,Baxi Manresa,86,,,
Sat May 18 2019,UCAM Murcia,73,,San Pablo Burgos,84,,,
Sun May 19 2019,Delteco GBC,71,,FC Barcelona Lassa,88,,,
Sun May 19 2019,Monbus Obradoiro,80,,Movistar Estudiantes,83,,,
Sun May 19 2019,Tecnyconta Zaragoza,79,,Herbalife Gran Canaria,84,,,
Tue May 21 2019,Valencia Basket,77,,Real Madrid,83,,,
Wed May 22 2019,Divina Seguros Joventut,81,,Kirolbet Baskonia,87,,,
Sun May 26 2019,San Pablo Burgos,95,,Cafés Candelas Breogán,76,,,
Sun May 26 2019,Iberostar Tenerife,84,,Montakit Fuenlabrada,88,,,
Sun May 26 2019,Movistar Estudiantes,78,,Divina Seguros Joventut,86,,,
Sun May 26 2019,Herbalife Gran Canaria,77,,UCAM Murcia,82,,,
Sun May 26 2019,FC Barcelona Lassa,83,,Monbus Obradoiro,63,,,
Sun May 26 2019,Real Madrid,95,,Delteco GBC,76,,,
Sun May 26 2019,MoraBanc Andorra,66,,Unicaja,72,,,
Sun May 26 2019,Kirolbet Baskonia,81,,Valencia Basket,92,,,
Sun May 26 2019,Baxi Manresa,74,,Tecnyconta Zaragoza,83,,,
