Date,Team,PTS,,Opp,PTS,,OT,Notes
Sun Oct 14 2012,CAI Zaragoza,73,,Valencia Basket,83,,,
Sat Oct 20 2012,Asefa Estudiantes,85,,Uxúe Bilbao Basket,86,,,
Sat Oct 20 2012,Unicaja,73,,Mad-Croc Fuenlabrada,58,,,
Sat Oct 20 2012,Herbalife Gran Canaria,63,,Cajasol,74,,,
Sun Oct 21 2012,Real Madrid,88,,CB Canarias,86,,,
Sun Oct 21 2012,Blancos de Rueda Valladolid,83,,La Bruixa d'Or,81,,,
Sun Oct 21 2012,Lagun Aro GBC,75,,UCAM Murcia,77,,,
Sun Oct 21 2012,Blu:sens Monbús,64,,Valencia Basket,68,,,
Sun Oct 21 2012,FIATC Mutua Joventut,76,,Laboral Kutxa,92,,,
Sun Oct 21 2012,FC Barcelona Regal,65,,CAI Zaragoza,50,,,
Sat Oct 27 2012,Valencia Basket,82,,Asefa Estudiantes,85,,,
Sat Oct 27 2012,Cajasol,61,,Blu:sens Monbús,82,,,
Sat Oct 27 2012,Uxúe Bilbao Basket,76,,Blancos de Rueda Valladolid,70,,,
Sun Oct 28 2012,CB Canarias,75,,FC Barcelona Regal,100,,,
Sun Oct 28 2012,CAI Zaragoza,56,,Herbalife Gran Canaria,74,,,
Sun Oct 28 2012,UCAM Murcia,70,,FIATC Mutua Joventut,92,,,
Sun Oct 28 2012,Laboral Kutxa,81,,Real Madrid,83,,9OT,
Sun Oct 28 2012,Mad-Croc Fuenlabrada,86,,Lagun Aro GBC,75,,,
Sun Oct 28 2012,La Bruixa d'Or,70,,Unicaja,88,,,
Sat Nov 3 2012,FIATC Mutua Joventut,82,,Mad-Croc Fuenlabrada,80,,,
Sat Nov 3 2012,Valencia Basket,82,,Cajasol,73,,,
Sat Nov 3 2012,Asefa Estudiantes,81,,Blancos de Rueda Valladolid,86,,,
Sun Nov 4 2012,Unicaja,65,,Uxúe Bilbao Basket,82,,,
Sun Nov 4 2012,Herbalife Gran Canaria,76,,CB Canarias,71,,,
Sun Nov 4 2012,Lagun Aro GBC,89,,La Bruixa d'Or,88,,9OT,
Sun Nov 4 2012,Real Madrid,79,,UCAM Murcia,64,,,
Sun Nov 4 2012,FC Barcelona Regal,69,,Laboral Kutxa,80,,,
Sun Nov 4 2012,Blu:sens Monbús,58,,CAI Zaragoza,76,,,
Sat Nov 10 2012,Blancos de Rueda Valladolid,89,,FIATC Mutua Joventut,84,,9OT,
Sat Nov 10 2012,UCAM Murcia,73,,Blu:sens Monbús,69,,,
Sun Nov 11 2012,La Bruixa d'Or,47,,FC Barcelona Regal,89,,,
Sun Nov 11 2012,CAI Zaragoza,83,,Asefa Estudiantes,68,,,
Sun Nov 11 2012,Mad-Croc Fuenlabrada,52,,Herbalife Gran Canaria,73,,,
Sun Nov 11 2012,Uxúe Bilbao Basket,84,,Real Madrid,98,,,
Sun Nov 11 2012,Unicaja,67,,Lagun Aro GBC,54,,,
Sun Nov 11 2012,CB Canarias,79,,Cajasol,68,,,
Sun Nov 11 2012,Laboral Kutxa,79,,Valencia Basket,75,,,
Sat Nov 17 2012,Lagun Aro GBC,61,,Blancos de Rueda Valladolid,76,,,
Sun Nov 18 2012,FIATC Mutua Joventut,62,,Uxúe Bilbao Basket,80,,,
Sun Nov 18 2012,Valencia Basket,73,,CB Canarias,69,,,
Sun Nov 18 2012,FC Barcelona Regal,79,,Mad-Croc Fuenlabrada,76,,,
Sun Nov 18 2012,Real Madrid,97,,La Bruixa d'Or,84,,,
Sun Nov 18 2012,Herbalife Gran Canaria,99,,UCAM Murcia,97,,9OT,
Sun Nov 18 2012,Asefa Estudiantes,85,,Unicaja,74,,,
Sun Nov 18 2012,Blu:sens Monbús,77,,Laboral Kutxa,68,,,
Sun Nov 18 2012,Cajasol,55,,CAI Zaragoza,86,,,
Sat Nov 24 2012,Lagun Aro GBC,78,,CB Canarias,93,,,
Sat Nov 24 2012,Uxúe Bilbao Basket,86,,Mad-Croc Fuenlabrada,83,,,
Sun Nov 25 2012,Asefa Estudiantes,89,,La Bruixa d'Or,98,,,
Sun Nov 25 2012,Blancos de Rueda Valladolid,81,,UCAM Murcia,87,,,
Sun Nov 25 2012,Herbalife Gran Canaria,78,,Blu:sens Monbús,76,,,
Sun Nov 25 2012,Real Madrid,71,,Cajasol,63,,,
Sun Nov 25 2012,FC Barcelona Regal,78,,Valencia Basket,81,,,
Sun Nov 25 2012,Unicaja,79,,Laboral Kutxa,90,,,
Sun Nov 25 2012,FIATC Mutua Joventut,57,,CAI Zaragoza,77,,,
Sat Dec 1 2012,La Bruixa d'Or,63,,Uxúe Bilbao Basket,83,,,
Sat Dec 1 2012,Blu:sens Monbús,66,,Asefa Estudiantes,89,,,
Sat Dec 1 2012,Valencia Basket,79,,Herbalife Gran Canaria,65,,,
Sat Dec 1 2012,Mad-Croc Fuenlabrada,104,,Blancos de Rueda Valladolid,102,,9OT,
Sun Dec 2 2012,Cajasol,64,,FC Barcelona Regal,78,,,
Sun Dec 2 2012,CB Canarias,81,,FIATC Mutua Joventut,92,,,
Sun Dec 2 2012,CAI Zaragoza,79,,Real Madrid,94,,,
Sun Dec 2 2012,Laboral Kutxa,71,,Lagun Aro GBC,69,,,
Sun Dec 2 2012,UCAM Murcia,58,,Unicaja,85,,,
Sun Dec 9 2012,Cajasol,79,,Uxúe Bilbao Basket,76,,,
Sun Dec 9 2012,Real Madrid,87,,Asefa Estudiantes,74,,,
Sun Dec 9 2012,CB Canarias,73,,Mad-Croc Fuenlabrada,65,,,
Sun Dec 9 2012,FC Barcelona Regal,78,,FIATC Mutua Joventut,63,,,
Sun Dec 9 2012,CAI Zaragoza,82,,La Bruixa d'Or,75,,,
Sun Dec 9 2012,Herbalife Gran Canaria,94,,Lagun Aro GBC,72,,,
Sun Dec 9 2012,Blu:sens Monbús,76,,Unicaja,70,,,
Sun Dec 9 2012,Valencia Basket,66,,Blancos de Rueda Valladolid,74,,,
Sun Dec 9 2012,UCAM Murcia,83,,Laboral Kutxa,87,,,
Sat Dec 15 2012,Blancos de Rueda Valladolid,68,,CB Canarias,74,,,
Sat Dec 15 2012,Unicaja,64,,CAI Zaragoza,82,,,
Sun Dec 16 2012,Asefa Estudiantes,63,,Mad-Croc Fuenlabrada,70,,,
Sun Dec 16 2012,FC Barcelona Regal,69,,Herbalife Gran Canaria,81,,,
Sun Dec 16 2012,La Bruixa d'Or,80,,UCAM Murcia,95,,,
Sun Dec 16 2012,Real Madrid,97,,Blu:sens Monbús,87,,,
Sun Dec 16 2012,Lagun Aro GBC,57,,Cajasol,73,,,
Sun Dec 16 2012,FIATC Mutua Joventut,75,,Valencia Basket,107,,,
Sun Dec 16 2012,Uxúe Bilbao Basket,80,,Laboral Kutxa,81,,,
Wed Dec 19 2012,Blu:sens Monbús,62,,FC Barcelona Regal,54,,,
Wed Dec 19 2012,UCAM Murcia,75,,Uxúe Bilbao Basket,98,,,
Wed Dec 19 2012,Herbalife Gran Canaria,75,,Asefa Estudiantes,83,,,
Wed Dec 19 2012,Cajasol,82,,FIATC Mutua Joventut,84,,,
Wed Dec 19 2012,CAI Zaragoza,70,,Lagun Aro GBC,79,,,
Wed Dec 19 2012,CB Canarias,67,,Unicaja,88,,,
Wed Dec 19 2012,Laboral Kutxa,93,,Blancos de Rueda Valladolid,71,,,
Thu Dec 20 2012,Mad-Croc Fuenlabrada,66,,La Bruixa d'Or,74,,,
Thu Dec 20 2012,Valencia Basket,84,,Real Madrid,87,,,
Sat Dec 22 2012,Blu:sens Monbús,70,,Uxúe Bilbao Basket,81,,,
Sun Dec 23 2012,Cajasol,78,,Mad-Croc Fuenlabrada,82,,,
Sun Dec 23 2012,Asefa Estudiantes,75,,FIATC Mutua Joventut,96,,,
Sun Dec 23 2012,Valencia Basket,87,,La Bruixa d'Or,86,,,
Sun Dec 23 2012,CAI Zaragoza,75,,UCAM Murcia,77,,,
Sun Dec 23 2012,Real Madrid,85,,Lagun Aro GBC,71,,,
Sun Dec 23 2012,FC Barcelona Regal,69,,Unicaja,71,,,
Sun Dec 23 2012,Herbalife Gran Canaria,84,,Blancos de Rueda Valladolid,73,,,
Sun Dec 23 2012,CB Canarias,62,,Laboral Kutxa,81,,,
Sat Dec 29 2012,La Bruixa d'Or,78,,CB Canarias,81,,,
Sat Dec 29 2012,Lagun Aro GBC,60,,Blu:sens Monbús,71,,,
Sun Dec 30 2012,Real Madrid,89,,FC Barcelona Regal,96,,,
Sun Dec 30 2012,FIATC Mutua Joventut,50,,Herbalife Gran Canaria,80,,,
Sun Dec 30 2012,Asefa Estudiantes,91,,UCAM Murcia,68,,,
Sun Dec 30 2012,Blancos de Rueda Valladolid,57,,Cajasol,94,,,
Sun Dec 30 2012,Unicaja,64,,Valencia Basket,82,,,
Sun Dec 30 2012,Mad-Croc Fuenlabrada,77,,Laboral Kutxa,84,,,
Sun Dec 30 2012,Uxúe Bilbao Basket,74,,CAI Zaragoza,81,,,
Fri Jan 4 2013,UCAM Murcia,68,,CB Canarias,80,,,
Fri Jan 4 2013,Mad-Croc Fuenlabrada,74,,CAI Zaragoza,79,,,
Sun Jan 6 2013,Lagun Aro GBC,50,,FC Barcelona Regal,98,,,
Sun Jan 6 2013,Laboral Kutxa,72,,Asefa Estudiantes,68,,,
Sun Jan 6 2013,Unicaja,63,,Herbalife Gran Canaria,70,,,
Sun Jan 6 2013,Blancos de Rueda Valladolid,56,,Blu:sens Monbús,89,,,
Sun Jan 6 2013,FIATC Mutua Joventut,77,,Real Madrid,88,,,
Sun Jan 6 2013,La Bruixa d'Or,60,,Cajasol,67,,,
Sun Jan 6 2013,Uxúe Bilbao Basket,111,,Valencia Basket,113,,9OT,
Sat Jan 12 2013,UCAM Murcia,81,,Mad-Croc Fuenlabrada,75,,,
Sat Jan 12 2013,Valencia Basket,68,,Lagun Aro GBC,76,,,
Sun Jan 13 2013,CB Canarias,70,,Uxúe Bilbao Basket,78,,,
Sun Jan 13 2013,FC Barcelona Regal,66,,Asefa Estudiantes,88,,,
Sun Jan 13 2013,Blu:sens Monbús,87,,FIATC Mutua Joventut,89,,,
Sun Jan 13 2013,Laboral Kutxa,101,,La Bruixa d'Or,95,,9OT,
Sun Jan 13 2013,Herbalife Gran Canaria,54,,Real Madrid,90,,,
Sun Jan 13 2013,Cajasol,81,,Unicaja,70,,,
Sun Jan 13 2013,CAI Zaragoza,88,,Blancos de Rueda Valladolid,93,,9OT,
Fri Jan 18 2013,FIATC Mutua Joventut,73,,Lagun Aro GBC,67,,,
Sat Jan 19 2013,Herbalife Gran Canaria,70,,Uxúe Bilbao Basket,81,,,
Sat Jan 19 2013,Valencia Basket,69,,Mad-Croc Fuenlabrada,72,,,
Sun Jan 20 2013,Blu:sens Monbús,69,,La Bruixa d'Or,83,,,
Sun Jan 20 2013,Cajasol,81,,UCAM Murcia,73,,,
Sun Jan 20 2013,Real Madrid,91,,Unicaja,67,,,
Sun Jan 20 2013,FC Barcelona Regal,88,,Blancos de Rueda Valladolid,82,,,
Sun Jan 20 2013,CAI Zaragoza,73,,Laboral Kutxa,74,,,
Tue Jan 22 2013,Asefa Estudiantes,79,,CB Canarias,84,,,
Sat Jan 26 2013,Mad-Croc Fuenlabrada,79,,Blu:sens Monbús,73,,,
Sat Jan 26 2013,Laboral Kutxa,86,,Cajasol,82,,,
Sat Jan 26 2013,UCAM Murcia,96,,Valencia Basket,94,,,
Sun Jan 27 2013,Uxúe Bilbao Basket,85,,FC Barcelona Regal,87,,9OT,
Sun Jan 27 2013,Lagun Aro GBC,77,,Asefa Estudiantes,79,,,
Sun Jan 27 2013,La Bruixa d'Or,75,,Herbalife Gran Canaria,65,,,
Sun Jan 27 2013,Unicaja,71,,FIATC Mutua Joventut,79,,,
Sun Jan 27 2013,Blancos de Rueda Valladolid,75,,Real Madrid,87,,,
Sun Jan 27 2013,CB Canarias,67,,CAI Zaragoza,81,,,
Sat Feb 2 2013,Herbalife Gran Canaria,99,,Mad-Croc Fuenlabrada,66,,,
Sat Feb 2 2013,FIATC Mutua Joventut,67,,Blancos de Rueda Valladolid,69,,,
Sun Feb 3 2013,Real Madrid,94,,Uxúe Bilbao Basket,74,,,
Sun Feb 3 2013,Cajasol,68,,CB Canarias,77,,,
Sun Feb 3 2013,FC Barcelona Regal,88,,La Bruixa d'Or,76,,,
Sun Feb 3 2013,Blu:sens Monbús,77,,UCAM Murcia,83,,,
Sun Feb 3 2013,Lagun Aro GBC,70,,Unicaja,74,,,
Sun Feb 3 2013,Valencia Basket,75,,Laboral Kutxa,79,,,
Sun Feb 3 2013,Asefa Estudiantes,82,,CAI Zaragoza,77,,,
Sat Feb 16 2013,Blancos de Rueda Valladolid,78,,Lagun Aro GBC,94,,,
Sat Feb 16 2013,CB Canarias,85,,Valencia Basket,105,,,
Sun Feb 17 2013,Mad-Croc Fuenlabrada,70,,FC Barcelona Regal,72,,,
Sun Feb 17 2013,Unicaja,68,,Asefa Estudiantes,82,,,
Sun Feb 17 2013,UCAM Murcia,78,,Herbalife Gran Canaria,68,,,
Sun Feb 17 2013,Uxúe Bilbao Basket,81,,FIATC Mutua Joventut,70,,,
Sun Feb 17 2013,Laboral Kutxa,70,,Blu:sens Monbús,84,,,
Sun Feb 17 2013,La Bruixa d'Or,70,,Real Madrid,104,,,
Sun Feb 17 2013,CAI Zaragoza,75,,Cajasol,67,,,
Sat Feb 23 2013,Lagun Aro GBC,72,,Uxúe Bilbao Basket,91,,,
Sat Feb 23 2013,Unicaja,89,,Blancos de Rueda Valladolid,84,,,
Sun Feb 24 2013,Blu:sens Monbús,77,,CB Canarias,84,,,
Sun Feb 24 2013,Real Madrid,88,,Mad-Croc Fuenlabrada,65,,,
Sun Feb 24 2013,FIATC Mutua Joventut,92,,La Bruixa d'Or,88,,,
Sun Feb 24 2013,FC Barcelona Regal,79,,UCAM Murcia,62,,,
Sun Feb 24 2013,Asefa Estudiantes,78,,Cajasol,86,,,
Sun Feb 24 2013,Herbalife Gran Canaria,74,,Laboral Kutxa,85,,,
Sun Feb 24 2013,Valencia Basket,62,,CAI Zaragoza,76,,,
Sat Mar 2 2013,La Bruixa d'Or,90,,Lagun Aro GBC,94,,,
Sat Mar 2 2013,Cajasol,72,,Valencia Basket,66,,,
Sun Mar 3 2013,Laboral Kutxa,69,,FC Barcelona Regal,67,,,
Sun Mar 3 2013,Blancos de Rueda Valladolid,80,,Asefa Estudiantes,77,,,
Sun Mar 3 2013,CB Canarias,70,,Herbalife Gran Canaria,78,,,
Sun Mar 3 2013,Mad-Croc Fuenlabrada,92,,FIATC Mutua Joventut,86,,,
Sun Mar 3 2013,CAI Zaragoza,64,,Blu:sens Monbús,72,,,
Sun Mar 3 2013,UCAM Murcia,69,,Real Madrid,86,,,
Sun Mar 3 2013,Uxúe Bilbao Basket,59,,Unicaja,63,,,
Sat Mar 9 2013,Blancos de Rueda Valladolid,81,,Uxúe Bilbao Basket,87,,,
Sat Mar 9 2013,Lagun Aro GBC,86,,Mad-Croc Fuenlabrada,72,,,
Sat Mar 9 2013,Asefa Estudiantes,71,,Valencia Basket,81,,,
Sun Mar 10 2013,FC Barcelona Regal,89,,CB Canarias,81,,,
Sun Mar 10 2013,Unicaja,80,,La Bruixa d'Or,63,,,
Sun Mar 10 2013,FIATC Mutua Joventut,80,,UCAM Murcia,79,,,
Sun Mar 10 2013,Blu:sens Monbús,71,,Cajasol,63,,,
Sun Mar 10 2013,Real Madrid,100,,Laboral Kutxa,92,,,
Sun Mar 10 2013,Herbalife Gran Canaria,53,,CAI Zaragoza,69,,,
Sat Mar 16 2013,Valencia Basket,80,,Blu:sens Monbús,74,,,
Sat Mar 16 2013,La Bruixa d'Or,73,,Blancos de Rueda Valladolid,86,,,
Sun Mar 17 2013,CAI Zaragoza,81,,FC Barcelona Regal,89,,,
Sun Mar 17 2013,Uxúe Bilbao Basket,88,,Asefa Estudiantes,79,,,
Sun Mar 17 2013,Cajasol,49,,Herbalife Gran Canaria,66,,,
Sun Mar 17 2013,Laboral Kutxa,79,,FIATC Mutua Joventut,89,,,
Sun Mar 17 2013,CB Canarias,96,,Real Madrid,83,,,
Sun Mar 17 2013,UCAM Murcia,78,,Lagun Aro GBC,86,,,
Sun Mar 17 2013,Mad-Croc Fuenlabrada,64,,Unicaja,69,,,
Sat Mar 23 2013,Blancos de Rueda Valladolid,74,,Mad-Croc Fuenlabrada,84,,,
Sat Mar 23 2013,FC Barcelona Regal,91,,Cajasol,72,,,
Sat Mar 23 2013,Herbalife Gran Canaria,56,,Valencia Basket,68,,,
Sat Mar 23 2013,Lagun Aro GBC,80,,Laboral Kutxa,88,,,
Sun Mar 24 2013,FIATC Mutua Joventut,68,,CB Canarias,71,,,
Sun Mar 24 2013,Uxúe Bilbao Basket,79,,La Bruixa d'Or,82,,,
Sun Mar 24 2013,Unicaja,68,,UCAM Murcia,76,,,
Sun Mar 24 2013,Asefa Estudiantes,71,,Blu:sens Monbús,82,,,
Sun Mar 24 2013,Real Madrid,84,,CAI Zaragoza,75,,,
Sat Mar 30 2013,Blu:sens Monbús,72,,Herbalife Gran Canaria,70,,,
Sat Mar 30 2013,CB Canarias,77,,Lagun Aro GBC,89,,,
Sat Mar 30 2013,UCAM Murcia,57,,Blancos de Rueda Valladolid,91,,,
Sun Mar 31 2013,Mad-Croc Fuenlabrada,90,,Uxúe Bilbao Basket,82,,,
Sun Mar 31 2013,La Bruixa d'Or,75,,Asefa Estudiantes,90,,,
Sun Mar 31 2013,CAI Zaragoza,71,,FIATC Mutua Joventut,59,,,
Sun Mar 31 2013,Cajasol,74,,Real Madrid,84,,,
Sun Mar 31 2013,Laboral Kutxa,72,,Unicaja,93,,,
Mon Apr 1 2013,Valencia Basket,62,,FC Barcelona Regal,94,,,
Sat Apr 6 2013,Unicaja,92,,CB Canarias,97,,,
Sat Apr 6 2013,La Bruixa d'Or,51,,Mad-Croc Fuenlabrada,73,,,
Sat Apr 6 2013,FIATC Mutua Joventut,80,,Cajasol,87,,,
Sat Apr 6 2013,Blancos de Rueda Valladolid,80,,Laboral Kutxa,84,,,
Sun Apr 7 2013,Asefa Estudiantes,64,,Herbalife Gran Canaria,72,,,
Sun Apr 7 2013,Uxúe Bilbao Basket,80,,UCAM Murcia,77,,,
Sun Apr 7 2013,FC Barcelona Regal,86,,Blu:sens Monbús,81,,9OT,
Sun Apr 7 2013,Real Madrid,79,,Valencia Basket,88,,,
Sun Apr 7 2013,Lagun Aro GBC,74,,CAI Zaragoza,86,,,
Sat Apr 13 2013,Mad-Croc Fuenlabrada,74,,Asefa Estudiantes,70,,,
Sat Apr 13 2013,Valencia Basket,92,,FIATC Mutua Joventut,74,,,
Sat Apr 13 2013,CB Canarias,92,,Blancos de Rueda Valladolid,76,,,
Sun Apr 14 2013,Herbalife Gran Canaria,73,,FC Barcelona Regal,70,,,
Sun Apr 14 2013,UCAM Murcia,100,,La Bruixa d'Or,103,,9OT,
Sun Apr 14 2013,Blu:sens Monbús,64,,Real Madrid,61,,,
Sun Apr 14 2013,Cajasol,77,,Lagun Aro GBC,75,,,
Sun Apr 14 2013,CAI Zaragoza,88,,Unicaja,68,,,
Fri Apr 19 2013,Blancos de Rueda Valladolid,86,,CAI Zaragoza,99,,,
Sat Apr 20 2013,Unicaja,77,,Cajasol,61,,,
Sat Apr 20 2013,Lagun Aro GBC,65,,Valencia Basket,93,,,
Sun Apr 21 2013,Asefa Estudiantes,65,,FC Barcelona Regal,78,,,
Sun Apr 21 2013,Uxúe Bilbao Basket,101,,CB Canarias,104,,,
Sun Apr 21 2013,Real Madrid,76,,Herbalife Gran Canaria,74,,,
Sun Apr 21 2013,Mad-Croc Fuenlabrada,79,,UCAM Murcia,87,,,
Sun Apr 21 2013,FIATC Mutua Joventut,82,,Blu:sens Monbús,79,,,
Sun Apr 21 2013,La Bruixa d'Or,70,,Laboral Kutxa,81,,,
Sat Apr 27 2013,Laboral Kutxa,86,,Mad-Croc Fuenlabrada,83,,,
Sat Apr 27 2013,Blu:sens Monbús,77,,Lagun Aro GBC,73,,,
Sat Apr 27 2013,Cajasol,84,,Blancos de Rueda Valladolid,88,,,
Sun Apr 28 2013,CAI Zaragoza,90,,Uxúe Bilbao Basket,100,,,
Sun Apr 28 2013,UCAM Murcia,85,,Asefa Estudiantes,94,,,
Sun Apr 28 2013,Herbalife Gran Canaria,89,,FIATC Mutua Joventut,97,,,
Sun Apr 28 2013,CB Canarias,93,,La Bruixa d'Or,86,,,
Sun Apr 28 2013,FC Barcelona Regal,65,,Real Madrid,78,,,
Sun Apr 28 2013,Valencia Basket,73,,Unicaja,79,,,
Wed May 1 2013,Laboral Kutxa,93,,Uxúe Bilbao Basket,75,,,
Sat May 4 2013,Unicaja,69,,Blu:sens Monbús,65,,,
Sat May 4 2013,Uxúe Bilbao Basket,81,,Cajasol,60,,,
Sat May 4 2013,Blancos de Rueda Valladolid,86,,Valencia Basket,93,,,
Sat May 4 2013,La Bruixa d'Or,62,,CAI Zaragoza,89,,,
Sun May 5 2013,FIATC Mutua Joventut,59,,FC Barcelona Regal,80,,,
Sun May 5 2013,Mad-Croc Fuenlabrada,71,,CB Canarias,81,,,
Sun May 5 2013,Lagun Aro GBC,59,,Herbalife Gran Canaria,66,,,
Sun May 5 2013,Laboral Kutxa,98,,UCAM Murcia,95,,,
Sun May 5 2013,Asefa Estudiantes,82,,Real Madrid,93,,,
Sat May 11 2013,Blu:sens Monbús,93,,Blancos de Rueda Valladolid,79,,,
Sun May 12 2013,Valencia Basket,72,,Uxúe Bilbao Basket,61,,,
Sun May 12 2013,CAI Zaragoza,80,,Mad-Croc Fuenlabrada,57,,,
Sun May 12 2013,Cajasol,92,,La Bruixa d'Or,76,,,
Sun May 12 2013,CB Canarias,108,,UCAM Murcia,111,,9OT,
Sun May 12 2013,Herbalife Gran Canaria,65,,Unicaja,67,,,
Sun May 12 2013,Asefa Estudiantes,90,,Laboral Kutxa,80,,,
Thu May 16 2013,Real Madrid,85,,FIATC Mutua Joventut,64,,,
Thu May 16 2013,FC Barcelona Regal,90,,Lagun Aro GBC,89,,,
Sun May 19 2013,Unicaja,50,,FC Barcelona Regal,57,,,
Sun May 19 2013,Laboral Kutxa,94,,CB Canarias,99,,,
Sun May 19 2013,FIATC Mutua Joventut,112,,Asefa Estudiantes,75,,,
Sun May 19 2013,Blancos de Rueda Valladolid,62,,Herbalife Gran Canaria,78,,,
Sun May 19 2013,Uxúe Bilbao Basket,73,,Blu:sens Monbús,79,,,
Sun May 19 2013,Lagun Aro GBC,67,,Real Madrid,100,,,
Sun May 19 2013,Mad-Croc Fuenlabrada,76,,Cajasol,68,,,
Sun May 19 2013,La Bruixa d'Or,59,,Valencia Basket,90,,,
Sun May 19 2013,UCAM Murcia,74,,CAI Zaragoza,108,,,
