Date,Team,PTS,,Opp,PTS,,OT,Notes
Sat Oct 9 2021,Río Breogán,64,,Unicaja,72,,,
Sun Oct 10 2021,Gran Canaria,71,,MoraBanc Andorra,87,,,
Sun Oct 10 2021,Surne Bilbao Basket,87,,UCAM Murcia,92,,,
Sun Oct 10 2021,Barça,78,,Coosur Real Betis,61,,,
Sun Oct 10 2021,Real Madrid,93,,Valencia Basket,79,,,
Sun Oct 10 2021,Monbus Obradoiro,70,,Bitci Baskonia,91,,,
Sat Oct 16 2021,MoraBanc Andorra,79,,Joventut,73,,,
Sat Oct 16 2021,Unicaja,74,,Baxi Manresa,85,,,
Sat Oct 16 2021,Valencia Basket,69,,Hereda San Pablo Burgos,65,,,
Sat Oct 16 2021,UCAM Murcia,104,,Monbus Obradoiro,70,,,
Sun Oct 17 2021,Urbas Fuenlabrada,80,,Surne Bilbao Basket,85,,,
Sun Oct 17 2021,Real Madrid,79,,Río Breogán,71,,,
Sun Oct 17 2021,Coosur Real Betis,70,,Gran Canaria,94,,,
Sun Oct 17 2021,Lenovo Tenerife,71,,Bitci Baskonia,65,,,
Sat Oct 23 2021,Valencia Basket,76,,MoraBanc Andorra,75,,,
Sat Oct 23 2021,Joventut,79,,Lenovo Tenerife,72,,,
Sat Oct 23 2021,Monbus Obradoiro,87,,Coosur Real Betis,76,,,
Sat Oct 23 2021,Río Breogán,75,,Casademont Zaragoza,79,,,
Sun Oct 24 2021,Hereda San Pablo Burgos,81,,Surne Bilbao Basket,87,,,
Sun Oct 24 2021,Baxi Manresa,82,,Urbas Fuenlabrada,90,,,
Sun Oct 24 2021,Bitci Baskonia,79,,UCAM Murcia,80,,,
Sun Oct 24 2021,Gran Canaria,75,,Real Madrid,70,,,
Sun Oct 24 2021,Barça,75,,Unicaja,73,,,
Sat Oct 30 2021,Unicaja,74,,MoraBanc Andorra,83,,,
Sat Oct 30 2021,Casademont Zaragoza,76,,Gran Canaria,79,,,
Sat Oct 30 2021,Hereda San Pablo Burgos,65,,Joventut,82,,,
Sat Oct 30 2021,Lenovo Tenerife,84,,Monbus Obradoiro,81,,,
Sun Oct 31 2021,Urbas Fuenlabrada,69,,Barça,79,,,
Sun Oct 31 2021,UCAM Murcia,89,,Río Breogán,94,,,
Sun Oct 31 2021,Surne Bilbao Basket,79,,Baxi Manresa,87,,,
Sun Oct 31 2021,Coosur Real Betis,84,,Valencia Basket,81,,,
Sun Oct 31 2021,Real Madrid,83,,Bitci Baskonia,65,,,
Sat Nov 6 2021,Gran Canaria,66,,Río Breogán,76,,,
Sat Nov 6 2021,Baxi Manresa,90,,Hereda San Pablo Burgos,82,,,
Sat Nov 6 2021,Urbas Fuenlabrada,76,,UCAM Murcia,99,,,
Sat Nov 6 2021,Joventut,70,,Valencia Basket,71,,,
Sun Nov 7 2021,MoraBanc Andorra,70,,Lenovo Tenerife,79,,,
Sun Nov 7 2021,Barça,79,,Monbus Obradoiro,65,,,
Sun Nov 7 2021,Surne Bilbao Basket,61,,Real Madrid,95,,,
Sun Nov 7 2021,Unicaja,89,,Bitci Baskonia,92,,,
Sun Nov 7 2021,Coosur Real Betis,72,,Casademont Zaragoza,82,,,
Sat Nov 13 2021,UCAM Murcia,89,,MoraBanc Andorra,90,,,
Sat Nov 13 2021,Bitci Baskonia,77,,Gran Canaria,83,,,
Sat Nov 13 2021,Casademont Zaragoza,78,,Joventut,84,,,
Sat Nov 13 2021,Hereda San Pablo Burgos,78,,Unicaja,89,,,
Sun Nov 14 2021,Valencia Basket,87,,Barça,79,,,
Sun Nov 14 2021,Monbus Obradoiro,76,,Surne Bilbao Basket,80,,,
Sun Nov 14 2021,Real Madrid,88,,Urbas Fuenlabrada,85,,,
Sun Nov 14 2021,Río Breogán,75,,Baxi Manresa,86,,,
Sun Nov 14 2021,Lenovo Tenerife,81,,Coosur Real Betis,72,,,
Sat Nov 20 2021,Gran Canaria,89,,Lenovo Tenerife,98,,,
Sat Nov 20 2021,Casademont Zaragoza,82,,Monbus Obradoiro,87,,,
Sat Nov 20 2021,Urbas Fuenlabrada,86,,Unicaja,90,,,
Sat Nov 20 2021,Surne Bilbao Basket,84,,Valencia Basket,100,,,
Sun Nov 21 2021,Barça,83,,Hereda San Pablo Burgos,69,,,
Sun Nov 21 2021,Baxi Manresa,67,,UCAM Murcia,71,,,
Sun Nov 21 2021,Coosur Real Betis,48,,Real Madrid,71,,,
Sun Nov 21 2021,MoraBanc Andorra,77,,Bitci Baskonia,83,,,
Sat Dec 4 2021,Monbus Obradoiro,73,,MoraBanc Andorra,86,,,
Sat Dec 4 2021,Valencia Basket,87,,Urbas Fuenlabrada,88,,,
Sat Dec 4 2021,Lenovo Tenerife,93,,Baxi Manresa,95,,OT,
Sat Dec 4 2021,Real Madrid,86,,Casademont Zaragoza,65,,,
Sun Dec 5 2021,Bitci Baskonia,91,,Barça,78,,,
Sun Dec 5 2021,Río Breogán,,,Surne Bilbao Basket,,,,Postponed
Sun Dec 5 2021,Hereda San Pablo Burgos,89,,Gran Canaria,82,,,
Sun Dec 5 2021,UCAM Murcia,77,,Joventut,83,,,
Sun Dec 5 2021,Unicaja,79,,Coosur Real Betis,73,,,
Sat Dec 11 2021,Baxi Manresa,82,,Gran Canaria,80,,,
Sat Dec 11 2021,Coosur Real Betis,82,,Joventut,84,,,
Sat Dec 11 2021,UCAM Murcia,102,,Hereda San Pablo Burgos,84,,,
Sat Dec 11 2021,Surne Bilbao Basket,86,,Bitci Baskonia,101,,,
Sun Dec 12 2021,MoraBanc Andorra,74,,Río Breogán,83,,,
Sun Dec 12 2021,Barça,75,,Lenovo Tenerife,60,,,
Sun Dec 12 2021,Unicaja,74,,Real Madrid,79,,,
Sun Dec 12 2021,Monbus Obradoiro,,,Valencia Basket,,,,Postponed
Sun Dec 12 2021,Urbas Fuenlabrada,85,,Casademont Zaragoza,74,,,
Thu Dec 16 2021,Río Breogán,75,,Surne Bilbao Basket,83,,,
Sat Dec 18 2021,Casademont Zaragoza,92,,MoraBanc Andorra,83,,,
Sat Dec 18 2021,Lenovo Tenerife,96,,Urbas Fuenlabrada,104,,OT,
Sat Dec 18 2021,Hereda San Pablo Burgos,94,,Monbus Obradoiro,101,,,
Sat Dec 18 2021,Joventut,76,,Unicaja,72,,,
Sun Dec 19 2021,Baxi Manresa,,,Barça,,,,Postponed
Sun Dec 19 2021,Gran Canaria,80,,Surne Bilbao Basket,95,,,
Sun Dec 19 2021,Real Madrid,80,,UCAM Murcia,71,,,
Sun Dec 19 2021,Bitci Baskonia,87,,Coosur Real Betis,83,,,
Sun Dec 19 2021,Río Breogán,98,,Valencia Basket,97,,,
Thu Dec 23 2021,Monbus Obradoiro,71,,Valencia Basket,91,,,
Mon Dec 27 2021,Urbas Fuenlabrada,89,,Río Breogán,97,,,
Mon Dec 27 2021,UCAM Murcia,100,,Gran Canaria,83,,,
Mon Dec 27 2021,Real Madrid,,,Joventut,,,,Postponed
Tue Dec 28 2021,MoraBanc Andorra,,,Barça,,,,Postponed
Tue Dec 28 2021,Coosur Real Betis,84,,Hereda San Pablo Burgos,76,,,
Tue Dec 28 2021,Bitci Baskonia,79,,Casademont Zaragoza,97,,,
Wed Dec 29 2021,Unicaja,,,Surne Bilbao Basket,,,,Postponed
Wed Dec 29 2021,Valencia Basket,,,Lenovo Tenerife,,,,Postponed
Thu Dec 30 2021,Joventut,,,Río Breogán,,,,Postponed
Thu Dec 30 2021,Monbus Obradoiro,,,Baxi Manresa,,,,Postponed
Sun Jan 2 2022,Baxi Manresa,,,MoraBanc Andorra,,,,Postponed
Sun Jan 2 2022,Joventut,,,Urbas Fuenlabrada,,,,Postponed
Sun Jan 2 2022,Lenovo Tenerife,,,UCAM Murcia,,,,Postponed
Sun Jan 2 2022,Barça,,,Real Madrid,,,,Postponed
Sun Jan 2 2022,Casademont Zaragoza,,,Unicaja,,,,Postponed
Sun Jan 2 2022,Hereda San Pablo Burgos,,,Bitci Baskonia,,,,Postponed
Mon Jan 3 2022,Río Breogán,,,Monbus Obradoiro,,,,Postponed
Mon Jan 3 2022,Surne Bilbao Basket,,,Coosur Real Betis,,,,Postponed
Mon Jan 3 2022,Gran Canaria,,,Valencia Basket,,,,Postponed
Tue Jan 4 2022,Real Madrid,92,,Baxi Manresa,87,,,
Tue Jan 4 2022,Casademont Zaragoza,72,,Unicaja,112,,,
Sat Jan 8 2022,MoraBanc Andorra,71,,Surne Bilbao Basket,74,,,
Sat Jan 8 2022,Monbus Obradoiro,,,Gran Canaria,,,,Postponed
Sat Jan 8 2022,Lenovo Tenerife,,,Hereda San Pablo Burgos,,,,Postponed
Sat Jan 8 2022,Urbas Fuenlabrada,,,Coosur Real Betis,,,,Postponed
Sun Jan 9 2022,Joventut,,,Barça,,,,Postponed
Sun Jan 9 2022,Baxi Manresa,96,,Barça,95,,OT,
Sun Jan 9 2022,Bitci Baskonia,,,Río Breogán,,,,Postponed
Sun Jan 9 2022,Real Madrid,90,,Joventut,71,,,
Sun Jan 9 2022,Valencia Basket,87,,Unicaja,82,,,
Sun Jan 9 2022,UCAM Murcia,,,Casademont Zaragoza,,,,Postponed
Tue Jan 11 2022,UCAM Murcia,,,Casademont Zaragoza,,,,Postponed
Wed Jan 12 2022,Unicaja,,,Surne Bilbao Basket,,,,Postponed
Sat Jan 15 2022,Unicaja,,,Urbas Fuenlabrada,,,,Postponed
Sat Jan 15 2022,Río Breogán,,,Joventut,,,,
Sat Jan 15 2022,Hereda San Pablo Burgos,,,UCAM Murcia,,,,Postponed
Sat Jan 15 2022,Surne Bilbao Basket,96,,Monbus Obradoiro,91,,,
Sun Jan 16 2022,Bitci Baskonia,79,,MoraBanc Andorra,78,,,
Sun Jan 16 2022,Joventut,90,,Río Breogán,87,,,
Sun Jan 16 2022,Coosur Real Betis,,,Lenovo Tenerife,,,,Postponed
Sun Jan 16 2022,Río Breogán,,,Joventut,,,,Postponed
Sun Jan 16 2022,Gran Canaria,72,,Baxi Manresa,91,,,
Sun Jan 16 2022,Casademont Zaragoza,69,,Real Madrid,94,,,
Sun Jan 16 2022,Barça,,,Valencia Basket,,,,Postponed
Wed Jan 19 2022,Bitci Baskonia,83,,Río Breogán,89,,,
Wed Jan 19 2022,Monbus Obradoiro,84,,Baxi Manresa,104,,,
Wed Jan 19 2022,Urbas Fuenlabrada,,,Coosur Real Betis,,,,Postponed
Sat Jan 22 2022,Baxi Manresa,82,,MoraBanc Andorra,79,,,
Sat Jan 22 2022,Gran Canaria,,,Valencia Basket,,,,Postponed
Sun Jan 23 2022,Joventut,,,Urbas Fuenlabrada,,,,Postponed
Sun Jan 23 2022,Lenovo Tenerife,86,,UCAM Murcia,88,,,
Sun Jan 23 2022,Río Breogán,83,,Monbus Obradoiro,100,,,
Sun Jan 23 2022,Barça,85,,Real Madrid,75,,,
Sun Jan 23 2022,Surne Bilbao Basket,88,,Coosur Real Betis,71,,,
Sun Jan 23 2022,Hereda San Pablo Burgos,69,,Bitci Baskonia,80,,,
Wed Jan 26 2022,UCAM Murcia,78,,Casademont Zaragoza,91,,,
Fri Jan 28 2022,Joventut,104,,Urbas Fuenlabrada,82,,,
Fri Jan 28 2022,Lenovo Tenerife,81,,Hereda San Pablo Burgos,73,,,
Fri Jan 28 2022,Gran Canaria,62,,Valencia Basket,91,,,
Sat Jan 29 2022,Lenovo Tenerife,,,Valencia Basket,,,,Postponed
Sun Jan 30 2022,Joventut,84,,Barça,99,,,
Sun Jan 30 2022,Unicaja,77,,Surne Bilbao Basket,83,,,
Sun Jan 30 2022,Valencia Basket,80,,Lenovo Tenerife,78,,,
Sun Jan 30 2022,Monbus Obradoiro,69,,Gran Canaria,71,,,
Sun Jan 30 2022,Hereda San Pablo Burgos,68,,Baxi Manresa,93,,,
Sun Jan 30 2022,Río Breogán,,,UCAM Murcia,,,,Postponed
Sun Jan 30 2022,MoraBanc Andorra,88,,Real Madrid,83,,,
Sun Jan 30 2022,Surne Bilbao Basket,,,Unicaja,,,,Postponed
Mon Jan 31 2022,Casademont Zaragoza,55,,Urbas Fuenlabrada,77,,,
Sat Feb 5 2022,Joventut,72,,MoraBanc Andorra,91,,,
Sat Feb 5 2022,Gran Canaria,,,Hereda San Pablo Burgos,,,,Postponed
Sat Feb 5 2022,Río Breogán,81,,Coosur Real Betis,84,,,
Sat Feb 5 2022,Unicaja,82,,Casademont Zaragoza,93,,,
Sun Feb 6 2022,Monbus Obradoiro,67,,Barça,83,,,
Sun Feb 6 2022,Baxi Manresa,82,,Surne Bilbao Basket,89,,,
Sun Feb 6 2022,UCAM Murcia,71,,Lenovo Tenerife,87,,,
Sun Feb 6 2022,Bitci Baskonia,70,,Urbas Fuenlabrada,84,,,
Sun Feb 6 2022,Valencia Basket,94,,Real Madrid,93,,,
Wed Feb 9 2022,Urbas Fuenlabrada,83,,Coosur Real Betis,99,,,
Sat Feb 12 2022,Lenovo Tenerife,74,,Joventut,58,,,
Sat Feb 12 2022,Casademont Zaragoza,73,,Baxi Manresa,94,,,
Sat Feb 12 2022,MoraBanc Andorra,73,,Monbus Obradoiro,81,,,
Sun Feb 13 2022,Valencia Basket,82,,Río Breogán,99,,,
Sun Feb 13 2022,Urbas Fuenlabrada,60,,Gran Canaria,79,,,
Sun Feb 13 2022,Barça,,,UCAM Murcia,,,,Postponed
Sun Feb 13 2022,Real Madrid,92,,Unicaja,91,,,
Sun Feb 13 2022,Coosur Real Betis,72,,Bitci Baskonia,93,,,
Wed Feb 16 2022,Unicaja,73,,Urbas Fuenlabrada,53,,,
Wed Feb 16 2022,Surne Bilbao Basket,97,,Hereda San Pablo Burgos,104,,2OT,
Wed Feb 16 2022,Coosur Real Betis,93,,Monbus Obradoiro,86,,OT,
Tue Mar 1 2022,MoraBanc Andorra,88,,Barça,107,,,
Fri Mar 4 2022,Río Breogán,87,,Joventut,96,,OT,
Sat Mar 5 2022,Urbas Fuenlabrada,89,,Baxi Manresa,99,,,
Sat Mar 5 2022,UCAM Murcia,88,,Unicaja,87,,,
Sat Mar 5 2022,Barça,76,,Valencia Basket,86,,,
Sun Mar 6 2022,Río Breogán,86,,MoraBanc Andorra,79,,,
Sun Mar 6 2022,Joventut,77,,Surne Bilbao Basket,71,,,
Sun Mar 6 2022,Monbus Obradoiro,83,,Lenovo Tenerife,86,,,
Sun Mar 6 2022,Bitci Baskonia,80,,Real Madrid,72,,,
Sun Mar 6 2022,Hereda San Pablo Burgos,74,,Coosur Real Betis,71,,,
Sun Mar 6 2022,Gran Canaria,86,,Casademont Zaragoza,76,,,
Tue Mar 8 2022,Barça,86,,Urbas Fuenlabrada,69,,,
Wed Mar 9 2022,Hereda San Pablo Burgos,89,,UCAM Murcia,83,,,
Sat Mar 12 2022,Surne Bilbao Basket,94,,Río Breogán,86,,,
Sat Mar 12 2022,Unicaja,59,,Gran Canaria,76,,,
Sat Mar 12 2022,Valencia Basket,68,,Joventut,76,,,
Sat Mar 12 2022,Lenovo Tenerife,77,,Casademont Zaragoza,62,,,
Sun Mar 13 2022,Coosur Real Betis,63,,Barça,83,,,
Sun Mar 13 2022,Real Madrid,85,,Hereda San Pablo Burgos,70,,,
Sun Mar 13 2022,MoraBanc Andorra,67,,UCAM Murcia,96,,,
Sun Mar 13 2022,Bitci Baskonia,76,,Monbus Obradoiro,81,,,
Mon Mar 14 2022,Baxi Manresa,85,,Valencia Basket,90,,,
Wed Mar 16 2022,Barça,96,,Bitci Baskonia,77,,,
Thu Mar 17 2022,Gran Canaria,75,,Joventut,82,,,
Sat Mar 19 2022,Surne Bilbao Basket,72,,MoraBanc Andorra,82,,,
Sat Mar 19 2022,UCAM Murcia,95,,Urbas Fuenlabrada,105,,,
Sat Mar 19 2022,Unicaja,85,,Monbus Obradoiro,71,,,
Sun Mar 20 2022,Gran Canaria,80,,Barça,98,,,
Sun Mar 20 2022,Hereda San Pablo Burgos,78,,Lenovo Tenerife,91,,,
Sun Mar 20 2022,Baxi Manresa,86,,Real Madrid,75,,,
Sun Mar 20 2022,Joventut,77,,Coosur Real Betis,66,,,
Sun Mar 20 2022,Casademont Zaragoza,79,,Valencia Basket,81,,,
Sun Mar 20 2022,Río Breogán,84,,Bitci Baskonia,89,,,
Wed Mar 23 2022,Río Breogán,72,,UCAM Murcia,91,,,
Sat Mar 26 2022,Monbus Obradoiro,78,,Río Breogán,80,,,
Sat Mar 26 2022,Lenovo Tenerife,77,,Gran Canaria,89,,,
Sat Mar 26 2022,MoraBanc Andorra,60,,Baxi Manresa,94,,,
Sat Mar 26 2022,Casademont Zaragoza,56,,Hereda San Pablo Burgos,78,,,
Sun Mar 27 2022,Bitci Baskonia,90,,Surne Bilbao Basket,62,,,
Sun Mar 27 2022,Barça,72,,Joventut,83,,,
Sun Mar 27 2022,Valencia Basket,72,,UCAM Murcia,71,,,
Sun Mar 27 2022,Urbas Fuenlabrada,77,,Real Madrid,92,,,
Sun Mar 27 2022,Coosur Real Betis,80,,Unicaja,96,,,
Tue Mar 29 2022,Coosur Real Betis,97,,Lenovo Tenerife,99,,OT,
Tue Mar 29 2022,Barça,89,,UCAM Murcia,87,,,
Wed Mar 30 2022,Surne Bilbao Basket,75,,Unicaja,91,,,
Thu Mar 31 2022,Gran Canaria,86,,Hereda San Pablo Burgos,77,,,
Fri Apr 1 2022,Lenovo Tenerife,88,,Valencia Basket,92,,,
Sat Apr 2 2022,Baxi Manresa,91,,Monbus Obradoiro,98,,OT,
Sat Apr 2 2022,UCAM Murcia,93,,Coosur Real Betis,84,,,
Sat Apr 2 2022,Joventut,77,,Casademont Zaragoza,63,,,
Sun Apr 3 2022,Barça,86,,MoraBanc Andorra,74,,,
Sun Apr 3 2022,Hereda San Pablo Burgos,96,,Río Breogán,105,,,
Sun Apr 3 2022,Real Madrid,59,,Lenovo Tenerife,72,,,
Sun Apr 3 2022,Surne Bilbao Basket,82,,Urbas Fuenlabrada,87,,,
Sun Apr 3 2022,Unicaja,75,,Valencia Basket,90,,,
Sun Apr 3 2022,Gran Canaria,86,,Bitci Baskonia,70,,,
Sat Apr 9 2022,Valencia Basket,78,,Surne Bilbao Basket,84,,,
Sat Apr 9 2022,Río Breogán,78,,Lenovo Tenerife,96,,,
Sat Apr 9 2022,Monbus Obradoiro,92,,Urbas Fuenlabrada,93,,,
Sat Apr 9 2022,Joventut,91,,Baxi Manresa,95,,,
Sat Apr 9 2022,Casademont Zaragoza,69,,Coosur Real Betis,79,,,
Sun Apr 10 2022,Real Madrid,97,,Barça,108,,OT,
Sun Apr 10 2022,Bitci Baskonia,78,,Hereda San Pablo Burgos,62,,,
Sun Apr 10 2022,Gran Canaria,75,,UCAM Murcia,86,,,
Sun Apr 10 2022,MoraBanc Andorra,74,,Unicaja,78,,,
Tue Apr 12 2022,Valencia Basket,68,,Coosur Real Betis,75,,,
Wed Apr 13 2022,Real Madrid,67,,Surne Bilbao Basket,79,,,
Wed Apr 13 2022,MoraBanc Andorra,78,,Gran Canaria,84,,,
Wed Apr 13 2022,UCAM Murcia,83,,Bitci Baskonia,93,,,
Wed Apr 13 2022,Monbus Obradoiro,73,,Casademont Zaragoza,80,,,
Thu Apr 14 2022,Unicaja,73,,Barça,63,,,
Thu Apr 14 2022,Baxi Manresa,94,,Río Breogán,98,,,
Thu Apr 14 2022,Urbas Fuenlabrada,74,,Lenovo Tenerife,87,,,
Thu Apr 14 2022,Joventut,76,,Hereda San Pablo Burgos,92,,,
Sat Apr 16 2022,Coosur Real Betis,93,,MoraBanc Andorra,76,,,
Sat Apr 16 2022,Urbas Fuenlabrada,75,,Joventut,92,,,
Sat Apr 16 2022,Monbus Obradoiro,82,,Hereda San Pablo Burgos,77,,,
Sat Apr 16 2022,Barça,71,,Casademont Zaragoza,76,,,
Sun Apr 17 2022,Surne Bilbao Basket,86,,Gran Canaria,88,,,
Sun Apr 17 2022,UCAM Murcia,93,,Baxi Manresa,103,,,
Sun Apr 17 2022,Río Breogán,65,,Real Madrid,90,,,
Sun Apr 17 2022,Lenovo Tenerife,97,,Unicaja,64,,,
Sun Apr 17 2022,Valencia Basket,78,,Bitci Baskonia,71,,,
Sat Apr 23 2022,UCAM Murcia,77,,Surne Bilbao Basket,78,,,
Sat Apr 23 2022,Casademont Zaragoza,85,,Río Breogán,82,,,
Sat Apr 23 2022,Unicaja,70,,Joventut,76,,,
Sat Apr 23 2022,Urbas Fuenlabrada,79,,Valencia Basket,97,,,
Sun Apr 24 2022,Hereda San Pablo Burgos,71,,MoraBanc Andorra,73,,OT,
Sun Apr 24 2022,Lenovo Tenerife,65,,Barça,69,,,
Sun Apr 24 2022,Gran Canaria,97,,Monbus Obradoiro,106,,,
Sun Apr 24 2022,Real Madrid,71,,Coosur Real Betis,69,,,
Sun Apr 24 2022,Baxi Manresa,85,,Bitci Baskonia,107,,,
Wed Apr 27 2022,Lenovo Tenerife,79,,Surne Bilbao Basket,87,,,
Wed Apr 27 2022,Coosur Real Betis,102,,Baxi Manresa,96,,,
Sat Apr 30 2022,Baxi Manresa,83,,Lenovo Tenerife,94,,,
Sat Apr 30 2022,Coosur Real Betis,82,,Urbas Fuenlabrada,77,,,
Sat Apr 30 2022,Bitci Baskonia,73,,Unicaja,72,,,
Sat Apr 30 2022,MoraBanc Andorra,76,,Valencia Basket,81,,,
Sun May 1 2022,Hereda San Pablo Burgos,69,,Barça,84,,,
Sun May 1 2022,Río Breogán,86,,Gran Canaria,84,,,
Sun May 1 2022,Monbus Obradoiro,80,,UCAM Murcia,98,,,
Sun May 1 2022,Joventut,89,,Real Madrid,99,,,
Sun May 1 2022,Surne Bilbao Basket,82,,Casademont Zaragoza,80,,,
Sat May 7 2022,Urbas Fuenlabrada,84,,MoraBanc Andorra,92,,,
Sat May 7 2022,Barça,74,,Río Breogán,72,,,
Sat May 7 2022,Casademont Zaragoza,59,,Bitci Baskonia,91,,,
Sun May 8 2022,Valencia Basket,83,,Gran Canaria,89,,,
Sun May 8 2022,Unicaja,74,,Hereda San Pablo Burgos,89,,,
Sun May 8 2022,Joventut,83,,UCAM Murcia,71,,,
Sun May 8 2022,Real Madrid,89,,Monbus Obradoiro,88,,,
Tue May 10 2022,Surne Bilbao Basket,62,,Barça,84,,,
Tue May 10 2022,Río Breogán,65,,Urbas Fuenlabrada,88,,,
Tue May 10 2022,Gran Canaria,86,,Coosur Real Betis,93,,,
Tue May 10 2022,Hereda San Pablo Burgos,70,,Valencia Basket,84,,,
Tue May 10 2022,MoraBanc Andorra,83,,Casademont Zaragoza,80,,2OT,
Wed May 11 2022,Bitci Baskonia,91,,Lenovo Tenerife,78,,,
Wed May 11 2022,Monbus Obradoiro,84,,Joventut,78,,,
Wed May 11 2022,UCAM Murcia,69,,Real Madrid,90,,,
Wed May 11 2022,Baxi Manresa,100,,Unicaja,95,,,
Sat May 14 2022,Lenovo Tenerife,77,,MoraBanc Andorra,75,,,
Sat May 14 2022,Coosur Real Betis,99,,Surne Bilbao Basket,98,,OT,
Sat May 14 2022,Unicaja,84,,Río Breogán,93,,,
Sat May 14 2022,Real Madrid,91,,Gran Canaria,83,,,
Sat May 14 2022,Barça,94,,Baxi Manresa,80,,,
Sat May 14 2022,Urbas Fuenlabrada,83,,Hereda San Pablo Burgos,66,,,
Sat May 14 2022,Casademont Zaragoza,77,,UCAM Murcia,72,,,
Sat May 14 2022,Valencia Basket,89,,Monbus Obradoiro,85,,,
Sat May 14 2022,Joventut,89,,Bitci Baskonia,81,,,
