Date,Team,PTS,,Opp,PTS,,OT,Notes
Sun Nov 15 2015,Herbalife Gran Canaria,63,,Iberostar Tenerife,65,,,
Sun Nov 15 2015,FIATC Joventut,86,,Movistar Estudiantes,83,,,
Sun Nov 15 2015,Montakit Fuenlabrada,82,,RETAbet.es GBC,68,,,
Sun Nov 15 2015,ICL Manresa,68,,Real Madrid,106,,,
Sun Nov 15 2015,Unicaja,84,,Baloncesto Sevilla,94,,,
Sun Nov 15 2015,UCAM Murcia,67,,Laboral Kutxa Baskonia,90,,,
Sun Nov 15 2015,MoraBanc Andorra,80,,CAI Zaragoza,73,,,
Sat Nov 21 2015,Iberostar Tenerife,94,,Montakit Fuenlabrada,85,,,
Sun Nov 22 2015,Unicaja,79,,MoraBanc Andorra,82,,,
Sun Nov 22 2015,CAI Zaragoza,79,,Herbalife Gran Canaria,91,,,
Sun Nov 22 2015,Real Madrid,79,,FIATC Joventut,69,,,
Sun Nov 22 2015,UCAM Murcia,69,,ICL Manresa,77,,,
Sun Nov 22 2015,Movistar Estudiantes,71,,Rio Natura Monbus Obradoiro,73,,,
Sun Nov 22 2015,Bilbao Basket,81,,Baloncesto Sevilla,71,,,
Sun Nov 22 2015,RETAbet.es GBC,65,,Valencia Basket,92,,,
Sun Nov 22 2015,FC Barcelona Lassa,79,,Laboral Kutxa Baskonia,87,,,
Sat Nov 28 2015,FIATC Joventut,79,,Rio Natura Monbus Obradoiro,83,,,
Sun Nov 29 2015,Montakit Fuenlabrada,65,,FC Barcelona Lassa,76,,,
Sun Nov 29 2015,Real Madrid,99,,Bilbao Basket,92,,,
Sun Nov 29 2015,ICL Manresa,71,,Iberostar Tenerife,65,,,
Sun Nov 29 2015,Baloncesto Sevilla,76,,RETAbet.es GBC,68,,,
Sun Nov 29 2015,MoraBanc Andorra,72,,UCAM Murcia,76,,,
Sun Nov 29 2015,Movistar Estudiantes,59,,Unicaja,89,,,
Sun Nov 29 2015,Herbalife Gran Canaria,61,,Valencia Basket,86,,,
Sun Nov 29 2015,Laboral Kutxa Baskonia,90,,CAI Zaragoza,66,,,
Sat Dec 5 2015,RETAbet.es GBC,70,,MoraBanc Andorra,88,,,
Sat Dec 5 2015,Bilbao Basket,75,,Montakit Fuenlabrada,79,,,
Sun Dec 6 2015,CAI Zaragoza,116,,Movistar Estudiantes,110,,,
Sun Dec 6 2015,Rio Natura Monbus Obradoiro,75,,Herbalife Gran Canaria,88,,,
Sun Dec 6 2015,Unicaja,90,,FIATC Joventut,84,,,
Sun Dec 6 2015,FC Barcelona Lassa,75,,ICL Manresa,60,,,
Sun Dec 6 2015,UCAM Murcia,80,,Real Madrid,101,,,
Sun Dec 6 2015,Valencia Basket,81,,Baloncesto Sevilla,67,,,
Sun Dec 6 2015,Iberostar Tenerife,98,,Laboral Kutxa Baskonia,92,,,
Sat Dec 12 2015,ICL Manresa,79,,Rio Natura Monbus Obradoiro,71,,,
Sat Dec 12 2015,Montakit Fuenlabrada,84,,Valencia Basket,100,,,
Sun Dec 13 2015,Laboral Kutxa Baskonia,83,,Bilbao Basket,89,,,
Sun Dec 13 2015,CAI Zaragoza,78,,Iberostar Tenerife,82,,,
Sun Dec 13 2015,MoraBanc Andorra,82,,Movistar Estudiantes,75,,,
Sun Dec 13 2015,UCAM Murcia,76,,RETAbet.es GBC,67,,,
Sun Dec 13 2015,Herbalife Gran Canaria,68,,Real Madrid,85,,,
Sun Dec 13 2015,FIATC Joventut,101,,Baloncesto Sevilla,106,,,
Sun Dec 13 2015,FC Barcelona Lassa,81,,Unicaja,77,,,
Sat Dec 19 2015,Movistar Estudiantes,91,,Bilbao Basket,85,,,
Sat Dec 19 2015,RETAbet.es GBC,74,,Iberostar Tenerife,72,,,
Sat Dec 19 2015,Rio Natura Monbus Obradoiro,85,,Montakit Fuenlabrada,90,,,
Sun Dec 20 2015,Real Madrid,99,,MoraBanc Andorra,80,,,
Sun Dec 20 2015,FIATC Joventut,74,,FC Barcelona Lassa,83,,,
Sun Dec 20 2015,Valencia Basket,74,,ICL Manresa,62,,,
Sun Dec 20 2015,Herbalife Gran Canaria,75,,UCAM Murcia,71,,,
Sun Dec 20 2015,Baloncesto Sevilla,73,,Laboral Kutxa Baskonia,89,,,
Sun Dec 20 2015,Unicaja,72,,CAI Zaragoza,76,,,
Tue Dec 22 2015,Movistar Estudiantes,71,,Montakit Fuenlabrada,85,,,
Tue Dec 22 2015,Unicaja,65,,Herbalife Gran Canaria,98,,,
Tue Dec 22 2015,MoraBanc Andorra,90,,FIATC Joventut,79,,,
Tue Dec 22 2015,Real Madrid,79,,Rio Natura Monbus Obradoiro,63,,,
Tue Dec 22 2015,UCAM Murcia,54,,Valencia Basket,65,,,
Wed Dec 23 2015,Bilbao Basket,57,,FC Barcelona Lassa,66,,,
Wed Dec 23 2015,Laboral Kutxa Baskonia,91,,RETAbet.es GBC,83,,,
Wed Dec 23 2015,CAI Zaragoza,79,,ICL Manresa,86,,,
Wed Dec 23 2015,Iberostar Tenerife,76,,Baloncesto Sevilla,81,,,
Sun Dec 27 2015,Herbalife Gran Canaria,77,,MoraBanc Andorra,84,,,
Sun Dec 27 2015,FIATC Joventut,77,,Bilbao Basket,85,,,
Sun Dec 27 2015,Valencia Basket,86,,Iberostar Tenerife,82,,,
Sun Dec 27 2015,Baloncesto Sevilla,76,,Movistar Estudiantes,102,,,
Sun Dec 27 2015,Rio Natura Monbus Obradoiro,83,,UCAM Murcia,87,,,
Sun Dec 27 2015,FC Barcelona Lassa,91,,Real Madrid,84,,,
Sun Dec 27 2015,ICL Manresa,58,,Unicaja,85,,,
Sun Dec 27 2015,Montakit Fuenlabrada,79,,Laboral Kutxa Baskonia,101,,,
Sun Dec 27 2015,RETAbet.es GBC,59,,CAI Zaragoza,80,,,
Sun Jan 3 2016,Movistar Estudiantes,67,,FC Barcelona Lassa,89,,,
Sun Jan 3 2016,Iberostar Tenerife,67,,Bilbao Basket,64,,,
Sun Jan 3 2016,Herbalife Gran Canaria,72,,Montakit Fuenlabrada,92,,,
Sun Jan 3 2016,ICL Manresa,70,,RETAbet.es GBC,89,,,
Sun Jan 3 2016,UCAM Murcia,84,,FIATC Joventut,94,,,
Sun Jan 3 2016,MoraBanc Andorra,103,,Rio Natura Monbus Obradoiro,104,,,
Sun Jan 3 2016,CAI Zaragoza,84,,Baloncesto Sevilla,73,,,
Sun Jan 3 2016,Unicaja,70,,Valencia Basket,81,,,
Sun Jan 3 2016,Real Madrid,80,,Laboral Kutxa Baskonia,86,,,
Sun Jan 10 2016,Valencia Basket,86,,MoraBanc Andorra,78,,,
Sun Jan 10 2016,FC Barcelona Lassa,83,,Iberostar Tenerife,64,,,
Sun Jan 10 2016,RETAbet.es GBC,90,,Movistar Estudiantes,85,,,
Sun Jan 10 2016,FIATC Joventut,67,,Herbalife Gran Canaria,82,,,
Sun Jan 10 2016,Laboral Kutxa Baskonia,85,,ICL Manresa,76,,,
Sun Jan 10 2016,Montakit Fuenlabrada,75,,UCAM Murcia,99,,,
Sun Jan 10 2016,Baloncesto Sevilla,83,,Real Madrid,107,,,
Sun Jan 10 2016,Rio Natura Monbus Obradoiro,65,,Unicaja,73,,,
Sun Jan 10 2016,Bilbao Basket,71,,CAI Zaragoza,69,,,
Sat Jan 16 2016,Baloncesto Sevilla,73,,MoraBanc Andorra,92,,,
Sat Jan 16 2016,Iberostar Tenerife,84,,Rio Natura Monbus Obradoiro,82,,,
Sun Jan 17 2016,Real Madrid,85,,Montakit Fuenlabrada,91,,,
Sun Jan 17 2016,FC Barcelona Lassa,96,,Herbalife Gran Canaria,81,,,
Sun Jan 17 2016,Laboral Kutxa Baskonia,89,,FIATC Joventut,68,,,
Sun Jan 17 2016,Bilbao Basket,72,,ICL Manresa,67,,,
Sun Jan 17 2016,Movistar Estudiantes,70,,UCAM Murcia,83,,,
Sun Jan 17 2016,RETAbet.es GBC,55,,Unicaja,94,,,
Sun Jan 17 2016,CAI Zaragoza,74,,Valencia Basket,81,,,
Sun Jan 24 2016,Valencia Basket,94,,FC Barcelona Lassa,91,,,
Sun Jan 24 2016,Rio Natura Monbus Obradoiro,83,,Bilbao Basket,88,,,
Sun Jan 24 2016,UCAM Murcia,69,,Iberostar Tenerife,70,,,
Sun Jan 24 2016,Herbalife Gran Canaria,87,,Movistar Estudiantes,70,,,
Sun Jan 24 2016,FIATC Joventut,74,,RETAbet.es GBC,70,,,
Sun Jan 24 2016,Unicaja,80,,Real Madrid,85,,,
Sun Jan 24 2016,ICL Manresa,84,,Baloncesto Sevilla,67,,,
Sun Jan 24 2016,MoraBanc Andorra,83,,Laboral Kutxa Baskonia,95,,,
Sun Jan 24 2016,Montakit Fuenlabrada,80,,CAI Zaragoza,79,,,
Sat Jan 30 2016,CAI Zaragoza,81,,MoraBanc Andorra,91,,,
Sat Jan 30 2016,RETAbet.es GBC,82,,Montakit Fuenlabrada,94,,,
Sun Jan 31 2016,Iberostar Tenerife,80,,Herbalife Gran Canaria,90,,,
Sun Jan 31 2016,Movistar Estudiantes,58,,FIATC Joventut,75,,,
Sun Jan 31 2016,Real Madrid,102,,ICL Manresa,70,,,
Sun Jan 31 2016,Laboral Kutxa Baskonia,66,,UCAM Murcia,68,,,
Sun Jan 31 2016,FC Barcelona Lassa,69,,Rio Natura Monbus Obradoiro,62,,,
Sun Jan 31 2016,Baloncesto Sevilla,66,,Unicaja,71,,,
Sun Jan 31 2016,Bilbao Basket,49,,Valencia Basket,85,,,
Sun Feb 7 2016,MoraBanc Andorra,79,,FC Barcelona Lassa,84,,,
Sun Feb 7 2016,UCAM Murcia,79,,Bilbao Basket,90,,,
Sun Feb 7 2016,Unicaja,64,,Iberostar Tenerife,57,,,
Sun Feb 7 2016,Rio Natura Monbus Obradoiro,75,,RETAbet.es GBC,82,,,
Sun Feb 7 2016,Herbalife Gran Canaria,78,,ICL Manresa,70,,,
Sun Feb 7 2016,Movistar Estudiantes,79,,Real Madrid,97,,,
Sun Feb 7 2016,Montakit Fuenlabrada,78,,Baloncesto Sevilla,85,,,
Sun Feb 7 2016,Valencia Basket,73,,Laboral Kutxa Baskonia,79,,,
Sun Feb 7 2016,FIATC Joventut,83,,CAI Zaragoza,94,,,
Sat Feb 13 2016,Iberostar Tenerife,79,,MoraBanc Andorra,77,,,
Sat Feb 13 2016,Laboral Kutxa Baskonia,86,,Rio Natura Monbus Obradoiro,69,,,
Sun Feb 14 2016,Baloncesto Sevilla,54,,FC Barcelona Lassa,108,,,
Sun Feb 14 2016,ICL Manresa,57,,Movistar Estudiantes,86,,,
Sun Feb 14 2016,Unicaja,79,,Montakit Fuenlabrada,89,,,
Sun Feb 14 2016,Bilbao Basket,85,,Herbalife Gran Canaria,91,,,
Sun Feb 14 2016,Valencia Basket,73,,FIATC Joventut,66,,,
Sun Feb 14 2016,CAI Zaragoza,102,,UCAM Murcia,110,,,
Sun Feb 14 2016,RETAbet.es GBC,88,,Real Madrid,94,,,
Sun Feb 28 2016,MoraBanc Andorra,72,,Bilbao Basket,83,,,
Sun Feb 28 2016,FIATC Joventut,68,,Iberostar Tenerife,73,,,
Sun Feb 28 2016,Herbalife Gran Canaria,87,,RETAbet.es GBC,79,,,
Sun Feb 28 2016,Montakit Fuenlabrada,78,,ICL Manresa,73,,,
Sun Feb 28 2016,Rio Natura Monbus Obradoiro,58,,Baloncesto Sevilla,67,,,
Sun Feb 28 2016,UCAM Murcia,90,,Unicaja,79,,,
Sun Feb 28 2016,Real Madrid,95,,Valencia Basket,94,,,
Sun Feb 28 2016,Movistar Estudiantes,77,,Laboral Kutxa Baskonia,107,,,
Sun Feb 28 2016,FC Barcelona Lassa,87,,CAI Zaragoza,76,,,
Sat Mar 5 2016,Movistar Estudiantes,82,,MoraBanc Andorra,84,,,
Sun Mar 6 2016,Unicaja,77,,FC Barcelona Lassa,83,,,
Sun Mar 6 2016,Valencia Basket,86,,Montakit Fuenlabrada,81,,,
Sun Mar 6 2016,Real Madrid,103,,Herbalife Gran Canaria,93,,,
Sun Mar 6 2016,Baloncesto Sevilla,83,,FIATC Joventut,89,,,
Sun Mar 6 2016,Rio Natura Monbus Obradoiro,81,,ICL Manresa,64,,,
Sun Mar 6 2016,RETAbet.es GBC,64,,UCAM Murcia,78,,,
Sun Mar 6 2016,Bilbao Basket,62,,Laboral Kutxa Baskonia,108,,,
Sun Mar 6 2016,Iberostar Tenerife,65,,CAI Zaragoza,78,,,
Sat Mar 12 2016,Montakit Fuenlabrada,100,,Rio Natura Monbus Obradoiro,95,,,
Sun Mar 13 2016,Bilbao Basket,70,,Movistar Estudiantes,81,,,
Sun Mar 13 2016,Iberostar Tenerife,80,,RETAbet.es GBC,71,,,
Sun Mar 13 2016,UCAM Murcia,75,,Herbalife Gran Canaria,87,,,
Sun Mar 13 2016,FC Barcelona Lassa,85,,FIATC Joventut,59,,,
Sun Mar 13 2016,MoraBanc Andorra,78,,Real Madrid,107,,,
Sun Mar 13 2016,Laboral Kutxa Baskonia,92,,Baloncesto Sevilla,100,,,
Sun Mar 13 2016,CAI Zaragoza,69,,Unicaja,77,,,
Sun Mar 13 2016,ICL Manresa,56,,Valencia Basket,83,,,
Sat Mar 19 2016,RETAbet.es GBC,71,,Bilbao Basket,80,,,
Sat Mar 19 2016,Herbalife Gran Canaria,72,,Baloncesto Sevilla,97,,,
Sun Mar 20 2016,UCAM Murcia,71,,FC Barcelona Lassa,77,,,
Sun Mar 20 2016,Real Madrid,84,,Iberostar Tenerife,93,,,
Sun Mar 20 2016,FIATC Joventut,81,,Montakit Fuenlabrada,80,,,
Sun Mar 20 2016,MoraBanc Andorra,74,,ICL Manresa,61,,,
Sun Mar 20 2016,Movistar Estudiantes,68,,Valencia Basket,62,,,
Sun Mar 20 2016,Unicaja,83,,Laboral Kutxa Baskonia,56,,,
Sun Mar 20 2016,Rio Natura Monbus Obradoiro,64,,CAI Zaragoza,76,,,
Sat Mar 26 2016,Montakit Fuenlabrada,89,,MoraBanc Andorra,80,,,
Sun Mar 27 2016,Iberostar Tenerife,84,,Movistar Estudiantes,80,,,
Sun Mar 27 2016,FC Barcelona Lassa,84,,RETAbet.es GBC,69,,,
Sun Mar 27 2016,Laboral Kutxa Baskonia,90,,Herbalife Gran Canaria,93,,,
Sun Mar 27 2016,Baloncesto Sevilla,76,,UCAM Murcia,80,,,
Sun Mar 27 2016,Valencia Basket,91,,Rio Natura Monbus Obradoiro,79,,,
Sun Mar 27 2016,CAI Zaragoza,84,,Real Madrid,96,,,
Sun Mar 27 2016,Bilbao Basket,77,,Unicaja,82,,,
Mon Mar 28 2016,ICL Manresa,76,,FIATC Joventut,63,,,
Sat Apr 2 2016,Montakit Fuenlabrada,71,,Bilbao Basket,86,,,
Sat Apr 2 2016,Herbalife Gran Canaria,80,,Rio Natura Monbus Obradoiro,68,,,
Sun Apr 3 2016,ICL Manresa,57,,FC Barcelona Lassa,84,,,
Sun Apr 3 2016,Laboral Kutxa Baskonia,80,,Iberostar Tenerife,93,,,
Sun Apr 3 2016,MoraBanc Andorra,80,,RETAbet.es GBC,83,,,
Sun Apr 3 2016,Real Madrid,104,,UCAM Murcia,99,,,
Sun Apr 3 2016,FIATC Joventut,59,,Unicaja,70,,,
Sun Apr 3 2016,Baloncesto Sevilla,92,,Valencia Basket,82,,,
Sun Apr 3 2016,Movistar Estudiantes,62,,CAI Zaragoza,81,,,
Sat Apr 9 2016,FC Barcelona Lassa,84,,Montakit Fuenlabrada,82,,,
Sun Apr 10 2016,UCAM Murcia,91,,MoraBanc Andorra,86,,,
Sun Apr 10 2016,Unicaja,84,,Movistar Estudiantes,91,,,
Sun Apr 10 2016,Valencia Basket,84,,Herbalife Gran Canaria,68,,,
Sun Apr 10 2016,Rio Natura Monbus Obradoiro,71,,FIATC Joventut,74,,,
Sun Apr 10 2016,Iberostar Tenerife,73,,ICL Manresa,86,,,
Sun Apr 10 2016,Bilbao Basket,80,,Real Madrid,102,,,
Sun Apr 10 2016,RETAbet.es GBC,80,,Baloncesto Sevilla,86,,,
Sun Apr 10 2016,CAI Zaragoza,71,,Laboral Kutxa Baskonia,100,,,
Sun Apr 17 2016,Baloncesto Sevilla,82,,Bilbao Basket,101,,,
Sun Apr 17 2016,Montakit Fuenlabrada,92,,Iberostar Tenerife,67,,,
Sun Apr 17 2016,Rio Natura Monbus Obradoiro,70,,Movistar Estudiantes,71,,,
Sun Apr 17 2016,Valencia Basket,121,,RETAbet.es GBC,79,,,
Sun Apr 17 2016,ICL Manresa,75,,UCAM Murcia,73,,,
Sun Apr 17 2016,FIATC Joventut,77,,Real Madrid,91,,,
Sun Apr 17 2016,MoraBanc Andorra,71,,Unicaja,82,,,
Sun Apr 17 2016,Herbalife Gran Canaria,96,,CAI Zaragoza,87,,,
Sat Apr 23 2016,UCAM Murcia,69,,Rio Natura Monbus Obradoiro,88,,,
Sun Apr 24 2016,Real Madrid,91,,FC Barcelona Lassa,86,,,
Sun Apr 24 2016,Laboral Kutxa Baskonia,108,,Montakit Fuenlabrada,97,,,
Sun Apr 24 2016,CAI Zaragoza,84,,RETAbet.es GBC,75,,,
Sun Apr 24 2016,MoraBanc Andorra,85,,Herbalife Gran Canaria,98,,,
Sun Apr 24 2016,Bilbao Basket,92,,FIATC Joventut,73,,,
Sun Apr 24 2016,Unicaja,75,,ICL Manresa,64,,,
Sun Apr 24 2016,Movistar Estudiantes,59,,Baloncesto Sevilla,82,,,
Sun Apr 24 2016,Iberostar Tenerife,75,,Valencia Basket,93,,,
Fri Apr 29 2016,Laboral Kutxa Baskonia,68,,FC Barcelona Lassa,89,,,
Sun May 1 2016,FIATC Joventut,65,,MoraBanc Andorra,96,,,
Sun May 1 2016,FC Barcelona Lassa,77,,Bilbao Basket,55,,,
Sun May 1 2016,Baloncesto Sevilla,71,,Iberostar Tenerife,90,,,
Sun May 1 2016,Montakit Fuenlabrada,80,,Movistar Estudiantes,74,,,
Sun May 1 2016,Valencia Basket,62,,UCAM Murcia,80,,,
Sun May 1 2016,Rio Natura Monbus Obradoiro,81,,Real Madrid,111,,,
Sun May 1 2016,Herbalife Gran Canaria,87,,Unicaja,92,,,
Sun May 1 2016,RETAbet.es GBC,73,,Laboral Kutxa Baskonia,101,,,
Sun May 1 2016,ICL Manresa,65,,CAI Zaragoza,82,,,
Wed May 4 2016,FIATC Joventut,99,,Laboral Kutxa Baskonia,102,,,
Sat May 7 2016,Iberostar Tenerife,83,,UCAM Murcia,88,,,
Sat May 7 2016,Bilbao Basket,89,,Rio Natura Monbus Obradoiro,93,,,
Sun May 8 2016,Laboral Kutxa Baskonia,99,,MoraBanc Andorra,91,,,
Sun May 8 2016,CAI Zaragoza,85,,Montakit Fuenlabrada,105,,,
Sun May 8 2016,Movistar Estudiantes,80,,Herbalife Gran Canaria,82,,,
Sun May 8 2016,RETAbet.es GBC,88,,FIATC Joventut,90,,,
Sun May 8 2016,Baloncesto Sevilla,72,,ICL Manresa,65,,,
Sun May 8 2016,Real Madrid,88,,Unicaja,62,,,
Sun May 8 2016,FC Barcelona Lassa,65,,Valencia Basket,75,,,
Tue May 10 2016,UCAM Murcia,82,,Movistar Estudiantes,67,,,
Wed May 11 2016,Herbalife Gran Canaria,75,,FC Barcelona Lassa,85,,,
Wed May 11 2016,ICL Manresa,63,,Bilbao Basket,73,,,
Wed May 11 2016,Rio Natura Monbus Obradoiro,56,,Iberostar Tenerife,71,,,
Wed May 11 2016,Unicaja,86,,RETAbet.es GBC,60,,,
Wed May 11 2016,Montakit Fuenlabrada,81,,Real Madrid,129,,,
Wed May 11 2016,MoraBanc Andorra,81,,Baloncesto Sevilla,88,,,
Wed May 11 2016,Valencia Basket,78,,CAI Zaragoza,75,,,
Sat May 14 2016,Rio Natura Monbus Obradoiro,84,,MoraBanc Andorra,74,,,
Sat May 14 2016,Valencia Basket,65,,Unicaja,77,,,
Sun May 15 2016,Bilbao Basket,71,,Iberostar Tenerife,77,,,
Sun May 15 2016,FC Barcelona Lassa,69,,Movistar Estudiantes,74,,,
Sun May 15 2016,Montakit Fuenlabrada,88,,Herbalife Gran Canaria,109,,,
Sun May 15 2016,RETAbet.es GBC,80,,ICL Manresa,78,,,
Sun May 15 2016,FIATC Joventut,78,,UCAM Murcia,80,,,
Sun May 15 2016,Baloncesto Sevilla,87,,CAI Zaragoza,91,,,
Wed May 18 2016,Laboral Kutxa Baskonia,88,,Real Madrid,93,,,
Sun May 22 2016,Iberostar Tenerife,58,,FC Barcelona Lassa,93,,,
Sun May 22 2016,CAI Zaragoza,73,,Bilbao Basket,72,,,
Sun May 22 2016,UCAM Murcia,73,,Montakit Fuenlabrada,61,,,
Sun May 22 2016,Movistar Estudiantes,73,,RETAbet.es GBC,78,,,
Sun May 22 2016,Herbalife Gran Canaria,76,,FIATC Joventut,96,,,
Sun May 22 2016,Unicaja,77,,Rio Natura Monbus Obradoiro,64,,,
Sun May 22 2016,Real Madrid,97,,Baloncesto Sevilla,90,,,
Sun May 22 2016,MoraBanc Andorra,67,,Valencia Basket,81,,,
Sun May 22 2016,ICL Manresa,80,,Laboral Kutxa Baskonia,83,,,
