Date,Team,PTS,,Opp,PTS,,OT,Notes
Fri Dec 14 2012,Zhejiang Golden Bulls,97,,Shanghai Sharks,94,,,
Fri Dec 14 2012,Beijing Ducks,117,,Shanxi Brave Dragons,121,,OT,
Fri Dec 14 2012,Bayi Rockets,112,,Dongguan Leopards,102,,,
Fri Dec 14 2012,Tianjin Gold Lions,92,,Xinjiang Flying Tigers,102,,,
Fri Dec 14 2012,Liaoning Flying Leopards,118,,Zhejiang Lions,123,,,
Sun Dec 16 2012,Zhejiang Lions,111,,Beijing Ducks,115,,,
Sun Dec 16 2012,Bayi Rockets,85,,Guangdong Southern Tigers,124,,,
Sun Dec 16 2012,Fujian Sturgeons,85,,Foshan Dralions,99,,,
Sun Dec 16 2012,Liaoning Flying Leopards,107,,Jiangsu Dragons,105,,,
Sun Dec 16 2012,Tianjin Gold Lions,104,,Shanxi Brave Dragons,97,,,
Sun Dec 16 2012,Shanghai Sharks,98,,Dongguan Leopards,103,,,
Sun Dec 16 2012,Shandong Gold Lions,86,,Xinjiang Flying Tigers,97,,,
Sun Dec 16 2012,Jilin Northeast Tigers,122,,Zhejiang Golden Bulls,131,,,
Tue Dec 18 2012,Shanghai Sharks,96,,Guangdong Southern Tigers,103,,,
Tue Dec 18 2012,Qingdao Eagles,114,,Xinjiang Flying Tigers,121,,,
Wed Dec 19 2012,Fujian Sturgeons,99,,Bayi Rockets,102,,,
Wed Dec 19 2012,Jiangsu Dragons,92,,Beijing Ducks,102,,,
Wed Dec 19 2012,Dongguan Leopards,108,,Jilin Northeast Tigers,100,,,
Wed Dec 19 2012,Shanxi Brave Dragons,88,,Shandong Gold Lions,106,,,
Wed Dec 19 2012,Zhejiang Lions,95,,Tianjin Gold Lions,93,,,
Wed Dec 19 2012,Liaoning Flying Leopards,115,,Zhejiang Golden Bulls,109,,,
Fri Dec 21 2012,Foshan Dralions,92,,Bayi Rockets,100,,,
Fri Dec 21 2012,Zhejiang Golden Bulls,93,,Beijing Ducks,112,,,
Fri Dec 21 2012,Guangdong Southern Tigers,113,,Jilin Northeast Tigers,103,,,
Fri Dec 21 2012,Dongguan Leopards,93,,Liaoning Flying Leopards,108,,,
Fri Dec 21 2012,Fujian Sturgeons,85,,Shanghai Sharks,91,,,
Fri Dec 21 2012,Qingdao Eagles,107,,Shanxi Brave Dragons,126,,,
Fri Dec 21 2012,Jiangsu Dragons,100,,Tianjin Gold Lions,107,,,
Fri Dec 21 2012,Shandong Gold Lions,91,,Zhejiang Lions,94,,,
Sun Dec 23 2012,Jilin Northeast Tigers,112,,Fujian Sturgeons,108,,,
Sun Dec 23 2012,Shandong Gold Lions,78,,Jiangsu Dragons,88,,,
Sun Dec 23 2012,Guangdong Southern Tigers,113,,Liaoning Flying Leopards,109,,,
Sun Dec 23 2012,Foshan Dralions,95,,Shanghai Sharks,86,,,
Sun Dec 23 2012,Xinjiang Flying Tigers,107,,Shanxi Brave Dragons,116,,,
Sun Dec 23 2012,Beijing Ducks,82,,Dongguan Leopards,111,,,
Sun Dec 23 2012,Zhejiang Golden Bulls,98,,Tianjin Gold Lions,99,,,
Sun Dec 23 2012,Qingdao Eagles,102,,Zhejiang Lions,108,,,
Tue Dec 25 2012,Beijing Ducks,110,,Guangdong Southern Tigers,100,,,
Tue Dec 25 2012,Bayi Rockets,78,,Shanghai Sharks,84,,,
Tue Dec 25 2012,Xinjiang Flying Tigers,89,,Zhejiang Lions,100,,,
Wed Dec 26 2012,Jilin Northeast Tigers,99,,Foshan Dralions,111,,,
Wed Dec 26 2012,Fujian Sturgeons,110,,Liaoning Flying Leopards,106,,OT,
Wed Dec 26 2012,Jiangsu Dragons,97,,Qingdao Eagles,106,,,
Wed Dec 26 2012,Tianjin Gold Lions,91,,Dongguan Leopards,79,,,
Wed Dec 26 2012,Shandong Gold Lions,106,,Zhejiang Golden Bulls,115,,,
Fri Dec 28 2012,Fujian Sturgeons,91,,Beijing Ducks,101,,,
Fri Dec 28 2012,Tianjin Gold Lions,93,,Guangdong Southern Tigers,107,,,
Fri Dec 28 2012,Liaoning Flying Leopards,124,,Foshan Dralions,103,,,
Fri Dec 28 2012,Bayi Rockets,85,,Jilin Northeast Tigers,89,,,
Fri Dec 28 2012,Dongguan Leopards,79,,Shandong Gold Lions,73,,,
Fri Dec 28 2012,Zhejiang Lions,95,,Shanxi Brave Dragons,100,,,
Fri Dec 28 2012,Jiangsu Dragons,103,,Xinjiang Flying Tigers,113,,,
Fri Dec 28 2012,Qingdao Eagles,111,,Zhejiang Golden Bulls,120,,,
Sun Dec 30 2012,Foshan Dralions,92,,Beijing Ducks,108,,,
Sun Dec 30 2012,Shanghai Sharks,90,,Jilin Northeast Tigers,104,,,
Sun Dec 30 2012,Bayi Rockets,91,,Liaoning Flying Leopards,123,,,
Sun Dec 30 2012,Dongguan Leopards,107,,Qingdao Eagles,117,,,
Sun Dec 30 2012,Guangdong Southern Tigers,92,,Shandong Gold Lions,91,,,
Sun Dec 30 2012,Jiangsu Dragons,103,,Shanxi Brave Dragons,123,,,
Sun Dec 30 2012,Fujian Sturgeons,91,,Tianjin Gold Lions,90,,,
Sun Dec 30 2012,Zhejiang Golden Bulls,113,,Xinjiang Flying Tigers,123,,,
Tue Jan 1 2013,Shanghai Sharks,82,,Liaoning Flying Leopards,110,,,
Tue Jan 1 2013,Guangdong Southern Tigers,110,,Qingdao Eagles,105,,,
Tue Jan 1 2013,Foshan Dralions,103,,Tianjin Gold Lions,111,,,
Wed Jan 2 2013,Beijing Ducks,103,,Bayi Rockets,99,,,
Wed Jan 2 2013,Shandong Gold Lions,115,,Fujian Sturgeons,99,,,
Wed Jan 2 2013,Zhejiang Lions,97,,Jiangsu Dragons,106,,,
Wed Jan 2 2013,Xinjiang Flying Tigers,117,,Dongguan Leopards,102,,,
Wed Jan 2 2013,Shanxi Brave Dragons,129,,Zhejiang Golden Bulls,154,,,
Fri Jan 4 2013,Xinjiang Flying Tigers,98,,Guangdong Southern Tigers,102,,,
Fri Jan 4 2013,Shandong Gold Lions,106,,Foshan Dralions,87,,,
Fri Jan 4 2013,Jilin Northeast Tigers,96,,Liaoning Flying Leopards,100,,,
Fri Jan 4 2013,Fujian Sturgeons,104,,Qingdao Eagles,92,,,
Fri Jan 4 2013,Beijing Ducks,101,,Shanghai Sharks,88,,,
Fri Jan 4 2013,Shanxi Brave Dragons,102,,Dongguan Leopards,122,,,
Fri Jan 4 2013,Bayi Rockets,98,,Tianjin Gold Lions,89,,,
Fri Jan 4 2013,Zhejiang Lions,91,,Zhejiang Golden Bulls,103,,,
Sun Jan 6 2013,Jilin Northeast Tigers,105,,Beijing Ducks,103,,,
Sun Jan 6 2013,Xinjiang Flying Tigers,95,,Fujian Sturgeons,86,,,
Sun Jan 6 2013,Shanxi Brave Dragons,97,,Guangdong Southern Tigers,109,,,
Sun Jan 6 2013,Qingdao Eagles,110,,Foshan Dralions,129,,,
Sun Jan 6 2013,Bayi Rockets,77,,Shandong Gold Lions,98,,,
Sun Jan 6 2013,Tianjin Gold Lions,72,,Shanghai Sharks,92,,,
Sun Jan 6 2013,Jiangsu Dragons,102,,Zhejiang Golden Bulls,125,,,
Sun Jan 6 2013,Dongguan Leopards,96,,Zhejiang Lions,114,,,
Tue Jan 8 2013,Beijing Ducks,124,,Liaoning Flying Leopards,105,,,
Tue Jan 8 2013,Shanghai Sharks,80,,Shandong Gold Lions,102,,,
Wed Jan 9 2013,Qingdao Eagles,90,,Bayi Rockets,99,,,
Wed Jan 9 2013,Dongguan Leopards,119,,Jiangsu Dragons,126,,OT,
Wed Jan 9 2013,Tianjin Gold Lions,101,,Jilin Northeast Tigers,115,,,
Wed Jan 9 2013,Fujian Sturgeons,105,,Shanxi Brave Dragons,106,,,
Wed Jan 9 2013,Foshan Dralions,101,,Xinjiang Flying Tigers,108,,,
Wed Jan 9 2013,Guangdong Southern Tigers,91,,Zhejiang Lions,85,,,
Fri Jan 11 2013,Xinjiang Flying Tigers,105,,Bayi Rockets,81,,,
Fri Jan 11 2013,Guangdong Southern Tigers,113,,Jiangsu Dragons,110,,,
Fri Jan 11 2013,Shandong Gold Lions,98,,Jilin Northeast Tigers,87,,,
Fri Jan 11 2013,Shanghai Sharks,91,,Qingdao Eagles,103,,,
Fri Jan 11 2013,Foshan Dralions,132,,Shanxi Brave Dragons,121,,,
Fri Jan 11 2013,Zhejiang Golden Bulls,106,,Dongguan Leopards,108,,,
Fri Jan 11 2013,Liaoning Flying Leopards,102,,Tianjin Gold Lions,100,,,
Fri Jan 11 2013,Fujian Sturgeons,104,,Zhejiang Lions,112,,,
Sun Jan 13 2013,Shanxi Brave Dragons,101,,Bayi Rockets,105,,,
Sun Jan 13 2013,Jiangsu Dragons,106,,Fujian Sturgeons,102,,,
Sun Jan 13 2013,Zhejiang Golden Bulls,101,,Guangdong Southern Tigers,109,,,
Sun Jan 13 2013,Zhejiang Lions,119,,Foshan Dralions,129,,OT,
Sun Jan 13 2013,Qingdao Eagles,104,,Jilin Northeast Tigers,96,,,
Sun Jan 13 2013,Shandong Gold Lions,116,,Liaoning Flying Leopards,103,,,
Sun Jan 13 2013,Xinjiang Flying Tigers,104,,Shanghai Sharks,107,,,
Sun Jan 13 2013,Beijing Ducks,80,,Tianjin Gold Lions,93,,,
Tue Jan 15 2013,Dongguan Leopards,97,,Guangdong Southern Tigers,107,,,
Tue Jan 15 2013,Shanghai Sharks,113,,Shanxi Brave Dragons,102,,,
Wed Jan 16 2013,Zhejiang Golden Bulls,114,,Fujian Sturgeons,130,,,
Wed Jan 16 2013,Jiangsu Dragons,110,,Foshan Dralions,118,,,
Wed Jan 16 2013,Qingdao Eagles,99,,Liaoning Flying Leopards,97,,,
Wed Jan 16 2013,Beijing Ducks,92,,Shandong Gold Lions,109,,,
Wed Jan 16 2013,Jilin Northeast Tigers,92,,Xinjiang Flying Tigers,102,,,
Wed Jan 16 2013,Bayi Rockets,73,,Zhejiang Lions,113,,,
Fri Jan 18 2013,Bayi Rockets,85,,Jiangsu Dragons,103,,,
Fri Jan 18 2013,Beijing Ducks,101,,Qingdao Eagles,104,,OT,
Fri Jan 18 2013,Tianjin Gold Lions,104,,Shandong Gold Lions,114,,,
Fri Jan 18 2013,Jilin Northeast Tigers,97,,Shanxi Brave Dragons,115,,,
Fri Jan 18 2013,Fujian Sturgeons,100,,Dongguan Leopards,108,,,
Fri Jan 18 2013,Liaoning Flying Leopards,109,,Xinjiang Flying Tigers,119,,,
Fri Jan 18 2013,Foshan Dralions,115,,Zhejiang Golden Bulls,124,,,
Fri Jan 18 2013,Shanghai Sharks,86,,Zhejiang Lions,112,,,
Sun Jan 20 2013,Xinjiang Flying Tigers,97,,Beijing Ducks,106,,,
Sun Jan 20 2013,Fujian Sturgeons,87,,Guangdong Southern Tigers,128,,,
Sun Jan 20 2013,Shanghai Sharks,95,,Jiangsu Dragons,94,,,
Sun Jan 20 2013,Zhejiang Lions,90,,Jilin Northeast Tigers,101,,,
Sun Jan 20 2013,Tianjin Gold Lions,138,,Qingdao Eagles,140,,OT,
Sun Jan 20 2013,Liaoning Flying Leopards,114,,Shanxi Brave Dragons,119,,OT,
Sun Jan 20 2013,Foshan Dralions,133,,Dongguan Leopards,141,,,
Sun Jan 20 2013,Bayi Rockets,91,,Zhejiang Golden Bulls,94,,,
Tue Jan 22 2013,Guangdong Southern Tigers,127,,Foshan Dralions,114,,,
Tue Jan 22 2013,Qingdao Eagles,99,,Shandong Gold Lions,106,,,
Wed Jan 23 2013,Dongguan Leopards,118,,Bayi Rockets,107,,,
Wed Jan 23 2013,Shanxi Brave Dragons,108,,Beijing Ducks,137,,,
Wed Jan 23 2013,Jiangsu Dragons,113,,Jilin Northeast Tigers,114,,,
Wed Jan 23 2013,Zhejiang Lions,90,,Liaoning Flying Leopards,95,,,
Wed Jan 23 2013,Xinjiang Flying Tigers,96,,Tianjin Gold Lions,92,,,
Wed Jan 23 2013,Shanghai Sharks,112,,Zhejiang Golden Bulls,126,,,
Fri Jan 25 2013,Guangdong Southern Tigers,92,,Bayi Rockets,82,,,
Fri Jan 25 2013,Foshan Dralions,123,,Fujian Sturgeons,118,,,
Fri Jan 25 2013,Zhejiang Golden Bulls,103,,Jilin Northeast Tigers,117,,,
Fri Jan 25 2013,Jiangsu Dragons,101,,Liaoning Flying Leopards,127,,,
Fri Jan 25 2013,Xinjiang Flying Tigers,93,,Shandong Gold Lions,96,,,
Fri Jan 25 2013,Dongguan Leopards,100,,Shanghai Sharks,91,,,
Fri Jan 25 2013,Shanxi Brave Dragons,90,,Tianjin Gold Lions,88,,,
Fri Jan 25 2013,Beijing Ducks,113,,Zhejiang Lions,96,,,
Sun Jan 27 2013,Bayi Rockets,101,,Fujian Sturgeons,95,,,
Sun Jan 27 2013,Beijing Ducks,94,,Jiangsu Dragons,105,,,
Sun Jan 27 2013,Zhejiang Golden Bulls,117,,Liaoning Flying Leopards,119,,,
Sun Jan 27 2013,Xinjiang Flying Tigers,122,,Qingdao Eagles,115,,,
Sun Jan 27 2013,Guangdong Southern Tigers,97,,Shanghai Sharks,72,,,
Sun Jan 27 2013,Shandong Gold Lions,109,,Shanxi Brave Dragons,101,,,
Sun Jan 27 2013,Jilin Northeast Tigers,104,,Dongguan Leopards,116,,,
Sun Jan 27 2013,Tianjin Gold Lions,83,,Zhejiang Lions,105,,,
Tue Jan 29 2013,Jilin Northeast Tigers,99,,Guangdong Southern Tigers,141,,,
Tue Jan 29 2013,Tianjin Gold Lions,80,,Jiangsu Dragons,89,,,
Tue Jan 29 2013,Shanxi Brave Dragons,130,,Qingdao Eagles,135,,OT,
Wed Jan 30 2013,Shanghai Sharks,108,,Fujian Sturgeons,114,,,
Wed Jan 30 2013,Bayi Rockets,118,,Foshan Dralions,114,,OT,
Wed Jan 30 2013,Zhejiang Lions,90,,Shandong Gold Lions,110,,,
Wed Jan 30 2013,Liaoning Flying Leopards,98,,Dongguan Leopards,83,,,
Wed Jan 30 2013,Beijing Ducks,104,,Zhejiang Golden Bulls,109,,,
Fri Feb 1 2013,Dongguan Leopards,105,,Beijing Ducks,118,,,
Fri Feb 1 2013,Liaoning Flying Leopards,90,,Guangdong Southern Tigers,112,,,
Fri Feb 1 2013,Shanghai Sharks,112,,Foshan Dralions,118,,OT,
Fri Feb 1 2013,Fujian Sturgeons,120,,Jilin Northeast Tigers,113,,,
Fri Feb 1 2013,Zhejiang Lions,129,,Qingdao Eagles,122,,,
Fri Feb 1 2013,Jiangsu Dragons,80,,Shandong Gold Lions,130,,,
Fri Feb 1 2013,Shanxi Brave Dragons,110,,Xinjiang Flying Tigers,129,,,
Fri Feb 1 2013,Tianjin Gold Lions,90,,Zhejiang Golden Bulls,118,,,
Sun Feb 3 2013,Shanghai Sharks,79,,Bayi Rockets,73,,,
Sun Feb 3 2013,Guangdong Southern Tigers,82,,Beijing Ducks,93,,,
Sun Feb 3 2013,Qingdao Eagles,101,,Jiangsu Dragons,113,,,
Sun Feb 3 2013,Foshan Dralions,122,,Jilin Northeast Tigers,119,,,
Sun Feb 3 2013,Fujian Sturgeons,104,,Liaoning Flying Leopards,113,,,
Sun Feb 3 2013,Zhejiang Golden Bulls,100,,Shandong Gold Lions,141,,,
Sun Feb 3 2013,Dongguan Leopards,92,,Tianjin Gold Lions,82,,,
Sun Feb 3 2013,Zhejiang Lions,101,,Xinjiang Flying Tigers,119,,,
Tue Feb 5 2013,Zhejiang Golden Bulls,114,,Qingdao Eagles,113,,,
Tue Feb 5 2013,Guangdong Southern Tigers,110,,Tianjin Gold Lions,76,,,
Wed Feb 6 2013,Jilin Northeast Tigers,88,,Bayi Rockets,102,,,
Wed Feb 6 2013,Beijing Ducks,99,,Fujian Sturgeons,90,,,
Wed Feb 6 2013,Xinjiang Flying Tigers,112,,Jiangsu Dragons,102,,,
Wed Feb 6 2013,Foshan Dralions,122,,Liaoning Flying Leopards,128,,,
Wed Feb 6 2013,Shandong Gold Lions,117,,Dongguan Leopards,94,,,
Wed Feb 6 2013,Shanxi Brave Dragons,121,,Zhejiang Lions,122,,,
Fri Feb 15 2013,Liaoning Flying Leopards,103,,Bayi Rockets,108,,,
Fri Feb 15 2013,Tianjin Gold Lions,94,,Fujian Sturgeons,117,,,
Fri Feb 15 2013,Shandong Gold Lions,103,,Guangdong Southern Tigers,105,,,
Fri Feb 15 2013,Beijing Ducks,106,,Foshan Dralions,112,,,
Fri Feb 15 2013,Shanxi Brave Dragons,102,,Jiangsu Dragons,108,,,
Fri Feb 15 2013,Jilin Northeast Tigers,96,,Shanghai Sharks,115,,,
Fri Feb 15 2013,Qingdao Eagles,109,,Dongguan Leopards,127,,,
Fri Feb 15 2013,Xinjiang Flying Tigers,121,,Zhejiang Golden Bulls,99,,,
Sun Feb 17 2013,Bayi Rockets,99,,Beijing Ducks,82,,,
Sun Feb 17 2013,Qingdao Eagles,104,,Guangdong Southern Tigers,121,,,
Sun Feb 17 2013,Tianjin Gold Lions,101,,Foshan Dralions,114,,,
Sun Feb 17 2013,Fujian Sturgeons,107,,Shandong Gold Lions,124,,,
Sun Feb 17 2013,Liaoning Flying Leopards,97,,Shanghai Sharks,77,,,
Sun Feb 17 2013,Zhejiang Golden Bulls,117,,Shanxi Brave Dragons,119,,,
Sun Feb 17 2013,Dongguan Leopards,71,,Xinjiang Flying Tigers,118,,,
Sun Feb 17 2013,Jiangsu Dragons,100,,Zhejiang Lions,116,,,
