Date,Team,PTS,,Opp,PTS,,OT,Notes
Tue Nov 19 2019,Liaoning Flying Leopards,122,,Zhejiang Golden Bulls,114,,,
Wed Nov 20 2019,Beikong Royal Fighters,79,,Beijing Ducks,87,,,
Wed Nov 20 2019,Shenzhen Aviators,88,,Guangzhou Loong-Lions,116,,,
Wed Nov 20 2019,Jilin Northeast Tigers,71,,Shanxi Loongs,101,,,
Thu Nov 21 2019,Qingdao Eagles,114,,Jiangsu Dragons,130,,,
Thu Nov 21 2019,Sichuan Blue Whales,101,,Shandong Heroes,97,,,
Thu Nov 21 2019,Zhejiang Guangsha Lions,115,,Shanghai Sharks,102,,,
Thu Nov 21 2019,Guangdong Southern Tigers,140,,Tianjin Pioneers,93,,,
Thu Nov 21 2019,Fujian Sturgeons,116,,Zhejiang Golden Bulls,122,,,
Fri Nov 22 2019,Xinjiang Flying Tigers,137,,Guangzhou Loong-Lions,105,,,
Fri Nov 22 2019,Shanxi Loongs,119,,Nanjing Monkey Kings,127,,,
Fri Nov 22 2019,Beikong Royal Fighters,78,,Jilin Northeast Tigers,82,,,
Fri Nov 22 2019,Beijing Ducks,91,,Liaoning Flying Leopards,109,,,
Fri Nov 22 2019,Bayi Rockets,82,,Shenzhen Aviators,108,,,
Sat Nov 23 2019,Shandong Heroes,96,,Jiangsu Dragons,95,,,
Sat Nov 23 2019,Sichuan Blue Whales,88,,Qingdao Eagles,134,,,
Sat Nov 23 2019,Zhejiang Golden Bulls,75,,Zhejiang Guangsha Lions,99,,,
Sun Nov 24 2019,Tianjin Pioneers,94,,Bayi Rockets,92,,,
Sun Nov 24 2019,Nanjing Monkey Kings,107,,Fujian Sturgeons,88,,,
Sun Nov 24 2019,Shanghai Sharks,113,,Guangzhou Loong-Lions,119,,,
Sun Nov 24 2019,Beijing Ducks,86,,Jilin Northeast Tigers,104,,,
Sun Nov 24 2019,Beikong Royal Fighters,105,,Liaoning Flying Leopards,111,,,
Sun Nov 24 2019,Guangdong Southern Tigers,115,,Shanxi Loongs,104,,,
Sun Nov 24 2019,Xinjiang Flying Tigers,102,,Shenzhen Aviators,104,,,
Tue Nov 26 2019,Beijing Ducks,91,,Beikong Royal Fighters,90,,,
Tue Nov 26 2019,Tianjin Pioneers,99,,Guangzhou Loong-Lions,130,,,
Tue Nov 26 2019,Guangdong Southern Tigers,116,,Nanjing Monkey Kings,91,,,
Tue Nov 26 2019,Shenzhen Aviators,99,,Shanghai Sharks,95,,,
Tue Nov 26 2019,Bayi Rockets,100,,Xinjiang Flying Tigers,120,,,
Tue Nov 26 2019,Qingdao Eagles,114,,Zhejiang Guangsha Lions,126,,,
Tue Nov 26 2019,Shandong Heroes,107,,Zhejiang Golden Bulls,109,,,
Wed Nov 27 2019,Jiangsu Dragons,127,,Fujian Sturgeons,126,,,
Wed Nov 27 2019,Liaoning Flying Leopards,106,,Shanxi Loongs,110,,,
Wed Nov 27 2019,Jilin Northeast Tigers,117,,Sichuan Blue Whales,98,,,
Thu Nov 28 2019,Bayi Rockets,83,,Beijing Ducks,105,,,
Thu Nov 28 2019,Shenzhen Aviators,92,,Nanjing Monkey Kings,101,,,
Thu Nov 28 2019,Guangzhou Loong-Lions,95,,Shanghai Sharks,107,,,
Thu Nov 28 2019,Shandong Heroes,78,,Zhejiang Guangsha Lions,101,,,
Thu Nov 28 2019,Qingdao Eagles,118,,Zhejiang Golden Bulls,123,,,
Fri Nov 29 2019,Fujian Sturgeons,121,,Guangdong Southern Tigers,151,,,
Fri Nov 29 2019,Jilin Northeast Tigers,98,,Jiangsu Dragons,100,,,
Fri Nov 29 2019,Liaoning Flying Leopards,119,,Sichuan Blue Whales,107,,,
Fri Nov 29 2019,Shanxi Loongs,107,,Tianjin Pioneers,71,,,
Fri Nov 29 2019,Beikong Royal Fighters,83,,Xinjiang Flying Tigers,128,,,
Sat Nov 30 2019,Guangzhou Loong-Lions,116,,Bayi Rockets,112,,,
Sat Nov 30 2019,Nanjing Monkey Kings,122,,Qingdao Eagles,115,,,
Sat Nov 30 2019,Shanghai Sharks,85,,Shandong Heroes,119,,,
Sat Nov 30 2019,Zhejiang Guangsha Lions,97,,Shenzhen Aviators,113,,,
Sun Dec 1 2019,Guangdong Southern Tigers,93,,Beijing Ducks,78,,,
Sun Dec 1 2019,Shanxi Loongs,121,,Jiangsu Dragons,113,,,
Sun Dec 1 2019,Tianjin Pioneers,109,,Liaoning Flying Leopards,123,,,
Sun Dec 1 2019,Beikong Royal Fighters,103,,Sichuan Blue Whales,97,,,
Sun Dec 1 2019,Fujian Sturgeons,91,,Xinjiang Flying Tigers,134,,,
Sun Dec 1 2019,Jilin Northeast Tigers,112,,Zhejiang Golden Bulls,127,,,
Tue Dec 3 2019,Beijing Ducks,109,,Guangzhou Loong-Lions,86,,,
Tue Dec 3 2019,Nanjing Monkey Kings,122,,Shandong Heroes,132,,,
Wed Dec 4 2019,Xinjiang Flying Tigers,116,,Jiangsu Dragons,106,,,
Wed Dec 4 2019,Fujian Sturgeons,105,,Jilin Northeast Tigers,125,,,
Wed Dec 4 2019,Qingdao Eagles,112,,Shanghai Sharks,113,,,
Wed Dec 4 2019,Zhejiang Guangsha Lions,88,,Shanxi Loongs,107,,,
Wed Dec 4 2019,Beikong Royal Fighters,105,,Tianjin Pioneers,90,,,
Wed Dec 4 2019,Liaoning Flying Leopards,104,,Zhejiang Golden Bulls,115,,,
Thu Dec 5 2019,Guangdong Southern Tigers,116,,Bayi Rockets,97,,,
Thu Dec 5 2019,Sichuan Blue Whales,95,,Shenzhen Aviators,98,,,
Fri Dec 6 2019,Shandong Heroes,95,,Beikong Royal Fighters,90,,,
Fri Dec 6 2019,Shanghai Sharks,90,,Fujian Sturgeons,124,,,
Fri Dec 6 2019,Zhejiang Golden Bulls,116,,Nanjing Monkey Kings,119,,,
Fri Dec 6 2019,Tianjin Pioneers,93,,Zhejiang Guangsha Lions,102,,,
Sat Dec 7 2019,Liaoning Flying Leopards,123,,Guangzhou Loong-Lions,115,,,
Sat Dec 7 2019,Guangdong Southern Tigers,136,,Qingdao Eagles,112,,,
Sat Dec 7 2019,Sichuan Blue Whales,94,,Shanxi Loongs,107,,,
Sun Dec 8 2019,Jiangsu Dragons,118,,Bayi Rockets,103,,,
Sun Dec 8 2019,Shenzhen Aviators,100,,Beijing Ducks,102,,,
Sun Dec 8 2019,Xinjiang Flying Tigers,107,,Jilin Northeast Tigers,124,,,
Mon Dec 9 2019,Beikong Royal Fighters,105,,Fujian Sturgeons,100,,,
Tue Dec 10 2019,Guangzhou Loong-Lions,104,,Beijing Ducks,112,,,
Tue Dec 10 2019,Zhejiang Guangsha Lions,97,,Guangdong Southern Tigers,112,,,
Tue Dec 10 2019,Shanghai Sharks,118,,Jilin Northeast Tigers,130,,,
Tue Dec 10 2019,Nanjing Monkey Kings,104,,Liaoning Flying Leopards,117,,,
Tue Dec 10 2019,Shenzhen Aviators,73,,Qingdao Eagles,94,,,
Tue Dec 10 2019,Jiangsu Dragons,92,,Shandong Heroes,107,,,
Tue Dec 10 2019,Xinjiang Flying Tigers,114,,Shanxi Loongs,110,,,
Tue Dec 10 2019,Bayi Rockets,103,,Zhejiang Golden Bulls,120,,,
Wed Dec 11 2019,Tianjin Pioneers,98,,Sichuan Blue Whales,94,,,
Thu Dec 12 2019,Guangzhou Loong-Lions,105,,Beikong Royal Fighters,122,,,
Thu Dec 12 2019,Beijing Ducks,107,,Fujian Sturgeons,111,,,
Thu Dec 12 2019,Zhejiang Golden Bulls,106,,Guangdong Southern Tigers,108,,,
Thu Dec 12 2019,Nanjing Monkey Kings,108,,Jilin Northeast Tigers,124,,,
Thu Dec 12 2019,Shanghai Sharks,94,,Liaoning Flying Leopards,111,,,
Thu Dec 12 2019,Shanxi Loongs,97,,Shandong Heroes,106,,,
Thu Dec 12 2019,Bayi Rockets,76,,Zhejiang Guangsha Lions,95,,,
Fri Dec 13 2019,Tianjin Pioneers,87,,Shenzhen Aviators,92,,,
Fri Dec 13 2019,Jiangsu Dragons,105,,Sichuan Blue Whales,108,,,
Sat Dec 14 2019,Guangzhou Loong-Lions,98,,Nanjing Monkey Kings,128,,,
Sat Dec 14 2019,Jilin Northeast Tigers,105,,Liaoning Flying Leopards,115,,,
Sat Dec 14 2019,Beijing Ducks,88,,Shanghai Sharks,87,,,
Sat Dec 14 2019,Zhejiang Guangsha Lions,91,,Zhejiang Golden Bulls,121,,,
Sun Dec 15 2019,Sichuan Blue Whales,92,,Bayi Rockets,81,,,
Sun Dec 15 2019,Guangdong Southern Tigers,111,,Beikong Royal Fighters,126,,,
Sun Dec 15 2019,Shanxi Loongs,96,,Qingdao Eagles,105,,,
Sun Dec 15 2019,Fujian Sturgeons,114,,Shenzhen Aviators,77,,,
Sun Dec 15 2019,Jiangsu Dragons,114,,Tianjin Pioneers,113,,,
Sun Dec 15 2019,Shandong Heroes,116,,Xinjiang Flying Tigers,107,,,
Tue Dec 17 2019,Xinjiang Flying Tigers,102,,Bayi Rockets,97,,,
Tue Dec 17 2019,Zhejiang Guangsha Lions,95,,Beijing Ducks,105,,,
Tue Dec 17 2019,Fujian Sturgeons,122,,Guangzhou Loong-Lions,103,,,
Tue Dec 17 2019,Guangdong Southern Tigers,143,,Jiangsu Dragons,108,,,
Tue Dec 17 2019,Shenzhen Aviators,101,,Jilin Northeast Tigers,103,,,
Tue Dec 17 2019,Liaoning Flying Leopards,101,,Qingdao Eagles,103,,,
Tue Dec 17 2019,Beikong Royal Fighters,99,,Shanghai Sharks,95,,,
Tue Dec 17 2019,Shandong Heroes,119,,Sichuan Blue Whales,103,,,
Tue Dec 17 2019,Nanjing Monkey Kings,113,,Tianjin Pioneers,116,,,
Wed Dec 18 2019,Zhejiang Golden Bulls,119,,Shanxi Loongs,127,,,
Thu Dec 19 2019,Qingdao Eagles,121,,Beikong Royal Fighters,109,,,
Thu Dec 19 2019,Guangzhou Loong-Lions,99,,Jiangsu Dragons,110,,,
Thu Dec 19 2019,Liaoning Flying Leopards,94,,Shandong Heroes,114,,,
Thu Dec 19 2019,Zhejiang Guangsha Lions,112,,Sichuan Blue Whales,116,,,
Thu Dec 19 2019,Nanjing Monkey Kings,98,,Xinjiang Flying Tigers,107,,,
Fri Dec 20 2019,Zhejiang Golden Bulls,112,,Beijing Ducks,93,,,
Fri Dec 20 2019,Jilin Northeast Tigers,114,,Fujian Sturgeons,121,,,
Fri Dec 20 2019,Tianjin Pioneers,101,,Guangdong Southern Tigers,121,,,
Fri Dec 20 2019,Bayi Rockets,93,,Shanghai Sharks,106,,,
Fri Dec 20 2019,Shenzhen Aviators,87,,Shanxi Loongs,99,,,
Sat Dec 21 2019,Jiangsu Dragons,95,,Beikong Royal Fighters,118,,,
Sun Dec 22 2019,Nanjing Monkey Kings,102,,Bayi Rockets,107,,,
Sun Dec 22 2019,Liaoning Flying Leopards,101,,Fujian Sturgeons,85,,,
Sun Dec 22 2019,Guangdong Southern Tigers,116,,Guangzhou Loong-Lions,90,,,
Sun Dec 22 2019,Beijing Ducks,93,,Shanxi Loongs,78,,,
Sun Dec 22 2019,Shandong Heroes,95,,Shenzhen Aviators,104,,,
Sun Dec 22 2019,Zhejiang Golden Bulls,119,,Sichuan Blue Whales,88,,,
Sun Dec 22 2019,Qingdao Eagles,127,,Tianjin Pioneers,103,,,
Sun Dec 22 2019,Shanghai Sharks,97,,Xinjiang Flying Tigers,106,,,
Sun Dec 22 2019,Jilin Northeast Tigers,98,,Zhejiang Guangsha Lions,105,,,
Tue Dec 24 2019,Shandong Heroes,132,,Tianjin Pioneers,115,,,
Tue Dec 24 2019,Liaoning Flying Leopards,114,,Zhejiang Guangsha Lions,111,,,
Wed Dec 25 2019,Xinjiang Flying Tigers,88,,Beijing Ducks,87,,,
Wed Dec 25 2019,Qingdao Eagles,118,,Jilin Northeast Tigers,108,,,
Wed Dec 25 2019,Jiangsu Dragons,102,,Shenzhen Aviators,109,,,
Wed Dec 25 2019,Guangzhou Loong-Lions,107,,Zhejiang Golden Bulls,119,,,
Thu Dec 26 2019,Shanxi Loongs,89,,Bayi Rockets,80,,,
Thu Dec 26 2019,Shanghai Sharks,90,,Guangdong Southern Tigers,120,,,
Thu Dec 26 2019,Beikong Royal Fighters,111,,Nanjing Monkey Kings,97,,,
Fri Dec 27 2019,Zhejiang Guangsha Lions,106,,Guangzhou Loong-Lions,102,,,
Fri Dec 27 2019,Shenzhen Aviators,105,,Zhejiang Golden Bulls,108,,,
Sat Dec 28 2019,Beikong Royal Fighters,124,,Bayi Rockets,108,,,
Sat Dec 28 2019,Beijing Ducks,100,,Nanjing Monkey Kings,101,,,
Sat Dec 28 2019,Shandong Heroes,124,,Jilin Northeast Tigers,104,,,
Sat Dec 28 2019,Fujian Sturgeons,133,,Tianjin Pioneers,114,,,
Sun Dec 29 2019,Jiangsu Dragons,114,,Guangdong Southern Tigers,129,,,
Sun Dec 29 2019,Shanxi Loongs,108,,Liaoning Flying Leopards,116,,,
Sun Dec 29 2019,Xinjiang Flying Tigers,128,,Qingdao Eagles,125,,,
Sun Dec 29 2019,Sichuan Blue Whales,101,,Shanghai Sharks,105,,,
Tue Dec 31 2019,Shanxi Loongs,86,,Beikong Royal Fighters,109,,,
Tue Dec 31 2019,Jilin Northeast Tigers,101,,Guangzhou Loong-Lions,93,,,
Tue Dec 31 2019,Bayi Rockets,93,,Qingdao Eagles,111,,,
Tue Dec 31 2019,Fujian Sturgeons,90,,Shandong Heroes,123,,,
Tue Dec 31 2019,Beijing Ducks,96,,Sichuan Blue Whales,90,,,
Tue Dec 31 2019,Xinjiang Flying Tigers,118,,Tianjin Pioneers,101,,,
Tue Dec 31 2019,Nanjing Monkey Kings,117,,Zhejiang Guangsha Lions,130,,,
Wed Jan 1 2020,Shenzhen Aviators,104,,Guangdong Southern Tigers,132,,,
Wed Jan 1 2020,Liaoning Flying Leopards,111,,Jiangsu Dragons,103,,,
Wed Jan 1 2020,Zhejiang Golden Bulls,126,,Shanghai Sharks,110,,,
Thu Jan 2 2020,Shandong Heroes,94,,Bayi Rockets,82,,,
Thu Jan 2 2020,Tianjin Pioneers,82,,Beijing Ducks,115,,,
Thu Jan 2 2020,Zhejiang Guangsha Lions,113,,Fujian Sturgeons,120,,,
Thu Jan 2 2020,Qingdao Eagles,93,,Jilin Northeast Tigers,104,,,
Thu Jan 2 2020,Guangzhou Loong-Lions,114,,Shanxi Loongs,124,,,
Thu Jan 2 2020,Sichuan Blue Whales,111,,Xinjiang Flying Tigers,120,,,
Fri Jan 3 2020,Shanghai Sharks,106,,Nanjing Monkey Kings,111,,,
Fri Jan 3 2020,Guangdong Southern Tigers,105,,Liaoning Flying Leopards,95,,,
Fri Jan 3 2020,Beikong Royal Fighters,75,,Shenzhen Aviators,106,,,
Fri Jan 3 2020,Jiangsu Dragons,99,,Zhejiang Golden Bulls,115,,,
Sat Jan 4 2020,Qingdao Eagles,114,,Bayi Rockets,89,,,
Sat Jan 4 2020,Shanxi Loongs,101,,Fujian Sturgeons,106,,,
Sat Jan 4 2020,Tianjin Pioneers,82,,Jilin Northeast Tigers,119,,,
Sat Jan 4 2020,Beijing Ducks,75,,Shandong Heroes,112,,,
Sun Jan 5 2020,Nanjing Monkey Kings,119,,Jiangsu Dragons,111,,,
Sun Jan 5 2020,Beikong Royal Fighters,112,,Shanghai Sharks,96,,,
Sun Jan 5 2020,Guangzhou Loong-Lions,90,,Shenzhen Aviators,96,,,
Sun Jan 5 2020,Guangdong Southern Tigers,119,,Sichuan Blue Whales,108,,,
Sun Jan 5 2020,Liaoning Flying Leopards,103,,Zhejiang Guangsha Lions,122,,,
Sun Jan 5 2020,Xinjiang Flying Tigers,120,,Zhejiang Golden Bulls,111,,,
Tue Jan 7 2020,Jilin Northeast Tigers,114,,Bayi Rockets,107,,,
Tue Jan 7 2020,Beikong Royal Fighters,121,,Guangzhou Loong-Lions,105,,,
Tue Jan 7 2020,Fujian Sturgeons,101,,Qingdao Eagles,116,,,
Tue Jan 7 2020,Guangdong Southern Tigers,107,,Shandong Heroes,102,,,
Tue Jan 7 2020,Beijing Ducks,84,,Shanghai Sharks,77,,,
Tue Jan 7 2020,Zhejiang Golden Bulls,90,,Shanxi Loongs,93,,,
Tue Jan 7 2020,Liaoning Flying Leopards,122,,Shenzhen Aviators,100,,,
Tue Jan 7 2020,Nanjing Monkey Kings,98,,Sichuan Blue Whales,117,,,
Tue Jan 7 2020,Jiangsu Dragons,113,,Tianjin Pioneers,104,,,
Tue Jan 7 2020,Xinjiang Flying Tigers,88,,Zhejiang Guangsha Lions,98,,,
Thu Jan 9 2020,Sichuan Blue Whales,99,,Fujian Sturgeons,110,,,
Thu Jan 9 2020,Shanxi Loongs,110,,Zhejiang Golden Bulls,118,,,
Tue Jan 14 2020,Liaoning Flying Leopards,110,,Bayi Rockets,102,,,
Tue Jan 14 2020,Jilin Northeast Tigers,100,,Guangdong Southern Tigers,123,,,
Tue Jan 14 2020,Shandong Heroes,98,,Guangzhou Loong-Lions,95,,,
Tue Jan 14 2020,Zhejiang Guangsha Lions,109,,Shanxi Loongs,119,,,
Tue Jan 14 2020,Jiangsu Dragons,100,,Sichuan Blue Whales,105,,,
Tue Jan 14 2020,Shanghai Sharks,102,,Tianjin Pioneers,122,,,
Tue Jan 14 2020,Fujian Sturgeons,118,,Xinjiang Flying Tigers,132,,,
Tue Jan 14 2020,Nanjing Monkey Kings,113,,Zhejiang Golden Bulls,112,,,
Wed Jan 15 2020,Shenzhen Aviators,100,,Beikong Royal Fighters,102,,,
Wed Jan 15 2020,Beijing Ducks,92,,Qingdao Eagles,115,,,
Thu Jan 16 2020,Sichuan Blue Whales,100,,Guangdong Southern Tigers,122,,,
Thu Jan 16 2020,Zhejiang Guangsha Lions,138,,Jiangsu Dragons,103,,,
Thu Jan 16 2020,Liaoning Flying Leopards,110,,Nanjing Monkey Kings,101,,,
Thu Jan 16 2020,Shanxi Loongs,116,,Shanghai Sharks,107,,,
Thu Jan 16 2020,Shandong Heroes,106,,Tianjin Pioneers,94,,,
Fri Jan 17 2020,Shenzhen Aviators,87,,Beijing Ducks,91,,,
Fri Jan 17 2020,Bayi Rockets,97,,Fujian Sturgeons,113,,,
Fri Jan 17 2020,Qingdao Eagles,113,,Guangzhou Loong-Lions,116,,,
Fri Jan 17 2020,Xinjiang Flying Tigers,94,,Jilin Northeast Tigers,102,,,
Fri Jan 17 2020,Beikong Royal Fighters,97,,Zhejiang Golden Bulls,126,,,
Sat Jan 18 2020,Shandong Heroes,103,,Guangdong Southern Tigers,132,,,
Sat Jan 18 2020,Shanxi Loongs,96,,Nanjing Monkey Kings,86,,,
Sun Jan 19 2020,Jiangsu Dragons,79,,Beijing Ducks,86,,,
Sun Jan 19 2020,Qingdao Eagles,112,,Fujian Sturgeons,110,,,
Sun Jan 19 2020,Sichuan Blue Whales,111,,Guangzhou Loong-Lions,107,,,
Sun Jan 19 2020,Bayi Rockets,95,,Jilin Northeast Tigers,107,,,
Sun Jan 19 2020,Xinjiang Flying Tigers,114,,Liaoning Flying Leopards,111,,,
Sun Jan 19 2020,Shenzhen Aviators,106,,Shanghai Sharks,113,,,
Sun Jan 19 2020,Beikong Royal Fighters,90,,Zhejiang Guangsha Lions,95,,,
Sun Jan 19 2020,Tianjin Pioneers,102,,Zhejiang Golden Bulls,118,,,
Tue Jan 21 2020,Fujian Sturgeons,114,,Bayi Rockets,88,,,
Tue Jan 21 2020,Beijing Ducks,92,,Beikong Royal Fighters,108,,,
Tue Jan 21 2020,Shenzhen Aviators,120,,Guangzhou Loong-Lions,97,,,
Tue Jan 21 2020,Shanghai Sharks,90,,Jiangsu Dragons,103,,,
Tue Jan 21 2020,Shanxi Loongs,91,,Jilin Northeast Tigers,127,,,
Tue Jan 21 2020,Zhejiang Golden Bulls,90,,Liaoning Flying Leopards,100,,,
Tue Jan 21 2020,Qingdao Eagles,122,,Shandong Heroes,109,,,
Tue Jan 21 2020,Tianjin Pioneers,98,,Sichuan Blue Whales,88,,,
Tue Jan 21 2020,Guangdong Southern Tigers,112,,Xinjiang Flying Tigers,101,,,
Tue Jan 21 2020,Nanjing Monkey Kings,106,,Zhejiang Guangsha Lions,132,,,
Sat Jun 20 2020,Liaoning Flying Leopards,82,,Beijing Ducks,91,,,
Sat Jun 20 2020,Shanxi Loongs,82,,Guangdong Southern Tigers,105,,,
Sat Jun 20 2020,Shenzhen Aviators,98,,Jiangsu Dragons,105,,,
Sat Jun 20 2020,Zhejiang Guangsha Lions,112,,Nanjing Monkey Kings,95,,,
Sat Jun 20 2020,Xinjiang Flying Tigers,113,,Qingdao Eagles,99,,,
Sun Jun 21 2020,Fujian Sturgeons,121,,Beikong Royal Fighters,108,,,
Sun Jun 21 2020,Bayi Rockets,88,,Guangzhou Loong-Lions,104,,,
Sun Jun 21 2020,Sichuan Blue Whales,85,,Jilin Northeast Tigers,97,,,
Sun Jun 21 2020,Tianjin Pioneers,83,,Shandong Heroes,84,,,
Sun Jun 21 2020,Shanghai Sharks,97,,Zhejiang Golden Bulls,115,,,
Mon Jun 22 2020,Qingdao Eagles,103,,Nanjing Monkey Kings,95,,,
Mon Jun 22 2020,Jiangsu Dragons,102,,Shanxi Loongs,106,,,
Mon Jun 22 2020,Guangdong Southern Tigers,139,,Shenzhen Aviators,104,,,
Mon Jun 22 2020,Sichuan Blue Whales,101,,Tianjin Pioneers,72,,,
Mon Jun 22 2020,Bayi Rockets,82,,Xinjiang Flying Tigers,102,,,
Mon Jun 22 2020,Shanghai Sharks,90,,Zhejiang Guangsha Lions,95,,,
Tue Jun 23 2020,Nanjing Monkey Kings,93,,Beijing Ducks,90,,,
Tue Jun 23 2020,Jilin Northeast Tigers,112,,Fujian Sturgeons,107,,,
Tue Jun 23 2020,Jiangsu Dragons,71,,Guangdong Southern Tigers,119,,,
Tue Jun 23 2020,Guangzhou Loong-Lions,106,,Liaoning Flying Leopards,102,,,
Tue Jun 23 2020,Beikong Royal Fighters,103,,Shandong Heroes,94,,,
Tue Jun 23 2020,Zhejiang Guangsha Lions,118,,Zhejiang Golden Bulls,93,,,
