Date,Team,PTS,,Opp,PTS,,OT,Notes
Thu Nov 8 2018,Jiangsu Dragons,82,,Shandong Golden Stars,100,,,
Thu Nov 8 2018,Tianjin Gold Lions,110,,Shanghai Sharks,123,,,
Thu Nov 8 2018,Fujian Sturgeons,107,,Shenzhen Leopards,121,,,
Fri Nov 9 2018,Bayi Rockets,113,,Beikong Fly Dragons,102,,,
Fri Nov 9 2018,Jilin Northeast Tigers,106,,Liaoning Flying Leopards,100,,,
Fri Nov 9 2018,Zhejiang Golden Bulls,118,,Qingdao Eagles,122,,,
Fri Nov 9 2018,Sichuan Blue Whales,109,,Xinjiang Flying Tigers,118,,,
Fri Nov 9 2018,Beijing Ducks,95,,Zhejiang Guangsha Lions,91,,,
Sat Nov 10 2018,Fujian Sturgeons,117,,Guangzhou Long-Lions,104,,,
Sat Nov 10 2018,Nanjing Monkey Kings,93,,Shandong Golden Stars,116,,,
Sat Nov 10 2018,Tianjin Gold Lions,130,,Shenzhen Leopards,152,,,
Sun Nov 11 2018,Guangdong Southern Tigers,104,,Bayi Rockets,96,,,
Sun Nov 11 2018,Shanghai Sharks,136,,Beikong Fly Dragons,137,,,
Sun Nov 11 2018,Shanxi Loongs,106,,Jiangsu Dragons,103,,,
Sun Nov 11 2018,Zhejiang Guangsha Lions,115,,Qingdao Eagles,109,,,
Sun Nov 11 2018,Liaoning Flying Leopards,111,,Sichuan Blue Whales,100,,,
Sun Nov 11 2018,Jilin Northeast Tigers,115,,Xinjiang Flying Tigers,117,,,
Sun Nov 11 2018,Beijing Ducks,114,,Zhejiang Golden Bulls,109,,,
Tue Nov 13 2018,Guangzhou Long-Lions,105,,Bayi Rockets,92,,,
Tue Nov 13 2018,Nanjing Monkey Kings,73,,Beijing Ducks,89,,,
Tue Nov 13 2018,Beikong Fly Dragons,131,,Fujian Sturgeons,140,,,
Tue Nov 13 2018,Shenzhen Leopards,118,,Jiangsu Dragons,102,,,
Tue Nov 13 2018,Shanghai Sharks,96,,Shandong Golden Stars,99,,,
Tue Nov 13 2018,Liaoning Flying Leopards,119,,Xinjiang Flying Tigers,124,,,
Wed Nov 14 2018,Tianjin Gold Lions,103,,Guangdong Southern Tigers,118,,,
Wed Nov 14 2018,Qingdao Eagles,98,,Sichuan Blue Whales,91,,,
Wed Nov 14 2018,Shanxi Loongs,120,,Zhejiang Golden Bulls,123,,,
Thu Nov 15 2018,Bayi Rockets,80,,Beijing Ducks,91,,,
Thu Nov 15 2018,Shandong Golden Stars,113,,Fujian Sturgeons,105,,,
Thu Nov 15 2018,Beikong Fly Dragons,100,,Jiangsu Dragons,114,,,
Thu Nov 15 2018,Nanjing Monkey Kings,110,,Jilin Northeast Tigers,124,,,
Fri Nov 16 2018,Qingdao Eagles,99,,Guangdong Southern Tigers,120,,,
Fri Nov 16 2018,Guangzhou Long-Lions,108,,Liaoning Flying Leopards,120,,,
Fri Nov 16 2018,Sichuan Blue Whales,101,,Shanghai Sharks,113,,,
Fri Nov 16 2018,Shenzhen Leopards,130,,Shanxi Loongs,118,,,
Fri Nov 16 2018,Zhejiang Guangsha Lions,126,,Tianjin Gold Lions,106,,,
Fri Nov 16 2018,Xinjiang Flying Tigers,108,,Zhejiang Golden Bulls,125,,,
Sat Nov 17 2018,Jiangsu Dragons,83,,Beijing Ducks,99,,,
Sat Nov 17 2018,Bayi Rockets,88,,Nanjing Monkey Kings,110,,,
Sun Nov 18 2018,Shandong Golden Stars,80,,Guangzhou Long-Lions,94,,,
Sun Nov 18 2018,Fujian Sturgeons,116,,Liaoning Flying Leopards,134,,,
Sun Nov 18 2018,Beikong Fly Dragons,132,,Qingdao Eagles,140,,,
Sun Nov 18 2018,Xinjiang Flying Tigers,95,,Shanghai Sharks,105,,,
Sun Nov 18 2018,Guangdong Southern Tigers,94,,Shanxi Loongs,77,,,
Sun Nov 18 2018,Jilin Northeast Tigers,105,,Shenzhen Leopards,104,,,
Sun Nov 18 2018,Zhejiang Golden Bulls,117,,Tianjin Gold Lions,111,,,
Sun Nov 18 2018,Sichuan Blue Whales,99,,Zhejiang Guangsha Lions,120,,,
Tue Nov 20 2018,Jiangsu Dragons,100,,Beikong Fly Dragons,95,,,
Tue Nov 20 2018,Zhejiang Golden Bulls,116,,Nanjing Monkey Kings,118,,,
Tue Nov 20 2018,Tianjin Gold Lions,115,,Shanghai Sharks,118,,,
Tue Nov 20 2018,Fujian Sturgeons,131,,Shanxi Loongs,118,,,
Tue Nov 20 2018,Liaoning Flying Leopards,99,,Shenzhen Leopards,96,,,
Tue Nov 20 2018,Guangdong Southern Tigers,121,,Sichuan Blue Whales,104,,,
Tue Nov 20 2018,Xinjiang Flying Tigers,106,,Zhejiang Guangsha Lions,103,,,
Wed Nov 21 2018,Jilin Northeast Tigers,109,,Guangzhou Long-Lions,129,,,
Wed Nov 21 2018,Beijing Ducks,107,,Qingdao Eagles,92,,,
Wed Nov 21 2018,Bayi Rockets,86,,Shandong Golden Stars,97,,,
Thu Nov 22 2018,Nanjing Monkey Kings,117,,Beikong Fly Dragons,110,,,
Thu Nov 22 2018,Shanxi Loongs,115,,Guangdong Southern Tigers,137,,,
Thu Nov 22 2018,Zhejiang Golden Bulls,113,,Jiangsu Dragons,96,,,
Fri Nov 23 2018,Xinjiang Flying Tigers,111,,Bayi Rockets,96,,,
Fri Nov 23 2018,Jilin Northeast Tigers,101,,Fujian Sturgeons,104,,,
Fri Nov 23 2018,Liaoning Flying Leopards,117,,Guangzhou Long-Lions,101,,,
Fri Nov 23 2018,Shanghai Sharks,114,,Qingdao Eagles,107,,,
Fri Nov 23 2018,Shandong Golden Stars,91,,Shenzhen Leopards,116,,,
Fri Nov 23 2018,Beijing Ducks,87,,Sichuan Blue Whales,73,,,
Fri Nov 23 2018,Tianjin Gold Lions,103,,Zhejiang Guangsha Lions,125,,,
Thu Dec 6 2018,Shenzhen Leopards,114,,Bayi Rockets,97,,,
Thu Dec 6 2018,Tianjin Gold Lions,109,,Fujian Sturgeons,114,,,
Thu Dec 6 2018,Shanghai Sharks,101,,Guangdong Southern Tigers,138,,,
Thu Dec 6 2018,Sichuan Blue Whales,107,,Jiangsu Dragons,112,,,
Thu Dec 6 2018,Qingdao Eagles,117,,Jilin Northeast Tigers,110,,,
Thu Dec 6 2018,Beikong Fly Dragons,107,,Shandong Golden Stars,104,,,
Thu Dec 6 2018,Zhejiang Guangsha Lions,104,,Zhejiang Golden Bulls,99,,,
Fri Dec 7 2018,Guangzhou Long-Lions,98,,Beijing Ducks,112,,,
Fri Dec 7 2018,Nanjing Monkey Kings,99,,Liaoning Flying Leopards,134,,,
Fri Dec 7 2018,Shanxi Loongs,80,,Xinjiang Flying Tigers,107,,,
Sat Dec 8 2018,Bayi Rockets,92,,Jilin Northeast Tigers,113,,,
Sat Dec 8 2018,Zhejiang Guangsha Lions,102,,Shanghai Sharks,99,,,
Sat Dec 8 2018,Qingdao Eagles,101,,Shenzhen Leopards,111,,,
Sat Dec 8 2018,Guangdong Southern Tigers,107,,Zhejiang Golden Bulls,103,,,
Sun Dec 9 2018,Beikong Fly Dragons,94,,Beijing Ducks,100,,,
Sun Dec 9 2018,Sichuan Blue Whales,83,,Nanjing Monkey Kings,88,,,
Sun Dec 9 2018,Jiangsu Dragons,84,,Liaoning Flying Leopards,104,,,
Sun Dec 9 2018,Guangzhou Long-Lions,111,,Shanxi Loongs,99,,,
Sun Dec 9 2018,Shandong Golden Stars,113,,Tianjin Gold Lions,105,,,
Sun Dec 9 2018,Fujian Sturgeons,115,,Xinjiang Flying Tigers,122,,,
Tue Dec 11 2018,Guangdong Southern Tigers,124,,Nanjing Monkey Kings,106,,,
Tue Dec 11 2018,Jiangsu Dragons,94,,Jilin Northeast Tigers,108,,,
Tue Dec 11 2018,Guangzhou Long-Lions,107,,Qingdao Eagles,97,,,
Tue Dec 11 2018,Zhejiang Golden Bulls,67,,Shanghai Sharks,90,,,
Tue Dec 11 2018,Liaoning Flying Leopards,120,,Shenzhen Leopards,99,,,
Tue Dec 11 2018,Fujian Sturgeons,107,,Sichuan Blue Whales,97,,,
Tue Dec 11 2018,Shandong Golden Stars,82,,Zhejiang Guangsha Lions,116,,,
Wed Dec 12 2018,Xinjiang Flying Tigers,111,,Beijing Ducks,113,,,
Wed Dec 12 2018,Bayi Rockets,86,,Shanxi Loongs,96,,,
Wed Dec 12 2018,Beikong Fly Dragons,125,,Tianjin Gold Lions,130,,,
Thu Dec 13 2018,Jilin Northeast Tigers,105,,Guangdong Southern Tigers,96,,,
Thu Dec 13 2018,Shandong Golden Stars,87,,Jiangsu Dragons,110,,,
Thu Dec 13 2018,Fujian Sturgeons,120,,Qingdao Eagles,98,,,
Thu Dec 13 2018,Nanjing Monkey Kings,103,,Shanghai Sharks,111,,,
Thu Dec 13 2018,Liaoning Flying Leopards,100,,Zhejiang Guangsha Lions,95,,,
Fri Dec 14 2018,Zhejiang Golden Bulls,91,,Bayi Rockets,104,,,
Fri Dec 14 2018,Xinjiang Flying Tigers,107,,Beikong Fly Dragons,119,,,
Fri Dec 14 2018,Shenzhen Leopards,104,,Guangzhou Long-Lions,98,,,
Fri Dec 14 2018,Shanxi Loongs,107,,Sichuan Blue Whales,104,,,
Fri Dec 14 2018,Beijing Ducks,112,,Tianjin Gold Lions,101,,,
Sat Dec 15 2018,Zhejiang Guangsha Lions,100,,Guangdong Southern Tigers,113,,,
Sat Dec 15 2018,Nanjing Monkey Kings,98,,Jiangsu Dragons,111,,,
Sat Dec 15 2018,Jilin Northeast Tigers,104,,Liaoning Flying Leopards,120,,,
Sat Dec 15 2018,Qingdao Eagles,121,,Shandong Golden Stars,92,,,
Sun Dec 16 2018,Tianjin Gold Lions,97,,Bayi Rockets,88,,,
Sun Dec 16 2018,Beijing Ducks,76,,Fujian Sturgeons,83,,,
Sun Dec 16 2018,Shanghai Sharks,111,,Guangzhou Long-Lions,117,,,
Sun Dec 16 2018,Beikong Fly Dragons,84,,Sichuan Blue Whales,95,,,
Sun Dec 16 2018,Shanxi Loongs,101,,Xinjiang Flying Tigers,114,,,
Sun Dec 16 2018,Shenzhen Leopards,111,,Zhejiang Golden Bulls,107,,,
Tue Dec 18 2018,Jiangsu Dragons,82,,Bayi Rockets,74,,,
Tue Dec 18 2018,Jilin Northeast Tigers,88,,Beijing Ducks,101,,,
Tue Dec 18 2018,Beikong Fly Dragons,112,,Fujian Sturgeons,123,,,
Tue Dec 18 2018,Tianjin Gold Lions,87,,Nanjing Monkey Kings,95,,,
Tue Dec 18 2018,Shanxi Loongs,106,,Shandong Golden Stars,96,,,
Tue Dec 18 2018,Shanghai Sharks,106,,Shenzhen Leopards,112,,,
Wed Dec 19 2018,Zhejiang Guangsha Lions,102,,Guangzhou Long-Lions,88,,,
Wed Dec 19 2018,Qingdao Eagles,113,,Liaoning Flying Leopards,124,,,
Wed Dec 19 2018,Guangdong Southern Tigers,103,,Zhejiang Golden Bulls,97,,,
Thu Dec 20 2018,Shandong Golden Stars,76,,Beijing Ducks,96,,,
Thu Dec 20 2018,Jiangsu Dragons,112,,Fujian Sturgeons,86,,,
Thu Dec 20 2018,Shanghai Sharks,113,,Nanjing Monkey Kings,105,,,
Thu Dec 20 2018,Beikong Fly Dragons,110,,Shanxi Loongs,111,,,
Thu Dec 20 2018,Bayi Rockets,92,,Sichuan Blue Whales,98,,,
Fri Dec 21 2018,Qingdao Eagles,116,,Jilin Northeast Tigers,124,,,
Fri Dec 21 2018,Guangdong Southern Tigers,103,,Liaoning Flying Leopards,106,,,
Fri Dec 21 2018,Zhejiang Guangsha Lions,103,,Shenzhen Leopards,113,,,
Fri Dec 21 2018,Tianjin Gold Lions,100,,Xinjiang Flying Tigers,154,,,
Fri Dec 21 2018,Guangzhou Long-Lions,98,,Zhejiang Golden Bulls,91,,,
Sat Dec 22 2018,Shandong Golden Stars,100,,Beikong Fly Dragons,113,,,
Sat Dec 22 2018,Bayi Rockets,85,,Jiangsu Dragons,100,,,
Sat Dec 22 2018,Beijing Ducks,107,,Shanxi Loongs,96,,,
Sun Dec 23 2018,Shanghai Sharks,95,,Fujian Sturgeons,106,,,
Sun Dec 23 2018,Shenzhen Leopards,87,,Guangdong Southern Tigers,102,,,
Sun Dec 23 2018,Guangzhou Long-Lions,95,,Jilin Northeast Tigers,121,,,
Sun Dec 23 2018,Xinjiang Flying Tigers,132,,Qingdao Eagles,106,,,
Sun Dec 23 2018,Zhejiang Golden Bulls,80,,Sichuan Blue Whales,97,,,
Sun Dec 23 2018,Liaoning Flying Leopards,112,,Tianjin Gold Lions,105,,,
Sun Dec 23 2018,Nanjing Monkey Kings,106,,Zhejiang Guangsha Lions,103,,,
Tue Dec 25 2018,Zhejiang Golden Bulls,84,,Beikong Fly Dragons,95,,,
Tue Dec 25 2018,Beijing Ducks,87,,Guangdong Southern Tigers,96,,,
Tue Dec 25 2018,Shenzhen Leopards,121,,Guangzhou Long-Lions,113,,,
Tue Dec 25 2018,Xinjiang Flying Tigers,101,,Jiangsu Dragons,99,,,
Tue Dec 25 2018,Nanjing Monkey Kings,115,,Qingdao Eagles,121,,,
Tue Dec 25 2018,Liaoning Flying Leopards,102,,Shandong Golden Stars,84,,,
Tue Dec 25 2018,Bayi Rockets,82,,Shanghai Sharks,103,,,
Tue Dec 25 2018,Jilin Northeast Tigers,105,,Tianjin Gold Lions,110,,,
Tue Dec 25 2018,Fujian Sturgeons,116,,Zhejiang Guangsha Lions,121,,,
Wed Dec 26 2018,Shanxi Loongs,95,,Sichuan Blue Whales,103,,,
Thu Dec 27 2018,Fujian Sturgeons,103,,Bayi Rockets,102,,,
Thu Dec 27 2018,Beikong Fly Dragons,101,,Guangdong Southern Tigers,129,,,
Thu Dec 27 2018,Tianjin Gold Lions,104,,Guangzhou Long-Lions,144,,,
Thu Dec 27 2018,Xinjiang Flying Tigers,125,,Nanjing Monkey Kings,118,,,
Thu Dec 27 2018,Jiangsu Dragons,95,,Qingdao Eagles,100,,,
Thu Dec 27 2018,Jilin Northeast Tigers,102,,Shandong Golden Stars,112,,,
Thu Dec 27 2018,Zhejiang Guangsha Lions,127,,Shanghai Sharks,119,,,
Fri Dec 28 2018,Shenzhen Leopards,93,,Beijing Ducks,83,,,
Fri Dec 28 2018,Shanxi Loongs,102,,Liaoning Flying Leopards,112,,,
Fri Dec 28 2018,Sichuan Blue Whales,92,,Zhejiang Golden Bulls,97,,,
Sat Dec 29 2018,Shandong Golden Stars,106,,Bayi Rockets,100,,,
Sat Dec 29 2018,Jiangsu Dragons,95,,Fujian Sturgeons,103,,,
Sat Dec 29 2018,Qingdao Eagles,102,,Guangzhou Long-Lions,111,,,
Sat Dec 29 2018,Zhejiang Guangsha Lions,92,,Nanjing Monkey Kings,108,,,
Sun Dec 30 2018,Tianjin Gold Lions,86,,Beijing Ducks,107,,,
Sun Dec 30 2018,Shanxi Loongs,114,,Jilin Northeast Tigers,119,,,
Sun Dec 30 2018,Shanghai Sharks,120,,Liaoning Flying Leopards,126,,,
Sun Dec 30 2018,Beikong Fly Dragons,80,,Shenzhen Leopards,108,,,
Sun Dec 30 2018,Guangdong Southern Tigers,108,,Sichuan Blue Whales,101,,,
Sun Dec 30 2018,Xinjiang Flying Tigers,105,,Zhejiang Golden Bulls,111,,,
Tue Jan 1 2019,Liaoning Flying Leopards,89,,Beijing Ducks,86,,,
Tue Jan 1 2019,Nanjing Monkey Kings,101,,Fujian Sturgeons,115,,,
Tue Jan 1 2019,Zhejiang Guangsha Lions,118,,Jiangsu Dragons,93,,,
Tue Jan 1 2019,Tianjin Gold Lions,109,,Shanxi Loongs,101,,,
Tue Jan 1 2019,Qingdao Eagles,105,,Shenzhen Leopards,121,,,
Tue Jan 1 2019,Guangzhou Long-Lions,113,,Sichuan Blue Whales,99,,,
Tue Jan 1 2019,Guangdong Southern Tigers,126,,Xinjiang Flying Tigers,130,,,
Wed Jan 2 2019,Beikong Fly Dragons,76,,Bayi Rockets,102,,,
Wed Jan 2 2019,Shanghai Sharks,109,,Jilin Northeast Tigers,122,,,
Wed Jan 2 2019,Shandong Golden Stars,73,,Zhejiang Golden Bulls,82,,,
Thu Jan 3 2019,Qingdao Eagles,101,,Shanxi Loongs,107,,,
Thu Jan 3 2019,Shenzhen Leopards,123,,Sichuan Blue Whales,116,,,
Thu Jan 3 2019,Nanjing Monkey Kings,102,,Tianjin Gold Lions,110,,,
Thu Jan 3 2019,Guangzhou Long-Lions,89,,Xinjiang Flying Tigers,100,,,
Thu Jan 3 2019,Beijing Ducks,93,,Zhejiang Guangsha Lions,110,,,
Fri Jan 4 2019,Liaoning Flying Leopards,119,,Beikong Fly Dragons,87,,,
Fri Jan 4 2019,Bayi Rockets,87,,Fujian Sturgeons,117,,,
Fri Jan 4 2019,Shandong Golden Stars,97,,Guangdong Southern Tigers,132,,,
Fri Jan 4 2019,Shanghai Sharks,106,,Jiangsu Dragons,126,,,
Fri Jan 4 2019,Zhejiang Golden Bulls,104,,Jilin Northeast Tigers,93,,,
Sat Jan 5 2019,Sichuan Blue Whales,110,,Tianjin Gold Lions,120,,,
Sat Jan 5 2019,Shenzhen Leopards,106,,Xinjiang Flying Tigers,110,,,
Sat Jan 5 2019,Shanxi Loongs,118,,Zhejiang Guangsha Lions,127,,,
Sun Jan 6 2019,Jilin Northeast Tigers,110,,Beikong Fly Dragons,97,,,
Sun Jan 6 2019,Jiangsu Dragons,105,,Guangdong Southern Tigers,142,,,
Sun Jan 6 2019,Guangzhou Long-Lions,90,,Nanjing Monkey Kings,84,,,
Sun Jan 6 2019,Zhejiang Golden Bulls,95,,Liaoning Flying Leopards,123,,,
Sun Jan 6 2019,Bayi Rockets,91,,Qingdao Eagles,98,,,
Sun Jan 6 2019,Fujian Sturgeons,89,,Shandong Golden Stars,117,,,
Sun Jan 6 2019,Beijing Ducks,104,,Shanghai Sharks,92,,,
Tue Jan 8 2019,Zhejiang Guangsha Lions,125,,Beikong Fly Dragons,77,,,
Tue Jan 8 2019,Bayi Rockets,94,,Liaoning Flying Leopards,96,,,
Tue Jan 8 2019,Tianjin Gold Lions,123,,Qingdao Eagles,128,,,
Wed Jan 9 2019,Jiangsu Dragons,110,,Guangzhou Long-Lions,103,,,
Wed Jan 9 2019,Sichuan Blue Whales,90,,Shandong Golden Stars,104,,,
Wed Jan 9 2019,Guangdong Southern Tigers,115,,Xinjiang Flying Tigers,89,,,
Wed Jan 9 2019,Fujian Sturgeons,105,,Zhejiang Golden Bulls,111,,,
Thu Jan 10 2019,Beijing Ducks,97,,Nanjing Monkey Kings,96,,,
Thu Jan 10 2019,Shanxi Loongs,120,,Shanghai Sharks,103,,,
Thu Jan 10 2019,Jilin Northeast Tigers,118,,Shenzhen Leopards,129,,,
Tue Jan 15 2019,Guangdong Southern Tigers,139,,Fujian Sturgeons,100,,,
Tue Jan 15 2019,Tianjin Gold Lions,106,,Jiangsu Dragons,128,,,
Tue Jan 15 2019,Liaoning Flying Leopards,140,,Qingdao Eagles,113,,,
Tue Jan 15 2019,Xinjiang Flying Tigers,109,,Shandong Golden Stars,126,,,
Tue Jan 15 2019,Nanjing Monkey Kings,91,,Shenzhen Leopards,110,,,
Tue Jan 15 2019,Jilin Northeast Tigers,105,,Sichuan Blue Whales,94,,,
Tue Jan 15 2019,Shanxi Loongs,91,,Zhejiang Golden Bulls,113,,,
Wed Jan 16 2019,Zhejiang Guangsha Lions,119,,Bayi Rockets,87,,,
Wed Jan 16 2019,Shanghai Sharks,118,,Beijing Ducks,120,,,
Wed Jan 16 2019,Beikong Fly Dragons,92,,Guangzhou Long-Lions,133,,,
Thu Jan 17 2019,Shandong Golden Stars,90,,Jiangsu Dragons,110,,,
Thu Jan 17 2019,Liaoning Flying Leopards,153,,Jilin Northeast Tigers,150,,,
Thu Jan 17 2019,Nanjing Monkey Kings,86,,Shanxi Loongs,92,,,
Thu Jan 17 2019,Xinjiang Flying Tigers,111,,Sichuan Blue Whales,91,,,
Fri Jan 18 2019,Beikong Fly Dragons,91,,Bayi Rockets,104,,,
Fri Jan 18 2019,Zhejiang Guangsha Lions,98,,Beijing Ducks,120,,,
Fri Jan 18 2019,Shenzhen Leopards,115,,Fujian Sturgeons,103,,,
Fri Jan 18 2019,Guangzhou Long-Lions,106,,Guangdong Southern Tigers,131,,,
Fri Jan 18 2019,Shanghai Sharks,102,,Tianjin Gold Lions,128,,,
Fri Jan 18 2019,Qingdao Eagles,97,,Zhejiang Golden Bulls,107,,,
Sat Jan 19 2019,Shandong Golden Stars,112,,Nanjing Monkey Kings,97,,,
