Date,Team,PTS,,Opp,PTS,,OT,Notes
Sun Nov 23 2014,Shanghai Sharks,95,,Jiangsu Tongxi Monkey Kings,87,,,
Sun Nov 23 2014,Qingdao Eagles,101,,Shandong Golden Stars,105,,,
Sun Nov 23 2014,Liaoning Flying Leopards,119,,Dongguan Leopards,113,,,
Sun Nov 23 2014,Zhejiang Guangsha Lions,106,,Sichuan Blue Whales,97,,,
Sun Nov 23 2014,Jiangsu Dragons,91,,Tianjin Gold Lions,94,,,
Sun Nov 23 2014,Guangdong Southern Tigers,101,,Xinjiang Flying Tigers,118,,,
Tue Nov 25 2014,Jilin Northeast Tigers,109,,Foshan Long-Lions,116,,,
Wed Nov 26 2014,Xinjiang Flying Tigers,84,,Bayi Rockets,69,,,
Wed Nov 26 2014,Zhejiang Guangsha Lions,120,,Chongqing Fly Dragons,112,,,
Wed Nov 26 2014,Sichuan Blue Whales,96,,Beijing Ducks,130,,,
Wed Nov 26 2014,Liaoning Flying Leopards,116,,Guangdong Southern Tigers,112,,OT,
Wed Nov 26 2014,Jiangsu Tongxi Monkey Kings,90,,Jiangsu Dragons,124,,,
Wed Nov 26 2014,Fujian Sturgeons,96,,Shandong Golden Stars,109,,,
Wed Nov 26 2014,Qingdao Eagles,109,,Shanghai Sharks,102,,OT,
Wed Nov 26 2014,Tianjin Gold Lions,116,,Dongguan Leopards,133,,,
Wed Nov 26 2014,Shanxi Brave Dragons,131,,Zhejiang Golden Bulls,123,,,
Fri Nov 28 2014,Chongqing Fly Dragons,86,,Beijing Ducks,122,,,
Fri Nov 28 2014,Tianjin Gold Lions,74,,Guangdong Southern Tigers,127,,,
Fri Nov 28 2014,Dongguan Leopards,108,,Jiangsu Tongxi Monkey Kings,110,,,
Fri Nov 28 2014,Sichuan Blue Whales,108,,Jilin Northeast Tigers,114,,,
Fri Nov 28 2014,Bayi Rockets,92,,Liaoning Flying Leopards,110,,,
Fri Nov 28 2014,Fujian Sturgeons,103,,Qingdao Eagles,123,,,
Fri Nov 28 2014,Foshan Long-Lions,118,,Shandong Golden Stars,98,,,
Fri Nov 28 2014,Jiangsu Dragons,90,,Shanghai Sharks,101,,,
Fri Nov 28 2014,Xinjiang Flying Tigers,128,,Zhejiang Golden Bulls,107,,,
Fri Nov 28 2014,Shanxi Brave Dragons,117,,Zhejiang Guangsha Lions,120,,,
Sun Nov 30 2014,Shanghai Sharks,86,,Fujian Sturgeons,85,,,
Sun Nov 30 2014,Dongguan Leopards,108,,Jiangsu Dragons,99,,,
Sun Nov 30 2014,Guangdong Southern Tigers,120,,Jiangsu Tongxi Monkey Kings,91,,,
Sun Nov 30 2014,Chongqing Fly Dragons,108,,Jilin Northeast Tigers,109,,,
Sun Nov 30 2014,Zhejiang Golden Bulls,107,,Liaoning Flying Leopards,141,,,
Sun Nov 30 2014,Foshan Long-Lions,110,,Qingdao Eagles,127,,,
Sun Nov 30 2014,Beijing Ducks,97,,Shanxi Brave Dragons,112,,,
Sun Nov 30 2014,Shandong Golden Stars,94,,Sichuan Blue Whales,86,,,
Sun Nov 30 2014,Bayi Rockets,81,,Tianjin Gold Lions,105,,,
Sun Nov 30 2014,Xinjiang Flying Tigers,108,,Zhejiang Guangsha Lions,111,,,
Tue Dec 2 2014,Fujian Sturgeons,107,,Foshan Long-Lions,124,,,
Wed Dec 3 2014,Jiangsu Tongxi Monkey Kings,82,,Bayi Rockets,106,,,
Wed Dec 3 2014,Shandong Golden Stars,101,,Chongqing Fly Dragons,111,,,
Wed Dec 3 2014,Guangdong Southern Tigers,111,,Jiangsu Dragons,88,,,
Wed Dec 3 2014,Zhejiang Guangsha Lions,107,,Liaoning Flying Leopards,112,,,
Wed Dec 3 2014,Jilin Northeast Tigers,118,,Shanxi Brave Dragons,123,,,
Wed Dec 3 2014,Shanghai Sharks,102,,Dongguan Leopards,95,,,
Wed Dec 3 2014,Qingdao Eagles,127,,Sichuan Blue Whales,115,,,
Wed Dec 3 2014,Zhejiang Golden Bulls,126,,Tianjin Gold Lions,121,,,
Wed Dec 3 2014,Beijing Ducks,108,,Xinjiang Flying Tigers,109,,,
Fri Dec 5 2014,Jiangsu Dragons,81,,Bayi Rockets,70,,,
Fri Dec 5 2014,Qingdao Eagles,128,,Chongqing Fly Dragons,114,,,
Fri Dec 5 2014,Liaoning Flying Leopards,106,,Beijing Ducks,99,,,
Fri Dec 5 2014,Sichuan Blue Whales,100,,Fujian Sturgeons,119,,,
Fri Dec 5 2014,Dongguan Leopards,86,,Guangdong Southern Tigers,109,,,
Fri Dec 5 2014,Shanxi Brave Dragons,104,,Shandong Golden Stars,101,,,
Fri Dec 5 2014,Foshan Long-Lions,79,,Shanghai Sharks,90,,,
Fri Dec 5 2014,Zhejiang Guangsha Lions,109,,Tianjin Gold Lions,88,,,
Fri Dec 5 2014,Jilin Northeast Tigers,110,,Xinjiang Flying Tigers,111,,,
Fri Dec 5 2014,Jiangsu Tongxi Monkey Kings,106,,Zhejiang Golden Bulls,117,,,
Sun Dec 7 2014,Tianjin Gold Lions,95,,Beijing Ducks,122,,,
Sun Dec 7 2014,Chongqing Fly Dragons,110,,Fujian Sturgeons,123,,,
Sun Dec 7 2014,Sichuan Blue Whales,102,,Foshan Long-Lions,118,,,
Sun Dec 7 2014,Liaoning Flying Leopards,87,,Jilin Northeast Tigers,85,,,
Sun Dec 7 2014,Shanxi Brave Dragons,89,,Qingdao Eagles,120,,,
Sun Dec 7 2014,Xinjiang Flying Tigers,112,,Shandong Golden Stars,88,,,
Sun Dec 7 2014,Guangdong Southern Tigers,83,,Shanghai Sharks,72,,,
Sun Dec 7 2014,Bayi Rockets,71,,Dongguan Leopards,98,,,
Sun Dec 7 2014,Jiangsu Dragons,108,,Zhejiang Golden Bulls,97,,,
Sun Dec 7 2014,Jiangsu Tongxi Monkey Kings,101,,Zhejiang Guangsha Lions,109,,,
Tue Dec 9 2014,Chongqing Fly Dragons,90,,Foshan Long-Lions,126,,,
Wed Dec 10 2014,Guangdong Southern Tigers,116,,Bayi Rockets,76,,,
Wed Dec 10 2014,Beijing Ducks,121,,Jiangsu Tongxi Monkey Kings,112,,,
Wed Dec 10 2014,Tianjin Gold Lions,102,,Jilin Northeast Tigers,117,,,
Wed Dec 10 2014,Shandong Golden Stars,95,,Liaoning Flying Leopards,100,,,
Wed Dec 10 2014,Xinjiang Flying Tigers,112,,Qingdao Eagles,104,,,
Wed Dec 10 2014,Sichuan Blue Whales,80,,Shanghai Sharks,101,,,
Wed Dec 10 2014,Fujian Sturgeons,109,,Shanxi Brave Dragons,128,,,
Wed Dec 10 2014,Zhejiang Golden Bulls,111,,Dongguan Leopards,129,,,
Wed Dec 10 2014,Jiangsu Dragons,101,,Zhejiang Guangsha Lions,109,,,
Fri Dec 12 2014,Shanghai Sharks,100,,Bayi Rockets,88,,,
Fri Dec 12 2014,Zhejiang Golden Bulls,116,,Guangdong Southern Tigers,133,,,
Fri Dec 12 2014,Beijing Ducks,106,,Jiangsu Dragons,93,,,
Fri Dec 12 2014,Jilin Northeast Tigers,106,,Jiangsu Tongxi Monkey Kings,108,,,
Fri Dec 12 2014,Qingdao Eagles,111,,Liaoning Flying Leopards,109,,,
Fri Dec 12 2014,Foshan Long-Lions,100,,Shanxi Brave Dragons,117,,,
Fri Dec 12 2014,Zhejiang Guangsha Lions,113,,Dongguan Leopards,125,,,
Fri Dec 12 2014,Chongqing Fly Dragons,99,,Sichuan Blue Whales,109,,,
Fri Dec 12 2014,Shandong Golden Stars,118,,Tianjin Gold Lions,93,,,
Fri Dec 12 2014,Fujian Sturgeons,105,,Xinjiang Flying Tigers,122,,,
Sun Dec 14 2014,Shanghai Sharks,133,,Chongqing Fly Dragons,127,,,
Sun Dec 14 2014,Dongguan Leopards,106,,Beijing Ducks,109,,,
Sun Dec 14 2014,Liaoning Flying Leopards,134,,Fujian Sturgeons,104,,,
Sun Dec 14 2014,Zhejiang Guangsha Lions,99,,Guangdong Southern Tigers,111,,,
Sun Dec 14 2014,Jilin Northeast Tigers,134,,Jiangsu Dragons,120,,,
Sun Dec 14 2014,Jiangsu Tongxi Monkey Kings,85,,Shandong Golden Stars,104,,,
Sun Dec 14 2014,Shanxi Brave Dragons,120,,Sichuan Blue Whales,109,,,
Sun Dec 14 2014,Qingdao Eagles,112,,Tianjin Gold Lions,93,,,
Sun Dec 14 2014,Foshan Long-Lions,116,,Xinjiang Flying Tigers,101,,,
Sun Dec 14 2014,Bayi Rockets,98,,Zhejiang Golden Bulls,111,,,
Tue Dec 16 2014,Qingdao Eagles,112,,Jiangsu Tongxi Monkey Kings,87,,,
Wed Dec 17 2014,Zhejiang Guangsha Lions,110,,Bayi Rockets,104,,,
Wed Dec 17 2014,Shanxi Brave Dragons,130,,Chongqing Fly Dragons,103,,,
Wed Dec 17 2014,Beijing Ducks,98,,Guangdong Southern Tigers,122,,,
Wed Dec 17 2014,Shandong Golden Stars,117,,Jiangsu Dragons,94,,,
Wed Dec 17 2014,Foshan Long-Lions,107,,Liaoning Flying Leopards,117,,,
Wed Dec 17 2014,Zhejiang Golden Bulls,101,,Shanghai Sharks,129,,,
Wed Dec 17 2014,Jilin Northeast Tigers,120,,Dongguan Leopards,116,,,
Wed Dec 17 2014,Fujian Sturgeons,101,,Tianjin Gold Lions,110,,,
Wed Dec 17 2014,Sichuan Blue Whales,81,,Xinjiang Flying Tigers,108,,,
Fri Dec 19 2014,Bayi Rockets,88,,Beijing Ducks,118,,,
Fri Dec 19 2014,Jiangsu Tongxi Monkey Kings,128,,Fujian Sturgeons,123,,,
Fri Dec 19 2014,Jilin Northeast Tigers,93,,Guangdong Southern Tigers,116,,,
Fri Dec 19 2014,Qingdao Eagles,133,,Jiangsu Dragons,115,,,
Fri Dec 19 2014,Dongguan Leopards,89,,Shandong Golden Stars,78,,,
Fri Dec 19 2014,Shanghai Sharks,94,,Shanxi Brave Dragons,116,,,
Fri Dec 19 2014,Liaoning Flying Leopards,109,,Sichuan Blue Whales,101,,,
Fri Dec 19 2014,Foshan Long-Lions,123,,Tianjin Gold Lions,112,,,
Fri Dec 19 2014,Chongqing Fly Dragons,95,,Xinjiang Flying Tigers,111,,,
Fri Dec 19 2014,Zhejiang Guangsha Lions,127,,Zhejiang Golden Bulls,115,,,
Sun Dec 21 2014,Liaoning Flying Leopards,127,,Chongqing Fly Dragons,102,,,
Sun Dec 21 2014,Zhejiang Golden Bulls,117,,Beijing Ducks,128,,,
Sun Dec 21 2014,Jiangsu Dragons,103,,Fujian Sturgeons,126,,,
Sun Dec 21 2014,Jiangsu Tongxi Monkey Kings,101,,Foshan Long-Lions,122,,,
Sun Dec 21 2014,Bayi Rockets,88,,Jilin Northeast Tigers,106,,,
Sun Dec 21 2014,Dongguan Leopards,96,,Qingdao Eagles,112,,,
Sun Dec 21 2014,Guangdong Southern Tigers,103,,Shandong Golden Stars,96,,,
Sun Dec 21 2014,Xinjiang Flying Tigers,100,,Shanxi Brave Dragons,116,,,
Sun Dec 21 2014,Tianjin Gold Lions,89,,Sichuan Blue Whales,112,,,
Sun Dec 21 2014,Shanghai Sharks,105,,Zhejiang Guangsha Lions,112,,,
Tue Dec 23 2014,Jiangsu Dragons,120,,Foshan Long-Lions,135,,,
Wed Dec 24 2014,Shandong Golden Stars,91,,Bayi Rockets,83,,,
Wed Dec 24 2014,Tianjin Gold Lions,119,,Chongqing Fly Dragons,107,,,
Wed Dec 24 2014,Zhejiang Guangsha Lions,99,,Beijing Ducks,112,,,
Wed Dec 24 2014,Sichuan Blue Whales,82,,Jiangsu Tongxi Monkey Kings,108,,,
Wed Dec 24 2014,Zhejiang Golden Bulls,108,,Jilin Northeast Tigers,121,,,
Wed Dec 24 2014,Shanxi Brave Dragons,97,,Liaoning Flying Leopards,94,,,
Wed Dec 24 2014,Guangdong Southern Tigers,120,,Qingdao Eagles,100,,,
Wed Dec 24 2014,Xinjiang Flying Tigers,102,,Shanghai Sharks,82,,,
Wed Dec 24 2014,Fujian Sturgeons,108,,Dongguan Leopards,134,,,
Fri Dec 26 2014,Qingdao Eagles,104,,Bayi Rockets,103,,,
Fri Dec 26 2014,Fujian Sturgeons,94,,Guangdong Southern Tigers,109,,,
Fri Dec 26 2014,Sichuan Blue Whales,112,,Jiangsu Dragons,130,,,
Fri Dec 26 2014,Chongqing Fly Dragons,94,,Jiangsu Tongxi Monkey Kings,111,,,
Fri Dec 26 2014,Zhejiang Guangsha Lions,120,,Jilin Northeast Tigers,140,,,
Fri Dec 26 2014,Xinjiang Flying Tigers,106,,Liaoning Flying Leopards,114,,,
Fri Dec 26 2014,Beijing Ducks,106,,Shanghai Sharks,115,,,
Fri Dec 26 2014,Foshan Long-Lions,110,,Dongguan Leopards,122,,,
Fri Dec 26 2014,Shanxi Brave Dragons,99,,Tianjin Gold Lions,100,,,
Fri Dec 26 2014,Shandong Golden Stars,111,,Zhejiang Golden Bulls,120,,,
Sun Dec 28 2014,Jilin Northeast Tigers,121,,Beijing Ducks,124,,,
Sun Dec 28 2014,Bayi Rockets,96,,Fujian Sturgeons,104,,,
Sun Dec 28 2014,Foshan Long-Lions,109,,Guangdong Southern Tigers,122,,,
Sun Dec 28 2014,Chongqing Fly Dragons,119,,Jiangsu Dragons,125,,,
Sun Dec 28 2014,Shanghai Sharks,99,,Liaoning Flying Leopards,116,,,
Sun Dec 28 2014,Jiangsu Tongxi Monkey Kings,129,,Shanxi Brave Dragons,144,,,
Sun Dec 28 2014,Dongguan Leopards,128,,Sichuan Blue Whales,106,,,
Sun Dec 28 2014,Xinjiang Flying Tigers,102,,Tianjin Gold Lions,96,,,
Sun Dec 28 2014,Qingdao Eagles,110,,Zhejiang Golden Bulls,104,,,
Sun Dec 28 2014,Shandong Golden Stars,105,,Zhejiang Guangsha Lions,116,,,
Tue Dec 30 2014,Bayi Rockets,112,,Foshan Long-Lions,108,,,
Wed Dec 31 2014,Dongguan Leopards,115,,Chongqing Fly Dragons,114,,,
Wed Dec 31 2014,Zhejiang Golden Bulls,109,,Fujian Sturgeons,125,,,
Wed Dec 31 2014,Shanghai Sharks,107,,Jilin Northeast Tigers,126,,,
Wed Dec 31 2014,Beijing Ducks,90,,Shandong Golden Stars,96,,,
Wed Dec 31 2014,Jiangsu Dragons,98,,Shanxi Brave Dragons,110,,,
Wed Dec 31 2014,Guangdong Southern Tigers,120,,Sichuan Blue Whales,94,,,
Wed Dec 31 2014,Liaoning Flying Leopards,122,,Tianjin Gold Lions,101,,,
Wed Dec 31 2014,Jiangsu Tongxi Monkey Kings,80,,Xinjiang Flying Tigers,112,,,
Wed Dec 31 2014,Qingdao Eagles,111,,Zhejiang Guangsha Lions,106,,,
Fri Jan 2 2015,Sichuan Blue Whales,84,,Bayi Rockets,85,,,
Fri Jan 2 2015,Guangdong Southern Tigers,116,,Chongqing Fly Dragons,102,,,
Fri Jan 2 2015,Zhejiang Guangsha Lions,124,,Fujian Sturgeons,86,,,
Fri Jan 2 2015,Zhejiang Golden Bulls,142,,Foshan Long-Lions,146,,OT,
Fri Jan 2 2015,Liaoning Flying Leopards,127,,Jiangsu Tongxi Monkey Kings,107,,,
Fri Jan 2 2015,Beijing Ducks,86,,Qingdao Eagles,107,,,
Fri Jan 2 2015,Jilin Northeast Tigers,123,,Shandong Golden Stars,105,,,
Fri Jan 2 2015,Tianjin Gold Lions,110,,Shanghai Sharks,109,,OT,
Fri Jan 2 2015,Shanxi Brave Dragons,87,,Dongguan Leopards,102,,,
Fri Jan 2 2015,Jiangsu Dragons,97,,Xinjiang Flying Tigers,124,,,
Sun Jan 4 2015,Chongqing Fly Dragons,103,,Bayi Rockets,122,,,
Sun Jan 4 2015,Fujian Sturgeons,89,,Beijing Ducks,105,,,
Sun Jan 4 2015,Shanxi Brave Dragons,112,,Guangdong Southern Tigers,129,,,
Sun Jan 4 2015,Zhejiang Guangsha Lions,143,,Foshan Long-Lions,140,,,
Sun Jan 4 2015,Liaoning Flying Leopards,121,,Jiangsu Dragons,112,,,
Sun Jan 4 2015,Tianjin Gold Lions,107,,Jiangsu Tongxi Monkey Kings,117,,,
Sun Jan 4 2015,Jilin Northeast Tigers,118,,Qingdao Eagles,134,,,
Sun Jan 4 2015,Shandong Golden Stars,102,,Shanghai Sharks,81,,,
Sun Jan 4 2015,Xinjiang Flying Tigers,90,,Dongguan Leopards,110,,,
Sun Jan 4 2015,Sichuan Blue Whales,111,,Zhejiang Golden Bulls,131,,,
Tue Jan 6 2015,Chongqing Fly Dragons,119,,Zhejiang Golden Bulls,142,,,
Wed Jan 7 2015,Foshan Long-Lions,94,,Beijing Ducks,109,,,
Wed Jan 7 2015,Xinjiang Flying Tigers,94,,Guangdong Southern Tigers,111,,,
Wed Jan 7 2015,Tianjin Gold Lions,116,,Jiangsu Dragons,105,,,
Wed Jan 7 2015,Fujian Sturgeons,118,,Jilin Northeast Tigers,124,,,
Wed Jan 7 2015,Dongguan Leopards,117,,Liaoning Flying Leopards,124,,,
Wed Jan 7 2015,Shandong Golden Stars,91,,Qingdao Eagles,108,,,
Wed Jan 7 2015,Jiangsu Tongxi Monkey Kings,97,,Shanghai Sharks,107,,,
Wed Jan 7 2015,Bayi Rockets,92,,Shanxi Brave Dragons,104,,,
Wed Jan 7 2015,Sichuan Blue Whales,99,,Zhejiang Guangsha Lions,118,,,
Fri Jan 9 2015,Shandong Golden Stars,104,,Fujian Sturgeons,111,,,
Fri Jan 9 2015,Jiangsu Dragons,121,,Jiangsu Tongxi Monkey Kings,119,,,
Fri Jan 9 2015,Foshan Long-Lions,123,,Jilin Northeast Tigers,137,,,
Fri Jan 9 2015,Guangdong Southern Tigers,114,,Liaoning Flying Leopards,111,,,
Fri Jan 9 2015,Shanghai Sharks,107,,Qingdao Eagles,112,,,
Fri Jan 9 2015,Zhejiang Golden Bulls,120,,Shanxi Brave Dragons,127,,,
Fri Jan 9 2015,Beijing Ducks,110,,Sichuan Blue Whales,76,,,
Fri Jan 9 2015,Dongguan Leopards,112,,Tianjin Gold Lions,100,,,
Fri Jan 9 2015,Bayi Rockets,83,,Xinjiang Flying Tigers,109,,,
Fri Jan 9 2015,Chongqing Fly Dragons,113,,Zhejiang Guangsha Lions,128,,,
Sun Jan 11 2015,Liaoning Flying Leopards,94,,Bayi Rockets,75,,,
Sun Jan 11 2015,Beijing Ducks,108,,Chongqing Fly Dragons,80,,,
Sun Jan 11 2015,Qingdao Eagles,119,,Fujian Sturgeons,112,,,
Sun Jan 11 2015,Shandong Golden Stars,112,,Foshan Long-Lions,118,,,
Sun Jan 11 2015,Shanghai Sharks,97,,Jiangsu Dragons,90,,,
Sun Jan 11 2015,Zhejiang Guangsha Lions,102,,Shanxi Brave Dragons,113,,,
Sun Jan 11 2015,Jiangsu Tongxi Monkey Kings,110,,Dongguan Leopards,118,,,
Sun Jan 11 2015,Jilin Northeast Tigers,102,,Sichuan Blue Whales,91,,,
Sun Jan 11 2015,Guangdong Southern Tigers,126,,Tianjin Gold Lions,114,,,
Sun Jan 11 2015,Zhejiang Golden Bulls,98,,Xinjiang Flying Tigers,123,,,
Tue Jan 13 2015,Qingdao Eagles,125,,Foshan Long-Lions,115,,,
Wed Jan 14 2015,Tianjin Gold Lions,106,,Bayi Rockets,98,,,
Wed Jan 14 2015,Jilin Northeast Tigers,113,,Chongqing Fly Dragons,103,,,
Wed Jan 14 2015,Shanxi Brave Dragons,101,,Beijing Ducks,126,,,
