Date,Team,PTS,,Opp,PTS,,OT,Notes
Wed Oct 27 2021,Nanjing Monkey Kings,103,,Liaoning Flying Leopards,114,,,
Thu Oct 28 2021,Beijing Royal Fighters,105,,Shandong Hi-Speed Kirin,95,,,
Thu Oct 28 2021,Xinjiang Flying Tigers,101,,Shanxi Loongs,93,,,
Thu Oct 28 2021,Guangdong Southern Tigers,106,,Shenzhen Leopards,90,,,
Wed Oct 27 2021,Tianjin Pioneers,94,,Sichuan Blue Whales,96,,,
Fri Oct 29 2021,Qingdao Eagles,78,,Beijing Ducks,89,,,
Fri Oct 29 2021,Ningbo Rockets,70,,Guangzhou Loong Lions,93,,,
Fri Oct 29 2021,Shanghai Sharks,109,,Jiangsu Dragons,94,,,
Fri Oct 29 2021,Jilin Northeast Tigers,92,,Zhejiang Lions,102,,,
Sat Oct 30 2021,Beijing Royal Fighters,108,,Nanjing Monkey Kings,101,,,
Sat Oct 30 2021,Fujian Sturgeons,87,,Tianjin Pioneers,106,,,
Sat Oct 30 2021,Shandong Hi-Speed Kirin,106,,Xinjiang Flying Tigers,96,,,
Sat Oct 30 2021,Guangdong Southern Tigers,101,,Zhejiang Golden Bulls,124,,,
Sat Oct 30 2021,Guangzhou Loong Lions,95,,Jilin Northeast Tigers,94,,,
Sun Oct 31 2021,Shanxi Loongs,110,,Ningbo Rockets,85,,,
Sun Oct 31 2021,Jiangsu Dragons,86,,Qingdao Eagles,91,,,
Sat Oct 30 2021,Beijing Ducks,86,,Shanghai Sharks,105,,,
Sun Oct 31 2021,Sichuan Blue Whales,107,,Shenzhen Leopards,126,,,
Sun Oct 31 2021,Liaoning Flying Leopards,112,,Zhejiang Lions,100,,,
Mon Nov 1 2021,Fujian Sturgeons,91,,Guangdong Southern Tigers,98,,,
Mon Nov 1 2021,Nanjing Monkey Kings,89,,Shandong Hi-Speed Kirin,107,,,
Tue Nov 2 2021,Shenzhen Leopards,99,,Beijing Ducks,91,,,
Tue Nov 2 2021,Xinjiang Flying Tigers,105,,Guangzhou Loong Lions,123,,,
Tue Nov 2 2021,Sichuan Blue Whales,94,,Jiangsu Dragons,97,,,
Tue Nov 2 2021,Liaoning Flying Leopards,99,,Ningbo Rockets,70,,,
Mon Nov 1 2021,Jilin Northeast Tigers,91,,Shanxi Loongs,119,,,
Mon Nov 1 2021,Tianjin Pioneers,81,,Zhejiang Golden Bulls,104,,,
Wed Nov 3 2021,Zhejiang Lions,101,,Beijing Royal Fighters,74,,,
Wed Nov 3 2021,Qingdao Eagles,88,,Shanghai Sharks,121,,,
Thu Nov 4 2021,Beijing Ducks,111,,Fujian Sturgeons,113,,OT,
Wed Nov 3 2021,Guangdong Southern Tigers,97,,Jiangsu Dragons,84,,,
Thu Nov 4 2021,Shandong Hi-Speed Kirin,83,,Jilin Northeast Tigers,98,,,
Thu Nov 4 2021,Shanxi Loongs,97,,Liaoning Flying Leopards,129,,,
Thu Nov 4 2021,Zhejiang Golden Bulls,104,,Sichuan Blue Whales,78,,,
Thu Nov 4 2021,Ningbo Rockets,79,,Beijing Royal Fighters,95,,,
Fri Nov 5 2021,Zhejiang Lions,108,,Guangzhou Loong Lions,103,,,
Fri Nov 5 2021,Qingdao Eagles,97,,Shenzhen Leopards,98,,,
Fri Nov 5 2021,Shanghai Sharks,110,,Tianjin Pioneers,75,,,
Fri Nov 5 2021,Nanjing Monkey Kings,86,,Xinjiang Flying Tigers,92,,,
Sat Nov 6 2021,Beijing Ducks,91,,Guangdong Southern Tigers,67,,,
Sat Nov 6 2021,Liaoning Flying Leopards,117,,Jilin Northeast Tigers,89,,,
Sat Nov 6 2021,Shanxi Loongs,114,,Shandong Hi-Speed Kirin,107,,,
Sat Nov 6 2021,Jiangsu Dragons,76,,Zhejiang Golden Bulls,112,,,
Sun Nov 7 2021,Shanghai Sharks,126,,Fujian Sturgeons,76,,,
Sat Nov 6 2021,Guangzhou Loong Lions,115,,Nanjing Monkey Kings,101,,,
Sun Nov 7 2021,Tianjin Pioneers,101,,Qingdao Eagles,106,,,
Sat Nov 6 2021,Shenzhen Leopards,125,,Sichuan Blue Whales,96,,,
Sun Nov 7 2021,Beijing Royal Fighters,91,,Xinjiang Flying Tigers,84,,,
Sun Nov 7 2021,Ningbo Rockets,92,,Zhejiang Lions,99,,,
Mon Nov 8 2021,Zhejiang Golden Bulls,81,,Beijing Ducks,89,,,
Mon Nov 8 2021,Shandong Hi-Speed Kirin,97,,Liaoning Flying Leopards,114,,,
Tue Nov 9 2021,Nanjing Monkey Kings,80,,Beijing Royal Fighters,101,,,
Tue Nov 9 2021,Shenzhen Leopards,103,,Fujian Sturgeons,78,,,
Tue Nov 9 2021,Jilin Northeast Tigers,107,,Ningbo Rockets,95,,,
Mon Nov 8 2021,Sichuan Blue Whales,97,,Shanghai Sharks,115,,,
Mon Nov 8 2021,Zhejiang Lions,113,,Shanxi Loongs,103,,,
Tue Nov 9 2021,Guangdong Southern Tigers,110,,Tianjin Pioneers,98,,,
Wed Nov 10 2021,Qingdao Eagles,79,,Jiangsu Dragons,82,,,
Wed Nov 10 2021,Guangzhou Loong Lions,117,,Xinjiang Flying Tigers,102,,,
Thu Nov 11 2021,Shanxi Loongs,122,,Nanjing Monkey Kings,90,,,
Wed Nov 10 2021,Beijing Royal Fighters,86,,Liaoning Flying Leopards,97,,,
Thu Nov 11 2021,Shandong Hi-Speed Kirin,111,,Ningbo Rockets,75,,,
Wed Nov 10 2021,Zhejiang Golden Bulls,103,,Shanghai Sharks,112,,,
Thu Nov 11 2021,Tianjin Pioneers,104,,Shenzhen Leopards,131,,,
Thu Nov 11 2021,Fujian Sturgeons,90,,Sichuan Blue Whales,100,,,
Fri Nov 12 2021,Jiangsu Dragons,73,,Guangdong Southern Tigers,108,,,
Fri Nov 12 2021,Jilin Northeast Tigers,104,,Guangzhou Loong Lions,107,,,
Fri Nov 12 2021,Beijing Ducks,78,,Qingdao Eagles,73,,,
Fri Nov 12 2021,Xinjiang Flying Tigers,100,,Zhejiang Lions,109,,,
Sat Nov 13 2021,Ningbo Rockets,108,,Nanjing Monkey Kings,92,,,
Sat Nov 13 2021,Shenzhen Leopards,118,,Shanghai Sharks,108,,,
Sat Nov 13 2021,Beijing Royal Fighters,94,,Shanxi Loongs,105,,,
Sat Nov 13 2021,Sichuan Blue Whales,81,,Zhejiang Golden Bulls,111,,,
Sat Nov 13 2021,Guangdong Southern Tigers,92,,Beijing Ducks,80,,,
Sun Nov 14 2021,Xinjiang Flying Tigers,86,,Jilin Northeast Tigers,88,,,
Sun Nov 14 2021,Zhejiang Lions,94,,Liaoning Flying Leopards,102,,,
Sun Nov 14 2021,Fujian Sturgeons,91,,Qingdao Eagles,99,,,
Sat Nov 13 2021,Guangzhou Loong Lions,107,,Shandong Hi-Speed Kirin,89,,,
Sun Nov 14 2021,Jiangsu Dragons,77,,Tianjin Pioneers,97,,,
Sat Dec 25 2021,Liaoning Flying Leopards,76,,Beijing Ducks,99,,,
Fri Dec 24 2021,Shanxi Loongs,142,,Fujian Sturgeons,131,,,
Sat Dec 25 2021,Nanjing Monkey Kings,84,,Shenzhen Leopards,120,,,
Sun Dec 26 2021,Shanghai Sharks,102,,Beijing Royal Fighters,83,,,
Sat Dec 25 2021,Shandong Hi-Speed Kirin,93,,Jiangsu Dragons,87,,,
Sun Dec 26 2021,Guangzhou Loong Lions,100,,Qingdao Eagles,117,,,
Sat Dec 25 2021,Ningbo Rockets,106,,Sichuan Blue Whales,111,,,
Sun Dec 26 2021,Jilin Northeast Tigers,99,,Tianjin Pioneers,107,,,
Sun Dec 26 2021,Guangdong Southern Tigers,86,,Zhejiang Lions,98,,,
Mon Dec 27 2021,Nanjing Monkey Kings,78,,Beijing Ducks,119,,,
Mon Dec 27 2021,Zhejiang Golden Bulls,107,,Xinjiang Flying Tigers,102,,,
Tue Dec 28 2021,Shanxi Loongs,125,,Guangdong Southern Tigers,99,,,
Mon Dec 27 2021,Fujian Sturgeons,99,,Jilin Northeast Tigers,104,,,
Tue Dec 28 2021,Tianjin Pioneers,93,,Liaoning Flying Leopards,112,,,
Mon Dec 27 2021,Qingdao Eagles,110,,Ningbo Rockets,83,,,
Tue Dec 28 2021,Sichuan Blue Whales,102,,Shandong Hi-Speed Kirin,101,,,
Tue Dec 28 2021,Zhejiang Lions,105,,Shenzhen Leopards,106,,,
Wed Dec 29 2021,Zhejiang Golden Bulls,92,,Guangzhou Loong Lions,82,,,
Wed Dec 29 2021,Beijing Royal Fighters,91,,Jiangsu Dragons,74,,,
Wed Dec 29 2021,Shanghai Sharks,121,,Xinjiang Flying Tigers,112,,,
Thu Dec 30 2021,Tianjin Pioneers,124,,Nanjing Monkey Kings,103,,,
Thu Dec 30 2021,Guangdong Southern Tigers,116,,Jilin Northeast Tigers,99,,,
Wed Dec 29 2021,Fujian Sturgeons,109,,Liaoning Flying Leopards,128,,,
Thu Dec 30 2021,Qingdao Eagles,105,,Shandong Hi-Speed Kirin,112,,,
Thu Dec 30 2021,Beijing Ducks,91,,Zhejiang Lions,94,,,
Fri Dec 31 2021,Sichuan Blue Whales,83,,Beijing Royal Fighters,91,,,
Fri Dec 31 2021,Guangzhou Loong Lions,101,,Shanghai Sharks,105,,,
Fri Dec 31 2021,Shenzhen Leopards,113,,Shanxi Loongs,119,,OT,
Thu Dec 30 2021,Jiangsu Dragons,97,,Xinjiang Flying Tigers,125,,,
Fri Dec 31 2021,Ningbo Rockets,100,,Zhejiang Golden Bulls,114,,,
Sat Jan 1 2022,Nanjing Monkey Kings,94,,Fujian Sturgeons,118,,,
Sat Jan 1 2022,Liaoning Flying Leopards,115,,Guangdong Southern Tigers,95,,,
Sat Jan 1 2022,Zhejiang Lions,105,,Tianjin Pioneers,84,,,
Sun Jan 2 2022,Shanxi Loongs,118,,Beijing Ducks,112,,,
Sun Jan 2 2022,Jiangsu Dragons,84,,Guangzhou Loong Lions,90,,,
Sat Jan 1 2022,Shenzhen Leopards,103,,Jilin Northeast Tigers,106,,,
Sun Jan 2 2022,Beijing Royal Fighters,80,,Qingdao Eagles,100,,,
Sat Jan 1 2022,Xinjiang Flying Tigers,109,,Sichuan Blue Whales,103,,,
Sun Jan 2 2022,Shandong Hi-Speed Kirin,86,,Zhejiang Golden Bulls,113,,,
Mon Jan 3 2022,Zhejiang Lions,109,,Fujian Sturgeons,84,,,
Mon Jan 3 2022,Guangdong Southern Tigers,101,,Nanjing Monkey Kings,86,,,
Mon Jan 3 2022,Shanghai Sharks,119,,Ningbo Rockets,85,,,
Tue Jan 4 2022,Zhejiang Golden Bulls,102,,Beijing Royal Fighters,90,,,
Mon Jan 3 2022,Jilin Northeast Tigers,76,,Beijing Ducks,105,,,
Tue Jan 4 2022,Sichuan Blue Whales,110,,Guangzhou Loong Lions,103,,,
Mon Jan 3 2022,Tianjin Pioneers,123,,Shanxi Loongs,130,,OT,
Tue Jan 4 2022,Liaoning Flying Leopards,93,,Shenzhen Leopards,80,,,
Tue Jan 4 2022,Qingdao Eagles,89,,Xinjiang Flying Tigers,92,,,
Wed Jan 5 2022,Ningbo Rockets,104,,Jiangsu Dragons,102,,,
Wed Jan 5 2022,Shandong Hi-Speed Kirin,117,,Shanghai Sharks,100,,,
Thu Jan 6 2022,Jilin Northeast Tigers,110,,Fujian Sturgeons,99,,,
Wed Jan 5 2022,Qingdao Eagles,97,,Guangzhou Loong Lions,108,,,
Wed Jan 5 2022,Guangdong Southern Tigers,111,,Shanxi Loongs,96,,,
Thu Jan 6 2022,Beijing Royal Fighters,93,,Sichuan Blue Whales,78,,,
Thu Jan 6 2022,Nanjing Monkey Kings,101,,Tianjin Pioneers,121,,,
Thu Jan 6 2022,Shenzhen Leopards,84,,Zhejiang Lions,118,,,
Fri Jan 7 2022,Beijing Ducks,95,,Liaoning Flying Leopards,103,,,
Fri Jan 7 2022,Zhejiang Golden Bulls,99,,Ningbo Rockets,64,,,
Fri Jan 7 2022,Jiangsu Dragons,100,,Shandong Hi-Speed Kirin,105,,,
Fri Jan 7 2022,Xinjiang Flying Tigers,96,,Shanghai Sharks,121,,,
Sat Jan 8 2022,Qingdao Eagles,88,,Beijing Royal Fighters,94,,,
Sat Jan 8 2022,Jilin Northeast Tigers,95,,Guangdong Southern Tigers,99,,,
Sat Jan 8 2022,Fujian Sturgeons,130,,Nanjing Monkey Kings,98,,,
Sat Jan 8 2022,Shanxi Loongs,110,,Shenzhen Leopards,126,,,
Sun Jan 9 2022,Zhejiang Lions,99,,Beijing Ducks,88,,,
Sat Jan 8 2022,Xinjiang Flying Tigers,98,,Jiangsu Dragons,93,,OT,
Sun Jan 9 2022,Ningbo Rockets,93,,Shanghai Sharks,119,,,
Sun Jan 9 2022,Shandong Hi-Speed Kirin,94,,Sichuan Blue Whales,83,,,
Sat Jan 8 2022,Liaoning Flying Leopards,106,,Tianjin Pioneers,88,,,
Sun Jan 9 2022,Guangzhou Loong Lions,113,,Zhejiang Golden Bulls,104,,,
Mon Jan 10 2022,Nanjing Monkey Kings,87,,Guangdong Southern Tigers,101,,,
Mon Jan 10 2022,Fujian Sturgeons,109,,Shanxi Loongs,120,,,
Tue Jan 11 2022,Guangzhou Loong Lions,80,,Jiangsu Dragons,72,,,
Mon Jan 10 2022,Shenzhen Leopards,90,,Liaoning Flying Leopards,92,,,
Mon Jan 10 2022,Sichuan Blue Whales,105,,Ningbo Rockets,78,,,
Tue Jan 11 2022,Shanghai Sharks,125,,Shandong Hi-Speed Kirin,97,,,
Tue Jan 11 2022,Tianjin Pioneers,94,,Zhejiang Lions,125,,,
Tue Jan 11 2022,Beijing Royal Fighters,84,,Zhejiang Golden Bulls,96,,,
Wed Jan 12 2022,Beijing Ducks,106,,Jilin Northeast Tigers,75,,,
Wed Jan 12 2022,Xinjiang Flying Tigers,119,,Qingdao Eagles,100,,,
Thu Jan 13 2022,Guangdong Southern Tigers,90,,Liaoning Flying Leopards,102,,,
Thu Jan 13 2022,Jiangsu Dragons,89,,Ningbo Rockets,66,,,
Wed Jan 12 2022,Beijing Royal Fighters,104,,Shanghai Sharks,118,,,
Thu Jan 13 2022,Guangzhou Loong Lions,92,,Sichuan Blue Whales,71,,,
Thu Jan 13 2022,Fujian Sturgeons,111,,Zhejiang Lions,125,,,
Thu Jan 13 2022,Beijing Ducks,114,,Nanjing Monkey Kings,77,,,
Fri Jan 14 2022,Shandong Hi-Speed Kirin,104,,Qingdao Eagles,98,,,
Fri Jan 14 2022,Jilin Northeast Tigers,103,,Shenzhen Leopards,102,,,
Fri Jan 14 2022,Shanxi Loongs,109,,Tianjin Pioneers,113,,,
Fri Jan 14 2022,Xinjiang Flying Tigers,91,,Zhejiang Golden Bulls,98,,,
Sat Jan 15 2022,Jiangsu Dragons,82,,Beijing Royal Fighters,114,,,
Sat Jan 15 2022,Liaoning Flying Leopards,109,,Fujian Sturgeons,83,,,
Sat Jan 15 2022,Zhejiang Lions,114,,Guangdong Southern Tigers,94,,,
Sat Jan 15 2022,Shanghai Sharks,103,,Guangzhou Loong Lions,84,,,
Sat Jan 15 2022,Shenzhen Leopards,122,,Nanjing Monkey Kings,102,,,
Sun Jan 16 2022,Tianjin Pioneers,101,,Jilin Northeast Tigers,99,,,
Sun Jan 16 2022,Ningbo Rockets,78,,Qingdao Eagles,119,,,
Sat Jan 15 2022,Zhejiang Golden Bulls,100,,Shandong Hi-Speed Kirin,94,,,
Sun Jan 16 2022,Beijing Ducks,115,,Shanxi Loongs,90,,,
Sun Jan 16 2022,Sichuan Blue Whales,102,,Xinjiang Flying Tigers,97,,,
Mon Jan 17 2022,Guangdong Southern Tigers,108,,Fujian Sturgeons,104,,,
Tue Jan 18 2022,Guangzhou Loong Lions,98,,Liaoning Flying Leopards,110,,,
Mon Jan 17 2022,Beijing Royal Fighters,124,,Ningbo Rockets,96,,,
Tue Jan 18 2022,Xinjiang Flying Tigers,103,,Shandong Hi-Speed Kirin,89,,,
Tue Jan 18 2022,Jiangsu Dragons,74,,Shanghai Sharks,107,,,
Tue Jan 18 2022,Zhejiang Golden Bulls,94,,Shenzhen Leopards,100,,,
Wed Jan 19 2022,Tianjin Pioneers,126,,Beijing Ducks,114,,,
Wed Jan 19 2022,Jilin Northeast Tigers,112,,Nanjing Monkey Kings,81,,,
Wed Jan 19 2022,Qingdao Eagles,87,,Sichuan Blue Whales,98,,,
Wed Jan 19 2022,Shanxi Loongs,122,,Zhejiang Lions,118,,,
Thu Jan 20 2022,Guangzhou Loong Lions,111,,Beijing Royal Fighters,119,,2OT,
Thu Jan 20 2022,Zhejiang Golden Bulls,108,,Jiangsu Dragons,68,,,
Thu Jan 20 2022,Xinjiang Flying Tigers,109,,Liaoning Flying Leopards,87,,,
Wed Jan 19 2022,Ningbo Rockets,92,,Shandong Hi-Speed Kirin,114,,,
Thu Jan 20 2022,Shanghai Sharks,103,,Shenzhen Leopards,119,,,
Fri Jan 21 2022,Sichuan Blue Whales,69,,Beijing Ducks,98,,,
Thu Jan 20 2022,Qingdao Eagles,105,,Fujian Sturgeons,116,,,
Fri Jan 21 2022,Tianjin Pioneers,91,,Guangdong Southern Tigers,118,,,
Fri Jan 21 2022,Zhejiang Lions,94,,Jilin Northeast Tigers,101,,,
Fri Jan 21 2022,Nanjing Monkey Kings,100,,Shanxi Loongs,116,,,
Fri Jan 21 2022,Liaoning Flying Leopards,85,,Beijing Royal Fighters,80,,,
Sat Jan 22 2022,Shandong Hi-Speed Kirin,106,,Guangzhou Loong Lions,116,,,
Sat Jan 22 2022,Shenzhen Leopards,90,,Jiangsu Dragons,80,,,
Sat Jan 22 2022,Xinjiang Flying Tigers,114,,Ningbo Rockets,91,,,
Sat Jan 22 2022,Shanghai Sharks,91,,Zhejiang Golden Bulls,85,,,
Sun Jan 23 2022,Fujian Sturgeons,86,,Beijing Ducks,106,,,
Sun Jan 23 2022,Qingdao Eagles,91,,Guangdong Southern Tigers,98,,,
Sun Jan 23 2022,Shanxi Loongs,87,,Jilin Northeast Tigers,104,,,
Sat Jan 22 2022,Sichuan Blue Whales,86,,Tianjin Pioneers,115,,,
Sat Jan 22 2022,Nanjing Monkey Kings,95,,Zhejiang Lions,117,,,
Mon Jan 24 2022,Ningbo Rockets,102,,Liaoning Flying Leopards,118,,,
Mon Jan 24 2022,Shenzhen Leopards,78,,Zhejiang Golden Bulls,90,,,
Tue Jan 25 2022,Shanxi Loongs,105,,Guangzhou Loong Lions,111,,,
Mon Jan 24 2022,Xinjiang Flying Tigers,120,,Nanjing Monkey Kings,84,,,
Tue Jan 25 2022,Shanghai Sharks,110,,Qingdao Eagles,107,,,
Tue Jan 25 2022,Zhejiang Lions,94,,Shandong Hi-Speed Kirin,97,,,
Tue Jan 25 2022,Beijing Ducks,112,,Tianjin Pioneers,96,,,
Wed Jan 26 2022,Jilin Northeast Tigers,88,,Beijing Royal Fighters,87,,,
Wed Jan 26 2022,Fujian Sturgeons,109,,Jiangsu Dragons,101,,,
Wed Jan 26 2022,Guangdong Southern Tigers,110,,Sichuan Blue Whales,76,,,
Thu Jan 27 2022,Liaoning Flying Leopards,129,,Nanjing Monkey Kings,109,,,
Thu Jan 27 2022,Guangzhou Loong Lions,125,,Ningbo Rockets,105,,,
Thu Jan 27 2022,Zhejiang Golden Bulls,93,,Qingdao Eagles,88,,,
Thu Jan 27 2022,Beijing Ducks,97,,Shenzhen Leopards,104,,,
Fri Jan 28 2022,Tianjin Pioneers,105,,Fujian Sturgeons,85,,,
Fri Jan 28 2022,Shanghai Sharks,108,,Guangdong Southern Tigers,101,,,
Fri Jan 28 2022,Shandong Hi-Speed Kirin,116,,Shanxi Loongs,112,,,
Thu Jan 27 2022,Jiangsu Dragons,84,,Sichuan Blue Whales,100,,,
Thu Jan 27 2022,Jilin Northeast Tigers,117,,Xinjiang Flying Tigers,96,,,
Fri Jan 28 2022,Beijing Royal Fighters,83,,Zhejiang Lions,110,,,
Mon Feb 28 2022,Xinjiang Flying Tigers,65,,Beijing Ducks,106,,,
Tue Mar 1 2022,Shandong Hi-Speed Kirin,101,,Guangdong Southern Tigers,127,,,
Tue Mar 1 2022,Qingdao Eagles,108,,Liaoning Flying Leopards,85,,,
Tue Mar 1 2022,Nanjing Monkey Kings,110,,Shanghai Sharks,134,,,
Mon Feb 28 2022,Zhejiang Golden Bulls,146,,Shanxi Loongs,106,,,
Tue Mar 1 2022,Guangzhou Loong Lions,110,,Tianjin Pioneers,106,,,
Wed Mar 2 2022,Shenzhen Leopards,101,,Beijing Royal Fighters,89,,,
Wed Mar 2 2022,Jiangsu Dragons,82,,Jilin Northeast Tigers,99,,,
Wed Mar 2 2022,Fujian Sturgeons,106,,Ningbo Rockets,109,,,
Wed Mar 2 2022,Sichuan Blue Whales,57,,Zhejiang Lions,106,,,
Thu Mar 3 2022,Beijing Ducks,108,,Guangzhou Loong Lions,74,,,
Thu Mar 3 2022,Shanghai Sharks,102,,Liaoning Flying Leopards,100,,,
Thu Mar 3 2022,Shanxi Loongs,105,,Qingdao Eagles,110,,,
Wed Mar 2 2022,Tianjin Pioneers,117,,Shandong Hi-Speed Kirin,114,,,
Thu Mar 3 2022,Guangdong Southern Tigers,107,,Xinjiang Flying Tigers,109,,,
Wed Mar 2 2022,Nanjing Monkey Kings,92,,Zhejiang Golden Bulls,124,,,
Fri Mar 4 2022,Beijing Royal Fighters,112,,Fujian Sturgeons,79,,,
Fri Mar 4 2022,Zhejiang Lions,110,,Jiangsu Dragons,88,,,
Fri Mar 4 2022,Ningbo Rockets,81,,Shenzhen Leopards,103,,,
Fri Mar 4 2022,Jilin Northeast Tigers,104,,Sichuan Blue Whales,91,,,
Sat Mar 5 2022,Guangzhou Loong Lions,89,,Guangdong Southern Tigers,98,,,
Sat Mar 5 2022,Qingdao Eagles,85,,Shanxi Loongs,98,,,
Sat Mar 5 2022,Xinjiang Flying Tigers,102,,Tianjin Pioneers,120,,,
Sat Mar 5 2022,Liaoning Flying Leopards,96,,Zhejiang Golden Bulls,97,,,
Sun Mar 6 2022,Beijing Royal Fighters,79,,Beijing Ducks,83,,,
Sat Mar 5 2022,Ningbo Rockets,111,,Fujian Sturgeons,117,,,
Sun Mar 6 2022,Jiangsu Dragons,80,,Nanjing Monkey Kings,95,,,
Sun Mar 6 2022,Shanghai Sharks,108,,Jilin Northeast Tigers,118,,,
Sun Mar 6 2022,Shandong Hi-Speed Kirin,115,,Shenzhen Leopards,118,,,
Sat Mar 5 2022,Zhejiang Lions,110,,Sichuan Blue Whales,80,,,
Mon Mar 7 2022,Tianjin Pioneers,113,,Guangzhou Loong Lions,98,,,
Mon Mar 7 2022,Liaoning Flying Leopards,111,,Qingdao Eagles,101,,,
Tue Mar 8 2022,Shanghai Sharks,131,,Nanjing Monkey Kings,91,,,
Mon Mar 7 2022,Sichuan Blue Whales,86,,Jilin Northeast Tigers,101,,,
Mon Mar 7 2022,Shenzhen Leopards,121,,Ningbo Rockets,94,,,
Tue Mar 8 2022,Beijing Ducks,103,,Shandong Hi-Speed Kirin,112,,,
Tue Mar 8 2022,Fujian Sturgeons,116,,Xinjiang Flying Tigers,145,,,
Tue Mar 8 2022,Zhejiang Golden Bulls,95,,Zhejiang Lions,107,,,
Wed Mar 9 2022,Guangdong Southern Tigers,93,,Beijing Royal Fighters,106,,,
