Date,Team,PTS,,Opp,PTS,,OT,Notes
Sun Nov 5 2017,Nanjing Monkey Kings,106,,Zhejiang Golden Bulls,114,,,
Tue Nov 7 2017,Guangzhou Long-Lions,94,,Bayi Rockets,93,,,
Tue Nov 7 2017,Xinjiang Flying Tigers,95,,Guangdong Southern Tigers,98,,,
Tue Nov 7 2017,Jilin Northeast Tigers,99,,Nanjing Monkey Kings,111,,,
Tue Nov 7 2017,Fujian Sturgeons,128,,Qingdao Eagles,112,,,
Tue Nov 7 2017,Zhejiang Golden Bulls,89,,Shandong Golden Stars,95,,,
Tue Nov 7 2017,Beijing Ducks,119,,Tianjin Gold Lions,93,,,
Wed Nov 8 2017,Guangzhou Long-Lions,94,,Bayi Rockets,93,,,
Wed Nov 8 2017,Liaoning Flying Leopards,112,,Jiangsu Dragons,80,,,
Wed Nov 8 2017,Beikong Fly Dragons,109,,Shanxi Brave Dragons,101,,,
Wed Nov 8 2017,Shanghai Sharks,114,,Sichuan Blue Whales,105,,,
Wed Nov 8 2017,Shenzhen Leopards,98,,Zhejiang Guangsha Lions,121,,,
Thu Nov 9 2017,Tianjin Gold Lions,105,,Fujian Sturgeons,121,,,
Thu Nov 9 2017,Shandong Golden Stars,151,,Jilin Northeast Tigers,96,,,
Thu Nov 9 2017,Zhejiang Golden Bulls,115,,Qingdao Eagles,104,,,
Fri Nov 10 2017,Guangdong Southern Tigers,106,,Bayi Rockets,92,,,
Fri Nov 10 2017,Liaoning Flying Leopards,107,,Nanjing Monkey Kings,110,,,
Fri Nov 10 2017,Beikong Fly Dragons,119,,Shanghai Sharks,123,,OT,
Fri Nov 10 2017,Beijing Ducks,113,,Shanxi Brave Dragons,103,,,
Fri Nov 10 2017,Jiangsu Dragons,102,,Shenzhen Leopards,110,,,
Fri Nov 10 2017,Sichuan Blue Whales,108,,Xinjiang Flying Tigers,121,,,
Fri Nov 10 2017,Guangzhou Long-Lions,118,,Zhejiang Guangsha Lions,116,,,
Sat Nov 11 2017,Qingdao Eagles,119,,Jilin Northeast Tigers,137,,,
Sat Nov 11 2017,Tianjin Gold Lions,90,,Zhejiang Golden Bulls,112,,,
Sun Nov 12 2017,Beijing Ducks,105,,Beikong Fly Dragons,113,,,
Sun Nov 12 2017,Shanxi Brave Dragons,111,,Fujian Sturgeons,129,,,
Sun Nov 12 2017,Jiangsu Dragons,115,,Guangzhou Long-Lions,113,,OT,
Sun Nov 12 2017,Shenzhen Leopards,129,,Nanjing Monkey Kings,98,,,
Sun Nov 12 2017,Shandong Golden Stars,95,,Liaoning Flying Leopards,97,,,
Sun Nov 12 2017,Xinjiang Flying Tigers,104,,Shanghai Sharks,110,,,
Sun Nov 12 2017,Bayi Rockets,100,,Sichuan Blue Whales,113,,,
Sun Nov 12 2017,Guangdong Southern Tigers,88,,Zhejiang Guangsha Lions,115,,,
Tue Nov 14 2017,Fujian Sturgeons,91,,Beikong Fly Dragons,75,,,
Tue Nov 14 2017,Nanjing Monkey Kings,96,,Guangzhou Long-Lions,115,,,
Tue Nov 14 2017,Qingdao Eagles,92,,Liaoning Flying Leopards,110,,,
Tue Nov 14 2017,Jilin Northeast Tigers,104,,Tianjin Gold Lions,116,,,
Tue Nov 14 2017,Shanxi Brave Dragons,104,,Zhejiang Golden Bulls,109,,,
Wed Nov 15 2017,Shanghai Sharks,98,,Beijing Ducks,108,,,
Wed Nov 15 2017,Jiangsu Dragons,95,,Guangdong Southern Tigers,93,,,
Wed Nov 15 2017,Shenzhen Leopards,99,,Shandong Golden Stars,106,,,
Wed Nov 15 2017,Zhejiang Guangsha Lions,116,,Sichuan Blue Whales,120,,,
Wed Nov 15 2017,Bayi Rockets,74,,Xinjiang Flying Tigers,95,,,
Thu Nov 16 2017,Liaoning Flying Leopards,115,,Tianjin Gold Lions,104,,,
Fri Nov 17 2017,Shanghai Sharks,87,,Bayi Rockets,72,,,
Fri Nov 17 2017,Fujian Sturgeons,110,,Beijing Ducks,117,,,
Fri Nov 17 2017,Nanjing Monkey Kings,85,,Guangdong Southern Tigers,115,,,
Fri Nov 17 2017,Sichuan Blue Whales,95,,Jiangsu Dragons,125,,,
Fri Nov 17 2017,Shenzhen Leopards,102,,Qingdao Eagles,91,,,
Fri Nov 17 2017,Guangzhou Long-Lions,102,,Shandong Golden Stars,129,,,
Fri Nov 17 2017,Jilin Northeast Tigers,125,,Shanxi Brave Dragons,146,,,
Fri Nov 17 2017,Zhejiang Guangsha Lions,86,,Xinjiang Flying Tigers,91,,,
Wed Nov 29 2017,Zhejiang Golden Bulls,108,,Beikong Fly Dragons,101,,,
Thu Nov 30 2017,Shanghai Sharks,139,,Fujian Sturgeons,144,,,
Thu Nov 30 2017,Sichuan Blue Whales,107,,Nanjing Monkey Kings,120,,,
Thu Nov 30 2017,Guangzhou Long-Lions,94,,Qingdao Eagles,125,,,
Thu Nov 30 2017,Tianjin Gold Lions,83,,Shenzhen Leopards,102,,,
Thu Nov 30 2017,Bayi Rockets,97,,Zhejiang Guangsha Lions,130,,,
Fri Dec 1 2017,Jilin Northeast Tigers,96,,Beikong Fly Dragons,109,,,
Fri Dec 1 2017,Zhejiang Golden Bulls,104,,Beijing Ducks,113,,,
Fri Dec 1 2017,Xinjiang Flying Tigers,99,,Jiangsu Dragons,115,,,
Fri Dec 1 2017,Guangdong Southern Tigers,85,,Shandong Golden Stars,100,,,
Fri Dec 1 2017,Liaoning Flying Leopards,96,,Shanxi Brave Dragons,89,,,
Sat Dec 2 2017,Tianjin Gold Lions,95,,Guangzhou Long-Lions,121,,,
Sat Dec 2 2017,Zhejiang Guangsha Lions,119,,Shanghai Sharks,95,,,
Sun Dec 3 2017,Jiangsu Dragons,92,,Bayi Rockets,86,,,
Sun Dec 3 2017,Xinjiang Flying Tigers,101,,Nanjing Monkey Kings,114,,,
Sun Dec 3 2017,Beijing Ducks,88,,Jilin Northeast Tigers,97,,,
Sun Dec 3 2017,Beikong Fly Dragons,97,,Liaoning Flying Leopards,105,,,
Sun Dec 3 2017,Guangdong Southern Tigers,112,,Qingdao Eagles,109,,,
Sun Dec 3 2017,Shanxi Brave Dragons,101,,Shenzhen Leopards,115,,,
Sun Dec 3 2017,Shandong Golden Stars,121,,Sichuan Blue Whales,105,,,
Sun Dec 3 2017,Fujian Sturgeons,123,,Zhejiang Golden Bulls,131,,,
Tue Dec 5 2017,Nanjing Monkey Kings,101,,Bayi Rockets,96,,,
Tue Dec 5 2017,Shenzhen Leopards,102,,Beikong Fly Dragons,100,,,
Tue Dec 5 2017,Tianjin Gold Lions,91,,Guangdong Southern Tigers,99,,,
Tue Dec 5 2017,Shanxi Brave Dragons,110,,Guangzhou Long-Lions,112,,,
Tue Dec 5 2017,Qingdao Eagles,107,,Sichuan Blue Whales,104,,,
Tue Dec 5 2017,Shandong Golden Stars,111,,Xinjiang Flying Tigers,114,,,
Wed Dec 6 2017,Jilin Northeast Tigers,112,,Fujian Sturgeons,130,,,
Wed Dec 6 2017,Beijing Ducks,97,,Liaoning Flying Leopards,104,,,
Wed Dec 6 2017,Zhejiang Golden Bulls,102,,Shanghai Sharks,97,,,
Wed Dec 6 2017,Jiangsu Dragons,95,,Zhejiang Guangsha Lions,111,,,
Thu Dec 7 2017,Guangzhou Long-Lions,89,,Beikong Fly Dragons,97,,,
Thu Dec 7 2017,Shanxi Brave Dragons,98,,Guangdong Southern Tigers,124,,,
Thu Dec 7 2017,Bayi Rockets,88,,Shandong Golden Stars,106,,,
Thu Dec 7 2017,Sichuan Blue Whales,93,,Tianjin Gold Lions,104,,,
Thu Dec 7 2017,Qingdao Eagles,113,,Xinjiang Flying Tigers,133,,,
Fri Dec 8 2017,Shenzhen Leopards,89,,Beijing Ducks,92,,,
Fri Dec 8 2017,Liaoning Flying Leopards,123,,Fujian Sturgeons,102,,,
Fri Dec 8 2017,Shanghai Sharks,96,,Jiangsu Dragons,101,,,
Fri Dec 8 2017,Jilin Northeast Tigers,100,,Zhejiang Golden Bulls,120,,,
Fri Dec 8 2017,Nanjing Monkey Kings,106,,Zhejiang Guangsha Lions,146,,,
Sat Dec 9 2017,Guangdong Southern Tigers,100,,Beikong Fly Dragons,103,,,
Sat Dec 9 2017,Bayi Rockets,83,,Qingdao Eagles,107,,,
Sat Dec 9 2017,Sichuan Blue Whales,101,,Shanxi Brave Dragons,110,,,
Sat Dec 9 2017,Xinjiang Flying Tigers,110,,Tianjin Gold Lions,105,,,
Sun Dec 10 2017,Guangzhou Long-Lions,116,,Beijing Ducks,122,,,
Sun Dec 10 2017,Jiangsu Dragons,107,,Nanjing Monkey Kings,91,,,
Sun Dec 10 2017,Shanghai Sharks,114,,Jilin Northeast Tigers,110,,,
Sun Dec 10 2017,Zhejiang Guangsha Lions,126,,Shandong Golden Stars,131,,OT,
Sun Dec 10 2017,Fujian Sturgeons,130,,Shenzhen Leopards,135,,OT,
Sun Dec 10 2017,Liaoning Flying Leopards,92,,Zhejiang Golden Bulls,95,,,
Tue Dec 12 2017,Tianjin Gold Lions,86,,Bayi Rockets,100,,,
Tue Dec 12 2017,Shandong Golden Stars,111,,Jiangsu Dragons,99,,,
Tue Dec 12 2017,Zhejiang Guangsha Lions,113,,Qingdao Eagles,105,,,
Tue Dec 12 2017,Xinjiang Flying Tigers,114,,Shanxi Brave Dragons,116,,,
Tue Dec 12 2017,Beikong Fly Dragons,100,,Sichuan Blue Whales,99,,,
Wed Dec 13 2017,Guangdong Southern Tigers,90,,Beijing Ducks,95,,,
Wed Dec 13 2017,Fujian Sturgeons,120,,Guangzhou Long-Lions,124,,,
Wed Dec 13 2017,Jilin Northeast Tigers,108,,Liaoning Flying Leopards,116,,,
Wed Dec 13 2017,Nanjing Monkey Kings,106,,Shanghai Sharks,97,,,
Wed Dec 13 2017,Zhejiang Golden Bulls,94,,Shenzhen Leopards,103,,,
Thu Dec 14 2017,Shanxi Brave Dragons,114,,Bayi Rockets,105,,,
Thu Dec 14 2017,Qingdao Eagles,106,,Jiangsu Dragons,119,,,
Thu Dec 14 2017,Beikong Fly Dragons,111,,Xinjiang Flying Tigers,117,,OT,
Thu Dec 14 2017,Tianjin Gold Lions,89,,Zhejiang Guangsha Lions,117,,,
Fri Dec 15 2017,Fujian Sturgeons,86,,Guangdong Southern Tigers,92,,,
Fri Dec 15 2017,Zhejiang Golden Bulls,88,,Guangzhou Long-Lions,91,,,
Fri Dec 15 2017,Shandong Golden Stars,111,,Nanjing Monkey Kings,100,,,
Fri Dec 15 2017,Shenzhen Leopards,129,,Jilin Northeast Tigers,118,,,
Fri Dec 15 2017,Liaoning Flying Leopards,98,,Shanghai Sharks,79,,,
Fri Dec 15 2017,Beijing Ducks,98,,Sichuan Blue Whales,96,,,
Sat Dec 16 2017,Bayi Rockets,84,,Beikong Fly Dragons,91,,,
Sat Dec 16 2017,Jiangsu Dragons,118,,Tianjin Gold Lions,98,,,
Sat Dec 16 2017,Shanxi Brave Dragons,113,,Zhejiang Guangsha Lions,133,,,
Sun Dec 17 2017,Sichuan Blue Whales,103,,Fujian Sturgeons,105,,,
Sun Dec 17 2017,Zhejiang Golden Bulls,102,,Guangdong Southern Tigers,108,,,
Sun Dec 17 2017,Qingdao Eagles,95,,Nanjing Monkey Kings,91,,,
Sun Dec 17 2017,Guangzhou Long-Lions,132,,Jilin Northeast Tigers,139,,,
Sun Dec 17 2017,Shandong Golden Stars,111,,Shanghai Sharks,128,,,
Sun Dec 17 2017,Liaoning Flying Leopards,89,,Shenzhen Leopards,92,,,
Sun Dec 17 2017,Beijing Ducks,98,,Xinjiang Flying Tigers,105,,,
Tue Dec 19 2017,Zhejiang Guangsha Lions,116,,Beikong Fly Dragons,108,,,
Tue Dec 19 2017,Bayi Rockets,92,,Beijing Ducks,95,,,
Tue Dec 19 2017,Xinjiang Flying Tigers,125,,Fujian Sturgeons,131,,,
Tue Dec 19 2017,Guangdong Southern Tigers,102,,Jilin Northeast Tigers,86,,,
Tue Dec 19 2017,Jiangsu Dragons,113,,Shanxi Brave Dragons,102,,,
Tue Dec 19 2017,Nanjing Monkey Kings,117,,Tianjin Gold Lions,127,,,
Tue Dec 19 2017,Sichuan Blue Whales,112,,Zhejiang Golden Bulls,142,,,
Wed Dec 20 2017,Guangzhou Long-Lions,111,,Liaoning Flying Leopards,99,,,
Wed Dec 20 2017,Qingdao Eagles,115,,Shandong Golden Stars,111,,,
Wed Dec 20 2017,Shanghai Sharks,71,,Shenzhen Leopards,90,,,
Thu Dec 21 2017,Fujian Sturgeons,107,,Bayi Rockets,110,,OT,
Thu Dec 21 2017,Beikong Fly Dragons,105,,Jiangsu Dragons,121,,,
Thu Dec 21 2017,Nanjing Monkey Kings,115,,Shanxi Brave Dragons,104,,,
Thu Dec 21 2017,Jilin Northeast Tigers,118,,Sichuan Blue Whales,111,,,
Thu Dec 21 2017,Xinjiang Flying Tigers,110,,Zhejiang Golden Bulls,124,,,
Thu Dec 21 2017,Beijing Ducks,97,,Zhejiang Guangsha Lions,103,,,
Fri Dec 22 2017,Shenzhen Leopards,128,,Guangzhou Long-Lions,117,,OT,
Fri Dec 22 2017,Guangdong Southern Tigers,89,,Liaoning Flying Leopards,92,,OT,
Fri Dec 22 2017,Shanghai Sharks,118,,Qingdao Eagles,111,,,
Fri Dec 22 2017,Tianjin Gold Lions,114,,Shandong Golden Stars,123,,,
Sat Dec 23 2017,Nanjing Monkey Kings,108,,Beikong Fly Dragons,115,,,
Sat Dec 23 2017,Zhejiang Guangsha Lions,103,,Fujian Sturgeons,81,,,
Sat Dec 23 2017,Xinjiang Flying Tigers,123,,Jilin Northeast Tigers,114,,,
Sat Dec 23 2017,Bayi Rockets,68,,Zhejiang Golden Bulls,97,,,
Sun Dec 24 2017,Beijing Ducks,122,,Jiangsu Dragons,124,,,
Sun Dec 24 2017,Sichuan Blue Whales,91,,Liaoning Flying Leopards,123,,,
Sun Dec 24 2017,Tianjin Gold Lions,115,,Qingdao Eagles,135,,,
Sun Dec 24 2017,Guangzhou Long-Lions,118,,Shanghai Sharks,114,,OT,
Sun Dec 24 2017,Shandong Golden Stars,114,,Shanxi Brave Dragons,128,,,
Sun Dec 24 2017,Guangdong Southern Tigers,126,,Shenzhen Leopards,111,,,
Tue Dec 26 2017,Jilin Northeast Tigers,97,,Bayi Rockets,108,,,
Tue Dec 26 2017,Nanjing Monkey Kings,92,,Beijing Ducks,105,,,
Tue Dec 26 2017,Zhejiang Golden Bulls,111,,Zhejiang Guangsha Lions,119,,,
Wed Dec 27 2017,Guangdong Southern Tigers,113,,Guangzhou Long-Lions,101,,,
Wed Dec 27 2017,Xinjiang Flying Tigers,113,,Liaoning Flying Leopards,127,,,
Wed Dec 27 2017,Tianjin Gold Lions,92,,Shanghai Sharks,111,,,
Wed Dec 27 2017,Qingdao Eagles,109,,Shanxi Brave Dragons,122,,,
Thu Dec 28 2017,Fujian Sturgeons,112,,Jiangsu Dragons,130,,,
Thu Dec 28 2017,Beikong Fly Dragons,90,,Shandong Golden Stars,127,,,
Thu Dec 28 2017,Shenzhen Leopards,105,,Sichuan Blue Whales,122,,,
Fri Dec 29 2017,Shanghai Sharks,97,,Guangdong Southern Tigers,104,,,
Fri Dec 29 2017,Shanxi Brave Dragons,117,,Tianjin Gold Lions,108,,,
Fri Dec 29 2017,Jilin Northeast Tigers,81,,Zhejiang Guangsha Lions,112,,,
Sat Dec 30 2017,Beikong Fly Dragons,118,,Qingdao Eagles,98,,,
Sat Dec 30 2017,Guangzhou Long-Lions,107,,Sichuan Blue Whales,104,,,
Sat Dec 30 2017,Shenzhen Leopards,94,,Xinjiang Flying Tigers,102,,,
Sat Dec 30 2017,Jiangsu Dragons,105,,Zhejiang Golden Bulls,112,,OT,
Sun Dec 31 2017,Liaoning Flying Leopards,105,,Bayi Rockets,79,,,
Sun Dec 31 2017,Fujian Sturgeons,123,,Nanjing Monkey Kings,127,,OT,
Sun Dec 31 2017,Beijing Ducks,126,,Shandong Golden Stars,128,,OT,
Tue Jan 2 2018,Tianjin Gold Lions,111,,Beikong Fly Dragons,114,,,
Tue Jan 2 2018,Shandong Golden Stars,104,,Fujian Sturgeons,115,,,
Tue Jan 2 2018,Jiangsu Dragons,96,,Jilin Northeast Tigers,104,,,
Tue Jan 2 2018,Beijing Ducks,94,,Qingdao Eagles,81,,,
Tue Jan 2 2018,Shanghai Sharks,116,,Shanxi Brave Dragons,97,,,
Tue Jan 2 2018,Bayi Rockets,101,,Shenzhen Leopards,106,,,
Tue Jan 2 2018,Guangdong Southern Tigers,115,,Sichuan Blue Whales,101,,,
Tue Jan 2 2018,Guangzhou Long-Lions,120,,Xinjiang Flying Tigers,128,,,
Tue Jan 2 2018,Liaoning Flying Leopards,121,,Zhejiang Guangsha Lions,115,,,
Wed Jan 3 2018,Zhejiang Golden Bulls,91,,Nanjing Monkey Kings,102,,,
Thu Jan 4 2018,Shanxi Brave Dragons,138,,Beikong Fly Dragons,144,,OT,
Thu Jan 4 2018,Qingdao Eagles,101,,Fujian Sturgeons,122,,,
Thu Jan 4 2018,Sichuan Blue Whales,92,,Shanghai Sharks,119,,,
Thu Jan 4 2018,Zhejiang Guangsha Lions,92,,Shenzhen Leopards,88,,,
Fri Jan 5 2018,Bayi Rockets,102,,Guangzhou Long-Lions,121,,,
Fri Jan 5 2018,Nanjing Monkey Kings,107,,Jilin Northeast Tigers,94,,,
Fri Jan 5 2018,Jiangsu Dragons,98,,Liaoning Flying Leopards,84,,,
Fri Jan 5 2018,Beijing Ducks,106,,Tianjin Gold Lions,98,,,
Fri Jan 5 2018,Guangdong Southern Tigers,96,,Xinjiang Flying Tigers,104,,,
Fri Jan 5 2018,Shandong Golden Stars,113,,Zhejiang Golden Bulls,97,,,
Sat Jan 6 2018,Shanghai Sharks,100,,Beikong Fly Dragons,103,,,
Sun Jan 7 2018,Shanxi Brave Dragons,112,,Beijing Ducks,125,,,
Sun Jan 7 2018,Bayi Rockets,78,,Guangdong Southern Tigers,97,,,
Sun Jan 7 2018,Zhejiang Guangsha Lions,129,,Guangzhou Long-Lions,119,,,
Sun Jan 7 2018,Shenzhen Leopards,100,,Jiangsu Dragons,97,,,
Sun Jan 7 2018,Nanjing Monkey Kings,114,,Liaoning Flying Leopards,117,,OT,
Sun Jan 7 2018,Jilin Northeast Tigers,105,,Shandong Golden Stars,127,,,
Sun Jan 7 2018,Xinjiang Flying Tigers,96,,Sichuan Blue Whales,105,,,
Sun Jan 7 2018,Fujian Sturgeons,129,,Tianjin Gold Lions,102,,,
Sun Jan 7 2018,Qingdao Eagles,92,,Zhejiang Golden Bulls,106,,,
Tue Jan 9 2018,Shenzhen Leopards,94,,Nanjing Monkey Kings,109,,,
Tue Jan 9 2018,Shanghai Sharks,116,,Xinjiang Flying Tigers,123,,,
Wed Jan 10 2018,Sichuan Blue Whales,114,,Bayi Rockets,110,,,
Wed Jan 10 2018,Shanxi Brave Dragons,113,,Fujian Sturgeons,112,,,
Wed Jan 10 2018,Zhejiang Guangsha Lions,107,,Guangdong Southern Tigers,114,,,
Wed Jan 10 2018,Guangzhou Long-Lions,102,,Jiangsu Dragons,114,,,
Wed Jan 10 2018,Jilin Northeast Tigers,104,,Qingdao Eagles,120,,,
Thu Jan 11 2018,Beikong Fly Dragons,105,,Beijing Ducks,108,,,
Thu Jan 11 2018,Liaoning Flying Leopards,98,,Shandong Golden Stars,103,,,
Thu Jan 11 2018,Zhejiang Golden Bulls,94,,Tianjin Gold Lions,88,,,
Tue Jan 16 2018,Beikong Fly Dragons,121,,Fujian Sturgeons,135,,,
Tue Jan 16 2018,Guangzhou Long-Lions,123,,Nanjing Monkey Kings,120,,,
Tue Jan 16 2018,Tianjin Gold Lions,94,,Jilin Northeast Tigers,114,,,
Tue Jan 16 2018,Liaoning Flying Leopards,115,,Qingdao Eagles,105,,,
Tue Jan 16 2018,Beijing Ducks,79,,Shanghai Sharks,88,,,
Tue Jan 16 2018,Zhejiang Golden Bulls,102,,Shanxi Brave Dragons,106,,,
Tue Jan 16 2018,Shandong Golden Stars,103,,Shenzhen Leopards,129,,,
Tue Jan 16 2018,Sichuan Blue Whales,100,,Zhejiang Guangsha Lions,124,,,
Wed Jan 17 2018,Xinjiang Flying Tigers,104,,Bayi Rockets,92,,,
Wed Jan 17 2018,Guangdong Southern Tigers,86,,Jiangsu Dragons,89,,,
Thu Jan 18 2018,Beijing Ducks,103,,Fujian Sturgeons,98,,,
Thu Jan 18 2018,Shandong Golden Stars,123,,Guangzhou Long-Lions,126,,,
Thu Jan 18 2018,Shanxi Brave Dragons,130,,Jilin Northeast Tigers,129,,,
Thu Jan 18 2018,Tianjin Gold Lions,98,,Liaoning Flying Leopards,134,,,
Thu Jan 18 2018,Beikong Fly Dragons,90,,Zhejiang Golden Bulls,107,,,
Fri Jan 19 2018,Guangdong Southern Tigers,113,,Nanjing Monkey Kings,89,,,
Fri Jan 19 2018,Bayi Rockets,93,,Shanghai Sharks,117,,,
Fri Jan 19 2018,Qingdao Eagles,103,,Shenzhen Leopards,121,,,
Fri Jan 19 2018,Jiangsu Dragons,104,,Sichuan Blue Whales,107,,,
Fri Jan 19 2018,Xinjiang Flying Tigers,94,,Zhejiang Guangsha Lions,118,,,
Sat Jan 20 2018,Beikong Fly Dragons,117,,Jilin Northeast Tigers,104,,,
Sat Jan 20 2018,Beijing Ducks,116,,Zhejiang Golden Bulls,106,,,
Sun Jan 21 2018,Zhejiang Guangsha Lions,125,,Bayi Rockets,91,,,
Sun Jan 21 2018,Shandong Golden Stars,113,,Guangdong Southern Tigers,110,,,
Sun Jan 21 2018,Qingdao Eagles,113,,Guangzhou Long-Lions,121,,,
Sun Jan 21 2018,Shanxi Brave Dragons,105,,Liaoning Flying Leopards,106,,,
Sun Jan 21 2018,Fujian Sturgeons,105,,Shanghai Sharks,112,,,
Sun Jan 21 2018,Nanjing Monkey Kings,120,,Sichuan Blue Whales,111,,,
Sun Jan 21 2018,Shenzhen Leopards,108,,Tianjin Gold Lions,97,,,
Sun Jan 21 2018,Jiangsu Dragons,119,,Xinjiang Flying Tigers,139,,,
Tue Jan 23 2018,Jilin Northeast Tigers,92,,Beijing Ducks,108,,,
Tue Jan 23 2018,Qingdao Eagles,104,,Guangdong Southern Tigers,119,,,
Tue Jan 23 2018,Bayi Rockets,92,,Jiangsu Dragons,110,,,
Tue Jan 23 2018,Sichuan Blue Whales,100,,Shandong Golden Stars,126,,,
Tue Jan 23 2018,Nanjing Monkey Kings,108,,Xinjiang Flying Tigers,125,,,
Wed Jan 24 2018,Liaoning Flying Leopards,116,,Beikong Fly Dragons,90,,,
Wed Jan 24 2018,Zhejiang Golden Bulls,124,,Fujian Sturgeons,117,,,
Wed Jan 24 2018,Shenzhen Leopards,120,,Shanxi Brave Dragons,127,,,
Wed Jan 24 2018,Guangzhou Long-Lions,126,,Tianjin Gold Lions,131,,,
Wed Jan 24 2018,Shanghai Sharks,105,,Zhejiang Guangsha Lions,113,,,
Thu Jan 25 2018,Bayi Rockets,101,,Nanjing Monkey Kings,126,,,
Thu Jan 25 2018,Sichuan Blue Whales,100,,Qingdao Eagles,121,,,
Thu Jan 25 2018,Xinjiang Flying Tigers,105,,Shandong Golden Stars,116,,,
Fri Jan 26 2018,Liaoning Flying Leopards,87,,Beijing Ducks,96,,,
Fri Jan 26 2018,Zhejiang Guangsha Lions,124,,Jiangsu Dragons,113,,,
Fri Jan 26 2018,Fujian Sturgeons,133,,Jilin Northeast Tigers,104,,,
Fri Jan 26 2018,Guangzhou Long-Lions,117,,Shanxi Brave Dragons,123,,,
Fri Jan 26 2018,Beikong Fly Dragons,93,,Shenzhen Leopards,115,,,
Fri Jan 26 2018,Guangdong Southern Tigers,126,,Tianjin Gold Lions,86,,,
Fri Jan 26 2018,Shanghai Sharks,103,,Zhejiang Golden Bulls,85,,,
Sat Jan 27 2018,Xinjiang Flying Tigers,122,,Qingdao Eagles,110,,,
Sun Jan 28 2018,Shandong Golden Stars,103,,Bayi Rockets,88,,,
Sun Jan 28 2018,Beikong Fly Dragons,108,,Guangzhou Long-Lions,118,,,
Sun Jan 28 2018,Zhejiang Guangsha Lions,118,,Nanjing Monkey Kings,104,,,
