Date,Team,PTS,,Opp,PTS,,OT,Notes
Sat Jan 9 2021,Tianjin Pioneers,99,,Sichuan Blue Whales,108,,,
Sun Jan 10 2021,Shenzhen Aviators,95,,Beijing Ducks,92,,,
Sun Jan 10 2021,Jiangsu Dragons,89,,Guangzhou Loong Lions,90,,,
Sun Jan 10 2021,Nanjing Monkey Kings,89,,Jilin Northeast Tigers,108,,,
Sun Jan 10 2021,Liaoning Flying Leopards,112,,Qingdao Eagles,94,,,
Sun Jan 10 2021,Shandong Heroes,94,,Shanxi Loongs,91,,,
Mon Jan 11 2021,Xinjiang Flying Tigers,126,,Fujian Sturgeons,92,,,
Mon Jan 11 2021,Zhejiang Lions,114,,Guangdong Southern Tigers,122,,,
Mon Jan 11 2021,Shandong Heroes,105,,Liaoning Flying Leopards,117,,,
Mon Jan 11 2021,Guangzhou Loong Lions,114,,Qingdao Eagles,94,,,
Tue Jan 12 2021,Shanxi Loongs,111,,Jiangsu Dragons,106,,,
Tue Jan 12 2021,Beijing Royal Fighters,105,,Jilin Northeast Tigers,92,,,
Tue Jan 12 2021,Shandong Heroes,105,,Liaoning Flying Leopards,117,,,
Tue Jan 12 2021,Guangzhou Loong Lions,114,,Qingdao Eagles,94,,,
Tue Jan 12 2021,Zhejiang Golden Bulls,109,,Shenzhen Aviators,95,,,
Tue Jan 12 2021,Fujian Sturgeons,101,,Zhejiang Lions,139,,,
Wed Jan 13 2021,Xinjiang Flying Tigers,97,,Shanghai Sharks,110,,,
Wed Jan 13 2021,Guangdong Southern Tigers,114,,Sichuan Blue Whales,88,,,
Wed Jan 13 2021,Nanjing Monkey Kings,94,,Tianjin Pioneers,106,,,
Wed Jan 13 2021,Fujian Sturgeons,101,,Zhejiang Lions,139,,,
Wed Jan 13 2021,Beijing Ducks,104,,Zhejiang Golden Bulls,106,,,
Thu Jan 14 2021,Beijing Royal Fighters,109,,Guangdong Southern Tigers,127,,,
Thu Jan 14 2021,Shanxi Loongs,94,,Guangzhou Loong Lions,105,,,
Thu Jan 14 2021,Qingdao Eagles,106,,Shandong Heroes,110,,,
Thu Jan 14 2021,Liaoning Flying Leopards,117,,Shenzhen Aviators,104,,,
Thu Jan 14 2021,Beijing Ducks,104,,Zhejiang Golden Bulls,106,,,
Fri Jan 15 2021,Jiangsu Dragons,91,,Beijing Ducks,120,,,
Fri Jan 15 2021,Sichuan Blue Whales,113,,Fujian Sturgeons,104,,,
Fri Jan 15 2021,Beijing Royal Fighters,109,,Guangdong Southern Tigers,127,,,
Fri Jan 15 2021,Zhejiang Lions,99,,Nanjing Monkey Kings,92,,,
Fri Jan 15 2021,Qingdao Eagles,106,,Shandong Heroes,110,,,
Fri Jan 15 2021,Tianjin Pioneers,96,,Shanghai Sharks,121,,,
Fri Jan 15 2021,Jilin Northeast Tigers,99,,Xinjiang Flying Tigers,109,,,
Sat Jan 16 2021,Jiangsu Dragons,91,,Beijing Ducks,120,,,
Sat Jan 16 2021,Liaoning Flying Leopards,99,,Guangzhou Loong Lions,91,,,
Sat Jan 16 2021,Xinjiang Flying Tigers,109,,Nanjing Monkey Kings,100,,,
Sat Jan 16 2021,Zhejiang Golden Bulls,97,,Shanxi Loongs,81,,,
Sat Jan 16 2021,Guangdong Southern Tigers,138,,Tianjin Pioneers,114,,,
Sun Jan 17 2021,Fujian Sturgeons,104,,Beijing Royal Fighters,126,,,
Sun Jan 17 2021,Xinjiang Flying Tigers,109,,Nanjing Monkey Kings,100,,,
Sun Jan 17 2021,Shenzhen Aviators,113,,Shandong Heroes,107,,,
Sun Jan 17 2021,Jilin Northeast Tigers,109,,Sichuan Blue Whales,107,,,
Sun Jan 17 2021,Guangdong Southern Tigers,138,,Tianjin Pioneers,114,,,
Sun Jan 17 2021,Shanghai Sharks,112,,Zhejiang Lions,117,,OT,
Mon Jan 18 2021,Guangdong Southern Tigers,111,,Jilin Northeast Tigers,106,,,
Mon Jan 18 2021,Beijing Ducks,96,,Liaoning Flying Leopards,104,,,
Mon Jan 18 2021,Guangzhou Loong Lions,86,,Zhejiang Golden Bulls,96,,,
Tue Jan 19 2021,Guangdong Southern Tigers,111,,Jilin Northeast Tigers,106,,,
Tue Jan 19 2021,Shenzhen Aviators,133,,Qingdao Eagles,139,,OT,
Tue Jan 19 2021,Beijing Royal Fighters,93,,Sichuan Blue Whales,97,,,
Tue Jan 19 2021,Fujian Sturgeons,113,,Tianjin Pioneers,117,,,
Tue Jan 19 2021,Xinjiang Flying Tigers,65,,Zhejiang Lions,87,,,
Wed Jan 20 2021,Tianjin Pioneers,82,,Beijing Royal Fighters,122,,,
Wed Jan 20 2021,Shandong Heroes,111,,Jiangsu Dragons,73,,,
Wed Jan 20 2021,Nanjing Monkey Kings,106,,Shanghai Sharks,108,,,
Wed Jan 20 2021,Liaoning Flying Leopards,117,,Zhejiang Golden Bulls,107,,,
Thu Jan 21 2021,Tianjin Pioneers,82,,Beijing Royal Fighters,122,,,
Thu Jan 21 2021,Sichuan Blue Whales,92,,Guangdong Southern Tigers,107,,,
Thu Jan 21 2021,Zhejiang Lions,104,,Jilin Northeast Tigers,105,,,
Thu Jan 21 2021,Qingdao Eagles,103,,Shanxi Loongs,94,,,
Thu Jan 21 2021,Liaoning Flying Leopards,117,,Zhejiang Golden Bulls,107,,,
Fri Jan 22 2021,Nanjing Monkey Kings,104,,Fujian Sturgeons,90,,,
Fri Jan 22 2021,Sichuan Blue Whales,92,,Guangdong Southern Tigers,107,,,
Fri Jan 22 2021,Guangzhou Loong Lions,119,,Jiangsu Dragons,94,,,
Sat Jan 23 2021,Shandong Heroes,96,,Beijing Ducks,102,,,
Sat Jan 23 2021,Fujian Sturgeons,122,,Guangdong Southern Tigers,137,,,
Sat Jan 23 2021,Shanghai Sharks,98,,Xinjiang Flying Tigers,108,,,
Sat Jan 23 2021,Tianjin Pioneers,109,,Zhejiang Lions,133,,,
Sun Jan 24 2021,Fujian Sturgeons,122,,Guangdong Southern Tigers,137,,,
Sun Jan 24 2021,Jilin Northeast Tigers,122,,Nanjing Monkey Kings,125,,,
Sun Jan 24 2021,Jiangsu Dragons,100,,Shenzhen Aviators,111,,,
Sun Jan 24 2021,Shanghai Sharks,129,,Sichuan Blue Whales,136,,OT,
Sun Jan 24 2021,Tianjin Pioneers,109,,Zhejiang Lions,133,,,
Mon Jan 25 2021,Xinjiang Flying Tigers,93,,Beijing Royal Fighters,100,,,
Mon Jan 25 2021,Beijing Ducks,125,,Shanxi Loongs,114,,,
Mon Jan 25 2021,Shanghai Sharks,129,,Sichuan Blue Whales,136,,,
Tue Jan 26 2021,Qingdao Eagles,116,,Guangzhou Loong Lions,111,,,
Tue Jan 26 2021,Beijing Royal Fighters,127,,Nanjing Monkey Kings,100,,,
Tue Jan 26 2021,Zhejiang Golden Bulls,120,,Shandong Heroes,119,,,
Tue Jan 26 2021,Jilin Northeast Tigers,103,,Tianjin Pioneers,93,,,
Wed Jan 27 2021,Beijing Ducks,114,,Guangzhou Loong Lions,102,,,
Wed Jan 27 2021,Beijing Royal Fighters,127,,Nanjing Monkey Kings,100,,,
Wed Jan 27 2021,Shenzhen Aviators,103,,Liaoning Flying Leopards,117,,,
Wed Jan 27 2021,Guangdong Southern Tigers,146,,Shanghai Sharks,120,,,
Wed Jan 27 2021,Zhejiang Lions,112,,Sichuan Blue Whales,108,,,
Wed Jan 27 2021,Jilin Northeast Tigers,103,,Tianjin Pioneers,93,,,
Wed Jan 27 2021,Fujian Sturgeons,102,,Xinjiang Flying Tigers,130,,,
Thu Jan 28 2021,Nanjing Monkey Kings,109,,Guangdong Southern Tigers,161,,,
Thu Jan 28 2021,Beijing Ducks,114,,Guangzhou Loong Lions,102,,,
Thu Jan 28 2021,Zhejiang Golden Bulls,103,,Qingdao Eagles,110,,,
Thu Jan 28 2021,Shanxi Loongs,84,,Shandong Heroes,113,,,
Fri Jan 29 2021,Nanjing Monkey Kings,109,,Guangdong Southern Tigers,161,,,
Fri Jan 29 2021,Liaoning Flying Leopards,122,,Jiangsu Dragons,109,,,
Fri Jan 29 2021,Sichuan Blue Whales,119,,Jilin Northeast Tigers,111,,,
Fri Jan 29 2021,Shandong Heroes,112,,Qingdao Eagles,117,,,
Fri Jan 29 2021,Beijing Royal Fighters,114,,Shanghai Sharks,100,,,
Fri Jan 29 2021,Zhejiang Lions,112,,Xinjiang Flying Tigers,102,,,
Sat Jan 30 2021,Tianjin Pioneers,111,,Fujian Sturgeons,122,,,
Sat Jan 30 2021,Shandong Heroes,112,,Qingdao Eagles,117,,,
Sat Jan 30 2021,Guangzhou Loong Lions,114,,Shanxi Loongs,100,,,
Sat Jan 30 2021,Shenzhen Aviators,111,,Zhejiang Golden Bulls,115,,,
Sun Jan 31 2021,Jilin Northeast Tigers,105,,Beijing Ducks,102,,,
Sun Jan 31 2021,Guangdong Southern Tigers,120,,Jiangsu Dragons,98,,,
Sun Jan 31 2021,Shanghai Sharks,95,,Liaoning Flying Leopards,117,,,
Sun Jan 31 2021,Xinjiang Flying Tigers,112,,Shanxi Loongs,101,,,
Mon Feb 1 2021,Qingdao Eagles,111,,Fujian Sturgeons,106,,,
Mon Feb 1 2021,Sichuan Blue Whales,104,,Guangzhou Loong Lions,91,,,
Mon Feb 1 2021,Xinjiang Flying Tigers,112,,Shanxi Loongs,101,,,
Mon Feb 1 2021,Shandong Heroes,121,,Zhejiang Lions,125,,,
Tue Feb 2 2021,Fujian Sturgeons,99,,Shandong Heroes,115,,,
Tue Feb 2 2021,Nanjing Monkey Kings,93,,Shenzhen Aviators,106,,,
Tue Feb 2 2021,Qingdao Eagles,109,,Sichuan Blue Whales,110,,,
Tue Feb 2 2021,Tianjin Pioneers,99,,Zhejiang Golden Bulls,113,,,
Wed Feb 3 2021,Zhejiang Golden Bulls,112,,Beijing Royal Fighters,102,,,
Wed Feb 3 2021,Liaoning Flying Leopards,115,,Guangdong Southern Tigers,118,,,
Wed Feb 3 2021,Fujian Sturgeons,99,,Shandong Heroes,115,,,
Wed Feb 3 2021,Guangzhou Loong Lions,93,,Shanghai Sharks,98,,,
Wed Feb 3 2021,Qingdao Eagles,109,,Sichuan Blue Whales,110,,,
Wed Feb 3 2021,Beijing Ducks,88,,Xinjiang Flying Tigers,106,,,
Wed Feb 3 2021,Jiangsu Dragons,90,,Zhejiang Lions,94,,,
Thu Feb 4 2021,Zhejiang Golden Bulls,112,,Beijing Royal Fighters,102,,,
Thu Feb 4 2021,Jiangsu Dragons,96,,Fujian Sturgeons,103,,,
Thu Feb 4 2021,Shenzhen Aviators,121,,Jilin Northeast Tigers,111,,,
Thu Feb 4 2021,Shanxi Loongs,108,,Tianjin Pioneers,100,,,
Thu Feb 4 2021,Guangzhou Loong Lions,89,,Zhejiang Lions,104,,,
Fri Feb 5 2021,Jiangsu Dragons,96,,Fujian Sturgeons,103,,,
Fri Feb 5 2021,Shandong Heroes,112,,Guangdong Southern Tigers,131,,,
Fri Feb 5 2021,Shanghai Sharks,109,,Qingdao Eagles,101,,,
Fri Feb 5 2021,Nanjing Monkey Kings,92,,Shanxi Loongs,94,,,
Fri Feb 5 2021,Liaoning Flying Leopards,102,,Sichuan Blue Whales,115,,,
Fri Feb 5 2021,Guangzhou Loong Lions,89,,Zhejiang Lions,104,,,
Sat Feb 6 2021,Shenzhen Aviators,106,,Beijing Royal Fighters,114,,,
Sat Feb 6 2021,Nanjing Monkey Kings,92,,Shanxi Loongs,94,,,
Sat Feb 6 2021,Beijing Ducks,101,,Tianjin Pioneers,84,,,
Sat Feb 6 2021,Zhejiang Golden Bulls,93,,Xinjiang Flying Tigers,99,,,
Sun Feb 28 2021,Sichuan Blue Whales,103,,Jiangsu Dragons,94,,,
Sun Feb 28 2021,Shanghai Sharks,120,,Shandong Heroes,114,,,
Mon Mar 1 2021,Liaoning Flying Leopards,110,,Fujian Sturgeons,97,,,
Mon Mar 1 2021,Guangdong Southern Tigers,105,,Guangzhou Loong Lions,98,,,
Mon Mar 1 2021,Sichuan Blue Whales,103,,Jiangsu Dragons,94,,,
Mon Mar 1 2021,Zhejiang Golden Bulls,119,,Nanjing Monkey Kings,86,,,
Mon Mar 1 2021,Zhejiang Lions,90,,Qingdao Eagles,113,,,
Mon Mar 1 2021,Shanghai Sharks,120,,Shandong Heroes,114,,,
Tue Mar 2 2021,Beijing Royal Fighters,83,,Beijing Ducks,93,,,
Tue Mar 2 2021,Fujian Sturgeons,118,,Guangzhou Loong Lions,124,,,
Tue Mar 2 2021,Zhejiang Golden Bulls,119,,Nanjing Monkey Kings,86,,,
Tue Mar 2 2021,Shanxi Loongs,116,,Jilin Northeast Tigers,107,,,
Tue Mar 2 2021,Xinjiang Flying Tigers,103,,Shenzhen Aviators,104,,,
Wed Mar 3 2021,Qingdao Eagles,122,,Guangdong Southern Tigers,135,,,
Wed Mar 3 2021,Fujian Sturgeons,118,,Guangzhou Loong Lions,124,,,
Wed Mar 3 2021,Zhejiang Lions,114,,Liaoning Flying Leopards,94,,,
Wed Mar 3 2021,Jiangsu Dragons,97,,Shanghai Sharks,112,,,
Wed Mar 3 2021,Tianjin Pioneers,95,,Shenzhen Aviators,126,,,
Thu Mar 4 2021,Nanjing Monkey Kings,88,,Beijing Ducks,126,,,
Thu Mar 4 2021,Beijing Royal Fighters,89,,Shanxi Loongs,95,,,
Thu Mar 4 2021,Tianjin Pioneers,95,,Shenzhen Aviators,126,,,
Thu Mar 4 2021,Shandong Heroes,106,,Sichuan Blue Whales,114,,,
Thu Mar 4 2021,Jilin Northeast Tigers,107,,Zhejiang Golden Bulls,112,,,
Fri Mar 5 2021,Xinjiang Flying Tigers,66,,Beijing Ducks,82,,,
Fri Mar 5 2021,Jiangsu Dragons,97,,Guangdong Southern Tigers,106,,,
Fri Mar 5 2021,Fujian Sturgeons,97,,Qingdao Eagles,117,,,
Fri Mar 5 2021,Jilin Northeast Tigers,96,,Shenzhen Aviators,108,,,
Sat Mar 6 2021,Xinjiang Flying Tigers,66,,Beijing Ducks,82,,,
Sat Mar 6 2021,Zhejiang Lions,104,,Shandong Heroes,105,,,
Sat Mar 6 2021,Liaoning Flying Leopards,115,,Shanghai Sharks,122,,OT,
Sat Mar 6 2021,Jilin Northeast Tigers,96,,Shenzhen Aviators,108,,,
Sat Mar 6 2021,Guangzhou Loong Lions,114,,Sichuan Blue Whales,111,,OT,
Sun Mar 7 2021,Shandong Heroes,115,,Fujian Sturgeons,107,,,
Sun Mar 7 2021,Shanghai Sharks,95,,Guangzhou Loong Lions,96,,,
Sun Mar 7 2021,Tianjin Pioneers,103,,Shanxi Loongs,98,,,
Sun Mar 7 2021,Beijing Royal Fighters,93,,Zhejiang Golden Bulls,100,,,
Mon Mar 8 2021,Beijing Ducks,98,,Beijing Royal Fighters,109,,,
Mon Mar 8 2021,Shandong Heroes,115,,Fujian Sturgeons,107,,,
Mon Mar 8 2021,Shanghai Sharks,95,,Guangzhou Loong Lions,96,,,
Mon Mar 8 2021,Zhejiang Lions,112,,Jiangsu Dragons,116,,,
Mon Mar 8 2021,Guangdong Southern Tigers,115,,Liaoning Flying Leopards,124,,OT,
Mon Mar 8 2021,Sichuan Blue Whales,98,,Qingdao Eagles,90,,,
Mon Mar 8 2021,Jilin Northeast Tigers,98,,Shanxi Loongs,86,,,
Tue Mar 9 2021,Beijing Ducks,98,,Beijing Royal Fighters,109,,,
Tue Mar 9 2021,Fujian Sturgeons,128,,Jiangsu Dragons,108,,,
Tue Mar 9 2021,Sichuan Blue Whales,79,,Liaoning Flying Leopards,93,,,
Tue Mar 9 2021,Jilin Northeast Tigers,98,,Shanxi Loongs,86,,,
Tue Mar 9 2021,Shenzhen Aviators,114,,Xinjiang Flying Tigers,98,,,
Tue Mar 9 2021,Nanjing Monkey Kings,92,,Zhejiang Golden Bulls,120,,,
Wed Mar 10 2021,Zhejiang Lions,108,,Guangzhou Loong Lions,103,,,
Wed Mar 10 2021,Fujian Sturgeons,128,,Jiangsu Dragons,108,,,
Wed Mar 10 2021,Sichuan Blue Whales,79,,Liaoning Flying Leopards,93,,,
Wed Mar 10 2021,Guangdong Southern Tigers,104,,Shandong Heroes,90,,,
Wed Mar 10 2021,Qingdao Eagles,109,,Shanghai Sharks,116,,,
Wed Mar 10 2021,Shanxi Loongs,88,,Xinjiang Flying Tigers,119,,,
Thu Mar 11 2021,Shenzhen Aviators,127,,Nanjing Monkey Kings,86,,,
Thu Mar 11 2021,Beijing Ducks,102,,Jilin Northeast Tigers,89,,,
Thu Mar 11 2021,Zhejiang Golden Bulls,106,,Tianjin Pioneers,85,,,
Thu Mar 11 2021,Shanxi Loongs,88,,Xinjiang Flying Tigers,119,,,
Thu Mar 11 2021,Liaoning Flying Leopards,102,,Zhejiang Lions,109,,,
Fri Mar 12 2021,Shanxi Loongs,85,,Beijing Royal Fighters,93,,,
Fri Mar 12 2021,Guangzhou Loong Lions,118,,Fujian Sturgeons,115,,OT,
Fri Mar 12 2021,Guangdong Southern Tigers,120,,Qingdao Eagles,104,,,
Fri Mar 12 2021,Shenzhen Aviators,83,,Tianjin Pioneers,90,,,
Fri Mar 12 2021,Liaoning Flying Leopards,102,,Zhejiang Lions,109,,,
Sat Mar 13 2021,Shanxi Loongs,85,,Beijing Royal Fighters,93,,,
Sat Mar 13 2021,Guangzhou Loong Lions,104,,Guangdong Southern Tigers,110,,,
Sat Mar 13 2021,Shanghai Sharks,113,,Jiangsu Dragons,94,,,
Sat Mar 13 2021,Beijing Ducks,119,,Nanjing Monkey Kings,89,,,
Sat Mar 13 2021,Zhejiang Golden Bulls,116,,Jilin Northeast Tigers,94,,,
Sat Mar 13 2021,Sichuan Blue Whales,89,,Shandong Heroes,118,,,
Sat Mar 13 2021,Shenzhen Aviators,83,,Tianjin Pioneers,90,,,
Sat Mar 13 2021,Qingdao Eagles,115,,Zhejiang Lions,109,,OT,
Sun Mar 14 2021,Guangzhou Loong Lions,104,,Guangdong Southern Tigers,110,,,
Sun Mar 14 2021,Fujian Sturgeons,105,,Liaoning Flying Leopards,126,,,
Sun Mar 14 2021,Qingdao Eagles,115,,Zhejiang Lions,109,,,
Mon Mar 15 2021,Shanxi Loongs,108,,Nanjing Monkey Kings,90,,,
Mon Mar 15 2021,Shandong Heroes,98,,Shanghai Sharks,88,,,
Mon Mar 15 2021,Beijing Royal Fighters,94,,Shenzhen Aviators,119,,,
Mon Mar 15 2021,Xinjiang Flying Tigers,108,,Zhejiang Golden Bulls,123,,,
Tue Mar 16 2021,Tianjin Pioneers,84,,Beijing Ducks,95,,,
Tue Mar 16 2021,Jiangsu Dragons,89,,Sichuan Blue Whales,108,,,
Wed Mar 17 2021,Beijing Royal Fighters,92,,Guangzhou Loong Lions,119,,,
Wed Mar 17 2021,Liaoning Flying Leopards,105,,Nanjing Monkey Kings,82,,,
Wed Mar 17 2021,Shandong Heroes,113,,Jilin Northeast Tigers,116,,,
Wed Mar 17 2021,Guangdong Southern Tigers,109,,Shenzhen Aviators,98,,,
Wed Mar 17 2021,Jiangsu Dragons,88,,Xinjiang Flying Tigers,119,,,
Thu Mar 18 2021,Shanghai Sharks,94,,Beijing Ducks,104,,,
Thu Mar 18 2021,Fujian Sturgeons,135,,Shanxi Loongs,119,,,
Thu Mar 18 2021,Qingdao Eagles,134,,Tianjin Pioneers,93,,,
Thu Mar 18 2021,Jiangsu Dragons,88,,Xinjiang Flying Tigers,119,,,
Thu Mar 18 2021,Sichuan Blue Whales,99,,Zhejiang Golden Bulls,103,,,
Wed Mar 24 2021,Beijing Ducks,89,,Guangdong Southern Tigers,94,,,
Wed Mar 24 2021,Nanjing Monkey Kings,109,,Guangzhou Loong Lions,124,,,
Wed Mar 24 2021,Jiangsu Dragons,119,,Tianjin Pioneers,124,,OT,
Thu Mar 25 2021,Shenzhen Aviators,113,,Shanghai Sharks,93,,,
Thu Mar 25 2021,Sichuan Blue Whales,94,,Shanxi Loongs,80,,,
Thu Mar 25 2021,Jiangsu Dragons,119,,Tianjin Pioneers,124,,,
Thu Mar 25 2021,Qingdao Eagles,106,,Xinjiang Flying Tigers,129,,,
Thu Mar 25 2021,Zhejiang Golden Bulls,100,,Zhejiang Lions,90,,,
Fri Mar 26 2021,Shandong Heroes,94,,Beijing Royal Fighters,85,,,
Fri Mar 26 2021,Jilin Northeast Tigers,83,,Liaoning Flying Leopards,100,,,
Fri Mar 26 2021,Shenzhen Aviators,99,,Zhejiang Lions,103,,,
Sat Mar 27 2021,Zhejiang Golden Bulls,121,,Fujian Sturgeons,107,,,
Sat Mar 27 2021,Guangdong Southern Tigers,119,,Shanxi Loongs,91,,,
Sat Mar 27 2021,Beijing Ducks,96,,Sichuan Blue Whales,86,,,
Sat Mar 27 2021,Guangzhou Loong Lions,112,,Tianjin Pioneers,111,,OT,
Sat Mar 27 2021,Shenzhen Aviators,99,,Zhejiang Lions,103,,,
Sun Mar 28 2021,Liaoning Flying Leopards,91,,Beijing Royal Fighters,85,,,
Sun Mar 28 2021,Nanjing Monkey Kings,105,,Jiangsu Dragons,93,,,
Sun Mar 28 2021,Jilin Northeast Tigers,99,,Qingdao Eagles,107,,,
Sun Mar 28 2021,Xinjiang Flying Tigers,106,,Shandong Heroes,112,,,
Mon Mar 29 2021,Zhejiang Lions,116,,Beijing Ducks,93,,,
Mon Mar 29 2021,Beijing Royal Fighters,105,,Jiangsu Dragons,80,,,
Mon Mar 29 2021,Shanxi Loongs,93,,Shanghai Sharks,103,,,
Mon Mar 29 2021,Fujian Sturgeons,114,,Shenzhen Aviators,102,,,
Mon Mar 29 2021,Guangdong Southern Tigers,125,,Zhejiang Golden Bulls,119,,,
Tue Mar 30 2021,Jilin Northeast Tigers,120,,Guangzhou Loong Lions,95,,,
Tue Mar 30 2021,Beijing Royal Fighters,105,,Jiangsu Dragons,80,,,
Tue Mar 30 2021,Nanjing Monkey Kings,111,,Qingdao Eagles,145,,,
Tue Mar 30 2021,Tianjin Pioneers,98,,Shandong Heroes,115,,,
Tue Mar 30 2021,Liaoning Flying Leopards,83,,Xinjiang Flying Tigers,89,,,
Wed Mar 31 2021,Zhejiang Lions,96,,Shanxi Loongs,74,,,
Wed Mar 31 2021,Sichuan Blue Whales,106,,Shenzhen Aviators,114,,OT,
Thu Apr 1 2021,Beijing Ducks,99,,Fujian Sturgeons,90,,,
Thu Apr 1 2021,Xinjiang Flying Tigers,110,,Guangzhou Loong Lions,93,,,
Thu Apr 1 2021,Shandong Heroes,124,,Nanjing Monkey Kings,98,,,
Thu Apr 1 2021,Shanghai Sharks,80,,Zhejiang Golden Bulls,85,,,
Fri Apr 2 2021,Qingdao Eagles,108,,Beijing Royal Fighters,99,,,
Fri Apr 2 2021,Jiangsu Dragons,94,,Jilin Northeast Tigers,111,,,
Fri Apr 2 2021,Tianjin Pioneers,88,,Liaoning Flying Leopards,108,,,
Sat Apr 3 2021,Shenzhen Aviators,95,,Guangdong Southern Tigers,114,,,
Sat Apr 3 2021,Nanjing Monkey Kings,83,,Liaoning Flying Leopards,112,,,
Sat Apr 3 2021,Beijing Ducks,103,,Shanghai Sharks,96,,,
Sat Apr 3 2021,Shanxi Loongs,101,,Sichuan Blue Whales,107,,,
Sat Apr 3 2021,Zhejiang Lions,104,,Zhejiang Golden Bulls,93,,,
Sun Apr 4 2021,Guangzhou Loong Lions,91,,Beijing Royal Fighters,107,,,
Sun Apr 4 2021,Xinjiang Flying Tigers,112,,Jiangsu Dragons,98,,,
Sun Apr 4 2021,Nanjing Monkey Kings,83,,Liaoning Flying Leopards,112,,,
Sun Apr 4 2021,Tianjin Pioneers,115,,Qingdao Eagles,122,,,
Sun Apr 4 2021,Jilin Northeast Tigers,108,,Shandong Heroes,102,,,
Mon Apr 5 2021,Guangdong Southern Tigers,90,,Beijing Ducks,83,,,
Mon Apr 5 2021,Shanxi Loongs,111,,Fujian Sturgeons,129,,,
Mon Apr 5 2021,Liaoning Flying Leopards,109,,Jilin Northeast Tigers,97,,,
Mon Apr 5 2021,Shanghai Sharks,99,,Shenzhen Aviators,113,,,
Mon Apr 5 2021,Zhejiang Golden Bulls,106,,Sichuan Blue Whales,101,,,
Tue Apr 6 2021,Tianjin Pioneers,140,,Guangzhou Loong Lions,147,,OT,
Tue Apr 6 2021,Jiangsu Dragons,99,,Nanjing Monkey Kings,109,,,
Tue Apr 6 2021,Liaoning Flying Leopards,109,,Jilin Northeast Tigers,97,,,
Tue Apr 6 2021,Xinjiang Flying Tigers,117,,Qingdao Eagles,136,,,
Tue Apr 6 2021,Beijing Royal Fighters,88,,Shandong Heroes,118,,,
Wed Apr 7 2021,Jiangsu Dragons,70,,Beijing Royal Fighters,105,,,
Wed Apr 7 2021,Sichuan Blue Whales,86,,Beijing Ducks,95,,,
Wed Apr 7 2021,Shanxi Loongs,89,,Guangdong Southern Tigers,94,,OT,
Wed Apr 7 2021,Guangzhou Loong Lions,121,,Nanjing Monkey Kings,107,,,
Wed Apr 7 2021,Zhejiang Lions,96,,Shenzhen Aviators,103,,,
Thu Apr 8 2021,Jiangsu Dragons,70,,Beijing Royal Fighters,105,,,
Thu Apr 8 2021,Guangzhou Loong Lions,121,,Nanjing Monkey Kings,107,,,
Thu Apr 8 2021,Qingdao Eagles,112,,Jilin Northeast Tigers,111,,,
Thu Apr 8 2021,Xinjiang Flying Tigers,84,,Liaoning Flying Leopards,96,,,
Thu Apr 8 2021,Shandong Heroes,106,,Tianjin Pioneers,86,,,
Thu Apr 8 2021,Fujian Sturgeons,107,,Zhejiang Golden Bulls,97,,,
Fri Apr 9 2021,Shanghai Sharks,93,,Shanxi Loongs,102,,,
Fri Apr 9 2021,Beijing Ducks,83,,Zhejiang Lions,107,,,
Sat Apr 10 2021,Shenzhen Aviators,104,,Fujian Sturgeons,118,,,
Sat Apr 10 2021,Tianjin Pioneers,98,,Jiangsu Dragons,94,,,
Sat Apr 10 2021,Qingdao Eagles,117,,Nanjing Monkey Kings,101,,,
Sat Apr 10 2021,Guangzhou Loong Lions,103,,Jilin Northeast Tigers,85,,,
Sun Apr 11 2021,Zhejiang Golden Bulls,105,,Guangdong Southern Tigers,81,,,
Sun Apr 11 2021,Beijing Royal Fighters,99,,Liaoning Flying Leopards,107,,,
Sun Apr 11 2021,Shandong Heroes,114,,Xinjiang Flying Tigers,98,,,
Mon Apr 12 2021,Fujian Sturgeons,92,,Beijing Ducks,125,,,
Mon Apr 12 2021,Jilin Northeast Tigers,111,,Jiangsu Dragons,94,,,
Mon Apr 12 2021,Shenzhen Aviators,115,,Sichuan Blue Whales,108,,,
Mon Apr 12 2021,Liaoning Flying Leopards,114,,Tianjin Pioneers,106,,,
Mon Apr 12 2021,Shanxi Loongs,102,,Zhejiang Lions,100,,,
Tue Apr 13 2021,Beijing Royal Fighters,99,,Qingdao Eagles,106,,,
Tue Apr 13 2021,Nanjing Monkey Kings,106,,Shandong Heroes,114,,,
Tue Apr 13 2021,Zhejiang Golden Bulls,113,,Shanghai Sharks,103,,,
Tue Apr 13 2021,Liaoning Flying Leopards,114,,Tianjin Pioneers,106,,,
Tue Apr 13 2021,Guangzhou Loong Lions,105,,Xinjiang Flying Tigers,94,,,
