Date,Team,PTS,,Opp,PTS,,OT,Notes
Sat Oct 29 2022,Liaoning Flying Leopards,102,,Sichuan Blue Whales,85,,,
Sun Oct 30 2022,Zhejiang Golden Bulls,97,,Guangdong Southern Tigers,96,,,
Sun Oct 30 2022,Xinjiang Flying Tigers,93,,Nanjing Monkey Kings,108,,,
Sun Oct 30 2022,Fujian Sturgeons,76,,Qingdao Eagles,122,,,
Sun Oct 30 2022,Guangzhou Loong Lions,110,,Zhejiang Guangsha Lions,98,,,
Tue Dec 6 2022,Shenzhen Leopards,,,Jiangsu Dragons,,,,Postponed
Tue Dec 6 2022,Beijing Royal Fighters,63,,Liaoning Flying Leopards,103,,,
Tue Dec 6 2022,Shanxi Loongs,,,Shanghai Sharks,,,,Postponed
Tue Dec 6 2022,Tianjin Pioneers,88,,Sichuan Blue Whales,89,,,
Wed Dec 7 2022,Beijing Ducks,74,,Guangdong Southern Tigers,91,,,
Wed Dec 7 2022,Nanjing Monkey Kings,,,Jilin Northeast Tigers,20,,,Cancelled
Wed Dec 7 2022,Shandong Hi-Speed Kirin,97,,Qingdao Eagles,98,,,
Wed Dec 7 2022,Ningbo Rockets,84,,Zhejiang Guangsha Lions,107,,,
Thu Dec 8 2022,Ningbo Rockets,108,,Beijing Ducks,113,,OT,
Thu Dec 8 2022,Zhejiang Golden Bulls,104,,Fujian Sturgeons,78,,,
Thu Dec 8 2022,Tianjin Pioneers,91,,Shanxi Loongs,93,,,
Thu Dec 8 2022,Guangzhou Loong Lions,96,,Xinjiang Flying Tigers,108,,,
Fri Dec 9 2022,Nanjing Monkey Kings,107,,Jiangsu Dragons,132,,,
Fri Dec 9 2022,Beijing Royal Fighters,101,,Qingdao Eagles,97,,,
Fri Dec 9 2022,Sichuan Blue Whales,90,,Shanghai Sharks,113,,,
Fri Dec 9 2022,Liaoning Flying Leopards,104,,Shenzhen Leopards,90,,,
Sat Dec 10 2022,Shandong Hi-Speed Kirin,102,,Fujian Sturgeons,70,,,
Sat Dec 10 2022,Guangzhou Loong Lions,94,,Guangdong Southern Tigers,101,,OT,
Sat Dec 10 2022,Jilin Northeast Tigers,112,,Xinjiang Flying Tigers,91,,,
Sat Dec 10 2022,Zhejiang Guangsha Lions,102,,Zhejiang Golden Bulls,109,,,
Sun Dec 11 2022,Beijing Ducks,92,,Beijing Royal Fighters,70,,,
Sun Dec 11 2022,Shandong Hi-Speed Kirin,86,,Guangzhou Loong Lions,81,,,
Sun Dec 11 2022,Qingdao Eagles,113,,Jiangsu Dragons,100,,,
Sun Dec 11 2022,Liaoning Flying Leopards,112,,Nanjing Monkey Kings,100,,,
Sun Dec 11 2022,Ningbo Rockets,88,,Shanghai Sharks,125,,,
Sun Dec 11 2022,Shenzhen Leopards,120,,Shanxi Loongs,112,,,
Mon Dec 12 2022,Fujian Sturgeons,105,,Jilin Northeast Tigers,94,,,
Mon Dec 12 2022,Guangdong Southern Tigers,93,,Tianjin Pioneers,79,,,
Mon Dec 12 2022,Zhejiang Guangsha Lions,92,,Xinjiang Flying Tigers,98,,,
Mon Dec 12 2022,Sichuan Blue Whales,79,,Zhejiang Golden Bulls,83,,,
Tue Dec 13 2022,Fujian Sturgeons,92,,Beijing Royal Fighters,116,,,
Tue Dec 13 2022,Jiangsu Dragons,103,,Ningbo Rockets,87,,,
Tue Dec 13 2022,Xinjiang Flying Tigers,107,,Shanxi Loongs,110,,,
Tue Dec 13 2022,Qingdao Eagles,82,,Shenzhen Leopards,86,,,
Wed Dec 14 2022,Shanghai Sharks,98,,Guangzhou Loong Lions,92,,,
Wed Dec 14 2022,Sichuan Blue Whales,96,,Jilin Northeast Tigers,110,,,
Wed Dec 14 2022,Guangdong Southern Tigers,99,,Liaoning Flying Leopards,85,,,
Wed Dec 14 2022,Shandong Hi-Speed Kirin,101,,Zhejiang Guangsha Lions,126,,,
Thu Dec 15 2022,Zhejiang Golden Bulls,101,,Beijing Ducks,94,,,
Thu Dec 15 2022,Jilin Northeast Tigers,91,,Guangdong Southern Tigers,117,,,
Thu Dec 15 2022,Nanjing Monkey Kings,111,,Tianjin Pioneers,103,,,
Thu Dec 15 2022,Jiangsu Dragons,104,,Zhejiang Guangsha Lions,108,,,
Fri Dec 16 2022,Guangzhou Loong Lions,104,,Ningbo Rockets,68,,,
Fri Dec 16 2022,Shanghai Sharks,101,,Qingdao Eagles,97,,OT,
Fri Dec 16 2022,Shanxi Loongs,118,,Shandong Hi-Speed Kirin,121,,,
Fri Dec 16 2022,Beijing Royal Fighters,112,,Sichuan Blue Whales,109,,,
Sat Dec 17 2022,Tianjin Pioneers,80,,Beijing Ducks,107,,,
Sat Dec 17 2022,Nanjing Monkey Kings,140,,Fujian Sturgeons,103,,,
Sat Dec 17 2022,Zhejiang Golden Bulls,102,,Liaoning Flying Leopards,60,,,
Sat Dec 17 2022,Xinjiang Flying Tigers,88,,Shenzhen Leopards,96,,,
Sun Dec 18 2022,Beijing Ducks,123,,Fujian Sturgeons,81,,,
Sun Dec 18 2022,Jiangsu Dragons,67,,Guangzhou Loong Lions,95,,,
Sun Dec 18 2022,Shanxi Loongs,90,,Qingdao Eagles,99,,,
Sun Dec 18 2022,Zhejiang Guangsha Lions,94,,Shanghai Sharks,110,,,
Sun Dec 18 2022,Guangdong Southern Tigers,116,,Sichuan Blue Whales,105,,,
Sun Dec 18 2022,Ningbo Rockets,85,,Xinjiang Flying Tigers,102,,,
Mon Dec 19 2022,Beijing Royal Fighters,109,,Nanjing Monkey Kings,130,,,
Mon Dec 19 2022,Tianjin Pioneers,102,,Liaoning Flying Leopards,118,,,
Mon Dec 19 2022,Shandong Hi-Speed Kirin,105,,Shenzhen Leopards,110,,,
Mon Dec 19 2022,Jilin Northeast Tigers,82,,Zhejiang Golden Bulls,115,,,
Tue Dec 20 2022,Shanghai Sharks,116,,Jiangsu Dragons,101,,,
Tue Dec 20 2022,Sichuan Blue Whales,103,,Nanjing Monkey Kings,111,,,
Tue Dec 20 2022,Zhejiang Guangsha Lions,100,,Shanxi Loongs,84,,,
Wed Dec 21 2022,Liaoning Flying Leopards,138,,Fujian Sturgeons,87,,,
Wed Dec 21 2022,Beijing Ducks,134,,Jilin Northeast Tigers,93,,,
Wed Dec 21 2022,Shenzhen Leopards,101,,Ningbo Rockets,90,,,
Wed Dec 21 2022,Shandong Hi-Speed Kirin,110,,Xinjiang Flying Tigers,81,,,
Thu Dec 22 2022,Tianjin Pioneers,91,,Beijing Royal Fighters,97,,,
Thu Dec 22 2022,Jiangsu Dragons,94,,Shandong Hi-Speed Kirin,90,,,
Thu Dec 22 2022,Shanghai Sharks,98,,Xinjiang Flying Tigers,86,,,
Thu Dec 22 2022,Guangdong Southern Tigers,94,,Zhejiang Golden Bulls,89,,,
Fri Dec 23 2022,Nanjing Monkey Kings,105,,Beijing Ducks,118,,,
Fri Dec 23 2022,Guangzhou Loong Lions,108,,Shanxi Loongs,100,,,
Fri Dec 23 2022,Liaoning Flying Leopards,112,,Sichuan Blue Whales,76,,,
Fri Dec 23 2022,Shenzhen Leopards,89,,Zhejiang Guangsha Lions,60,,,
Sat Dec 24 2022,Beijing Royal Fighters,90,,Guangdong Southern Tigers,109,,,
Sat Dec 24 2022,Qingdao Eagles,126,,Ningbo Rockets,85,,,
Sat Dec 24 2022,Jiangsu Dragons,86,,Shanxi Loongs,101,,,
Sat Dec 24 2022,Jilin Northeast Tigers,106,,Tianjin Pioneers,101,,,
Sat Dec 24 2022,Fujian Sturgeons,81,,Zhejiang Golden Bulls,110,,,
Sun Dec 25 2022,Nanjing Monkey Kings,91,,Liaoning Flying Leopards,98,,,
Sun Dec 25 2022,Ningbo Rockets,78,,Qingdao Eagles,121,,,
Sun Dec 25 2022,Shanghai Sharks,104,,Shenzhen Leopards,121,,,
Sun Dec 25 2022,Beijing Ducks,85,,Sichuan Blue Whales,83,,,
Sun Dec 25 2022,Xinjiang Flying Tigers,85,,Zhejiang Guangsha Lions,77,,,
Mon Dec 26 2022,Jilin Northeast Tigers,124,,Beijing Royal Fighters,90,,,
Mon Dec 26 2022,Guangzhou Loong Lions,109,,Shandong Hi-Speed Kirin,112,,,
Mon Dec 26 2022,Zhejiang Golden Bulls,111,,Tianjin Pioneers,95,,,
Tue Dec 27 2022,Zhejiang Golden Bulls,120,,Beijing Royal Fighters,83,,,
Tue Dec 27 2022,Liaoning Flying Leopards,78,,Beijing Ducks,81,,,
Tue Dec 27 2022,Guangzhou Loong Lions,92,,Shanghai Sharks,121,,,
Tue Dec 27 2022,Shanxi Loongs,94,,Shenzhen Leopards,104,,,
Wed Dec 28 2022,Xinjiang Flying Tigers,88,,Jiangsu Dragons,75,,,
Wed Dec 28 2022,Guangdong Southern Tigers,108,,Jilin Northeast Tigers,102,,,
Wed Dec 28 2022,Ningbo Rockets,71,,Shandong Hi-Speed Kirin,129,,,
Wed Dec 28 2022,Qingdao Eagles,82,,Zhejiang Guangsha Lions,92,,,
Thu Dec 29 2022,Zhejiang Guangsha Lions,99,,Guangzhou Loong Lions,134,,,
Thu Dec 29 2022,Tianjin Pioneers,92,,Nanjing Monkey Kings,101,,,
Thu Dec 29 2022,Shenzhen Leopards,97,,Shandong Hi-Speed Kirin,87,,,
Fri Dec 30 2022,Guangdong Southern Tigers,102,,Beijing Ducks,84,,,
Fri Dec 30 2022,Ningbo Rockets,74,,Jiangsu Dragons,89,,,
Fri Dec 30 2022,Qingdao Eagles,91,,Shanghai Sharks,96,,,
Fri Dec 30 2022,Shanxi Loongs,110,,Xinjiang Flying Tigers,127,,,
Sat Dec 31 2022,Sichuan Blue Whales,111,,Beijing Royal Fighters,89,,,
Sat Dec 31 2022,Tianjin Pioneers,134,,Fujian Sturgeons,80,,,
Sat Dec 31 2022,Jilin Northeast Tigers,125,,Nanjing Monkey Kings,113,,,
Sat Dec 31 2022,Shanxi Loongs,95,,Ningbo Rockets,100,,,
Sat Dec 31 2022,Liaoning Flying Leopards,114,,Zhejiang Golden Bulls,99,,,
Sun Jan 1 2023,Beijing Royal Fighters,100,,Fujian Sturgeons,111,,,
Sun Jan 1 2023,Shenzhen Leopards,105,,Guangzhou Loong Lions,109,,,
Sun Jan 1 2023,Zhejiang Guangsha Lions,92,,Jiangsu Dragons,83,,,
Sun Jan 1 2023,Shandong Hi-Speed Kirin,108,,Shanghai Sharks,110,,,
Sun Jan 1 2023,Qingdao Eagles,99,,Xinjiang Flying Tigers,108,,,
Mon Jan 2 2023,Nanjing Monkey Kings,108,,Guangdong Southern Tigers,124,,,
Mon Jan 2 2023,Jilin Northeast Tigers,108,,Liaoning Flying Leopards,112,,OT,
Mon Jan 2 2023,Zhejiang Golden Bulls,118,,Sichuan Blue Whales,86,,,
Mon Jan 2 2023,Beijing Ducks,91,,Tianjin Pioneers,89,,,
Tue Jan 3 2023,Tianjin Pioneers,91,,Guangdong Southern Tigers,102,,,
Tue Jan 3 2023,Shanghai Sharks,97,,Ningbo Rockets,106,,,
Tue Jan 3 2023,Jiangsu Dragons,101,,Qingdao Eagles,95,,,
Tue Jan 3 2023,Zhejiang Guangsha Lions,100,,Shenzhen Leopards,89,,,
Wed Jan 4 2023,Beijing Royal Fighters,75,,Beijing Ducks,82,,,
Wed Jan 4 2023,Fujian Sturgeons,87,,Liaoning Flying Leopards,104,,,
Wed Jan 4 2023,Jilin Northeast Tigers,110,,Sichuan Blue Whales,114,,OT,
Wed Jan 4 2023,Nanjing Monkey Kings,114,,Zhejiang Golden Bulls,91,,,
Thu Jan 5 2023,Sichuan Blue Whales,77,,Beijing Ducks,91,,,
Thu Jan 5 2023,Xinjiang Flying Tigers,113,,Guangzhou Loong Lions,83,,,
Thu Jan 5 2023,Shandong Hi-Speed Kirin,107,,Shanxi Loongs,118,,,
Thu Jan 5 2023,Liaoning Flying Leopards,110,,Tianjin Pioneers,98,,,
Fri Jan 6 2023,Fujian Sturgeons,110,,Nanjing Monkey Kings,115,,,
Fri Jan 6 2023,Beijing Royal Fighters,110,,Jilin Northeast Tigers,95,,,
Fri Jan 6 2023,Zhejiang Guangsha Lions,100,,Ningbo Rockets,81,,,
Fri Jan 6 2023,Jiangsu Dragons,113,,Shenzhen Leopards,101,,,
Sat Jan 7 2023,Zhejiang Golden Bulls,114,,Guangdong Southern Tigers,103,,,
Tue Dec 20 2022,Qingdao Eagles,89,,Guangzhou Loong Lions,88,,,
Sat Jan 7 2023,Guangzhou Loong Lions,86,,Qingdao Eagles,88,,,
Sat Jan 7 2023,Xinjiang Flying Tigers,100,,Shandong Hi-Speed Kirin,95,,,
Sat Jan 7 2023,Shanghai Sharks,132,,Shanxi Loongs,113,,,
Sun Jan 8 2023,Liaoning Flying Leopards,110,,Beijing Royal Fighters,92,,,
Sun Jan 8 2023,Guangdong Southern Tigers,110,,Fujian Sturgeons,99,,,
Mon Dec 26 2022,Fujian Sturgeons,103,,Guangdong Southern Tigers,124,,,
Sun Jan 8 2023,Beijing Ducks,90,,Nanjing Monkey Kings,83,,,
Sun Jan 8 2023,Zhejiang Golden Bulls,126,,Jilin Northeast Tigers,89,,,
Sun Jan 8 2023,Ningbo Rockets,80,,Shenzhen Leopards,96,,,
Sun Jan 8 2023,Sichuan Blue Whales,117,,Tianjin Pioneers,115,,,
Mon Jan 9 2023,Guangzhou Loong Lions,93,,Jiangsu Dragons,100,,,
Mon Jan 9 2023,Qingdao Eagles,81,,Shandong Hi-Speed Kirin,97,,,
Mon Jan 9 2023,Xinjiang Flying Tigers,96,,Shanghai Sharks,114,,,
Mon Jan 9 2023,Shanxi Loongs,101,,Zhejiang Guangsha Lions,112,,,
Tue Jan 10 2023,Beijing Ducks,74,,Liaoning Flying Leopards,82,,,
Tue Jan 10 2023,Qingdao Eagles,99,,Shanxi Loongs,114,,,
Tue Jan 10 2023,Nanjing Monkey Kings,107,,Sichuan Blue Whales,84,,,
Tue Jan 10 2023,Shenzhen Leopards,91,,Xinjiang Flying Tigers,92,,OT,
Wed Jan 11 2023,Jilin Northeast Tigers,107,,Fujian Sturgeons,104,,,
Wed Jan 11 2023,Ningbo Rockets,84,,Guangzhou Loong Lions,105,,,
Wed Jan 11 2023,Zhejiang Guangsha Lions,85,,Shandong Hi-Speed Kirin,109,,,
Wed Jan 11 2023,Jiangsu Dragons,84,,Shanghai Sharks,90,,,
Thu Jan 12 2023,Guangdong Southern Tigers,123,,Beijing Royal Fighters,96,,,
Thu Jan 12 2023,Jilin Northeast Tigers,100,,Beijing Ducks,79,,,
Thu Jan 12 2023,Shenzhen Leopards,112,,Shanghai Sharks,99,,,
Thu Jan 12 2023,Tianjin Pioneers,96,,Zhejiang Golden Bulls,88,,,
Fri Jan 13 2023,Shanxi Loongs,86,,Guangzhou Loong Lions,116,,,
Fri Jan 13 2023,Shandong Hi-Speed Kirin,114,,Ningbo Rockets,76,,,
Fri Jan 13 2023,Zhejiang Guangsha Lions,77,,Qingdao Eagles,98,,,
Fri Jan 13 2023,Jiangsu Dragons,63,,Xinjiang Flying Tigers,94,,,
Sat Jan 14 2023,Guangdong Southern Tigers,99,,Nanjing Monkey Kings,110,,,
Sat Jan 14 2023,Sichuan Blue Whales,87,,Liaoning Flying Leopards,105,,,
Sat Jan 14 2023,Xinjiang Flying Tigers,83,,Ningbo Rockets,78,,,
Sat Jan 14 2023,Fujian Sturgeons,130,,Tianjin Pioneers,120,,OT,
Sat Jan 14 2023,Beijing Royal Fighters,72,,Zhejiang Golden Bulls,107,,,
Sun Jan 15 2023,Sichuan Blue Whales,99,,Guangdong Southern Tigers,119,,,
Sun Jan 15 2023,Shanxi Loongs,94,,Jiangsu Dragons,82,,,
Sun Jan 15 2023,Shenzhen Leopards,106,,Qingdao Eagles,99,,,
Sun Jan 15 2023,Shanghai Sharks,99,,Shandong Hi-Speed Kirin,103,,OT,
Sun Jan 15 2023,Guangzhou Loong Lions,81,,Zhejiang Guangsha Lions,97,,,
Mon Jan 16 2023,Fujian Sturgeons,103,,Beijing Ducks,88,,,
Mon Jan 16 2023,Zhejiang Golden Bulls,125,,Nanjing Monkey Kings,112,,,
Mon Jan 16 2023,Liaoning Flying Leopards,116,,Jilin Northeast Tigers,88,,,
Mon Jan 16 2023,Guangzhou Loong Lions,114,,Shenzhen Leopards,89,,,
Mon Jan 16 2023,Beijing Royal Fighters,106,,Tianjin Pioneers,122,,OT,
Tue Jan 17 2023,Shandong Hi-Speed Kirin,94,,Jiangsu Dragons,91,,,
Tue Jan 17 2023,Tianjin Pioneers,88,,Jilin Northeast Tigers,102,,,
Tue Jan 17 2023,Xinjiang Flying Tigers,101,,Qingdao Eagles,100,,,
Tue Jan 17 2023,Ningbo Rockets,103,,Shanxi Loongs,113,,,
Tue Jan 17 2023,Shanghai Sharks,95,,Zhejiang Guangsha Lions,85,,,
Wed Jan 18 2023,Nanjing Monkey Kings,109,,Beijing Royal Fighters,118,,,
Thu Dec 29 2022,Sichuan Blue Whales,101,,Fujian Sturgeons,81,,,
Wed Jan 18 2023,Liaoning Flying Leopards,99,,Guangdong Southern Tigers,108,,,
Wed Jan 18 2023,Fujian Sturgeons,122,,Sichuan Blue Whales,105,,,
Wed Jan 18 2023,Beijing Ducks,88,,Zhejiang Golden Bulls,94,,,
Thu Jan 19 2023,Shenzhen Leopards,106,,Jiangsu Dragons,85,,,
Thu Jan 19 2023,Shanxi Loongs,115,,Shanghai Sharks,99,,,
Wed Mar 1 2023,Shanghai Sharks,130,,Fujian Sturgeons,133,,OT,
Wed Mar 1 2023,Shanxi Loongs,101,,Guangdong Southern Tigers,107,,,
Wed Mar 1 2023,Qingdao Eagles,93,,Nanjing Monkey Kings,85,,,
Wed Mar 1 2023,Ningbo Rockets,93,,Jilin Northeast Tigers,108,,,
Wed Mar 1 2023,Liaoning Flying Leopards,114,,Shandong Hi-Speed Kirin,119,,2OT,
Wed Mar 1 2023,Shenzhen Leopards,94,,Sichuan Blue Whales,85,,,
Wed Mar 1 2023,Beijing Ducks,,,Xinjiang Flying Tigers,,,,Cancelled
Wed Mar 1 2023,Guangzhou Loong Lions,73,,Zhejiang Golden Bulls,85,,,
Thu Mar 2 2023,Jiangsu Dragons,94,,Beijing Royal Fighters,89,,,
Thu Mar 2 2023,Zhejiang Guangsha Lions,83,,Tianjin Pioneers,94,,,
Fri Mar 3 2023,Liaoning Flying Leopards,101,,Ningbo Rockets,75,,,
Fri Mar 3 2023,Zhejiang Golden Bulls,89,,Qingdao Eagles,77,,,
Fri Mar 3 2023,Beijing Ducks,119,,Shandong Hi-Speed Kirin,83,,,
Fri Mar 3 2023,Jilin Northeast Tigers,107,,Shanghai Sharks,105,,,
Fri Mar 3 2023,Nanjing Monkey Kings,101,,Shanxi Loongs,122,,,
Fri Mar 3 2023,Fujian Sturgeons,94,,Shenzhen Leopards,112,,,
Fri Mar 3 2023,Sichuan Blue Whales,,,Xinjiang Flying Tigers,,,,Cancelled
Sat Mar 4 2023,Beijing Royal Fighters,87,,Guangzhou Loong Lions,101,,,
Sat Mar 4 2023,Jiangsu Dragons,114,,Tianjin Pioneers,107,,OT,
Sat Mar 4 2023,Guangdong Southern Tigers,90,,Zhejiang Guangsha Lions,93,,,
Sun Mar 5 2023,Shanghai Sharks,94,,Beijing Ducks,68,,,
Sun Mar 5 2023,Fujian Sturgeons,97,,Ningbo Rockets,85,,,
Sun Mar 5 2023,Sichuan Blue Whales,86,,Shandong Hi-Speed Kirin,115,,,
Sun Mar 5 2023,Zhejiang Golden Bulls,115,,Shanxi Loongs,103,,,
Sun Mar 5 2023,Jilin Northeast Tigers,97,,Shenzhen Leopards,136,,,
Mon Mar 6 2023,Nanjing Monkey Kings,100,,Guangzhou Loong Lions,113,,,
Mon Mar 6 2023,Guangdong Southern Tigers,127,,Jiangsu Dragons,96,,,
Mon Mar 6 2023,Xinjiang Flying Tigers,,,Liaoning Flying Leopards,20,,,Cancelled
Mon Mar 6 2023,Tianjin Pioneers,93,,Qingdao Eagles,99,,,
Mon Mar 6 2023,Beijing Royal Fighters,90,,Zhejiang Guangsha Lions,110,,,
Tue Mar 7 2023,Shenzhen Leopards,94,,Beijing Ducks,85,,,
Tue Mar 7 2023,Ningbo Rockets,83,,Sichuan Blue Whales,99,,,
Wed Mar 8 2023,Xinjiang Flying Tigers,,,Fujian Sturgeons,20,,,Cancelled
