Date,Team,PTS,,Opp,PTS,,OT,Notes
Wed Nov 18 2015,Shanxi Brave Dragons,92,,Jiangsu Tongxi Monkey Kings,107,,,
Wed Nov 18 2015,Shanghai Sharks,72,,Jilin Northeast Tigers,95,,,
Wed Nov 18 2015,Beijing Ducks,120,,Qingdao Eagles,109,,,
Fri Nov 20 2015,Shandong Golden Stars,107,,Fujian Sturgeons,97,,,
Fri Nov 20 2015,Foshan Long-Lions,112,,Jiangsu Dragons,128,,,
Fri Nov 20 2015,Sichuan Blue Whales,107,,Liaoning Flying Leopards,114,,,
Fri Nov 20 2015,Zhejiang Golden Bulls,106,,Tianjin Gold Lions,102,,,
Fri Nov 20 2015,Shenzhen Leopards,84,,Xinjiang Flying Tigers,115,,,
Sun Nov 22 2015,Zhejiang Golden Bulls,85,,Bayi Rockets,81,,,
Sun Nov 22 2015,Shanghai Sharks,89,,Beikong Fly Dragons,99,,,
Sun Nov 22 2015,Beijing Ducks,102,,Fujian Sturgeons,113,,,
Sun Nov 22 2015,Shenzhen Leopards,86,,Jiangsu Dragons,110,,,
Sun Nov 22 2015,Foshan Long-Lions,107,,Jiangsu Tongxi Monkey Kings,121,,,
Sun Nov 22 2015,Sichuan Blue Whales,113,,Jilin Northeast Tigers,103,,,
Sun Nov 22 2015,Guangdong Southern Tigers,108,,Shandong Golden Stars,104,,,
Sun Nov 22 2015,Liaoning Flying Leopards,103,,Shanxi Brave Dragons,108,,,
Sun Nov 22 2015,Xinjiang Flying Tigers,118,,Tianjin Gold Lions,94,,,
Sun Nov 22 2015,Qingdao Eagles,124,,Zhejiang Guangsha Lions,130,,,
Wed Nov 25 2015,Jiangsu Dragons,90,,Beijing Ducks,105,,,
Wed Nov 25 2015,Qingdao Eagles,117,,Jiangsu Tongxi Monkey Kings,127,,,
Wed Nov 25 2015,Foshan Long-Lions,107,,Shandong Golden Stars,144,,,
Wed Nov 25 2015,Jilin Northeast Tigers,85,,Shanxi Brave Dragons,87,,,
Wed Nov 25 2015,Bayi Rockets,89,,Shenzhen Leopards,104,,,
Wed Nov 25 2015,Fujian Sturgeons,101,,Sichuan Blue Whales,128,,,
Wed Nov 25 2015,Shanghai Sharks,99,,Tianjin Gold Lions,93,,,
Wed Nov 25 2015,Liaoning Flying Leopards,104,,Xinjiang Flying Tigers,115,,,
Wed Nov 25 2015,Guangdong Southern Tigers,112,,Zhejiang Golden Bulls,97,,,
Wed Nov 25 2015,Beikong Fly Dragons,86,,Zhejiang Guangsha Lions,111,,,
Fri Nov 27 2015,Sichuan Blue Whales,101,,Bayi Rockets,83,,,
Fri Nov 27 2015,Tianjin Gold Lions,92,,Beijing Ducks,127,,,
Fri Nov 27 2015,Fujian Sturgeons,90,,Guangdong Southern Tigers,97,,,
Fri Nov 27 2015,Zhejiang Guangsha Lions,133,,Foshan Long-Lions,126,,,
Fri Nov 27 2015,Shanxi Brave Dragons,130,,Qingdao Eagles,121,,,
Fri Nov 27 2015,Liaoning Flying Leopards,106,,Shandong Golden Stars,94,,,
Fri Nov 27 2015,Jiangsu Dragons,87,,Shanghai Sharks,83,,,
Fri Nov 27 2015,Jiangsu Tongxi Monkey Kings,104,,Shenzhen Leopards,126,,,
Fri Nov 27 2015,Jilin Northeast Tigers,114,,Xinjiang Flying Tigers,127,,,
Fri Nov 27 2015,Beikong Fly Dragons,85,,Zhejiang Golden Bulls,96,,,
Sun Nov 29 2015,Guangdong Southern Tigers,107,,Beikong Fly Dragons,85,,,
Sun Nov 29 2015,Fujian Sturgeons,126,,Foshan Long-Lions,130,,OT,
Sun Nov 29 2015,Bayi Rockets,76,,Jiangsu Dragons,79,,,
Sun Nov 29 2015,Tianjin Gold Lions,105,,Liaoning Flying Leopards,129,,,
Sun Nov 29 2015,Jilin Northeast Tigers,101,,Qingdao Eagles,114,,,
Sun Nov 29 2015,Jiangsu Tongxi Monkey Kings,103,,Shanghai Sharks,110,,,
Sun Nov 29 2015,Beijing Ducks,109,,Shanxi Brave Dragons,104,,,
Sun Nov 29 2015,Zhejiang Guangsha Lions,120,,Shenzhen Leopards,96,,,
Sun Nov 29 2015,Shandong Golden Stars,81,,Xinjiang Flying Tigers,103,,,
Sun Nov 29 2015,Sichuan Blue Whales,114,,Zhejiang Golden Bulls,116,,OT,
Tue Dec 1 2015,Xinjiang Flying Tigers,119,,Fujian Sturgeons,128,,,
Wed Dec 2 2015,Jiangsu Tongxi Monkey Kings,92,,Bayi Rockets,102,,,
Wed Dec 2 2015,Qingdao Eagles,123,,Beikong Fly Dragons,120,,OT,
Wed Dec 2 2015,Liaoning Flying Leopards,93,,Beijing Ducks,87,,,
Wed Dec 2 2015,Foshan Long-Lions,109,,Jilin Northeast Tigers,104,,,
Wed Dec 2 2015,Shenzhen Leopards,95,,Shandong Golden Stars,102,,,
Wed Dec 2 2015,Guangdong Southern Tigers,105,,Shanghai Sharks,86,,,
Wed Dec 2 2015,Zhejiang Golden Bulls,94,,Shanxi Brave Dragons,101,,,
Wed Dec 2 2015,Jiangsu Dragons,113,,Tianjin Gold Lions,97,,,
Wed Dec 2 2015,Sichuan Blue Whales,103,,Zhejiang Guangsha Lions,105,,,
Fri Dec 4 2015,Tianjin Gold Lions,95,,Beikong Fly Dragons,111,,,
Fri Dec 4 2015,Qingdao Eagles,99,,Fujian Sturgeons,124,,,
Fri Dec 4 2015,Guangdong Southern Tigers,122,,Jiangsu Tongxi Monkey Kings,98,,,
Fri Dec 4 2015,Jiangsu Dragons,106,,Jilin Northeast Tigers,92,,,
Fri Dec 4 2015,Foshan Long-Lions,103,,Liaoning Flying Leopards,99,,,
Fri Dec 4 2015,Zhejiang Golden Bulls,106,,Shandong Golden Stars,108,,,
Fri Dec 4 2015,Shanghai Sharks,114,,Shanxi Brave Dragons,122,,,
Fri Dec 4 2015,Shenzhen Leopards,112,,Sichuan Blue Whales,114,,,
Fri Dec 4 2015,Beijing Ducks,91,,Xinjiang Flying Tigers,97,,,
Fri Dec 4 2015,Bayi Rockets,83,,Zhejiang Guangsha Lions,98,,,
Sun Dec 6 2015,Shanghai Sharks,110,,Fujian Sturgeons,108,,,
Sun Dec 6 2015,Bayi Rockets,76,,Guangdong Southern Tigers,113,,,
Sun Dec 6 2015,Beikong Fly Dragons,109,,Foshan Long-Lions,104,,,
Sun Dec 6 2015,Zhejiang Golden Bulls,102,,Jiangsu Tongxi Monkey Kings,101,,,
Sun Dec 6 2015,Zhejiang Guangsha Lions,118,,Jilin Northeast Tigers,93,,,
Sun Dec 6 2015,Jiangsu Dragons,97,,Liaoning Flying Leopards,103,,,
Sun Dec 6 2015,Beijing Ducks,88,,Shandong Golden Stars,109,,,
Sun Dec 6 2015,Qingdao Eagles,104,,Shenzhen Leopards,116,,,
Sun Dec 6 2015,Tianjin Gold Lions,118,,Sichuan Blue Whales,131,,,
Sun Dec 6 2015,Shanxi Brave Dragons,119,,Xinjiang Flying Tigers,126,,,
Tue Dec 8 2015,Qingdao Eagles,116,,Foshan Long-Lions,111,,,
Wed Dec 9 2015,Shanxi Brave Dragons,104,,Beikong Fly Dragons,118,,,
Wed Dec 9 2015,Guangdong Southern Tigers,104,,Beijing Ducks,106,,OT,
Wed Dec 9 2015,Shandong Golden Stars,99,,Jiangsu Dragons,113,,,
Wed Dec 9 2015,Bayi Rockets,96,,Liaoning Flying Leopards,106,,,
Wed Dec 9 2015,Shanghai Sharks,100,,Shenzhen Leopards,106,,,
Wed Dec 9 2015,Jilin Northeast Tigers,89,,Tianjin Gold Lions,119,,,
Wed Dec 9 2015,Sichuan Blue Whales,118,,Xinjiang Flying Tigers,124,,,
Wed Dec 9 2015,Fujian Sturgeons,107,,Zhejiang Golden Bulls,124,,,
Wed Dec 9 2015,Jiangsu Tongxi Monkey Kings,99,,Zhejiang Guangsha Lions,115,,,
Fri Dec 11 2015,Fujian Sturgeons,73,,Bayi Rockets,77,,,
Fri Dec 11 2015,Beikong Fly Dragons,102,,Beijing Ducks,107,,,
Fri Dec 11 2015,Guangdong Southern Tigers,114,,Jiangsu Dragons,111,,,
Fri Dec 11 2015,Xinjiang Flying Tigers,104,,Jiangsu Tongxi Monkey Kings,113,,,
Fri Dec 11 2015,Shandong Golden Stars,100,,Jilin Northeast Tigers,108,,,
Fri Dec 11 2015,Liaoning Flying Leopards,110,,Qingdao Eagles,113,,,
Fri Dec 11 2015,Sichuan Blue Whales,99,,Shanghai Sharks,89,,,
Fri Dec 11 2015,Foshan Long-Lions,101,,Shanxi Brave Dragons,108,,,
Fri Dec 11 2015,Zhejiang Guangsha Lions,133,,Tianjin Gold Lions,111,,,
Fri Dec 11 2015,Shenzhen Leopards,106,,Zhejiang Golden Bulls,123,,,
Sun Dec 13 2015,Zhejiang Guangsha Lions,126,,Beikong Fly Dragons,114,,,
Sun Dec 13 2015,Foshan Long-Lions,106,,Beijing Ducks,117,,,
Sun Dec 13 2015,Sichuan Blue Whales,132,,Fujian Sturgeons,108,,,
Sun Dec 13 2015,Tianjin Gold Lions,108,,Guangdong Southern Tigers,131,,,
Sun Dec 13 2015,Xinjiang Flying Tigers,99,,Jiangsu Dragons,93,,,
Sun Dec 13 2015,Bayi Rockets,100,,Jilin Northeast Tigers,102,,,
Sun Dec 13 2015,Shandong Golden Stars,111,,Liaoning Flying Leopards,98,,,
Sun Dec 13 2015,Jiangsu Tongxi Monkey Kings,124,,Qingdao Eagles,138,,,
Sun Dec 13 2015,Shenzhen Leopards,117,,Shanxi Brave Dragons,102,,,
Sun Dec 13 2015,Shanghai Sharks,111,,Zhejiang Golden Bulls,101,,,
Tue Dec 15 2015,Shanxi Brave Dragons,100,,Fujian Sturgeons,118,,,
Wed Dec 16 2015,Qingdao Eagles,102,,Bayi Rockets,101,,,
Wed Dec 16 2015,Zhejiang Golden Bulls,111,,Foshan Long-Lions,107,,,
Wed Dec 16 2015,Jilin Northeast Tigers,106,,Liaoning Flying Leopards,111,,,
Wed Dec 16 2015,Jiangsu Tongxi Monkey Kings,96,,Shandong Golden Stars,115,,,
Wed Dec 16 2015,Beikong Fly Dragons,85,,Shanghai Sharks,106,,,
Wed Dec 16 2015,Tianjin Gold Lions,98,,Shenzhen Leopards,111,,,
Wed Dec 16 2015,Beijing Ducks,119,,Sichuan Blue Whales,106,,,
Wed Dec 16 2015,Guangdong Southern Tigers,100,,Xinjiang Flying Tigers,108,,,
Wed Dec 16 2015,Jiangsu Dragons,84,,Zhejiang Guangsha Lions,107,,,
Fri Dec 18 2015,Beijing Ducks,81,,Bayi Rockets,74,,,
Fri Dec 18 2015,Tianjin Gold Lions,122,,Foshan Long-Lions,116,,,
Fri Dec 18 2015,Jiangsu Dragons,109,,Jiangsu Tongxi Monkey Kings,115,,,
Fri Dec 18 2015,Xinjiang Flying Tigers,86,,Liaoning Flying Leopards,104,,,
Fri Dec 18 2015,Shanxi Brave Dragons,87,,Shandong Golden Stars,115,,,
Fri Dec 18 2015,Jilin Northeast Tigers,86,,Shanghai Sharks,105,,,
Fri Dec 18 2015,Guangdong Southern Tigers,87,,Shenzhen Leopards,93,,,
Fri Dec 18 2015,Beikong Fly Dragons,107,,Sichuan Blue Whales,116,,,
Fri Dec 18 2015,Qingdao Eagles,116,,Zhejiang Golden Bulls,118,,,
Fri Dec 18 2015,Fujian Sturgeons,112,,Zhejiang Guangsha Lions,128,,,
Sun Dec 20 2015,Liaoning Flying Leopards,113,,Beikong Fly Dragons,96,,,
Sun Dec 20 2015,Shenzhen Leopards,126,,Foshan Long-Lions,118,,,
Sun Dec 20 2015,Qingdao Eagles,114,,Jiangsu Dragons,123,,,
Sun Dec 20 2015,Fujian Sturgeons,98,,Jiangsu Tongxi Monkey Kings,104,,,
Sun Dec 20 2015,Xinjiang Flying Tigers,122,,Jilin Northeast Tigers,96,,,
Sun Dec 20 2015,Shanghai Sharks,96,,Shandong Golden Stars,112,,,
Sun Dec 20 2015,Guangdong Southern Tigers,110,,Shanxi Brave Dragons,84,,,
Sun Dec 20 2015,Bayi Rockets,93,,Sichuan Blue Whales,110,,,
Sun Dec 20 2015,Beijing Ducks,97,,Tianjin Gold Lions,82,,,
Sun Dec 20 2015,Zhejiang Golden Bulls,113,,Zhejiang Guangsha Lions,116,,,
Tue Dec 22 2015,Shandong Golden Stars,108,,Shenzhen Leopards,94,,,
Wed Dec 23 2015,Shanxi Brave Dragons,89,,Bayi Rockets,87,,,
Wed Dec 23 2015,Jiangsu Tongxi Monkey Kings,77,,Beijing Ducks,105,,,
Wed Dec 23 2015,Foshan Long-Lions,100,,Fujian Sturgeons,111,,,
Wed Dec 23 2015,Sichuan Blue Whales,123,,Guangdong Southern Tigers,121,,OT,
Wed Dec 23 2015,Tianjin Gold Lions,116,,Jiangsu Dragons,114,,,
Wed Dec 23 2015,Zhejiang Golden Bulls,110,,Jilin Northeast Tigers,100,,,
Wed Dec 23 2015,Zhejiang Guangsha Lions,99,,Liaoning Flying Leopards,92,,,
Wed Dec 23 2015,Shanghai Sharks,101,,Qingdao Eagles,109,,,
Wed Dec 23 2015,Beikong Fly Dragons,94,,Xinjiang Flying Tigers,109,,,
Fri Dec 25 2015,Jiangsu Dragons,99,,Bayi Rockets,80,,,
Fri Dec 25 2015,Zhejiang Guangsha Lions,104,,Beijing Ducks,134,,,
Fri Dec 25 2015,Liaoning Flying Leopards,103,,Guangdong Southern Tigers,86,,,
Fri Dec 25 2015,Shandong Golden Stars,124,,Foshan Long-Lions,114,,,
Fri Dec 25 2015,Jiangsu Tongxi Monkey Kings,106,,Jilin Northeast Tigers,109,,,
Fri Dec 25 2015,Beikong Fly Dragons,113,,Qingdao Eagles,104,,,
Fri Dec 25 2015,Xinjiang Flying Tigers,113,,Shanghai Sharks,81,,,
Fri Dec 25 2015,Sichuan Blue Whales,109,,Shenzhen Leopards,100,,,
Fri Dec 25 2015,Fujian Sturgeons,101,,Tianjin Gold Lions,97,,,
Fri Dec 25 2015,Shanxi Brave Dragons,116,,Zhejiang Golden Bulls,119,,,
Sun Dec 27 2015,Jilin Northeast Tigers,106,,Beijing Ducks,128,,,
Sun Dec 27 2015,Bayi Rockets,87,,Fujian Sturgeons,111,,,
Sun Dec 27 2015,Liaoning Flying Leopards,117,,Foshan Long-Lions,102,,,
Sun Dec 27 2015,Beikong Fly Dragons,108,,Jiangsu Dragons,91,,,
Sun Dec 27 2015,Shenzhen Leopards,91,,Jiangsu Tongxi Monkey Kings,113,,,
Sun Dec 27 2015,Guangdong Southern Tigers,107,,Qingdao Eagles,118,,,
Sun Dec 27 2015,Shanxi Brave Dragons,85,,Shanghai Sharks,107,,,
Sun Dec 27 2015,Zhejiang Guangsha Lions,98,,Sichuan Blue Whales,135,,,
Sun Dec 27 2015,Shandong Golden Stars,113,,Tianjin Gold Lions,112,,,
Sun Dec 27 2015,Zhejiang Golden Bulls,89,,Xinjiang Flying Tigers,112,,,
Tue Dec 29 2015,Beijing Ducks,110,,Foshan Long-Lions,88,,,
Wed Dec 30 2015,Zhejiang Golden Bulls,105,,Jiangsu Dragons,108,,,
Wed Dec 30 2015,Bayi Rockets,86,,Jiangsu Tongxi Monkey Kings,90,,,
Wed Dec 30 2015,Qingdao Eagles,130,,Jilin Northeast Tigers,117,,,
Wed Dec 30 2015,Beikong Fly Dragons,116,,Shandong Golden Stars,120,,,
Wed Dec 30 2015,Sichuan Blue Whales,108,,Shanxi Brave Dragons,101,,,
Wed Dec 30 2015,Liaoning Flying Leopards,96,,Shenzhen Leopards,82,,,
Wed Dec 30 2015,Guangdong Southern Tigers,126,,Tianjin Gold Lions,104,,,
Wed Dec 30 2015,Fujian Sturgeons,88,,Xinjiang Flying Tigers,122,,,
Wed Dec 30 2015,Shanghai Sharks,115,,Zhejiang Guangsha Lions,119,,,
Fri Jan 1 2016,Beikong Fly Dragons,83,,Bayi Rockets,94,,,
Fri Jan 1 2016,Fujian Sturgeons,107,,Jilin Northeast Tigers,114,,,
Fri Jan 1 2016,Zhejiang Golden Bulls,103,,Liaoning Flying Leopards,124,,,
Fri Jan 1 2016,Shandong Golden Stars,120,,Qingdao Eagles,119,,,
Fri Jan 1 2016,Tianjin Gold Lions,93,,Shanghai Sharks,106,,,
Fri Jan 1 2016,Jiangsu Tongxi Monkey Kings,102,,Shanxi Brave Dragons,116,,,
Fri Jan 1 2016,Beijing Ducks,93,,Shenzhen Leopards,108,,,
Fri Jan 1 2016,Jiangsu Dragons,101,,Sichuan Blue Whales,109,,,
Fri Jan 1 2016,Foshan Long-Lions,123,,Xinjiang Flying Tigers,132,,,
Fri Jan 1 2016,Guangdong Southern Tigers,122,,Zhejiang Guangsha Lions,102,,,
Sun Jan 3 2016,Shenzhen Leopards,89,,Bayi Rockets,81,,,
Sun Jan 3 2016,Jiangsu Tongxi Monkey Kings,109,,Beikong Fly Dragons,120,,,
Sun Jan 3 2016,Beijing Ducks,87,,Guangdong Southern Tigers,117,,,
Sun Jan 3 2016,Shanxi Brave Dragons,121,,Jiangsu Dragons,100,,,
Sun Jan 3 2016,Shanghai Sharks,77,,Liaoning Flying Leopards,94,,,
Sun Jan 3 2016,Fujian Sturgeons,138,,Qingdao Eagles,135,,OT,
Sun Jan 3 2016,Xinjiang Flying Tigers,106,,Sichuan Blue Whales,112,,,
Sun Jan 3 2016,Foshan Long-Lions,128,,Tianjin Gold Lions,134,,,
Sun Jan 3 2016,Shandong Golden Stars,118,,Zhejiang Golden Bulls,130,,,
Sun Jan 3 2016,Jilin Northeast Tigers,104,,Zhejiang Guangsha Lions,123,,,
Tue Jan 5 2016,Jiangsu Tongxi Monkey Kings,120,,Foshan Long-Lions,112,,,
Wed Jan 6 2016,Jilin Northeast Tigers,91,,Bayi Rockets,98,,,
Wed Jan 6 2016,Sichuan Blue Whales,113,,Beikong Fly Dragons,100,,,
Wed Jan 6 2016,Qingdao Eagles,108,,Beijing Ducks,127,,,
Wed Jan 6 2016,Liaoning Flying Leopards,119,,Fujian Sturgeons,102,,,
Wed Jan 6 2016,Jiangsu Dragons,84,,Guangdong Southern Tigers,109,,,
Wed Jan 6 2016,Xinjiang Flying Tigers,100,,Shandong Golden Stars,110,,,
Wed Jan 6 2016,Shenzhen Leopards,105,,Shanghai Sharks,120,,,
Wed Jan 6 2016,Tianjin Gold Lions,107,,Shanxi Brave Dragons,136,,,
Wed Jan 6 2016,Zhejiang Guangsha Lions,116,,Zhejiang Golden Bulls,125,,,
Fri Jan 8 2016,Beikong Fly Dragons,111,,Guangdong Southern Tigers,129,,,
Fri Jan 8 2016,Jiangsu Dragons,116,,Foshan Long-Lions,109,,,
Fri Jan 8 2016,Shandong Golden Stars,98,,Jiangsu Tongxi Monkey Kings,82,,,
Fri Jan 8 2016,Beijing Ducks,96,,Liaoning Flying Leopards,108,,,
Fri Jan 8 2016,Xinjiang Flying Tigers,109,,Qingdao Eagles,100,,,
Fri Jan 8 2016,Fujian Sturgeons,85,,Shanghai Sharks,99,,,
Fri Jan 8 2016,Bayi Rockets,67,,Shanxi Brave Dragons,95,,,
Fri Jan 8 2016,Sichuan Blue Whales,113,,Tianjin Gold Lions,104,,,
Fri Jan 8 2016,Jilin Northeast Tigers,93,,Zhejiang Golden Bulls,114,,,
Fri Jan 8 2016,Shenzhen Leopards,90,,Zhejiang Guangsha Lions,104,,,
Sun Jan 10 2016,Zhejiang Golden Bulls,76,,Beijing Ducks,96,,,
Sun Jan 10 2016,Sichuan Blue Whales,117,,Foshan Long-Lions,104,,,
Sun Jan 10 2016,Shanghai Sharks,97,,Jiangsu Dragons,108,,,
Sun Jan 10 2016,Zhejiang Guangsha Lions,120,,Jiangsu Tongxi Monkey Kings,100,,,
Sun Jan 10 2016,Shanxi Brave Dragons,133,,Jilin Northeast Tigers,123,,,
Sun Jan 10 2016,Guangdong Southern Tigers,100,,Liaoning Flying Leopards,102,,,
Sun Jan 10 2016,Fujian Sturgeons,79,,Shandong Golden Stars,100,,,
Sun Jan 10 2016,Beikong Fly Dragons,96,,Shenzhen Leopards,112,,,
Sun Jan 10 2016,Qingdao Eagles,105,,Tianjin Gold Lions,95,,,
Sun Jan 10 2016,Bayi Rockets,97,,Xinjiang Flying Tigers,118,,,
Wed Jan 13 2016,Foshan Long-Lions,97,,Beikong Fly Dragons,129,,,
Wed Jan 13 2016,Bayi Rockets,77,,Beijing Ducks,91,,,
Wed Jan 13 2016,Jiangsu Tongxi Monkey Kings,92,,Jiangsu Dragons,107,,,
Wed Jan 13 2016,Guangdong Southern Tigers,118,,Jilin Northeast Tigers,114,,,
Wed Jan 13 2016,Zhejiang Golden Bulls,92,,Qingdao Eagles,104,,,
Wed Jan 13 2016,Zhejiang Guangsha Lions,105,,Shandong Golden Stars,112,,,
Wed Jan 13 2016,Fujian Sturgeons,104,,Shanxi Brave Dragons,114,,,
Wed Jan 13 2016,Liaoning Flying Leopards,111,,Sichuan Blue Whales,94,,,
Wed Jan 13 2016,Shenzhen Leopards,118,,Tianjin Gold Lions,128,,,
Wed Jan 13 2016,Shanghai Sharks,103,,Xinjiang Flying Tigers,112,,,
Tue Jan 19 2016,Shanxi Brave Dragons,101,,Shenzhen Leopards,103,,,
Wed Jan 20 2016,Tianjin Gold Lions,104,,Bayi Rockets,98,,,
Wed Jan 20 2016,Beijing Ducks,92,,Beikong Fly Dragons,94,,,
Wed Jan 20 2016,Jiangsu Dragons,120,,Fujian Sturgeons,114,,,
Wed Jan 20 2016,Xinjiang Flying Tigers,84,,Guangdong Southern Tigers,101,,,
Wed Jan 20 2016,Jiangsu Tongxi Monkey Kings,102,,Liaoning Flying Leopards,130,,,
Wed Jan 20 2016,Sichuan Blue Whales,109,,Qingdao Eagles,114,,,
Wed Jan 20 2016,Jilin Northeast Tigers,115,,Shandong Golden Stars,136,,,
Wed Jan 20 2016,Zhejiang Guangsha Lions,98,,Shanghai Sharks,99,,,
Wed Jan 20 2016,Foshan Long-Lions,134,,Zhejiang Golden Bulls,145,,,
Fri Jan 22 2016,Jiangsu Dragons,120,,Beikong Fly Dragons,116,,,
Fri Jan 22 2016,Shanghai Sharks,88,,Beijing Ducks,107,,,
Fri Jan 22 2016,Shenzhen Leopards,72,,Fujian Sturgeons,111,,,
Fri Jan 22 2016,Shanxi Brave Dragons,113,,Guangdong Southern Tigers,119,,,
