Date,Team,PTS,,Opp,PTS,,OT,Notes
Sat Dec 3 2011,STB Le Havre,72,,SLUC Nancy,74,,,
Sat Dec 3 2011,Élan Chalon,88,,JSF Nanterre,81,,,
Sat Dec 3 2011,JDA Dijon,57,,Paris-Levallois Basket,68,,,
Sat Dec 3 2011,Poitiers Basket 86,80,,Chorale Roanne Basket,85,,,
Fri Dec 9 2011,Paris-Levallois Basket,94,,Cholet Basket,87,,,
Fri Dec 9 2011,Orléans Loiret Basket,73,,ASVEL Basket,71,,,
Sat Dec 10 2011,SLUC Nancy,65,,Élan Chalon,72,,,
Sat Dec 10 2011,BCM Gravelines-Dunkerque,55,,JDA Dijon,58,,,
Sat Dec 10 2011,Élan Béarnais Pau-Lacq-Orthez,62,,STB Le Havre,102,,,
Sat Dec 10 2011,Chorale Roanne Basket,67,,Le Mans Sarthe Basket,70,,,
Sat Dec 10 2011,JSF Nanterre,88,,Poitiers Basket 86,72,,,
Sat Dec 10 2011,HTV Basket,76,,SIG Strasbourg,108,,,
Fri Dec 16 2011,STB Le Havre,75,,JDA Dijon,84,,,
Fri Dec 16 2011,Orléans Loiret Basket,58,,BCM Gravelines-Dunkerque,82,,,
Fri Dec 16 2011,SIG Strasbourg,77,,Paris-Levallois Basket,80,,,
Fri Dec 16 2011,Cholet Basket,71,,Chorale Roanne Basket,78,,,
Sat Dec 17 2011,Le Mans Sarthe Basket,101,,HTV Basket,79,,,
Sat Dec 17 2011,ASVEL Basket,81,,JSF Nanterre,97,,,
Sat Dec 17 2011,SLUC Nancy,73,,Élan Béarnais Pau-Lacq-Orthez,66,,,
Sat Dec 17 2011,Élan Chalon,81,,Poitiers Basket 86,55,,,
Fri Dec 23 2011,Élan Béarnais Pau-Lacq-Orthez,66,,Élan Chalon,85,,,
Fri Dec 23 2011,JDA Dijon,88,,Cholet Basket,71,,,
Fri Dec 23 2011,BCM Gravelines-Dunkerque,67,,STB Le Havre,58,,,
Fri Dec 23 2011,HTV Basket,73,,Orléans Loiret Basket,95,,,
Fri Dec 23 2011,JSF Nanterre,79,,Paris-Levallois Basket,86,,,
Fri Dec 23 2011,Le Mans Sarthe Basket,89,,SIG Strasbourg,73,,,
Fri Dec 23 2011,Poitiers Basket 86,67,,ASVEL Basket,82,,,
Tue Dec 27 2011,Orléans Loiret Basket,64,,JDA Dijon,63,,,
Tue Dec 27 2011,SIG Strasbourg,54,,BCM Gravelines-Dunkerque,74,,,
Tue Dec 27 2011,SLUC Nancy,97,,HTV Basket,84,,,
Tue Dec 27 2011,Paris-Levallois Basket,76,,Le Mans Sarthe Basket,99,,,
Tue Dec 27 2011,STB Le Havre,86,,JSF Nanterre,69,,,
Tue Dec 27 2011,ASVEL Basket,91,,Élan Béarnais Pau-Lacq-Orthez,92,,,
Tue Dec 27 2011,Cholet Basket,76,,Poitiers Basket 86,69,,,
Tue Dec 27 2011,Élan Chalon,76,,Chorale Roanne Basket,69,,,
Sat Jan 7 2012,Chorale Roanne Basket,83,,SLUC Nancy,94,,,
Fri Jan 13 2012,BCM Gravelines-Dunkerque,81,,SLUC Nancy,79,,,
Sat Jan 14 2012,HTV Basket,76,,Élan Chalon,104,,,
Sat Jan 14 2012,Le Mans Sarthe Basket,84,,Cholet Basket,94,,,
Sat Jan 14 2012,STB Le Havre,72,,Orléans Loiret Basket,73,,,
Sat Jan 14 2012,Poitiers Basket 86,72,,Paris-Levallois Basket,82,,,
Sat Jan 14 2012,Élan Béarnais Pau-Lacq-Orthez,74,,Chorale Roanne Basket,77,,,
Sat Jan 14 2012,JSF Nanterre,78,,SIG Strasbourg,98,,,
Sat Jan 14 2012,JDA Dijon,63,,ASVEL Basket,76,,,
Fri Jan 20 2012,SLUC Nancy,68,,Orléans Loiret Basket,83,,,
Sat Jan 21 2012,SIG Strasbourg,55,,JDA Dijon,65,,,
Sat Jan 21 2012,Paris-Levallois Basket,75,,BCM Gravelines-Dunkerque,81,,,
Sat Jan 21 2012,Cholet Basket,105,,HTV Basket,57,,,
Sat Jan 21 2012,Élan Chalon,80,,STB Le Havre,81,,,
Sat Jan 21 2012,ASVEL Basket,72,,Le Mans Sarthe Basket,84,,,
Sat Jan 21 2012,Chorale Roanne Basket,71,,JSF Nanterre,78,,,
Sat Jan 21 2012,Poitiers Basket 86,85,,Élan Béarnais Pau-Lacq-Orthez,84,,,
Fri Jan 27 2012,Élan Béarnais Pau-Lacq-Orthez,82,,Paris-Levallois Basket,96,,,
Fri Jan 27 2012,BCM Gravelines-Dunkerque,71,,Chorale Roanne Basket,66,,,
Fri Jan 27 2012,STB Le Havre,61,,ASVEL Basket,68,,,
Sat Jan 28 2012,Orléans Loiret Basket,86,,Cholet Basket,76,,,
Sat Jan 28 2012,Le Mans Sarthe Basket,77,,SLUC Nancy,95,,,
Sat Jan 28 2012,JDA Dijon,65,,JSF Nanterre,89,,,
Sat Jan 28 2012,HTV Basket,65,,Poitiers Basket 86,91,,,
Sat Jan 28 2012,Élan Chalon,74,,SIG Strasbourg,67,,,
Fri Feb 3 2012,Chorale Roanne Basket,52,,JDA Dijon,61,,,
Fri Feb 3 2012,Le Mans Sarthe Basket,74,,Orléans Loiret Basket,86,,,
Sat Feb 4 2012,Poitiers Basket 86,65,,Élan Chalon,83,,,
Sat Feb 4 2012,JSF Nanterre,61,,BCM Gravelines-Dunkerque,69,,,
Sat Feb 4 2012,Paris-Levallois Basket,91,,HTV Basket,80,,,
Sat Feb 4 2012,Cholet Basket,74,,STB Le Havre,70,,,
Sat Feb 4 2012,ASVEL Basket,82,,SLUC Nancy,70,,,
Sat Feb 4 2012,Élan Béarnais Pau-Lacq-Orthez,69,,SIG Strasbourg,94,,,
Fri Feb 10 2012,SLUC Nancy,93,,Paris-Levallois Basket,99,,9OT,
Fri Feb 10 2012,JDA Dijon,57,,Élan Béarnais Pau-Lacq-Orthez,59,,,
Fri Feb 10 2012,SIG Strasbourg,86,,ASVEL Basket,88,,,
Sat Feb 11 2012,Orléans Loiret Basket,62,,Élan Chalon,94,,,
Sat Feb 11 2012,Chorale Roanne Basket,73,,Cholet Basket,61,,,
Sat Feb 11 2012,BCM Gravelines-Dunkerque,83,,Le Mans Sarthe Basket,85,,9OT,
Sat Feb 11 2012,HTV Basket,60,,JSF Nanterre,102,,,
Sat Feb 11 2012,STB Le Havre,64,,Poitiers Basket 86,82,,,
Wed Feb 22 2012,Poitiers Basket 86,48,,SIG Strasbourg,67,,,
Fri Feb 24 2012,Élan Chalon,80,,Le Mans Sarthe Basket,77,,,
Sat Feb 25 2012,HTV Basket,66,,JDA Dijon,86,,,
Sat Feb 25 2012,Cholet Basket,52,,BCM Gravelines-Dunkerque,56,,,
Sat Feb 25 2012,JSF Nanterre,82,,STB Le Havre,74,,,
Sat Feb 25 2012,Élan Béarnais Pau-Lacq-Orthez,72,,SLUC Nancy,97,,,
Sat Feb 25 2012,ASVEL Basket,60,,Orléans Loiret Basket,71,,,
Sat Feb 25 2012,Paris-Levallois Basket,80,,Chorale Roanne Basket,83,,,
Fri Mar 2 2012,JDA Dijon,77,,Élan Chalon,84,,,
Fri Mar 2 2012,Cholet Basket,71,,ASVEL Basket,67,,,
Sat Mar 3 2012,BCM Gravelines-Dunkerque,85,,HTV Basket,60,,,
Sat Mar 3 2012,SLUC Nancy,61,,STB Le Havre,91,,,
Sat Mar 3 2012,Le Mans Sarthe Basket,78,,Paris-Levallois Basket,85,,,
Sat Mar 3 2012,Orléans Loiret Basket,78,,Élan Béarnais Pau-Lacq-Orthez,83,,,
Sat Mar 3 2012,Chorale Roanne Basket,67,,Poitiers Basket 86,71,,,
Wed Mar 7 2012,SIG Strasbourg,83,,JSF Nanterre,69,,,
Fri Mar 9 2012,Poitiers Basket 86,59,,JDA Dijon,79,,,
Fri Mar 9 2012,Élan Chalon,74,,Élan Béarnais Pau-Lacq-Orthez,64,,,
Sat Mar 10 2012,HTV Basket,72,,Cholet Basket,94,,,
Sat Mar 10 2012,ASVEL Basket,53,,BCM Gravelines-Dunkerque,73,,,
Sat Mar 10 2012,STB Le Havre,67,,Le Mans Sarthe Basket,88,,,
Sat Mar 10 2012,JSF Nanterre,59,,SLUC Nancy,81,,,
Sat Mar 10 2012,Paris-Levallois Basket,61,,Orléans Loiret Basket,85,,,
Sat Mar 10 2012,SIG Strasbourg,71,,Chorale Roanne Basket,74,,,
Fri Mar 16 2012,Le Mans Sarthe Basket,84,,ASVEL Basket,73,,,
Sat Mar 17 2012,JDA Dijon,55,,BCM Gravelines-Dunkerque,79,,,
Sat Mar 17 2012,Orléans Loiret Basket,79,,STB Le Havre,72,,,
Sat Mar 17 2012,Cholet Basket,77,,JSF Nanterre,68,,,
Sat Mar 17 2012,Élan Béarnais Pau-Lacq-Orthez,76,,Poitiers Basket 86,85,,,
Sat Mar 17 2012,SLUC Nancy,73,,SIG Strasbourg,82,,,
Fri Mar 23 2012,BCM Gravelines-Dunkerque,69,,Orléans Loiret Basket,54,,,
Fri Mar 23 2012,JSF Nanterre,87,,ASVEL Basket,81,,,
Sat Mar 24 2012,Chorale Roanne Basket,83,,Élan Chalon,78,,,
Sat Mar 24 2012,Poitiers Basket 86,85,,Cholet Basket,77,,9OT,
Sat Mar 24 2012,Paris-Levallois Basket,72,,JDA Dijon,74,,,
Sat Mar 24 2012,SIG Strasbourg,69,,Le Mans Sarthe Basket,83,,,
Sat Mar 24 2012,HTV Basket,76,,SLUC Nancy,89,,,
Sat Mar 24 2012,STB Le Havre,89,,Élan Béarnais Pau-Lacq-Orthez,79,,,
Tue Mar 27 2012,Chorale Roanne Basket,85,,HTV Basket,60,,,
Tue Mar 27 2012,Élan Chalon,83,,Paris-Levallois Basket,77,,,
Fri Mar 30 2012,ASVEL Basket,73,,Paris-Levallois Basket,86,,,
Fri Mar 30 2012,Orléans Loiret Basket,69,,Chorale Roanne Basket,66,,,
Sat Mar 31 2012,SLUC Nancy,78,,Cholet Basket,72,,,
Sat Mar 31 2012,Élan Chalon,98,,HTV Basket,69,,,
Sat Mar 31 2012,JDA Dijon,66,,STB Le Havre,68,,,
Sat Mar 31 2012,Élan Béarnais Pau-Lacq-Orthez,77,,JSF Nanterre,90,,,
Sat Mar 31 2012,Le Mans Sarthe Basket,83,,Poitiers Basket 86,75,,,
Sat Mar 31 2012,BCM Gravelines-Dunkerque,66,,SIG Strasbourg,65,,,
Tue Apr 3 2012,JDA Dijon,55,,Orléans Loiret Basket,82,,,
Fri Apr 6 2012,JSF Nanterre,109,,Élan Chalon,99,,9OT,
Fri Apr 6 2012,SLUC Nancy,61,,BCM Gravelines-Dunkerque,83,,,
Fri Apr 6 2012,HTV Basket,68,,ASVEL Basket,92,,,
Sat Apr 7 2012,SIG Strasbourg,86,,STB Le Havre,77,,,
Sat Apr 7 2012,Cholet Basket,87,,Le Mans Sarthe Basket,76,,,
Sat Apr 7 2012,Chorale Roanne Basket,97,,Élan Béarnais Pau-Lacq-Orthez,87,,9OT,
Sat Apr 7 2012,Paris-Levallois Basket,87,,Poitiers Basket 86,73,,,
Fri Apr 13 2012,Élan Chalon,84,,SLUC Nancy,79,,,
Sat Apr 14 2012,Élan Béarnais Pau-Lacq-Orthez,85,,Cholet Basket,93,,,
Sat Apr 14 2012,ASVEL Basket,71,,JDA Dijon,84,,,
Sat Apr 14 2012,STB Le Havre,57,,BCM Gravelines-Dunkerque,80,,,
Sat Apr 14 2012,Orléans Loiret Basket,105,,HTV Basket,80,,,
Sat Apr 14 2012,Poitiers Basket 86,75,,JSF Nanterre,86,,,
Sat Apr 14 2012,Le Mans Sarthe Basket,69,,Chorale Roanne Basket,73,,,
Sat Apr 14 2012,Paris-Levallois Basket,76,,SIG Strasbourg,88,,,
Fri Apr 20 2012,Cholet Basket,85,,Paris-Levallois Basket,70,,,
Sat Apr 21 2012,STB Le Havre,78,,Élan Chalon,89,,,
Sat Apr 21 2012,HTV Basket,66,,Le Mans Sarthe Basket,112,,,
Sat Apr 21 2012,JSF Nanterre,64,,Orléans Loiret Basket,61,,,
Sat Apr 21 2012,BCM Gravelines-Dunkerque,88,,Élan Béarnais Pau-Lacq-Orthez,71,,,
Sat Apr 21 2012,ASVEL Basket,62,,Poitiers Basket 86,73,,,
Sat Apr 21 2012,SLUC Nancy,75,,Chorale Roanne Basket,83,,9OT,
Sat Apr 21 2012,JDA Dijon,83,,SIG Strasbourg,79,,,
Fri Apr 27 2012,Le Mans Sarthe Basket,63,,JDA Dijon,72,,,
Fri Apr 27 2012,Poitiers Basket 86,64,,BCM Gravelines-Dunkerque,88,,,
Fri Apr 27 2012,SIG Strasbourg,88,,HTV Basket,69,,,
Fri Apr 27 2012,Élan Béarnais Pau-Lacq-Orthez,53,,ASVEL Basket,72,,,
Sat Apr 28 2012,Chorale Roanne Basket,62,,STB Le Havre,96,,,
Sat Apr 28 2012,Orléans Loiret Basket,83,,SLUC Nancy,73,,,
Sat Apr 28 2012,Paris-Levallois Basket,77,,JSF Nanterre,83,,,
Fri May 4 2012,Cholet Basket,74,,JDA Dijon,67,,,
Sat May 5 2012,ASVEL Basket,61,,Élan Chalon,76,,,
Sat May 5 2012,Élan Béarnais Pau-Lacq-Orthez,77,,Le Mans Sarthe Basket,89,,,
Sat May 5 2012,BCM Gravelines-Dunkerque,86,,Paris-Levallois Basket,75,,,
Sat May 5 2012,SLUC Nancy,68,,Poitiers Basket 86,60,,,
Sat May 5 2012,JSF Nanterre,76,,Chorale Roanne Basket,83,,,
Sat May 5 2012,Orléans Loiret Basket,88,,SIG Strasbourg,71,,,
Tue May 8 2012,STB Le Havre,84,,HTV Basket,97,,,
Sat May 12 2012,Élan Chalon,97,,Cholet Basket,101,,,
Wed May 16 2012,SIG Strasbourg,76,,Cholet Basket,62,,,
Wed May 16 2012,Élan Chalon,78,,BCM Gravelines-Dunkerque,81,,,
Wed May 16 2012,Paris-Levallois Basket,94,,STB Le Havre,89,,,
Wed May 16 2012,JDA Dijon,68,,SLUC Nancy,79,,,
Wed May 16 2012,Le Mans Sarthe Basket,79,,JSF Nanterre,72,,,
Wed May 16 2012,Poitiers Basket 86,67,,Orléans Loiret Basket,83,,,
Wed May 16 2012,HTV Basket,80,,Élan Béarnais Pau-Lacq-Orthez,87,,,
Wed May 16 2012,Chorale Roanne Basket,68,,ASVEL Basket,69,,,
