Date,Team,PTS,,Opp,PTS,,OT,Notes
Sat Oct 19 2019,Limoges CSP,84,,Le Mans Sarthe Basket,102,,,
Sat Oct 19 2019,JDA Dijon,85,,Orléans Loiret Basket,65,,,
Sat Oct 19 2019,JL Bourg,78,,Metropolitans 92,88,,,
Sat Oct 19 2019,Cholet Basket,80,,SIG Strasbourg,75,,,
Sun Oct 20 2019,Élan Béarnais Pau-Lacq-Orthez,68,,LDLC ASVEL,76,,,
Sat Oct 26 2019,Le Mans Sarthe Basket,55,,JL Bourg,86,,,
Sat Oct 26 2019,Boulazac Basket Dordogne,85,,Élan Chalon,71,,,
Sat Oct 26 2019,ESSM Le Portel,72,,Cholet Basket,80,,,
Sat Oct 26 2019,BCM Gravelines-Dunkerque,76,,JDA Dijon,95,,,
Sat Oct 26 2019,Champagne Basket,79,,Limoges CSP,92,,,
Sat Oct 26 2019,SIG Strasbourg,70,,AS Monaco Basket,86,,,
Sat Oct 26 2019,Orléans Loiret Basket,68,,Nanterre 92,63,,,
Sun Oct 27 2019,Metropolitans 92,114,,Élan Béarnais Pau-Lacq-Orthez,110,,,
Sun Oct 27 2019,LDLC ASVEL,73,,Chorale Roanne Basket,69,,,
Tue Oct 29 2019,Metropolitans 92,101,,Boulazac Basket Dordogne,97,,,
Tue Oct 29 2019,ESSM Le Portel,58,,BCM Gravelines-Dunkerque,64,,,
Fri Nov 1 2019,JL Bourg,90,,ESSM Le Portel,74,,,
Sat Nov 2 2019,Nanterre 92,62,,Boulazac Basket Dordogne,91,,,
Sat Nov 2 2019,JDA Dijon,88,,Champagne Basket,86,,,
Sat Nov 2 2019,Limoges CSP,80,,BCM Gravelines-Dunkerque,92,,,
Sat Nov 2 2019,AS Monaco Basket,66,,Le Mans Sarthe Basket,73,,,
Sat Nov 2 2019,Cholet Basket,83,,Orléans Loiret Basket,80,,,
Sat Nov 2 2019,Chorale Roanne Basket,83,,Metropolitans 92,86,,,
Sat Nov 2 2019,Élan Béarnais Pau-Lacq-Orthez,65,,SIG Strasbourg,69,,,
Sun Nov 3 2019,Élan Chalon,70,,LDLC ASVEL,95,,,
Fri Nov 8 2019,Boulazac Basket Dordogne,89,,Champagne Basket,100,,,
Fri Nov 8 2019,Metropolitans 92,79,,ESSM Le Portel,98,,,
Sat Nov 9 2019,JDA Dijon,90,,Élan Chalon,78,,,
Sat Nov 9 2019,JL Bourg,60,,Cholet Basket,88,,,
Sat Nov 9 2019,BCM Gravelines-Dunkerque,74,,Le Mans Sarthe Basket,70,,,
Sat Nov 9 2019,Orléans Loiret Basket,76,,AS Monaco Basket,108,,,
Sat Nov 9 2019,SIG Strasbourg,84,,Chorale Roanne Basket,83,,,
Sun Nov 10 2019,Élan Béarnais Pau-Lacq-Orthez,70,,Limoges CSP,77,,,
Fri Nov 15 2019,Champagne Basket,74,,BCM Gravelines-Dunkerque,71,,,
Fri Nov 15 2019,Le Mans Sarthe Basket,84,,Chorale Roanne Basket,100,,,
Sat Nov 16 2019,Limoges CSP,81,,Boulazac Basket Dordogne,84,,,
Sat Nov 16 2019,AS Monaco Basket,85,,JDA Dijon,71,,,
Sat Nov 16 2019,ESSM Le Portel,62,,Orléans Loiret Basket,110,,,
Sat Nov 16 2019,Cholet Basket,83,,Élan Béarnais Pau-Lacq-Orthez,82,,,
Sat Nov 16 2019,Élan Chalon,75,,SIG Strasbourg,95,,,
Sun Nov 17 2019,LDLC ASVEL,85,,JL Bourg,82,,,
Sun Nov 17 2019,Metropolitans 92,81,,Nanterre 92,66,,,
Wed Nov 20 2019,Orléans Loiret Basket,99,,Champagne Basket,91,,,
Fri Nov 22 2019,Boulazac Basket Dordogne,88,,ESSM Le Portel,97,,,
Fri Nov 22 2019,Élan Chalon,88,,Metropolitans 92,92,,,
Sat Nov 23 2019,JDA Dijon,85,,Cholet Basket,72,,,
Sat Nov 23 2019,SIG Strasbourg,90,,Le Mans Sarthe Basket,82,,,
Sat Nov 23 2019,Orléans Loiret Basket,87,,Limoges CSP,99,,,
Sat Nov 23 2019,BCM Gravelines-Dunkerque,80,,Élan Béarnais Pau-Lacq-Orthez,89,,,
Sun Nov 24 2019,Nanterre 92,69,,AS Monaco Basket,79,,,
Mon Nov 25 2019,SIG Strasbourg,86,,Boulazac Basket Dordogne,80,,,
Mon Nov 25 2019,Champagne Basket,76,,LDLC ASVEL,83,,,
Tue Nov 26 2019,Cholet Basket,79,,Élan Chalon,89,,,
Tue Nov 26 2019,Chorale Roanne Basket,77,,JDA Dijon,74,,,
Tue Nov 26 2019,JL Bourg,83,,Limoges CSP,80,,,
Wed Nov 27 2019,Élan Béarnais Pau-Lacq-Orthez,89,,Nanterre 92,101,,,
Thu Nov 28 2019,AS Monaco Basket,100,,Champagne Basket,89,,,
Fri Nov 29 2019,Le Mans Sarthe Basket,74,,JDA Dijon,100,,,
Sat Nov 30 2019,JL Bourg,79,,Élan Chalon,64,,,
Sat Nov 30 2019,SIG Strasbourg,86,,Orléans Loiret Basket,77,,,
Sat Nov 30 2019,Élan Béarnais Pau-Lacq-Orthez,100,,Chorale Roanne Basket,97,,,
Sun Dec 1 2019,Limoges CSP,71,,Nanterre 92,93,,,
Sun Dec 1 2019,ESSM Le Portel,69,,LDLC ASVEL,94,,,
Mon Dec 2 2019,Cholet Basket,79,,BCM Gravelines-Dunkerque,73,,,
Tue Dec 3 2019,Chorale Roanne Basket,71,,JL Bourg,83,,,
Tue Dec 3 2019,Metropolitans 92,83,,Le Mans Sarthe Basket,104,,,
Wed Dec 4 2019,LDLC ASVEL,91,,Nanterre 92,66,,,
Fri Dec 6 2019,Le Mans Sarthe Basket,85,,ESSM Le Portel,76,,,
Fri Dec 6 2019,Boulazac Basket Dordogne,68,,Chorale Roanne Basket,83,,,
Sat Dec 7 2019,JDA Dijon,101,,JL Bourg,73,,,
Sat Dec 7 2019,Champagne Basket,68,,Cholet Basket,76,,,
Sat Dec 7 2019,Élan Chalon,73,,Limoges CSP,75,,,
Sat Dec 7 2019,BCM Gravelines-Dunkerque,78,,Orléans Loiret Basket,90,,,
Sat Dec 7 2019,AS Monaco Basket,101,,Élan Béarnais Pau-Lacq-Orthez,75,,,
Sat Dec 7 2019,Nanterre 92,93,,SIG Strasbourg,90,,,
Sun Dec 8 2019,LDLC ASVEL,86,,Metropolitans 92,76,,,
Fri Dec 13 2019,Chorale Roanne Basket,76,,Champagne Basket,74,,,
Fri Dec 13 2019,SIG Strasbourg,91,,BCM Gravelines-Dunkerque,73,,,
Sat Dec 14 2019,Élan Béarnais Pau-Lacq-Orthez,84,,Boulazac Basket Dordogne,83,,,
Sat Dec 14 2019,ESSM Le Portel,84,,Élan Chalon,95,,,
Sat Dec 14 2019,Limoges CSP,73,,JDA Dijon,79,,,
Sat Dec 14 2019,Cholet Basket,75,,Le Mans Sarthe Basket,81,,,
Sat Dec 14 2019,JL Bourg,70,,Nanterre 92,85,,,
Sun Dec 15 2019,Metropolitans 92,67,,AS Monaco Basket,98,,,
Sun Dec 15 2019,Orléans Loiret Basket,80,,LDLC ASVEL,97,,,
Fri Dec 20 2019,BCM Gravelines-Dunkerque,80,,JL Bourg,89,,,
Fri Dec 20 2019,AS Monaco Basket,83,,ESSM Le Portel,60,,,
Fri Dec 20 2019,Le Mans Sarthe Basket,99,,Orléans Loiret Basket,91,,,
Fri Dec 20 2019,Élan Chalon,86,,Élan Béarnais Pau-Lacq-Orthez,92,,,
Fri Dec 20 2019,Nanterre 92,102,,Chorale Roanne Basket,79,,,
Fri Dec 20 2019,Champagne Basket,83,,SIG Strasbourg,69,,,
Sat Dec 21 2019,Limoges CSP,79,,Cholet Basket,90,,,
Sat Dec 21 2019,JDA Dijon,72,,Metropolitans 92,64,,,
Mon Dec 23 2019,Orléans Loiret Basket,97,,Boulazac Basket Dordogne,93,,,
Mon Dec 23 2019,Chorale Roanne Basket,84,,Élan Chalon,85,,,
Mon Dec 23 2019,ESSM Le Portel,87,,Champagne Basket,97,,,
Mon Dec 23 2019,Élan Béarnais Pau-Lacq-Orthez,57,,JDA Dijon,96,,,
Mon Dec 23 2019,Metropolitans 92,80,,BCM Gravelines-Dunkerque,70,,,
Mon Dec 23 2019,LDLC ASVEL,74,,Le Mans Sarthe Basket,85,,,
Mon Dec 23 2019,SIG Strasbourg,61,,Limoges CSP,77,,,
Mon Dec 23 2019,JL Bourg,89,,AS Monaco Basket,94,,,
Mon Dec 23 2019,Cholet Basket,101,,Nanterre 92,86,,,
Thu Dec 26 2019,JDA Dijon,82,,SIG Strasbourg,72,,,
Fri Dec 27 2019,Boulazac Basket Dordogne,72,,JL Bourg,96,,,
Fri Dec 27 2019,AS Monaco Basket,84,,Cholet Basket,71,,,
Fri Dec 27 2019,Nanterre 92,85,,ESSM Le Portel,76,,,
Fri Dec 27 2019,Élan Chalon,129,,Orléans Loiret Basket,125,,,
Fri Dec 27 2019,Champagne Basket,115,,Metropolitans 92,121,,,
Fri Dec 27 2019,Le Mans Sarthe Basket,64,,Élan Béarnais Pau-Lacq-Orthez,85,,,
Fri Dec 27 2019,Limoges CSP,89,,Chorale Roanne Basket,73,,,
Sat Dec 28 2019,BCM Gravelines-Dunkerque,86,,LDLC ASVEL,103,,,
Sun Jan 5 2020,LDLC ASVEL,59,,AS Monaco Basket,79,,,
Fri Jan 10 2020,Champagne Basket,89,,Chorale Roanne Basket,96,,,
Sat Jan 11 2020,Élan Chalon,85,,JL Bourg,109,,,
Sat Jan 11 2020,BCM Gravelines-Dunkerque,65,,Cholet Basket,83,,,
Sat Jan 11 2020,Boulazac Basket Dordogne,78,,Le Mans Sarthe Basket,99,,,
Sat Jan 11 2020,JDA Dijon,86,,ESSM Le Portel,84,,,
Sat Jan 11 2020,Nanterre 92,90,,Metropolitans 92,101,,,
Sat Jan 11 2020,Orléans Loiret Basket,60,,Élan Béarnais Pau-Lacq-Orthez,82,,,
Sat Jan 11 2020,AS Monaco Basket,98,,SIG Strasbourg,83,,,
Sun Jan 12 2020,LDLC ASVEL,75,,Limoges CSP,69,,,
Fri Jan 17 2020,Le Mans Sarthe Basket,87,,Champagne Basket,78,,,
Fri Jan 17 2020,Chorale Roanne Basket,61,,BCM Gravelines-Dunkerque,90,,,
Sat Jan 18 2020,ESSM Le Portel,74,,Boulazac Basket Dordogne,80,,,
Sat Jan 18 2020,Metropolitans 92,98,,Élan Chalon,90,,,
Sat Jan 18 2020,Cholet Basket,68,,JDA Dijon,97,,,
Sat Jan 18 2020,Élan Béarnais Pau-Lacq-Orthez,76,,AS Monaco Basket,89,,,
Sat Jan 18 2020,SIG Strasbourg,70,,Nanterre 92,85,,,
Sat Jan 18 2020,Limoges CSP,84,,Orléans Loiret Basket,78,,,
Sun Jan 19 2020,JL Bourg,71,,LDLC ASVEL,104,,,
Sat Jan 25 2020,ESSM Le Portel,82,,JL Bourg,94,,,
Sat Jan 25 2020,JDA Dijon,88,,BCM Gravelines-Dunkerque,80,,,
Sat Jan 25 2020,Nanterre 92,85,,Le Mans Sarthe Basket,79,,,
Sat Jan 25 2020,Boulazac Basket Dordogne,75,,Limoges CSP,88,,,
Sat Jan 25 2020,AS Monaco Basket,71,,Metropolitans 92,80,,,
Sat Jan 25 2020,Champagne Basket,82,,Élan Béarnais Pau-Lacq-Orthez,75,,,
Sat Jan 25 2020,Orléans Loiret Basket,80,,SIG Strasbourg,77,,,
Sun Jan 26 2020,LDLC ASVEL,91,,Cholet Basket,80,,,
Sun Jan 26 2020,Élan Chalon,94,,Chorale Roanne Basket,108,,,
Fri Jan 31 2020,Cholet Basket,78,,ESSM Le Portel,71,,,
Sat Feb 1 2020,Le Mans Sarthe Basket,83,,Élan Chalon,84,,,
Sat Feb 1 2020,LDLC ASVEL,68,,Champagne Basket,66,,,
Sat Feb 1 2020,BCM Gravelines-Dunkerque,71,,Limoges CSP,77,,,
Sat Feb 1 2020,Boulazac Basket Dordogne,71,,AS Monaco Basket,86,,,
Sat Feb 1 2020,Chorale Roanne Basket,79,,Nanterre 92,108,,,
Sat Feb 1 2020,Metropolitans 92,84,,Orléans Loiret Basket,85,,,
Sat Feb 1 2020,SIG Strasbourg,73,,Élan Béarnais Pau-Lacq-Orthez,74,,,
Sun Feb 2 2020,JL Bourg,70,,JDA Dijon,84,,,
Fri Feb 7 2020,Élan Béarnais Pau-Lacq-Orthez,62,,JL Bourg,84,,,
Sat Feb 8 2020,Élan Chalon,73,,Boulazac Basket Dordogne,70,,,
Sat Feb 8 2020,Orléans Loiret Basket,67,,Cholet Basket,70,,,
Sat Feb 8 2020,AS Monaco Basket,79,,BCM Gravelines-Dunkerque,63,,,
Sat Feb 8 2020,ESSM Le Portel,80,,Le Mans Sarthe Basket,109,,,
Sat Feb 8 2020,Champagne Basket,84,,Nanterre 92,104,,,
Sat Feb 8 2020,JDA Dijon,93,,Chorale Roanne Basket,87,,,
Sat Feb 8 2020,Limoges CSP,100,,SIG Strasbourg,105,,,
Sun Feb 9 2020,Metropolitans 92,79,,LDLC ASVEL,69,,,
Mon Feb 10 2020,BCM Gravelines-Dunkerque,61,,ESSM Le Portel,80,,,
Tue Feb 11 2020,Chorale Roanne Basket,77,,Boulazac Basket Dordogne,96,,,
Tue Feb 11 2020,Cholet Basket,72,,JL Bourg,74,,,
Tue Feb 11 2020,LDLC ASVEL,96,,Élan Chalon,99,,,
Tue Feb 11 2020,Le Mans Sarthe Basket,55,,Limoges CSP,78,,,
Tue Feb 11 2020,Champagne Basket,74,,AS Monaco Basket,88,,,
Tue Feb 11 2020,Nanterre 92,78,,Orléans Loiret Basket,79,,,
Tue Feb 11 2020,SIG Strasbourg,89,,Metropolitans 92,97,,,
Tue Feb 11 2020,JDA Dijon,81,,Élan Béarnais Pau-Lacq-Orthez,64,,,
Fri Feb 28 2020,Limoges CSP,77,,Champagne Basket,80,,,
Fri Feb 28 2020,Élan Béarnais Pau-Lacq-Orthez,59,,BCM Gravelines-Dunkerque,64,,,
Fri Feb 28 2020,Metropolitans 92,108,,Chorale Roanne Basket,116,,,
Sat Feb 29 2020,Élan Chalon,99,,Cholet Basket,93,,,
Sat Feb 29 2020,Orléans Loiret Basket,71,,JDA Dijon,90,,,
Sat Feb 29 2020,JL Bourg,93,,Le Mans Sarthe Basket,91,,,
Sat Feb 29 2020,Boulazac Basket Dordogne,78,,Nanterre 92,85,,,
Fri Mar 6 2020,BCM Gravelines-Dunkerque,63,,Metropolitans 92,88,,,
Sat Mar 7 2020,Champagne Basket,84,,Boulazac Basket Dordogne,94,,,
Sat Mar 7 2020,SIG Strasbourg,82,,Élan Chalon,79,,,
Sat Mar 7 2020,Élan Béarnais Pau-Lacq-Orthez,85,,ESSM Le Portel,84,,,
Sat Mar 7 2020,Cholet Basket,74,,Limoges CSP,79,,,
Sat Mar 7 2020,JDA Dijon,67,,AS Monaco Basket,80,,,
Sat Mar 7 2020,Chorale Roanne Basket,72,,Orléans Loiret Basket,105,,,
Sun Mar 8 2020,Nanterre 92,89,,JL Bourg,85,,,
Sun Mar 8 2020,Le Mans Sarthe Basket,85,,LDLC ASVEL,101,,,
Tue Mar 10 2020,AS Monaco Basket,83,,LDLC ASVEL,95,,,
