Date,Team,PTS,,Opp,PTS,,OT,Notes
Sat Nov 30 2013,BCM Gravelines-Dunkerque,77,,Élan Béarnais Pau-Lacq-Orthez,84,,,
Sun Dec 1 2013,SIG Strasbourg,77,,STB Le Havre,75,,,
Mon Dec 2 2013,Chorale Roanne Basket,58,,ASVEL Basket,67,,,
Tue Dec 3 2013,SLUC Nancy,75,,Orléans Loiret Basket,80,,,
Fri Dec 6 2013,Orléans Loiret Basket,74,,BCM Gravelines-Dunkerque,69,,,
Sat Dec 7 2013,Paris-Levallois Basket,83,,Antibes Sharks,61,,,
Sat Dec 7 2013,ASVEL Basket,61,,JDA Dijon,64,,,
Sat Dec 7 2013,SLUC Nancy,77,,Le Mans Sarthe Basket,56,,,
Sun Dec 8 2013,STB Le Havre,75,,JSF Nanterre,88,,,
Mon Dec 9 2013,Élan Béarnais Pau-Lacq-Orthez,85,,Chorale Roanne Basket,69,,,
Tue Dec 10 2013,Limoges CSP,70,,SIG Strasbourg,92,,,
Sat Dec 14 2013,Antibes Sharks,81,,Cholet Basket,67,,,
Sat Dec 14 2013,JDA Dijon,59,,STB Le Havre,55,,,
Sat Dec 14 2013,Élan Chalon,88,,Limoges CSP,92,,,
Sat Dec 14 2013,Chorale Roanne Basket,77,,Orléans Loiret Basket,80,,,
Sat Dec 14 2013,BCM Gravelines-Dunkerque,78,,Paris-Levallois Basket,86,,,
Sat Dec 14 2013,Le Mans Sarthe Basket,75,,ASVEL Basket,56,,,
Mon Dec 16 2013,JSF Nanterre,72,,Élan Béarnais Pau-Lacq-Orthez,89,,,
Tue Dec 17 2013,SIG Strasbourg,69,,SLUC Nancy,80,,,
Fri Dec 20 2013,ASVEL Basket,75,,Antibes Sharks,68,,,
Fri Dec 20 2013,STB Le Havre,67,,Élan Chalon,77,,,
Fri Dec 20 2013,Orléans Loiret Basket,72,,JDA Dijon,73,,,
Fri Dec 20 2013,Limoges CSP,68,,BCM Gravelines-Dunkerque,80,,,
Fri Dec 20 2013,Élan Béarnais Pau-Lacq-Orthez,71,,Le Mans Sarthe Basket,73,,,
Fri Dec 20 2013,SLUC Nancy,73,,Paris-Levallois Basket,84,,,
Fri Dec 20 2013,Cholet Basket,70,,Chorale Roanne Basket,75,,,
Sun Dec 22 2013,Chorale Roanne Basket,72,,JSF Nanterre,79,,,
Sun Dec 22 2013,Antibes Sharks,72,,Élan Béarnais Pau-Lacq-Orthez,81,,,
Mon Dec 23 2013,BCM Gravelines-Dunkerque,82,,Cholet Basket,80,,,
Mon Dec 23 2013,Le Mans Sarthe Basket,62,,STB Le Havre,70,,,
Mon Dec 23 2013,JDA Dijon,72,,Limoges CSP,76,,9OT,
Mon Dec 23 2013,Élan Chalon,91,,SLUC Nancy,79,,,
Mon Dec 23 2013,SIG Strasbourg,82,,Orléans Loiret Basket,77,,9OT,
Mon Dec 23 2013,Paris-Levallois Basket,60,,ASVEL Basket,74,,,
Fri Dec 27 2013,SLUC Nancy,69,,Antibes Sharks,66,,,
Fri Dec 27 2013,JSF Nanterre,63,,Élan Chalon,105,,,
Fri Dec 27 2013,ASVEL Basket,85,,Cholet Basket,59,,,
Fri Dec 27 2013,Élan Béarnais Pau-Lacq-Orthez,63,,JDA Dijon,66,,,
Fri Dec 27 2013,STB Le Havre,65,,BCM Gravelines-Dunkerque,88,,,
Fri Dec 27 2013,Orléans Loiret Basket,59,,Le Mans Sarthe Basket,67,,,
Fri Dec 27 2013,Limoges CSP,50,,Paris-Levallois Basket,83,,,
Fri Dec 27 2013,SIG Strasbourg,83,,Chorale Roanne Basket,74,,9OT,
Wed Jan 8 2014,Cholet Basket,87,,Élan Chalon,84,,,
Sat Jan 11 2014,Antibes Sharks,80,,STB Le Havre,76,,,
Sat Jan 11 2014,Cholet Basket,60,,SLUC Nancy,86,,,
Sat Jan 11 2014,BCM Gravelines-Dunkerque,81,,JSF Nanterre,71,,,
Sat Jan 11 2014,Paris-Levallois Basket,86,,Orléans Loiret Basket,88,,,
Sat Jan 11 2014,Le Mans Sarthe Basket,76,,Chorale Roanne Basket,67,,,
Sat Jan 11 2014,JDA Dijon,54,,SIG Strasbourg,68,,,
Mon Jan 13 2014,Élan Chalon,81,,Élan Béarnais Pau-Lacq-Orthez,67,,,
Tue Jan 14 2014,ASVEL Basket,85,,Limoges CSP,90,,,
Fri Jan 17 2014,Orléans Loiret Basket,82,,Antibes Sharks,62,,,
Sat Jan 18 2014,SIG Strasbourg,71,,Élan Chalon,93,,,
Sat Jan 18 2014,Limoges CSP,78,,Cholet Basket,68,,,
Sat Jan 18 2014,Chorale Roanne Basket,59,,JDA Dijon,69,,,
Sat Jan 18 2014,JSF Nanterre,72,,Le Mans Sarthe Basket,80,,,
Sat Jan 18 2014,STB Le Havre,76,,Paris-Levallois Basket,89,,,
Mon Jan 20 2014,SLUC Nancy,72,,BCM Gravelines-Dunkerque,79,,,
Tue Jan 21 2014,Élan Béarnais Pau-Lacq-Orthez,66,,ASVEL Basket,97,,,
Sat Jan 25 2014,Élan Chalon,80,,JDA Dijon,86,,,
Sat Jan 25 2014,ASVEL Basket,71,,STB Le Havre,61,,,
Sat Jan 25 2014,Paris-Levallois Basket,82,,JSF Nanterre,71,,,
Sat Jan 25 2014,BCM Gravelines-Dunkerque,89,,Orléans Loiret Basket,91,,9OT,
Sat Jan 25 2014,Cholet Basket,58,,Élan Béarnais Pau-Lacq-Orthez,75,,,
Sat Jan 25 2014,Antibes Sharks,66,,Chorale Roanne Basket,87,,,
Mon Jan 27 2014,Le Mans Sarthe Basket,79,,SIG Strasbourg,86,,,
Tue Jan 28 2014,Limoges CSP,64,,SLUC Nancy,85,,,
Sat Feb 1 2014,JSF Nanterre,80,,Antibes Sharks,77,,,
Sat Feb 1 2014,Chorale Roanne Basket,75,,Élan Chalon,95,,,
Sat Feb 1 2014,Élan Béarnais Pau-Lacq-Orthez,73,,BCM Gravelines-Dunkerque,64,,,
Sat Feb 1 2014,JDA Dijon,56,,Le Mans Sarthe Basket,74,,,
Sat Feb 1 2014,STB Le Havre,77,,Limoges CSP,83,,,
Mon Feb 3 2014,SLUC Nancy,77,,ASVEL Basket,75,,,
Tue Feb 4 2014,Orléans Loiret Basket,69,,Cholet Basket,78,,,
Tue Feb 4 2014,SIG Strasbourg,75,,Paris-Levallois Basket,58,,,
Sat Feb 8 2014,BCM Gravelines-Dunkerque,66,,JDA Dijon,83,,,
Sat Feb 8 2014,STB Le Havre,84,,SLUC Nancy,95,,,
Sat Feb 8 2014,Cholet Basket,74,,JSF Nanterre,84,,,
Sat Feb 8 2014,ASVEL Basket,69,,Orléans Loiret Basket,68,,,
Sat Feb 8 2014,Limoges CSP,75,,Chorale Roanne Basket,70,,,
Sat Feb 8 2014,Antibes Sharks,67,,SIG Strasbourg,79,,,
Mon Feb 10 2014,Paris-Levallois Basket,72,,Élan Béarnais Pau-Lacq-Orthez,86,,,
Tue Feb 11 2014,Élan Chalon,86,,Le Mans Sarthe Basket,97,,9OT,
Fri Feb 21 2014,Le Mans Sarthe Basket,67,,Antibes Sharks,80,,,
Fri Feb 21 2014,Chorale Roanne Basket,53,,Paris-Levallois Basket,72,,,
Sat Feb 22 2014,SIG Strasbourg,69,,Cholet Basket,81,,,
Sat Feb 22 2014,Élan Chalon,76,,BCM Gravelines-Dunkerque,71,,,
Sat Feb 22 2014,JSF Nanterre,62,,STB Le Havre,68,,,
Sat Feb 22 2014,JDA Dijon,65,,ASVEL Basket,85,,,
Mon Feb 24 2014,Orléans Loiret Basket,87,,SLUC Nancy,83,,9OT,
Tue Feb 25 2014,Élan Béarnais Pau-Lacq-Orthez,83,,Limoges CSP,74,,,
Fri Feb 28 2014,STB Le Havre,69,,Élan Béarnais Pau-Lacq-Orthez,76,,,
Sat Mar 1 2014,Antibes Sharks,68,,Élan Chalon,104,,,
Sat Mar 1 2014,Cholet Basket,72,,Le Mans Sarthe Basket,83,,,
Sat Mar 1 2014,SLUC Nancy,69,,JSF Nanterre,80,,,
Sat Mar 1 2014,BCM Gravelines-Dunkerque,68,,Chorale Roanne Basket,58,,,
Sat Mar 1 2014,ASVEL Basket,85,,SIG Strasbourg,66,,,
Mon Mar 3 2014,Limoges CSP,87,,Orléans Loiret Basket,70,,,
Tue Mar 4 2014,Paris-Levallois Basket,59,,JDA Dijon,70,,,
Sat Mar 8 2014,JDA Dijon,67,,Antibes Sharks,71,,,
Sat Mar 8 2014,Chorale Roanne Basket,74,,Cholet Basket,100,,,
Sat Mar 8 2014,Le Mans Sarthe Basket,63,,BCM Gravelines-Dunkerque,77,,,
Sat Mar 8 2014,Orléans Loiret Basket,65,,STB Le Havre,76,,,
Sat Mar 8 2014,Élan Béarnais Pau-Lacq-Orthez,65,,SLUC Nancy,77,,,
Sat Mar 8 2014,JSF Nanterre,71,,ASVEL Basket,74,,9OT,
Mon Mar 10 2014,SIG Strasbourg,76,,Limoges CSP,80,,,
Tue Mar 11 2014,Élan Chalon,79,,Paris-Levallois Basket,86,,,
Sat Mar 15 2014,Cholet Basket,70,,JDA Dijon,86,,,
Sat Mar 15 2014,Antibes Sharks,64,,BCM Gravelines-Dunkerque,75,,,
Sat Mar 15 2014,Limoges CSP,81,,JSF Nanterre,73,,,
Sat Mar 15 2014,Orléans Loiret Basket,78,,Élan Béarnais Pau-Lacq-Orthez,83,,,
Sat Mar 15 2014,SLUC Nancy,91,,Chorale Roanne Basket,65,,,
Sat Mar 15 2014,STB Le Havre,70,,SIG Strasbourg,96,,,
Mon Mar 17 2014,ASVEL Basket,73,,Élan Chalon,78,,,
Tue Mar 18 2014,Paris-Levallois Basket,90,,Le Mans Sarthe Basket,87,,,
Fri Mar 21 2014,Antibes Sharks,76,,Paris-Levallois Basket,82,,,
Sat Mar 22 2014,Élan Chalon,104,,Cholet Basket,85,,,
Sat Mar 22 2014,Chorale Roanne Basket,74,,STB Le Havre,80,,,
Sat Mar 22 2014,Le Mans Sarthe Basket,90,,Limoges CSP,82,,,
Sat Mar 22 2014,JDA Dijon,59,,SLUC Nancy,70,,,
Sat Mar 22 2014,JSF Nanterre,63,,Orléans Loiret Basket,67,,,
Mon Mar 24 2014,BCM Gravelines-Dunkerque,60,,ASVEL Basket,81,,,
Tue Mar 25 2014,SIG Strasbourg,94,,Élan Béarnais Pau-Lacq-Orthez,79,,,
Fri Mar 28 2014,Cholet Basket,95,,Antibes Sharks,63,,,
Sat Mar 29 2014,STB Le Havre,74,,JDA Dijon,87,,,
Sat Mar 29 2014,Paris-Levallois Basket,80,,BCM Gravelines-Dunkerque,78,,,
Sat Mar 29 2014,ASVEL Basket,63,,Le Mans Sarthe Basket,77,,,
Sat Mar 29 2014,Élan Béarnais Pau-Lacq-Orthez,73,,JSF Nanterre,90,,,
Sat Mar 29 2014,Orléans Loiret Basket,62,,Chorale Roanne Basket,66,,,
Mon Mar 31 2014,SLUC Nancy,70,,SIG Strasbourg,84,,,
Tue Apr 1 2014,Limoges CSP,80,,Élan Chalon,95,,,
Fri Apr 4 2014,Chorale Roanne Basket,80,,Élan Béarnais Pau-Lacq-Orthez,86,,9OT,
Sat Apr 5 2014,Paris-Levallois Basket,64,,Cholet Basket,68,,,
Sat Apr 5 2014,Élan Chalon,69,,STB Le Havre,86,,,
Sat Apr 5 2014,BCM Gravelines-Dunkerque,54,,Limoges CSP,61,,,
Sat Apr 5 2014,JDA Dijon,60,,Orléans Loiret Basket,76,,,
Sat Apr 5 2014,Antibes Sharks,72,,ASVEL Basket,73,,9OT,
Mon Apr 7 2014,SIG Strasbourg,93,,JSF Nanterre,89,,,
Tue Apr 8 2014,Le Mans Sarthe Basket,68,,SLUC Nancy,62,,,
Fri Apr 11 2014,Élan Béarnais Pau-Lacq-Orthez,72,,Antibes Sharks,70,,,
Fri Apr 11 2014,Cholet Basket,64,,BCM Gravelines-Dunkerque,90,,,
Fri Apr 11 2014,ASVEL Basket,53,,Paris-Levallois Basket,79,,,
Sat Apr 12 2014,STB Le Havre,69,,Le Mans Sarthe Basket,57,,,
Sat Apr 12 2014,JSF Nanterre,65,,Chorale Roanne Basket,60,,,
Sat Apr 12 2014,Orléans Loiret Basket,67,,SIG Strasbourg,84,,,
Mon Apr 14 2014,Limoges CSP,69,,JDA Dijon,81,,,
Tue Apr 15 2014,SLUC Nancy,80,,Élan Chalon,71,,,
Sat Apr 19 2014,BCM Gravelines-Dunkerque,81,,STB Le Havre,69,,,
Sat Apr 19 2014,Antibes Sharks,93,,Limoges CSP,99,,,
Sat Apr 19 2014,JDA Dijon,68,,JSF Nanterre,77,,,
Sat Apr 19 2014,Le Mans Sarthe Basket,85,,Élan Béarnais Pau-Lacq-Orthez,75,,,
Sat Apr 19 2014,SIG Strasbourg,66,,Chorale Roanne Basket,65,,,
Sat Apr 19 2014,Cholet Basket,78,,ASVEL Basket,97,,,
Mon Apr 21 2014,Élan Chalon,106,,Orléans Loiret Basket,101,,9OT,
Tue Apr 22 2014,Paris-Levallois Basket,59,,SLUC Nancy,66,,,
Fri Apr 25 2014,STB Le Havre,88,,Antibes Sharks,97,,,
Sat Apr 26 2014,Élan Béarnais Pau-Lacq-Orthez,72,,Élan Chalon,79,,,
Sat Apr 26 2014,SLUC Nancy,78,,Cholet Basket,83,,,
Sat Apr 26 2014,JSF Nanterre,89,,BCM Gravelines-Dunkerque,98,,,
Sat Apr 26 2014,Chorale Roanne Basket,66,,Le Mans Sarthe Basket,74,,,
Sat Apr 26 2014,Orléans Loiret Basket,61,,Paris-Levallois Basket,78,,,
Mon Apr 28 2014,SIG Strasbourg,75,,JDA Dijon,91,,,
Tue Apr 29 2014,Limoges CSP,73,,ASVEL Basket,70,,,
Mon May 5 2014,Cholet Basket,97,,STB Le Havre,106,,,
Mon May 5 2014,Paris-Levallois Basket,55,,Limoges CSP,72,,,
Mon May 5 2014,Antibes Sharks,58,,SLUC Nancy,85,,,
Mon May 5 2014,Élan Chalon,57,,JSF Nanterre,89,,,
Mon May 5 2014,Le Mans Sarthe Basket,63,,Orléans Loiret Basket,70,,,
Mon May 5 2014,JDA Dijon,58,,Élan Béarnais Pau-Lacq-Orthez,73,,,
Mon May 5 2014,ASVEL Basket,106,,Chorale Roanne Basket,74,,,
Mon May 5 2014,BCM Gravelines-Dunkerque,85,,SIG Strasbourg,95,,,
