Date,Team,PTS,,Opp,PTS,,OT,Notes
Sat Oct 8 2022,SIG Strasbourg,79,,Cholet,84,,,
Sat Oct 8 2022,Le Mans Sarthe,110,,JDA Dijon,100,,OT,
Sat Oct 8 2022,LDLC ASVEL,85,,ESSM Le Portel,82,,,
Sat Oct 8 2022,Paris Basketball,100,,Limoges CSP,107,,,
Sat Oct 8 2022,Nanterre 92,87,,Nancy,82,,,
Sun Oct 9 2022,BCM Gravelines,85,,AS Monaco,95,,,
Fri Oct 14 2022,ESSM Le Portel,77,,Fos Provence Basket,79,,,
Sat Oct 15 2022,JDA Dijon,107,,Blois,74,,,
Sat Oct 15 2022,Cholet,87,,JL Bourg,68,,,
Sat Oct 15 2022,Metropolitans 92,94,,Le Mans Sarthe,89,,OT,
Sat Oct 15 2022,ÉB Pau-Lacq-Orthez,81,,Nancy,88,,,
Sat Oct 15 2022,Roanne,81,,Nanterre 92,85,,,
Sat Oct 15 2022,Limoges CSP,73,,SIG Strasbourg,71,,,
Sun Oct 16 2022,AS Monaco,95,,Paris Basketball,91,,,
Sun Oct 16 2022,BCM Gravelines,74,,LDLC ASVEL,83,,,
Fri Oct 21 2022,Blois,88,,Metropolitans 92,113,,,
Sat Oct 22 2022,Nancy,73,,Cholet,94,,,
Sat Oct 22 2022,Nanterre 92,71,,JDA Dijon,79,,,
Sat Oct 22 2022,SIG Strasbourg,69,,BCM Gravelines,85,,,
Sat Oct 22 2022,Fos Provence Basket,75,,Limoges CSP,87,,,
Sat Oct 22 2022,Paris Basketball,79,,ÉB Pau-Lacq-Orthez,74,,,
Sun Oct 23 2022,Le Mans Sarthe,75,,ESSM Le Portel,71,,OT,
Sun Oct 23 2022,JL Bourg,94,,AS Monaco,98,,,
Sun Oct 23 2022,LDLC ASVEL,83,,Roanne,89,,,
Fri Oct 28 2022,JDA Dijon,100,,Fos Provence Basket,66,,,
Sat Oct 29 2022,Limoges CSP,95,,Blois,68,,,
Sat Oct 29 2022,Metropolitans 92,95,,JL Bourg,91,,OT,
Sat Oct 29 2022,Roanne,75,,Le Mans Sarthe,100,,,
Sat Oct 29 2022,BCM Gravelines,95,,Nanterre 92,103,,OT,
Sat Oct 29 2022,Cholet,75,,Paris Basketball,66,,,
Sat Oct 29 2022,ESSM Le Portel,89,,ÉB Pau-Lacq-Orthez,84,,,
Sun Oct 30 2022,AS Monaco,87,,SIG Strasbourg,75,,,
Mon Oct 31 2022,Nancy,64,,LDLC ASVEL,80,,,
Fri Nov 4 2022,Blois,101,,BCM Gravelines,88,,,
Fri Nov 4 2022,Nanterre 92,66,,ESSM Le Portel,77,,,
Fri Nov 4 2022,Limoges CSP,69,,Metropolitans 92,78,,,
Sat Nov 5 2022,ÉB Pau-Lacq-Orthez,83,,Cholet,93,,,
Sat Nov 5 2022,Metropolitans 92,,,Limoges CSP,,,,Cancelled
Sat Nov 5 2022,Roanne,102,,Nancy,103,,OT,
Sun Nov 6 2022,SIG Strasbourg,69,,JL Bourg,74,,,
Sun Nov 6 2022,JDA Dijon,95,,AS Monaco,84,,,
Sun Nov 6 2022,Le Mans Sarthe,88,,Paris Basketball,104,,,
Sun Nov 6 2022,Fos Provence Basket,65,,LDLC ASVEL,94,,,
Fri Nov 18 2022,Cholet,79,,Blois,74,,,
Fri Nov 18 2022,Nancy,84,,ESSM Le Portel,80,,,
Sat Nov 19 2022,LDLC ASVEL,90,,JDA Dijon,95,,,
Sat Nov 19 2022,JL Bourg,90,,Le Mans Sarthe,87,,,
Sat Nov 19 2022,BCM Gravelines,80,,ÉB Pau-Lacq-Orthez,91,,,
Sat Nov 19 2022,Fos Provence Basket,76,,SIG Strasbourg,80,,,
Sun Nov 20 2022,Limoges CSP,84,,AS Monaco,80,,,
Sun Nov 20 2022,Nanterre 92,85,,Metropolitans 92,92,,,
Sun Nov 20 2022,Paris Basketball,115,,Roanne,110,,,
Sat Nov 26 2022,JL Bourg,98,,Blois,96,,OT,
Sat Nov 26 2022,BCM Gravelines,64,,Cholet,76,,,
Sat Nov 26 2022,Roanne,87,,Fos Provence Basket,83,,OT,
Sat Nov 26 2022,Metropolitans 92,92,,Nancy,78,,,
Sat Nov 26 2022,SIG Strasbourg,81,,Nanterre 92,71,,,
Sun Nov 27 2022,JDA Dijon,77,,Limoges CSP,81,,,
Sun Nov 27 2022,ESSM Le Portel,77,,Paris Basketball,85,,,
Sun Nov 27 2022,ÉB Pau-Lacq-Orthez,79,,LDLC ASVEL,91,,,
Tue Nov 29 2022,AS Monaco,90,,Le Mans Sarthe,81,,,
Fri Dec 2 2022,ESSM Le Portel,74,,SIG Strasbourg,80,,,
Sat Dec 3 2022,Nancy,83,,JL Bourg,89,,,
Fri Dec 2 2022,Le Mans Sarthe,74,,BCM Gravelines,82,,,
Sat Dec 3 2022,LDLC ASVEL,71,,Limoges CSP,82,,,
Sun Dec 4 2022,Blois,70,,AS Monaco,88,,,
Sat Dec 3 2022,JDA Dijon,95,,Paris Basketball,85,,,
Fri Dec 2 2022,Fos Provence Basket,85,,Metropolitans 92,96,,,
Fri Dec 2 2022,Cholet,72,,Roanne,98,,,
Sun Dec 4 2022,Nanterre 92,80,,ÉB Pau-Lacq-Orthez,71,,,
Tue Dec 6 2022,Fos Provence Basket,70,,Cholet,73,,,
Tue Dec 6 2022,Metropolitans 92,77,,Roanne,102,,,
Fri Dec 9 2022,ÉB Pau-Lacq-Orthez,75,,Fos Provence Basket,83,,,
Fri Dec 9 2022,Roanne,96,,JDA Dijon,101,,,
Fri Dec 9 2022,Limoges CSP,50,,BCM Gravelines,62,,,
Sat Dec 10 2022,SIG Strasbourg,78,,Le Mans Sarthe,74,,,
Fri Dec 9 2022,Cholet,71,,ESSM Le Portel,86,,,
Sat Dec 10 2022,Blois,75,,Nancy,97,,,
Sat Dec 10 2022,JL Bourg,85,,Nanterre 92,84,,,
Sun Dec 11 2022,Paris Basketball,60,,LDLC ASVEL,94,,,
Sun Dec 11 2022,AS Monaco,95,,Metropolitans 92,82,,OT,
Sat Dec 17 2022,Nanterre 92,73,,Blois,71,,,
Sat Dec 17 2022,BCM Gravelines,81,,JL Bourg,90,,,
Sat Dec 17 2022,JDA Dijon,79,,Cholet,107,,,
Fri Dec 16 2022,Nancy,53,,Fos Provence Basket,89,,,
Sun Dec 18 2022,AS Monaco,81,,ESSM Le Portel,89,,,
Sat Dec 17 2022,Metropolitans 92,91,,Paris Basketball,71,,,
Sat Dec 17 2022,Le Mans Sarthe,85,,ÉB Pau-Lacq-Orthez,89,,,
Fri Dec 16 2022,Limoges CSP,,,Roanne,,,,Postponed
Sun Dec 18 2022,LDLC ASVEL,83,,SIG Strasbourg,67,,,
Fri Dec 23 2022,SIG Strasbourg,79,,Blois,74,,,
Fri Dec 23 2022,JL Bourg,83,,JDA Dijon,90,,,
Fri Dec 23 2022,Fos Provence Basket,58,,BCM Gravelines,83,,,
Fri Dec 23 2022,ESSM Le Portel,79,,Limoges CSP,81,,,
Tue Dec 6 2022,LDLC ASVEL,78,,AS Monaco,97,,,
Fri Dec 23 2022,Paris Basketball,87,,Nancy,83,,,
Fri Dec 23 2022,Le Mans Sarthe,85,,Nanterre 92,74,,,
Fri Dec 23 2022,Cholet,87,,Metropolitans 92,92,,,
Fri Dec 23 2022,ÉB Pau-Lacq-Orthez,94,,Roanne,75,,,
Mon Dec 26 2022,Metropolitans 92,81,,SIG Strasbourg,84,,,
Tue Dec 27 2022,Roanne,102,,JL Bourg,100,,OT,
Tue Dec 27 2022,Limoges CSP,74,,Cholet,81,,,
Tue Dec 27 2022,AS Monaco,97,,Fos Provence Basket,53,,,
Tue Dec 27 2022,Nancy,82,,Le Mans Sarthe,96,,,
Tue Dec 27 2022,Blois,74,,ESSM Le Portel,88,,,
Tue Dec 27 2022,BCM Gravelines,96,,Paris Basketball,98,,,
Tue Dec 27 2022,JDA Dijon,64,,ÉB Pau-Lacq-Orthez,76,,,
Tue Dec 27 2022,Nanterre 92,73,,LDLC ASVEL,88,,,
Thu Jan 5 2023,Limoges CSP,87,,Roanne,88,,,
Sat Jan 7 2023,Nancy,84,,JDA Dijon,90,,,
Fri Jan 6 2023,Paris Basketball,72,,Fos Provence Basket,65,,,
Sun Jan 8 2023,ESSM Le Portel,73,,BCM Gravelines,79,,,
Sun Jan 8 2023,Blois,85,,Le Mans Sarthe,100,,,
Sat Jan 7 2023,JL Bourg,68,,Limoges CSP,76,,,
Sat Jan 7 2023,Cholet,84,,Nanterre 92,78,,,
Mon Jan 9 2023,LDLC ASVEL,83,,Metropolitans 92,84,,,
Sat Jan 7 2023,Roanne,83,,SIG Strasbourg,91,,,
Sun Jan 8 2023,ÉB Pau-Lacq-Orthez,77,,AS Monaco,83,,,
Sun Jan 15 2023,ÉB Pau-Lacq-Orthez,93,,Blois,107,,,
Sat Jan 14 2023,Fos Provence Basket,68,,JL Bourg,69,,,
Sun Jan 15 2023,AS Monaco,89,,Cholet,88,,,
Sun Jan 15 2023,Metropolitans 92,103,,JDA Dijon,94,,,
Sat Jan 14 2023,Nanterre 92,105,,Limoges CSP,93,,,
Sat Jan 14 2023,BCM Gravelines,55,,Nancy,82,,,
Sun Jan 15 2023,SIG Strasbourg,84,,Paris Basketball,115,,,
Fri Jan 13 2023,ESSM Le Portel,68,,Roanne,79,,,
Mon Jan 16 2023,Le Mans Sarthe,95,,LDLC ASVEL,91,,,
Sat Jan 21 2023,Blois,82,,Cholet,86,,,
Wed Jan 18 2023,Metropolitans 92,83,,Fos Provence Basket,82,,,
Sat Jan 21 2023,JL Bourg,69,,BCM Gravelines,73,,,
Fri Jan 20 2023,Limoges CSP,68,,ESSM Le Portel,84,,,
Sun Jan 22 2023,Nancy,79,,AS Monaco,83,,,
Sat Jan 21 2023,JDA Dijon,88,,Nanterre 92,68,,,
Sat Jan 21 2023,Roanne,85,,ÉB Pau-Lacq-Orthez,77,,,
Sat Jan 21 2023,Le Mans Sarthe,89,,SIG Strasbourg,92,,,
Sun Jan 22 2023,LDLC ASVEL,86,,Paris Basketball,69,,,
Sat Jan 28 2023,Paris Basketball,88,,JDA Dijon,99,,,
Fri Jan 27 2023,Blois,73,,Fos Provence Basket,77,,,
Sat Jan 28 2023,ÉB Pau-Lacq-Orthez,75,,Le Mans Sarthe,97,,,
Sat Jan 28 2023,BCM Gravelines,61,,Limoges CSP,78,,,
Sat Jan 28 2023,Cholet,80,,Nancy,83,,,
Sat Jan 28 2023,ESSM Le Portel,87,,Nanterre 92,83,,,
Fri Jan 27 2023,Roanne,102,,Metropolitans 92,84,,,
Sun Jan 29 2023,AS Monaco,72,,LDLC ASVEL,63,,,
Sun Jan 29 2023,JL Bourg,80,,SIG Strasbourg,89,,,
Sat Feb 4 2023,Metropolitans 92,77,,Blois,78,,,
Sat Feb 4 2023,Limoges CSP,75,,JL Bourg,98,,,
Sat Feb 4 2023,Le Mans Sarthe,103,,Cholet,83,,,
Fri Feb 3 2023,Nanterre 92,56,,BCM Gravelines,93,,,
Fri Feb 3 2023,SIG Strasbourg,71,,ESSM Le Portel,82,,,
Sun Feb 5 2023,Paris Basketball,81,,AS Monaco,103,,,
Sat Feb 4 2023,Fos Provence Basket,63,,ÉB Pau-Lacq-Orthez,74,,,
Fri Feb 3 2023,Nancy,95,,Roanne,98,,,
Sun Feb 5 2023,JDA Dijon,60,,LDLC ASVEL,99,,,
Sat Feb 11 2023,BCM Gravelines,92,,Blois,89,,,
Sun Feb 12 2023,AS Monaco,88,,JL Bourg,90,,,
Sun Feb 12 2023,LDLC ASVEL,,,Le Mans Sarthe,,,,Postponed
Sat Feb 11 2023,ESSM Le Portel,73,,Nancy,79,,,
Sat Feb 11 2023,Limoges CSP,70,,Nanterre 92,87,,,
Sun Feb 12 2023,ÉB Pau-Lacq-Orthez,101,,Paris Basketball,97,,,
Fri Feb 10 2023,JDA Dijon,86,,Metropolitans 92,93,,,
Fri Feb 10 2023,Fos Provence Basket,93,,Roanne,89,,OT,
Sat Feb 11 2023,Cholet,92,,SIG Strasbourg,90,,,
Sat Mar 4 2023,JL Bourg,88,,Cholet,99,,,
Sat Mar 4 2023,Blois,77,,JDA Dijon,91,,,
Fri Mar 3 2023,Le Mans Sarthe,68,,Fos Provence Basket,71,,,
Sat Mar 4 2023,Paris Basketball,86,,BCM Gravelines,76,,,
Sat Mar 4 2023,Roanne,95,,ESSM Le Portel,84,,,
Sat Mar 4 2023,Nancy,76,,Limoges CSP,82,,,
Sun Mar 5 2023,Nanterre 92,87,,AS Monaco,108,,,
Tue Mar 7 2023,Metropolitans 92,78,,ÉB Pau-Lacq-Orthez,76,,,
Sun Mar 5 2023,SIG Strasbourg,72,,LDLC ASVEL,78,,,
Sat Mar 11 2023,Blois,57,,JL Bourg,101,,,
Fri Mar 10 2023,Fos Provence Basket,97,,JDA Dijon,95,,,
Sat Mar 11 2023,BCM Gravelines,86,,Le Mans Sarthe,108,,,
Sat Mar 11 2023,ÉB Pau-Lacq-Orthez,,,ESSM Le Portel,,,,Postponed
Sat Mar 11 2023,Cholet,82,,Limoges CSP,65,,,
Sun Mar 12 2023,LDLC ASVEL,82,,Nanterre 92,61,,,
Fri Mar 10 2023,Nancy,87,,Metropolitans 92,93,,,
Sun Mar 12 2023,AS Monaco,85,,Roanne,74,,,
Sat Mar 11 2023,Paris Basketball,76,,SIG Strasbourg,96,,,
Tue Mar 14 2023,ÉB Pau-Lacq-Orthez,70,,ESSM Le Portel,78,,,
Fri Mar 17 2023,Roanne,85,,Blois,96,,,
Fri Mar 17 2023,SIG Strasbourg,,,Fos Provence Basket,,,,Postponed
Tue Mar 21 2023,Cholet,78,,BCM Gravelines,92,,,
Wed Apr 12 2023,Limoges CSP,71,,Le Mans Sarthe,77,,,
Tue Mar 21 2023,ESSM Le Portel,78,,AS Monaco,99,,,
Tue Apr 18 2023,JDA Dijon,91,,Nancy,78,,,
Fri Mar 17 2023,Nanterre 92,79,,Paris Basketball,85,,,
Sun Apr 23 2023,JL Bourg,79,,ÉB Pau-Lacq-Orthez,87,,,
Tue Mar 14 2023,Metropolitans 92,69,,LDLC ASVEL,86,,,
Sun Mar 26 2023,JDA Dijon,75,,JL Bourg,69,,,
Sat Mar 25 2023,Paris Basketball,79,,Cholet,63,,,
Sat Mar 25 2023,LDLC ASVEL,80,,Fos Provence Basket,74,,,
Fri Mar 24 2023,Metropolitans 92,77,,ESSM Le Portel,78,,,
Sun Mar 26 2023,AS Monaco,76,,Limoges CSP,83,,,
Sat Mar 25 2023,Nancy,75,,Nanterre 92,81,,,
Sat Mar 25 2023,Blois,83,,ÉB Pau-Lacq-Orthez,80,,OT,
Fri Mar 24 2023,Le Mans Sarthe,92,,Roanne,105,,,
Sat Mar 25 2023,BCM Gravelines,91,,SIG Strasbourg,90,,,
Tue Mar 28 2023,Nancy,78,,Blois,75,,,
Tue Mar 28 2023,Limoges CSP,69,,JDA Dijon,75,,,
Tue Mar 28 2023,Roanne,101,,BCM Gravelines,96,,,
Thu Apr 20 2023,SIG Strasbourg,98,,AS Monaco,89,,OT,
Tue Mar 28 2023,ÉB Pau-Lacq-Orthez,64,,Nanterre 92,85,,,
Tue Mar 28 2023,Fos Provence Basket,,,Paris Basketball,,,,Postponed
Tue Mar 28 2023,Le Mans Sarthe,83,,Metropolitans 92,89,,,
Wed Apr 19 2023,Cholet,,,LDLC ASVEL,,,,Postponed
Sat Apr 1 2023,Nanterre 92,86,,Cholet,80,,,
Fri Mar 31 2023,BCM Gravelines,69,,Fos Provence Basket,63,,,
Sat Apr 1 2023,JDA Dijon,81,,Le Mans Sarthe,96,,,
Fri Mar 31 2023,Paris Basketball,71,,ESSM Le Portel,84,,,
Sat Apr 1 2023,ÉB Pau-Lacq-Orthez,89,,Limoges CSP,81,,,
Sun Apr 2 2023,Metropolitans 92,68,,AS Monaco,87,,,
Sat Apr 1 2023,JL Bourg,96,,Nancy,82,,,
Sat Apr 1 2023,Blois,95,,SIG Strasbourg,85,,,
Sun Apr 2 2023,Roanne,78,,LDLC ASVEL,96,,,
Tue Apr 4 2023,ESSM Le Portel,71,,JL Bourg,76,,,
Tue Apr 4 2023,LDLC ASVEL,80,,Le Mans Sarthe,79,,,
Wed Apr 5 2023,Fos Provence Basket,97,,Paris Basketball,100,,,
Sat Apr 8 2023,ESSM Le Portel,79,,Blois,74,,,
Sat Apr 8 2023,Cholet,82,,JDA Dijon,102,,,
Sun Apr 9 2023,LDLC ASVEL,68,,BCM Gravelines,74,,,
Sat Apr 8 2023,Le Mans Sarthe,80,,Nancy,100,,,
Sat Apr 8 2023,Fos Provence Basket,88,,Nanterre 92,93,,,
Sun Apr 9 2023,Limoges CSP,81,,Paris Basketball,88,,,
Sat Apr 8 2023,SIG Strasbourg,80,,Metropolitans 92,93,,,
Fri Apr 7 2023,JL Bourg,111,,Roanne,108,,,
Sun Apr 9 2023,AS Monaco,94,,ÉB Pau-Lacq-Orthez,72,,,
Sat Apr 15 2023,Le Mans Sarthe,68,,Blois,72,,,
Sat Apr 15 2023,Nanterre 92,81,,JL Bourg,93,,,
Thu Apr 13 2023,Roanne,74,,Cholet,81,,,
Sat Apr 15 2023,ÉB Pau-Lacq-Orthez,58,,BCM Gravelines,70,,,
Sat Apr 15 2023,Metropolitans 92,83,,Limoges CSP,84,,,
Sun Apr 16 2023,Fos Provence Basket,83,,AS Monaco,98,,,
Sat Apr 15 2023,Nancy,91,,Paris Basketball,99,,,
Sat Apr 15 2023,JDA Dijon,75,,SIG Strasbourg,93,,,
Sun Apr 16 2023,ESSM Le Portel,68,,LDLC ASVEL,86,,,
Sun Apr 23 2023,SIG Strasbourg,65,,Fos Provence Basket,87,,,
Fri May 12 2023,Metropolitans 92,68,,Cholet,69,,,
Wed Apr 12 2023,AS Monaco,80,,JDA Dijon,65,,,
Wed Apr 26 2023,JL Bourg,86,,Fos Provence Basket,75,,,
Tue Apr 25 2023,Paris Basketball,90,,Le Mans Sarthe,97,,,
Tue Apr 25 2023,BCM Gravelines,79,,ESSM Le Portel,76,,,
Tue Apr 25 2023,Blois,98,,Limoges CSP,79,,,
Tue Apr 25 2023,SIG Strasbourg,72,,Nancy,80,,,
Tue Apr 25 2023,LDLC ASVEL,83,,ÉB Pau-Lacq-Orthez,87,,,
Tue Apr 25 2023,Nanterre 92,85,,Roanne,84,,,
Fri Apr 28 2023,ÉB Pau-Lacq-Orthez,68,,JDA Dijon,80,,,
Tue May 2 2023,Le Mans Sarthe,81,,JL Bourg,86,,,
Sat Apr 29 2023,Fos Provence Basket,70,,ESSM Le Portel,97,,,
Sat Apr 29 2023,SIG Strasbourg,93,,Limoges CSP,76,,,
Sun Apr 30 2023,Cholet,86,,AS Monaco,94,,,
Sun Apr 30 2023,LDLC ASVEL,84,,Nancy,83,,,
Sat Apr 29 2023,Blois,70,,Nanterre 92,78,,,
Sat Apr 29 2023,Roanne,107,,Paris Basketball,120,,,
Sun Apr 30 2023,BCM Gravelines,68,,Metropolitans 92,80,,,
Wed May 3 2023,Cholet,69,,LDLC ASVEL,98,,,
Fri May 5 2023,Paris Basketball,79,,Blois,91,,,
Fri May 5 2023,Cholet,78,,Fos Provence Basket,81,,,
Tue Apr 4 2023,AS Monaco,73,,BCM Gravelines,67,,,
Sat May 6 2023,ESSM Le Portel,73,,Le Mans Sarthe,99,,,
Sun May 7 2023,JL Bourg,82,,Metropolitans 92,93,,,
Sat May 6 2023,Nancy,83,,ÉB Pau-Lacq-Orthez,73,,,
Fri May 5 2023,JDA Dijon,88,,Roanne,81,,,
Sat May 6 2023,Nanterre 92,62,,SIG Strasbourg,90,,,
Sun May 7 2023,Limoges CSP,86,,LDLC ASVEL,103,,,
Tue May 9 2023,ESSM Le Portel,85,,Cholet,77,,,
Tue May 9 2023,BCM Gravelines,85,,JDA Dijon,95,,,
Wed May 10 2023,Roanne,104,,Limoges CSP,90,,,
Fri May 12 2023,Le Mans Sarthe,101,,AS Monaco,95,,,
Tue May 9 2023,Fos Provence Basket,65,,Nancy,79,,,
Tue May 9 2023,Metropolitans 92,82,,Nanterre 92,72,,,
Wed May 10 2023,JL Bourg,78,,Paris Basketball,82,,,
Tue May 9 2023,ÉB Pau-Lacq-Orthez,70,,SIG Strasbourg,90,,,
Tue May 9 2023,Blois,77,,LDLC ASVEL,102,,,
Tue May 16 2023,AS Monaco,76,,Blois,102,,,
Tue May 16 2023,LDLC ASVEL,85,,JL Bourg,82,,,
Tue May 16 2023,Limoges CSP,77,,Fos Provence Basket,73,,,
Tue May 16 2023,Nancy,93,,BCM Gravelines,88,,OT,
Tue May 16 2023,Nanterre 92,74,,Le Mans Sarthe,88,,,
Tue May 16 2023,JDA Dijon,75,,ESSM Le Portel,89,,,
Tue May 16 2023,Paris Basketball,85,,Metropolitans 92,93,,,
Tue May 16 2023,Cholet,81,,ÉB Pau-Lacq-Orthez,85,,,
Tue May 16 2023,SIG Strasbourg,92,,Roanne,88,,,
