Country,League,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
USA,MLS,2014,20/07/2014,00:00,New York Red Bulls,San Jose Earthquakes,1,1,D,1.7,4.15,5.12,1.71,4.15,5.2,1.66,3.74,4.76
USA,MLS,2014,20/07/2014,00:30,Columbus Crew,CF Montreal,2,1,H,1.89,3.78,4.3,1.91,3.78,4.4,1.84,3.47,4.05
USA,MLS,2014,20/07/2014,01:30,Chicago Fire,Philadelphia Union,1,1,D,1.97,3.62,4.14,2.1,3.62,4.14,1.99,3.38,3.61
USA,MLS,2014,20/07/2014,02:00,FC Dallas,New England Revolution,2,0,H,2.04,3.69,3.78,2.07,3.7,3.9,1.99,3.37,3.6
USA,MLS,2014,20/07/2014,02:00,Houston Dynamo,Toronto FC,2,2,D,2.5,3.52,2.94,2.55,3.52,3,2.41,3.26,2.8
USA,MLS,2014,20/07/2014,03:00,Real Salt Lake,Vancouver Whitecaps,1,1,D,1.99,3.47,4.26,2.02,3.6,4.35,1.9,3.36,3.99
USA,MLS,2014,21/07/2014,01:00,DC United,Chivas USA,3,1,H,1.82,3.67,4.91,1.91,3.75,4.91,1.82,3.43,4.27
USA,MLS,2014,24/07/2014,03:30,San Jose Earthquakes,Chicago Fire,5,1,H,2.27,3.58,3.27,2.29,3.58,3.5,2.17,3.3,3.2
USA,MLS,2014,25/07/2014,03:00,Real Salt Lake,CF Montreal,3,1,H,1.68,4.17,5.3,1.7,4.17,5.6,1.64,3.76,4.97
USA,MLS,2014,26/07/2014,02:30,Colorado Rapids,Chivas USA,3,0,H,1.65,4.06,5.8,1.76,4.06,5.8,1.65,3.73,4.94
USA,MLS,2014,27/07/2014,00:00,Toronto FC,Sporting Kansas City,1,2,A,3.04,3.49,2.43,3.04,3.5,2.48,2.89,3.26,2.35
USA,MLS,2014,27/07/2014,00:30,New England Revolution,Columbus Crew,1,2,A,2.37,3.4,3.23,2.38,3.4,3.5,2.18,3.24,3.22
USA,MLS,2014,27/07/2014,22:00,Vancouver Whitecaps,FC Dallas,2,2,D,2.18,3.42,3.64,2.18,3.55,3.75,2.05,3.33,3.46
USA,MLS,2014,28/07/2014,01:00,CF Montreal,Portland Timbers,2,3,A,2.54,3.47,2.91,2.75,3.47,2.91,2.53,3.26,2.66
USA,MLS,2014,29/07/2014,03:00,Seattle Sounders,Los Angeles Galaxy,0,3,A,2.45,3.65,2.9,2.45,3.65,3.4,2.21,3.41,3.04
USA,MLS,2014,31/07/2014,00:00,DC United,Toronto FC,3,0,H,2.79,3.34,2.72,2.79,3.5,3.7,2.48,3.24,2.75
USA,MLS,2014,31/07/2014,00:30,New England Revolution,Colorado Rapids,3,0,H,2.11,3.57,3.7,2.4,3.58,3.75,2.12,3.3,3.32
USA,MLS,2014,31/07/2014,01:30,Chicago Fire,Vancouver Whitecaps,0,0,D,2.2,3.48,3.52,2.32,3.56,3.52,2.18,3.31,3.14
USA,MLS,2014,31/07/2014,02:00,Real Salt Lake,New York Red Bulls,1,1,D,1.98,3.78,3.91,2.1,3.78,4.2,1.98,3.4,3.63
USA,MLS,2014,02/08/2014,01:00,Sporting Kansas City,Philadelphia Union,1,1,D,1.79,3.97,4.61,1.8,4,5.2,1.69,3.72,4.68
USA,MLS,2014,02/08/2014,19:30,Los Angeles Galaxy,Portland Timbers,3,1,H,1.59,4.28,6.14,1.62,4.28,6.31,1.57,3.89,5.55
USA,MLS,2014,02/08/2014,22:00,CF Montreal,Toronto FC,0,2,A,2.33,3.51,3.21,2.45,3.6,3.32,2.27,3.29,3.02
USA,MLS,2014,03/08/2014,00:00,New York Red Bulls,New England Revolution,2,1,H,2.08,3.6,3.75,2.11,3.75,4.6,1.93,3.45,3.78
USA,MLS,2014,03/08/2014,01:30,Chicago Fire,Columbus Crew,1,1,D,2.2,3.52,3.48,2.21,3.6,3.5,2.14,3.33,3.25
USA,MLS,2014,03/08/2014,02:00,Colorado Rapids,Real Salt Lake,0,1,A,2.29,3.36,3.41,2.34,3.5,3.41,2.2,3.23,3.19
USA,MLS,2014,03/08/2014,03:30,San Jose Earthquakes,Seattle Sounders,1,0,H,2.69,3.53,2.7,3,3.53,2.7,2.68,3.24,2.54
USA,MLS,2014,04/08/2014,01:00,Houston Dynamo,DC United,1,0,H,1.97,3.85,3.88,2.3,3.87,4.1,1.93,3.58,3.6
USA,MLS,2014,04/08/2014,03:00,Chivas USA,FC Dallas,0,1,A,3.7,3.71,2.06,3.75,3.71,2.5,3.32,3.41,2.09
USA,MLS,2014,09/08/2014,03:30,Los Angeles Galaxy,San Jose Earthquakes,2,2,D,1.61,4.24,5.92,1.65,4.45,7,1.53,4.05,5.79
USA,MLS,2014,10/08/2014,00:00,Philadelphia Union,CF Montreal,2,1,H,1.77,4.01,4.75,1.82,4.01,5.1,1.72,3.59,4.62
USA,MLS,2014,10/08/2014,00:30,Columbus Crew,Toronto FC,2,3,A,2.13,3.53,3.68,2.13,3.53,3.8,2.02,3.3,3.59
USA,MLS,2014,10/08/2014,02:00,FC Dallas,Colorado Rapids,3,1,H,2.22,3.61,3.36,2.25,3.65,4,2.07,3.38,3.4
USA,MLS,2014,10/08/2014,03:00,Real Salt Lake,DC United,3,0,H,1.97,3.58,4.21,2.01,3.6,5,1.87,3.37,4.17
USA,MLS,2014,10/08/2014,03:30,Portland Timbers,Chivas USA,2,0,H,1.44,4.84,7.93,1.6,4.84,8,1.45,4.23,6.77
USA,MLS,2014,11/08/2014,01:00,Chicago Fire,New York Red Bulls,1,0,H,2.32,3.54,3.23,2.5,3.6,3.23,2.28,3.33,3
USA,MLS,2014,11/08/2014,01:00,Vancouver Whitecaps,Sporting Kansas City,2,0,H,2.39,3.48,3.13,2.6,3.48,3.2,2.38,3.21,2.92
USA,MLS,2014,11/08/2014,03:30,Seattle Sounders,Houston Dynamo,2,0,H,1.71,4.02,5.22,1.77,4.35,6.8,1.58,3.94,5.33
USA,MLS,2014,16/08/2014,02:00,Houston Dynamo,Philadelphia Union,2,0,H,1.89,3.81,4.28,2,3.81,4.3,1.88,3.49,3.92
USA,MLS,2014,16/08/2014,19:30,Real Salt Lake,Seattle Sounders,2,1,H,2.41,3.4,3.16,2.44,3.4,3.4,2.29,3.26,3.04
USA,MLS,2014,16/08/2014,23:30,CF Montreal,Chicago Fire,1,0,H,2.22,3.68,3.29,2.3,3.7,3.5,2.14,3.38,3.21
USA,MLS,2014,17/08/2014,00:30,Columbus Crew,Los Angeles Galaxy,4,1,H,3.69,3.63,2.11,3.7,3.63,2.2,3.33,3.32,2.12
USA,MLS,2014,17/08/2014,00:30,New England Revolution,Portland Timbers,1,1,D,2.14,3.47,3.71,2.21,3.5,3.71,2.12,3.35,3.28
USA,MLS,2014,17/08/2014,01:30,Sporting Kansas City,Toronto FC,4,1,H,1.89,3.65,4.48,1.91,3.75,4.6,1.83,3.52,4.1
USA,MLS,2014,17/08/2014,03:30,Chivas USA,Vancouver Whitecaps,0,0,D,4.11,3.28,2.1,4.11,3.4,2.15,3.57,3.19,2.08
USA,MLS,2014,17/08/2014,03:30,San Jose Earthquakes,FC Dallas,0,5,A,1.96,3.71,4.07,2.1,3.71,4.1,1.95,3.4,3.75
USA,MLS,2014,18/08/2014,01:00,DC United,Colorado Rapids,4,2,H,2.78,3.25,2.8,2.78,3.3,3.2,2.52,3.15,2.79
USA,MLS,2014,21/08/2014,02:00,Colorado Rapids,Los Angeles Galaxy,3,4,A,3.38,3.49,2.26,3.5,3.5,2.38,3.15,3.31,2.2
USA,MLS,2014,21/08/2014,03:00,Seattle Sounders,San Jose Earthquakes,1,1,D,1.54,4.34,6.83,1.67,4.34,7.3,1.54,3.89,5.9
USA,MLS,2014,23/08/2014,02:00,FC Dallas,Real Salt Lake,2,1,H,2.13,3.45,3.75,2.2,3.6,3.75,2.07,3.32,3.42
USA,MLS,2014,24/08/2014,00:00,New York Red Bulls,CF Montreal,4,2,H,1.56,4.84,5.65,1.62,4.84,6.3,1.53,4.14,5.59
USA,MLS,2014,24/08/2014,00:00,Toronto FC,Chicago Fire,2,2,D,1.74,3.78,5.36,1.8,3.8,5.36,1.74,3.53,4.59
USA,MLS,2014,24/08/2014,00:30,Columbus Crew,Houston Dynamo,3,0,H,1.93,3.66,4.29,2.1,3.75,4.29,1.88,3.44,3.9
USA,MLS,2014,24/08/2014,00:30,New England Revolution,Chivas USA,1,0,H,1.52,4.55,6.84,1.62,4.55,6.84,1.54,3.91,5.78
USA,MLS,2014,24/08/2014,01:30,Sporting Kansas City,DC United,0,3,A,1.69,3.97,5.5,1.73,3.97,5.62,1.65,3.66,5.03
USA,MLS,2014,24/08/2014,03:30,Los Angeles Galaxy,Vancouver Whitecaps,2,0,H,1.57,4.29,6.42,1.6,4.55,7.4,1.51,4.06,5.93
USA,MLS,2014,24/08/2014,22:00,Portland Timbers,Seattle Sounders,2,4,A,2.45,3.54,2.99,2.48,3.55,3.13,2.34,3.3,2.88
USA,MLS,2014,25/08/2014,01:00,Philadelphia Union,San Jose Earthquakes,4,2,H,1.89,3.66,4.46,2,3.67,4.55,1.85,3.47,4.06
USA,MLS,2014,28/08/2014,03:30,Los Angeles Galaxy,DC United,4,1,H,1.49,4.62,7.4,1.5,4.8,8,1.45,4.34,6.46
USA,MLS,2014,30/08/2014,01:00,Sporting Kansas City,Houston Dynamo,1,3,A,1.79,4.11,4.5,1.8,4.11,5.5,1.66,3.72,4.86
USA,MLS,2014,30/08/2014,21:00,Seattle Sounders,Colorado Rapids,1,0,H,1.55,4.61,6.16,1.62,4.61,6.3,1.54,4.06,5.54
USA,MLS,2014,30/08/2014,22:00,Toronto FC,New England Revolution,0,3,A,2.09,3.63,3.69,2.15,3.63,3.9,2,3.38,3.56
USA,MLS,2014,31/08/2014,00:30,CF Montreal,Columbus Crew,2,0,H,2.72,3.57,2.65,2.75,3.57,2.72,2.62,3.27,2.56
USA,MLS,2014,31/08/2014,01:30,Chicago Fire,FC Dallas,1,0,H,2.37,3.62,3.06,2.5,3.62,3.12,2.34,3.31,2.88
USA,MLS,2014,31/08/2014,03:30,San Jose Earthquakes,Real Salt Lake,1,1,D,2.96,3.35,2.57,3,3.35,2.75,2.77,3.1,2.55
USA,MLS,2014,31/08/2014,03:30,Vancouver Whitecaps,Portland Timbers,0,3,A,2.14,3.47,3.71,2.19,3.6,3.75,2.06,3.31,3.46
USA,MLS,2014,31/08/2014,19:30,DC United,New York Red Bulls,2,0,H,2.63,3.47,2.81,2.75,3.5,2.88,2.52,3.23,2.7
USA,MLS,2014,01/09/2014,01:00,Chivas USA,Los Angeles Galaxy,0,3,A,7.76,5.05,1.43,8.43,5.05,1.45,7.21,4.39,1.41
USA,MLS,2014,04/09/2014,00:00,Philadelphia Union,Toronto FC,1,0,H,2.37,3.58,3.09,2.38,3.65,3.45,2.21,3.33,3.1
USA,MLS,2014,04/09/2014,00:30,New England Revolution,Sporting Kansas City,3,1,H,2.16,3.49,3.62,2.39,3.5,3.62,2.18,3.29,3.22
USA,MLS,2014,04/09/2014,03:30,Chivas USA,Seattle Sounders,2,4,A,6.59,4.33,1.56,6.59,4.4,1.65,5.85,3.91,1.55
USA,MLS,2014,06/09/2014,03:30,Los Angeles Galaxy,Colorado Rapids,6,0,H,1.42,5.31,7.42,1.44,5.6,8.2,1.4,4.61,7.13
USA,MLS,2014,06/09/2014,19:00,Toronto FC,Philadelphia Union,0,2,A,2.1,3.66,3.62,2.2,3.66,3.67,2.08,3.35,3.36
USA,MLS,2014,07/09/2014,00:30,New York Red Bulls,Sporting Kansas City,2,1,H,2.05,3.83,3.62,2.2,3.83,3.65,2.07,3.43,3.32
USA,MLS,2014,07/09/2014,01:30,Houston Dynamo,CF Montreal,3,2,H,1.79,4.1,4.51,1.81,4.1,5.25,1.73,3.68,4.43
USA,MLS,2014,07/09/2014,03:00,Real Salt Lake,FC Dallas,2,1,H,2.12,3.53,3.7,2.15,3.53,4,2.04,3.36,3.5
USA,MLS,2014,07/09/2014,03:00,Vancouver Whitecaps,DC United,0,0,D,1.76,3.75,5.22,2.2,3.8,5.5,1.77,3.5,4.52
USA,MLS,2014,07/09/2014,20:00,Columbus Crew,Chivas USA,3,0,H,1.44,4.9,7.8,1.5,5.1,8,1.43,4.28,7.07
USA,MLS,2014,07/09/2014,21:45,Portland Timbers,San Jose Earthquakes,3,3,D,1.7,4.05,5.29,1.75,4.05,5.5,1.68,3.69,4.77
USA,MLS,2014,08/09/2014,00:00,New England Revolution,Chicago Fire,2,1,H,2.03,3.36,4.24,2.11,3.6,4.33,1.95,3.34,3.85
USA,MLS,2014,11/09/2014,00:30,CF Montreal,Los Angeles Galaxy,2,2,D,5.5,4.39,1.62,5.75,4.52,1.67,5.12,4.08,1.58
USA,MLS,2014,11/09/2014,01:00,New York Red Bulls,DC United,1,0,H,1.78,4.01,4.72,1.8,4.2,5,1.7,3.77,4.53
USA,MLS,2014,11/09/2014,03:00,Vancouver Whitecaps,San Jose Earthquakes,2,0,H,1.99,3.57,4.12,2.01,3.66,4.5,1.89,3.42,3.94
USA,MLS,2014,13/09/2014,03:30,Chivas USA,Sporting Kansas City,0,4,A,5.31,3.87,1.73,5.4,4,1.76,4.88,3.6,1.69
USA,MLS,2014,13/09/2014,03:30,Seattle Sounders,Real Salt Lake,3,2,H,2.04,3.32,4.01,2.08,3.85,5.2,1.89,3.46,3.94
USA,MLS,2014,13/09/2014,20:00,Philadelphia Union,New York Red Bulls,2,2,D,2.47,3.52,2.97,2.48,3.52,3.13,2.32,3.27,2.94
USA,MLS,2014,14/09/2014,00:30,New England Revolution,CF Montreal,2,1,H,1.58,4.63,5.67,1.58,4.75,6.5,1.53,4.06,5.77
USA,MLS,2014,14/09/2014,01:30,Chicago Fire,Toronto FC,1,1,D,2.29,3.54,3.22,2.3,3.54,3.45,2.17,3.27,3.23
USA,MLS,2014,14/09/2014,01:30,FC Dallas,Vancouver Whitecaps,2,1,H,1.71,4,5.25,1.94,4,5.25,1.77,3.55,4.41
USA,MLS,2014,14/09/2014,01:30,Houston Dynamo,Columbus Crew,2,2,D,2.04,3.78,3.69,2.14,3.78,3.75,2.03,3.38,3.48
USA,MLS,2014,14/09/2014,02:00,Colorado Rapids,Portland Timbers,2,2,D,2.29,3.76,3.1,2.31,3.78,3.2,2.23,3.41,3.02
USA,MLS,2014,14/09/2014,20:00,San Jose Earthquakes,Los Angeles Galaxy,1,1,D,3.94,3.89,1.94,4.5,3.89,1.95,3.94,3.55,1.84
USA,MLS,2014,20/09/2014,03:00,Real Salt Lake,Colorado Rapids,5,1,H,1.77,3.91,4.9,1.77,4.4,5.5,1.69,3.78,4.59
USA,MLS,2014,20/09/2014,22:00,Portland Timbers,Vancouver Whitecaps,3,0,H,2.19,3.45,3.57,2.21,3.75,3.75,2.06,3.35,3.41
USA,MLS,2014,21/09/2014,00:00,Philadelphia Union,Houston Dynamo,0,0,D,1.96,3.8,3.96,2.02,3.8,4.05,1.94,3.45,3.71
USA,MLS,2014,21/09/2014,00:30,Columbus Crew,New England Revolution,1,0,H,2.01,3.62,3.98,2.05,3.63,4.2,1.98,3.36,3.64
USA,MLS,2014,21/09/2014,00:30,CF Montreal,San Jose Earthquakes,2,0,H,2.34,3.61,3.11,2.38,3.61,3.35,2.24,3.32,3.06
USA,MLS,2014,21/09/2014,00:30,New York Red Bulls,Seattle Sounders,4,1,H,2.16,3.57,3.56,2.25,3.63,3.6,2.14,3.33,3.25
USA,MLS,2014,21/09/2014,01:30,Chicago Fire,DC United,3,3,D,2.04,3.56,3.93,2.12,3.56,3.93,2.02,3.34,3.58
USA,MLS,2014,21/09/2014,03:30,Los Angeles Galaxy,FC Dallas,2,1,H,1.34,5.51,10.47,1.5,5.51,10.47,1.36,4.8,7.75
USA,MLS,2014,21/09/2014,20:00,Toronto FC,Chivas USA,3,0,H,1.42,4.73,9.09,1.45,5.1,10,1.38,4.5,7.99
USA,MLS,2014,25/09/2014,02:00,FC Dallas,Seattle Sounders,3,1,H,2.64,3.48,2.79,2.64,3.6,3,2.42,3.35,2.74
USA,MLS,2014,27/09/2014,01:00,Sporting Kansas City,New England Revolution,2,3,A,1.71,3.86,5.46,1.8,3.95,5.46,1.73,3.6,4.58
USA,MLS,2014,27/09/2014,18:00,Toronto FC,Portland Timbers,3,2,H,2.25,3.6,3.3,2.25,3.75,3.7,2.08,3.41,3.31
USA,MLS,2014,27/09/2014,20:00,DC United,Philadelphia Union,1,0,H,2.66,3.35,2.85,2.66,3.45,3.4,2.37,3.27,2.9
USA,MLS,2014,27/09/2014,21:00,Seattle Sounders,Chivas USA,4,2,H,1.27,6.33,12.5,1.29,6.33,14.08,1.23,5.66,11.43
USA,MLS,2014,28/09/2014,00:00,Vancouver Whitecaps,Real Salt Lake,2,1,H,2.02,3.69,3.87,2.3,3.7,3.87,2.02,3.4,3.52
USA,MLS,2014,28/09/2014,00:30,Columbus Crew,CF Montreal,2,0,H,1.52,4.72,6.37,1.62,4.8,6.5,1.51,4.15,5.87
USA,MLS,2014,28/09/2014,02:00,Colorado Rapids,San Jose Earthquakes,1,1,D,1.82,3.88,4.59,1.9,3.88,4.8,1.8,3.59,4.19
USA,MLS,2014,28/09/2014,20:00,Houston Dynamo,Chicago Fire,2,0,H,2.05,3.7,3.74,2.11,3.75,4.42,1.89,3.51,3.85
USA,MLS,2014,29/09/2014,01:30,Los Angeles Galaxy,New York Red Bulls,4,0,H,1.52,4.91,6.09,1.55,4.91,8,1.45,4.29,6.71
USA,MLS,2014,03/10/2014,01:00,Philadelphia Union,Chicago Fire,1,1,D,1.66,4.1,5.58,1.7,4.4,6.1,1.62,3.83,5.12
USA,MLS,2014,04/10/2014,01:00,DC United,Sporting Kansas City,0,0,D,2.83,3.34,2.69,2.83,3.54,2.88,2.64,3.22,2.59
USA,MLS,2014,04/10/2014,23:00,New York Red Bulls,Houston Dynamo,1,0,H,1.77,4.17,4.54,1.78,4.25,5.3,1.67,3.8,4.67
USA,MLS,2014,05/10/2014,00:00,Vancouver Whitecaps,FC Dallas,2,0,H,1.92,3.66,4.35,2,3.66,4.5,1.91,3.43,3.88
USA,MLS,2014,05/10/2014,00:30,New England Revolution,Columbus Crew,2,1,H,2.04,3.56,3.95,2.07,3.59,4.05,2.01,3.41,3.53
USA,MLS,2014,05/10/2014,03:30,Los Angeles Galaxy,Toronto FC,3,0,H,1.41,4.97,8.52,1.41,5.5,9.1,1.35,4.8,7.99
USA,MLS,2014,05/10/2014,04:00,San Jose Earthquakes,Portland Timbers,1,2,A,2.36,3.5,3.16,2.48,3.51,3.16,2.34,3.3,2.9
USA,MLS,2014,05/10/2014,20:00,Colorado Rapids,Seattle Sounders,1,4,A,3.05,3.78,2.32,3.4,3.78,2.4,3.03,3.38,2.23
USA,MLS,2014,05/10/2014,22:00,Chicago Fire,CF Montreal,0,0,D,1.78,3.72,5.09,1.9,3.8,5.09,1.78,3.55,4.33
USA,MLS,2014,06/10/2014,00:00,Chivas USA,Real Salt Lake,1,0,H,5.91,4.13,1.62,6.5,4.28,1.73,5.55,3.93,1.56
USA,MLS,2014,09/10/2014,00:30,Toronto FC,Houston Dynamo,0,1,A,1.68,4.27,5.16,1.73,4.27,5.75,1.63,3.88,4.87
USA,MLS,2014,09/10/2014,03:30,Portland Timbers,San Jose Earthquakes,3,0,H,1.46,5.06,7,1.6,5.06,7,1.48,4.42,5.86
USA,MLS,2014,11/10/2014,01:30,Sporting Kansas City,Chicago Fire,2,0,H,1.59,4.31,6.1,1.59,4.4,7.5,1.51,4.07,5.99
USA,MLS,2014,11/10/2014,03:00,Seattle Sounders,Vancouver Whitecaps,0,1,A,1.66,4.24,5.4,1.68,4.3,5.5,1.63,3.93,4.91
USA,MLS,2014,11/10/2014,21:00,CF Montreal,New England Revolution,2,2,D,3.14,3.69,2.3,3.6,3.8,2.3,3.16,3.43,2.15
USA,MLS,2014,12/10/2014,00:00,New York Red Bulls,Toronto FC,3,1,H,2.14,3.76,3.39,2.17,4.1,4.45,1.97,3.56,3.58
USA,MLS,2014,12/10/2014,00:00,Philadelphia Union,Columbus Crew,2,3,A,2.03,3.6,3.92,2.05,3.75,3.95,2,3.4,3.55
USA,MLS,2014,12/10/2014,02:30,Real Salt Lake,San Jose Earthquakes,2,0,H,1.48,4.51,7.94,1.56,4.52,9,1.46,4.15,6.93
USA,MLS,2014,12/10/2014,03:30,Chivas USA,Colorado Rapids,2,1,H,2.83,3.31,2.7,3.1,3.4,2.77,2.85,3.21,2.43
USA,MLS,2014,12/10/2014,20:00,Houston Dynamo,DC United,1,3,A,2.15,3.61,3.54,2.15,3.65,4,1.99,3.41,3.55
USA,MLS,2014,13/10/2014,00:00,FC Dallas,Los Angeles Galaxy,2,1,H,2.75,3.52,2.64,3.25,3.6,2.64,2.85,3.37,2.36
USA,MLS,2014,17/10/2014,01:00,Houston Dynamo,New England Revolution,1,2,A,2.44,3.67,2.94,2.55,3.75,3,2.37,3.4,2.8
USA,MLS,2014,18/10/2014,03:00,Portland Timbers,Real Salt Lake,0,0,D,2.05,3.88,3.58,2.09,4,3.85,1.96,3.55,3.56
USA,MLS,2014,18/10/2014,19:00,Toronto FC,CF Montreal,1,1,D,1.72,3.8,5.5,1.76,4,5.5,1.66,3.68,4.98
USA,MLS,2014,18/10/2014,20:00,Colorado Rapids,FC Dallas,0,1,A,2.99,3.54,2.45,3.2,3.54,2.7,2.79,3.3,2.43
USA,MLS,2014,19/10/2014,00:00,DC United,Chicago Fire,2,1,H,1.7,3.9,5.57,1.8,3.9,5.57,1.7,3.6,4.87
USA,MLS,2014,19/10/2014,00:00,Philadelphia Union,Sporting Kansas City,2,1,H,2.74,3.24,2.83,2.78,3.35,2.87,2.58,3.17,2.69
USA,MLS,2014,19/10/2014,03:30,San Jose Earthquakes,Vancouver Whitecaps,0,0,D,3.95,3.56,2.04,4,3.56,2.2,3.55,3.32,2.04
USA,MLS,2014,19/10/2014,20:00,New York Red Bulls,Columbus Crew,1,3,A,1.96,3.9,3.85,1.96,4.02,4.33,1.87,3.57,3.86
USA,MLS,2014,20/10/2014,01:30,Los Angeles Galaxy,Seattle Sounders,2,2,D,1.68,4.1,5.32,1.7,4.2,6.15,1.63,3.8,5.08
USA,MLS,2014,23/10/2014,02:30,Real Salt Lake,Chivas USA,2,0,H,1.33,5.65,10.62,1.36,5.65,11.14,1.31,5.01,9.32
USA,MLS,2014,25/10/2014,01:00,Chicago Fire,Houston Dynamo,2,1,H,2.01,3.62,4,2.1,3.65,4,1.99,3.42,3.58
USA,MLS,2014,25/10/2014,19:30,Seattle Sounders,Los Angeles Galaxy,2,0,H,2.18,3.66,3.4,2.38,3.66,3.44,2.18,3.37,3.12
USA,MLS,2014,25/10/2014,21:00,CF Montreal,DC United,1,1,D,2.62,3.61,2.73,2.87,3.61,2.73,2.66,3.31,2.51
USA,MLS,2014,26/10/2014,00:30,FC Dallas,Portland Timbers,0,2,A,1.89,3.81,4.16,2.35,3.82,4.33,1.91,3.5,3.8
USA,MLS,2014,26/10/2014,00:30,New England Revolution,Toronto FC,1,0,H,1.77,3.77,5.12,1.84,3.9,5.12,1.73,3.61,4.56
USA,MLS,2014,26/10/2014,02:00,Vancouver Whitecaps,Colorado Rapids,1,0,H,1.44,4.88,7.93,1.45,4.9,8,1.41,4.42,7.24
USA,MLS,2014,26/10/2014,20:00,Columbus Crew,Philadelphia Union,2,1,H,1.54,4.52,6.5,1.57,4.55,6.7,1.51,4.06,5.99
USA,MLS,2014,26/10/2014,20:30,Chivas USA,San Jose Earthquakes,1,0,H,2.94,3.39,2.56,3,3.39,2.6,2.77,3.22,2.48
