Country,League,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
USA,MLS,2022,18/09/2022,01:00,Chicago Fire,Charlotte,2,3,A,2.01,3.66,3.89,2.02,3.75,4.15,1.95,3.56,3.77
USA,MLS,2022,18/09/2022,01:30,Sporting Kansas City,Minnesota United,4,1,H,2.03,3.87,3.61,2.03,4.05,3.63,1.98,3.78,3.46
USA,MLS,2022,18/09/2022,02:00,Austin FC,Nashville SC,1,1,D,2.49,3.71,2.81,2.63,3.79,2.9,2.43,3.58,2.71
USA,MLS,2022,18/09/2022,02:30,Real Salt Lake,FC Cincinnati,1,2,A,2.15,3.71,3.4,2.16,3.84,3.65,2.08,3.69,3.27
USA,MLS,2022,18/09/2022,03:00,Vancouver Whitecaps,Seattle Sounders,2,1,H,2.88,3.46,2.56,3.02,3.56,2.56,2.84,3.35,2.45
USA,MLS,2022,18/09/2022,03:30,Los Angeles Galaxy,Colorado Rapids,4,1,H,1.58,4.71,5.41,1.62,4.9,5.41,1.57,4.55,4.9
USA,MLS,2022,18/09/2022,03:30,San Jose Earthquakes,FC Dallas,1,1,D,2.71,3.58,2.64,2.9,3.74,2.67,2.64,3.49,2.53
USA,MLS,2022,18/09/2022,18:00,Columbus Crew,Portland Timbers,1,1,D,1.91,4.06,3.87,1.94,4.2,4,1.87,3.92,3.72
USA,MLS,2022,18/09/2022,22:00,DC United,Inter Miami,2,3,A,2.37,3.7,2.99,2.4,3.75,2.99,2.32,3.59,2.87
USA,MLS,2022,19/09/2022,03:30,Los Angeles FC,Houston Dynamo,3,1,H,1.26,6.97,10.06,1.27,7.2,11,1.24,6.71,9.8
USA,MLS,2022,25/09/2022,03:00,San Jose Earthquakes,Los Angeles Galaxy,2,3,A,3.36,4.15,2.04,3.36,4.2,2.05,3.22,4.01,2
USA,MLS,2022,28/09/2022,03:00,Seattle Sounders,FC Cincinnati,1,1,D,2.69,3.51,2.7,2.74,3.72,3.03,2.53,3.47,2.65
USA,MLS,2022,01/10/2022,00:30,Toronto FC,Inter Miami,0,1,A,2,4.15,3.47,2.13,4.3,3.55,1.99,3.97,3.26
USA,MLS,2022,01/10/2022,18:30,New England Revolution,Atlanta Utd,2,1,H,2.6,3.92,2.52,2.6,4,2.6,2.5,3.82,2.51
USA,MLS,2022,01/10/2022,20:30,Colorado Rapids,FC Dallas,1,0,H,1.99,3.86,3.64,2.07,3.86,3.66,1.98,3.74,3.51
USA,MLS,2022,01/10/2022,22:30,Charlotte,Philadelphia Union,4,0,H,3.04,3.53,2.36,3.43,3.75,2.36,3.02,3.47,2.27
USA,MLS,2022,02/10/2022,00:30,CF Montreal,DC United,1,0,H,1.52,4.7,6.02,1.54,4.8,7.2,1.49,4.53,6
USA,MLS,2022,02/10/2022,00:30,Columbus Crew,New York Red Bulls,2,1,H,2.29,3.12,3.58,2.44,3.3,3.58,2.26,3.13,3.36
USA,MLS,2022,02/10/2022,00:30,FC Cincinnati,Chicago Fire,2,3,A,1.46,5,6.7,1.53,5.16,7,1.43,4.8,6.59
USA,MLS,2022,02/10/2022,03:00,San Jose Earthquakes,Minnesota United,2,0,H,2.57,4.02,2.51,2.68,4.1,2.61,2.47,3.83,2.53
USA,MLS,2022,02/10/2022,03:00,Vancouver Whitecaps,Austin FC,2,0,H,2.27,3.87,2.97,2.28,4.06,3.11,2.23,3.72,2.92
USA,MLS,2022,02/10/2022,03:30,Los Angeles Galaxy,Real Salt Lake,1,1,D,1.7,4.26,4.75,1.71,4.4,5.11,1.66,4.24,4.59
USA,MLS,2022,02/10/2022,18:00,New York City,Orlando City,2,1,H,1.87,3.64,4.52,1.93,3.7,4.55,1.86,3.51,4.22
USA,MLS,2022,02/10/2022,20:00,Portland Timbers,Los Angeles FC,1,2,A,3.16,3.88,2.2,3.28,3.93,2.25,3.06,3.76,2.14
USA,MLS,2022,02/10/2022,22:00,Sporting Kansas City,Seattle Sounders,1,0,H,2.27,3.66,3.19,2.27,3.72,3.3,2.19,3.57,3.1
USA,MLS,2022,03/10/2022,01:30,Nashville SC,Houston Dynamo,1,2,A,1.55,4.44,6.26,1.57,4.75,7.4,1.52,4.38,5.82
USA,MLS,2022,06/10/2022,00:00,Charlotte,Columbus Crew,2,2,D,2.79,3.45,2.64,2.9,3.31,2.7,2.77,3.22,2.55
USA,MLS,2022,06/10/2022,01:00,Inter Miami,Orlando City,4,1,H,2.46,3.4,3.06,2.5,3.5,3.15,2.4,3.28,2.97
USA,MLS,2022,09/10/2022,19:30,Atlanta Utd,New York City,1,2,A,2.23,3.8,3.17,2.31,4,3.2,2.15,3.72,3.06
USA,MLS,2022,09/10/2022,19:30,Chicago Fire,New England Revolution,1,1,D,2.42,3.88,2.8,2.42,3.91,3.15,2.31,3.74,2.78
USA,MLS,2022,09/10/2022,19:30,DC United,FC Cincinnati,2,5,A,4.83,4.21,1.7,4.83,4.25,1.75,4.54,4.1,1.67
USA,MLS,2022,09/10/2022,19:30,Inter Miami,CF Montreal,1,3,A,2.59,3.83,2.66,2.7,3.9,2.7,2.56,3.58,2.56
USA,MLS,2022,09/10/2022,19:30,New York Red Bulls,Charlotte,2,0,H,1.7,3.9,5.35,1.7,4.2,5.8,1.62,3.91,5.36
USA,MLS,2022,09/10/2022,19:30,Orlando City,Columbus Crew,2,1,H,2.19,3.48,3.51,2.19,3.68,3.6,2.11,3.41,3.42
USA,MLS,2022,09/10/2022,19:30,Philadelphia Union,Toronto FC,4,0,H,1.37,5.71,7.8,1.39,6,9,1.34,5.53,7.79
USA,MLS,2022,09/10/2022,22:00,Austin FC,Colorado Rapids,1,1,D,1.68,4.59,4.61,1.69,4.6,4.7,1.65,4.41,4.4
USA,MLS,2022,09/10/2022,22:00,FC Dallas,Sporting Kansas City,2,1,H,1.91,3.92,3.98,1.95,3.95,3.98,1.89,3.77,3.76
USA,MLS,2022,09/10/2022,22:00,Houston Dynamo,Los Angeles Galaxy,1,3,A,3.44,4.26,1.99,3.51,4.3,2.02,3.31,4.09,1.95
USA,MLS,2022,09/10/2022,22:00,Los Angeles FC,Nashville SC,0,1,A,1.71,4.56,4.41,1.72,4.56,4.52,1.68,4.27,4.31
USA,MLS,2022,09/10/2022,22:00,Minnesota United,Vancouver Whitecaps,2,0,H,1.76,4.42,4.21,1.8,4.62,4.33,1.74,4.15,4.09
USA,MLS,2022,09/10/2022,22:00,Real Salt Lake,Portland Timbers,3,1,H,1.67,4.39,4.89,1.73,4.43,4.9,1.65,4.23,4.58
USA,MLS,2022,09/10/2022,22:00,Seattle Sounders,San Jose Earthquakes,2,2,D,1.71,4.47,4.47,1.73,4.5,4.6,1.68,4.22,4.42
