Country,League,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
USA,MLS,2013,10/03/2013,00:30,Vancouver Whitecaps,Columbus Crew,2,1,H,2.38,3.34,3.27,2.4,3.4,3.35,2.27,3.18,3.07
USA,MLS,2013,10/03/2013,03:30,Portland Timbers,CF Montreal,1,2,A,2.63,3.4,2.86,2.63,3.45,3.3,2.36,3.2,2.9
USA,MLS,2013,10/03/2013,19:00,Colorado Rapids,Philadelphia Union,1,2,A,2,3.6,4.05,2.06,3.6,4.4,1.87,3.35,3.94
USA,MLS,2013,10/03/2013,21:00,Chivas USA,FC Dallas,3,1,H,3.09,3.44,2.43,3.1,3.44,2.45,2.95,3.23,2.3
USA,MLS,2013,11/03/2013,02:00,San Jose Earthquakes,New York Red Bulls,2,1,H,2.21,3.57,3.44,2.25,3.63,3.5,2.11,3.34,3.23
USA,MLS,2013,16/03/2013,16:30,New York Red Bulls,DC United,0,0,D,2.1,3.42,3.87,2.12,3.46,4.09,1.96,3.29,3.73
USA,MLS,2013,16/03/2013,19:00,Sporting Kansas City,Chicago Fire,0,0,D,1.81,3.69,4.96,1.9,3.71,4.96,1.8,3.43,4.33
USA,MLS,2013,16/03/2013,20:00,CF Montreal,Toronto FC,2,1,H,1.63,4.09,5.93,1.65,4.22,6.42,1.58,3.73,5.55
USA,MLS,2013,16/03/2013,21:00,Philadelphia Union,New England Revolution,1,0,H,2.18,3.39,3.68,2.24,3.4,3.68,2.12,3.2,3.35
USA,MLS,2013,16/03/2013,21:30,Columbus Crew,San Jose Earthquakes,1,1,D,2.29,3.36,3.43,2.4,3.49,3.43,2.22,3.2,3.16
USA,MLS,2013,16/03/2013,22:00,Real Salt Lake,Colorado Rapids,1,1,D,1.84,3.63,4.84,1.84,3.75,5.2,1.73,3.46,4.74
USA,MLS,2013,17/03/2013,00:00,Seattle Sounders,Portland Timbers,1,1,D,1.75,3.89,5.07,1.77,3.95,5.85,1.64,3.66,5.05
USA,MLS,2013,17/03/2013,17:00,FC Dallas,Houston Dynamo,3,2,H,2.68,3.36,2.81,2.68,3.36,3,2.44,3.18,2.8
USA,MLS,2013,17/03/2013,21:00,Los Angeles Galaxy,Chivas USA,1,1,D,1.45,4.76,7.74,1.53,4.76,8.3,1.46,4.09,6.66
USA,MLS,2013,23/03/2013,19:30,DC United,Columbus Crew,1,2,A,2.17,3.38,3.73,2.17,3.5,4,2.03,3.24,3.57
USA,MLS,2013,23/03/2013,20:00,New England Revolution,Sporting Kansas City,0,0,D,2.67,3.23,2.93,2.8,3.25,2.95,2.59,3.12,2.68
USA,MLS,2013,23/03/2013,20:30,CF Montreal,New York Red Bulls,1,0,H,2.27,3.54,3.29,2.29,3.54,3.45,2.2,3.28,3.12
USA,MLS,2013,24/03/2013,00:30,FC Dallas,Real Salt Lake,2,0,H,2.02,3.5,4.05,2.1,3.6,4.05,2.02,3.3,3.56
USA,MLS,2013,24/03/2013,00:30,Houston Dynamo,Vancouver Whitecaps,2,1,H,1.81,3.69,4.93,1.85,3.69,4.93,1.8,3.41,4.35
USA,MLS,2013,24/03/2013,02:30,Los Angeles Galaxy,Colorado Rapids,1,0,H,1.71,3.84,5.5,1.73,3.84,5.7,1.66,3.58,5.07
USA,MLS,2013,24/03/2013,02:30,San Jose Earthquakes,Seattle Sounders,1,0,H,2.35,3.32,3.35,2.36,3.5,4,2.09,3.22,3.44
USA,MLS,2013,24/03/2013,21:00,Chicago Fire,Chivas USA,1,4,A,1.89,3.66,4.46,1.96,3.67,4.7,1.83,3.41,4.17
USA,MLS,2013,30/03/2013,18:00,Toronto FC,Los Angeles Galaxy,2,2,D,3.41,3.41,2.27,3.6,3.41,2.34,3.2,3.2,2.19
USA,MLS,2013,30/03/2013,19:30,New York Red Bulls,Philadelphia Union,2,1,H,1.87,3.67,4.59,1.92,3.8,5,1.76,3.47,4.52
USA,MLS,2013,30/03/2013,20:00,New England Revolution,FC Dallas,0,1,A,2.34,3.41,3.3,2.5,3.41,3.3,2.33,3.17,2.98
USA,MLS,2013,30/03/2013,22:00,Colorado Rapids,Portland Timbers,2,2,D,2.34,3.35,3.33,2.35,3.35,3.75,2.19,3.18,3.25
USA,MLS,2013,31/03/2013,00:30,Houston Dynamo,San Jose Earthquakes,2,0,H,2.04,3.51,3.98,2.1,3.55,4.59,2,3.27,3.61
USA,MLS,2013,31/03/2013,00:30,Sporting Kansas City,CF Montreal,2,0,H,1.81,3.79,4.82,1.91,3.79,4.9,1.82,3.42,4.2
USA,MLS,2013,31/03/2013,02:00,Real Salt Lake,Seattle Sounders,2,1,H,2.43,3.33,3.19,2.43,3.4,3.4,2.25,3.14,3.16
USA,MLS,2013,31/03/2013,03:30,Chivas USA,Vancouver Whitecaps,2,1,H,2.72,3.24,2.86,2.72,3.24,3.2,2.43,3.09,2.92
USA,MLS,2013,06/04/2013,01:30,Sporting Kansas City,DC United,1,0,H,1.55,3.98,7.65,1.73,4,7.7,1.6,3.66,5.67
USA,MLS,2013,06/04/2013,21:00,Toronto FC,FC Dallas,2,2,D,2.91,3.37,2.59,2.91,3.38,2.68,2.71,3.2,2.5
USA,MLS,2013,06/04/2013,22:00,Columbus Crew,Philadelphia Union,1,1,D,1.94,3.74,4.11,1.95,3.75,4.4,1.88,3.4,3.93
USA,MLS,2013,07/04/2013,00:30,Colorado Rapids,Real Salt Lake,1,0,H,3.05,3.43,2.47,3.05,3.6,2.62,2.75,3.23,2.45
USA,MLS,2013,07/04/2013,03:30,Portland Timbers,Houston Dynamo,2,0,H,2.42,3.46,3.1,2.6,3.46,3.1,2.42,3.25,2.76
USA,MLS,2013,07/04/2013,03:30,San Jose Earthquakes,Vancouver Whitecaps,1,1,D,1.72,3.85,5.41,1.8,3.9,5.5,1.7,3.6,4.7
USA,MLS,2013,07/04/2013,22:00,Chicago Fire,New York Red Bulls,3,1,H,2.84,3.26,2.73,2.9,3.3,2.8,2.62,3.17,2.6
USA,MLS,2013,13/04/2013,21:00,Philadelphia Union,Toronto FC,1,1,D,1.83,3.69,4.84,1.95,3.7,5,1.84,3.38,4.2
USA,MLS,2013,13/04/2013,21:00,Seattle Sounders,New England Revolution,0,0,D,1.78,3.85,4.94,1.78,3.85,5.7,1.67,3.51,5.06
USA,MLS,2013,13/04/2013,21:00,Vancouver Whitecaps,Real Salt Lake,1,1,D,2.39,3.32,3.27,2.4,3.35,3.4,2.3,3.19,3.01
USA,MLS,2013,14/04/2013,00:00,DC United,New York Red Bulls,0,2,A,2.68,3.37,2.81,2.73,3.4,2.95,2.46,3.18,2.78
USA,MLS,2013,14/04/2013,00:30,FC Dallas,Los Angeles Galaxy,1,0,H,2.25,3.43,3.44,2.4,3.43,3.44,2.26,3.24,3.03
USA,MLS,2013,14/04/2013,03:30,Chivas USA,Colorado Rapids,0,1,A,2.34,3.5,3.23,2.34,3.5,3.5,2.2,3.24,3.17
USA,MLS,2013,14/04/2013,17:00,CF Montreal,Columbus Crew,1,1,D,2.08,3.68,3.66,2.15,3.68,3.75,2.04,3.29,3.48
USA,MLS,2013,14/04/2013,22:00,Houston Dynamo,Chicago Fire,2,1,H,1.64,3.99,6.05,1.73,4,6.2,1.65,3.64,5.08
USA,MLS,2013,15/04/2013,03:30,Portland Timbers,San Jose Earthquakes,1,0,H,2.37,3.46,3.18,2.45,3.46,3.2,2.33,3.2,2.95
USA,MLS,2013,18/04/2013,00:30,New York Red Bulls,Sporting Kansas City,0,1,A,2.46,3.32,3.16,2.46,3.32,3.5,2.26,3.18,3.08
USA,MLS,2013,20/04/2013,21:00,Toronto FC,Houston Dynamo,1,1,D,3.04,3.45,2.46,3.1,3.45,2.5,2.99,3.21,2.3
USA,MLS,2013,20/04/2013,23:00,Colorado Rapids,Seattle Sounders,0,1,A,2.52,3.47,2.92,2.7,3.47,2.92,2.51,3.18,2.71
USA,MLS,2013,21/04/2013,00:00,New York Red Bulls,New England Revolution,4,1,H,1.7,3.72,5.91,1.72,3.77,6,1.63,3.6,5.28
USA,MLS,2013,21/04/2013,01:30,Chicago Fire,Columbus Crew,1,0,H,2.41,3.47,3.11,2.48,3.47,3.14,2.3,3.2,3
USA,MLS,2013,21/04/2013,01:30,FC Dallas,Vancouver Whitecaps,2,0,H,1.72,4.04,5.11,1.77,4.04,5.25,1.7,3.55,4.75
USA,MLS,2013,21/04/2013,02:00,Real Salt Lake,Chivas USA,1,0,H,1.49,4.46,7.66,1.63,4.46,7.66,1.53,3.9,5.96
USA,MLS,2013,21/04/2013,03:30,Los Angeles Galaxy,Sporting Kansas City,2,0,H,2.12,3.39,3.87,2.2,3.45,4.65,2.05,3.24,3.53
USA,MLS,2013,21/04/2013,22:00,DC United,Philadelphia Union,2,3,A,2.52,3.39,3,2.52,3.4,3.75,2.18,3.24,3.21
USA,MLS,2013,22/04/2013,04:00,San Jose Earthquakes,Portland Timbers,1,1,D,2,3.61,3.98,2.04,3.75,4.5,1.87,3.37,4.06
USA,MLS,2013,27/04/2013,19:00,Toronto FC,New York Red Bulls,1,2,A,2.97,3.46,2.5,3.2,3.51,2.5,2.93,3.24,2.33
USA,MLS,2013,27/04/2013,21:00,CF Montreal,Chicago Fire,2,0,H,1.93,3.61,4.37,2,3.61,4.5,1.9,3.32,3.94
USA,MLS,2013,27/04/2013,23:00,Vancouver Whitecaps,FC Dallas,2,2,D,2.52,3.32,3.04,2.63,3.32,3.04,2.46,3.14,2.81
USA,MLS,2013,28/04/2013,00:30,Columbus Crew,DC United,3,0,H,1.87,3.51,4.86,1.9,3.65,4.86,1.8,3.41,4.36
USA,MLS,2013,28/04/2013,00:30,New England Revolution,Philadelphia Union,2,0,H,2.84,3.24,2.74,2.84,3.3,2.9,2.56,3.14,2.69
USA,MLS,2013,28/04/2013,01:30,Sporting Kansas City,Portland Timbers,2,3,A,1.75,3.66,5.58,1.76,3.7,5.6,1.7,3.45,4.91
USA,MLS,2013,28/04/2013,02:00,Real Salt Lake,Los Angeles Galaxy,0,2,A,2.33,3.4,3.32,2.45,3.45,3.4,2.26,3.21,3.07
USA,MLS,2013,28/04/2013,03:30,Chivas USA,San Jose Earthquakes,2,2,D,4.13,3.67,1.96,4.2,3.67,2.4,3.5,3.3,2.06
USA,MLS,2013,28/04/2013,22:00,Houston Dynamo,Colorado Rapids,1,1,D,1.62,3.88,6.6,1.67,3.9,6.6,1.62,3.61,5.45
USA,MLS,2013,03/05/2013,03:30,Portland Timbers,New England Revolution,0,0,D,1.57,3.95,7.45,1.7,3.95,7.82,1.55,3.71,6.14
USA,MLS,2013,04/05/2013,21:00,Columbus Crew,New York Red Bulls,0,1,A,2.68,3.43,2.77,2.68,3.43,3,2.4,3.24,2.81
USA,MLS,2013,04/05/2013,21:00,Philadelphia Union,Seattle Sounders,2,2,D,2.25,3.26,3.64,2.29,3.4,3.65,2.18,3.2,3.24
USA,MLS,2013,04/05/2013,21:00,San Jose Earthquakes,CF Montreal,2,2,D,1.79,3.73,5.04,1.91,3.9,5.04,1.82,3.45,4.21
USA,MLS,2013,05/05/2013,02:00,Colorado Rapids,Toronto FC,1,0,H,1.85,3.67,4.66,1.91,3.67,4.66,1.83,3.4,4.17
USA,MLS,2013,05/05/2013,02:00,Real Salt Lake,Vancouver Whitecaps,2,0,H,1.88,3.54,4.76,1.9,3.7,5.2,1.77,3.39,4.58
USA,MLS,2013,05/05/2013,22:00,Sporting Kansas City,Chivas USA,4,0,H,1.47,4.49,8.19,1.48,4.59,9.1,1.43,4.13,7.4
USA,MLS,2013,06/05/2013,04:00,Los Angeles Galaxy,Houston Dynamo,0,1,A,1.6,3.95,6.75,1.77,4.09,6.75,1.6,3.72,5.6
USA,MLS,2013,09/05/2013,00:00,DC United,Houston Dynamo,0,4,A,2.52,3.55,2.88,2.82,3.55,2.9,2.53,3.2,2.69
USA,MLS,2013,09/05/2013,00:30,New York Red Bulls,CF Montreal,2,1,H,1.66,4.11,5.58,1.75,4.11,5.58,1.66,3.66,4.87
USA,MLS,2013,09/05/2013,01:00,New England Revolution,Real Salt Lake,1,2,A,2.66,3.27,2.89,2.75,3.4,2.89,2.58,3.14,2.67
USA,MLS,2013,09/05/2013,01:30,Sporting Kansas City,Seattle Sounders,0,1,A,1.78,3.65,5.26,1.78,3.75,5.55,1.71,3.48,4.8
USA,MLS,2013,09/05/2013,02:00,FC Dallas,Portland Timbers,1,1,D,2.18,3.45,3.6,2.24,3.55,4.33,2.01,3.27,3.63
USA,MLS,2013,09/05/2013,03:30,San Jose Earthquakes,Toronto FC,2,1,H,1.59,4.13,6.55,1.65,4.13,7,1.56,3.77,5.88
USA,MLS,2013,11/05/2013,18:30,Chicago Fire,Philadelphia Union,0,1,A,2.2,3.38,3.64,2.25,3.41,3.64,2.14,3.27,3.27
USA,MLS,2013,11/05/2013,19:00,CF Montreal,Real Salt Lake,3,2,H,2.18,3.42,3.65,2.25,3.45,3.65,2.16,3.22,3.28
USA,MLS,2013,11/05/2013,21:00,Seattle Sounders,San Jose Earthquakes,4,0,H,2.34,3.3,3.39,2.34,3.45,3.55,2.17,3.21,3.25
USA,MLS,2013,12/05/2013,00:00,Vancouver Whitecaps,Los Angeles Galaxy,3,1,H,3.3,3.55,2.27,3.3,3.55,2.5,2.99,3.24,2.3
USA,MLS,2013,12/05/2013,00:30,Columbus Crew,Colorado Rapids,0,2,A,2.02,3.55,4.01,2.06,3.6,4.4,1.91,3.37,3.85
USA,MLS,2013,12/05/2013,00:30,New England Revolution,New York Red Bulls,1,1,D,2.97,3.27,2.6,3.1,3.3,2.6,2.85,3.12,2.45
USA,MLS,2013,12/05/2013,01:30,FC Dallas,DC United,2,1,H,1.81,3.85,4.69,1.81,4,6,1.67,3.69,4.78
USA,MLS,2013,12/05/2013,22:00,Portland Timbers,Chivas USA,3,0,H,1.55,4.3,6.7,1.55,4.3,7.12,1.5,3.96,6.19
USA,MLS,2013,13/05/2013,01:00,Houston Dynamo,Sporting Kansas City,0,1,A,2.39,3.35,3.24,2.39,3.4,3.45,2.25,3.12,3.17
USA,MLS,2013,16/05/2013,00:30,Philadelphia Union,Los Angeles Galaxy,1,4,A,3.23,3.68,2.25,3.23,3.68,2.72,2.92,3.29,2.32
USA,MLS,2013,18/05/2013,22:00,Toronto FC,Columbus Crew,0,1,A,2.44,3.21,3.29,2.5,3.25,3.4,2.35,3.1,3
USA,MLS,2013,19/05/2013,00:00,Vancouver Whitecaps,Portland Timbers,2,2,D,3,3.4,2.5,3,3.4,2.82,2.66,3.18,2.58
USA,MLS,2013,19/05/2013,00:30,Philadelphia Union,Chicago Fire,1,0,H,2.1,3.61,3.68,2.12,3.61,3.9,2,3.32,3.62
USA,MLS,2013,19/05/2013,01:30,Houston Dynamo,New England Revolution,0,2,A,1.59,4.26,6.16,1.62,4.26,7,1.54,3.84,5.89
USA,MLS,2013,19/05/2013,03:30,San Jose Earthquakes,Colorado Rapids,1,1,D,1.62,3.99,6.19,1.8,4,6.4,1.66,3.61,5.03
USA,MLS,2013,19/05/2013,03:30,Seattle Sounders,FC Dallas,4,2,H,1.81,3.65,5.01,1.9,3.7,5.3,1.77,3.47,4.42
USA,MLS,2013,19/05/2013,18:00,New York Red Bulls,Los Angeles Galaxy,1,0,H,2.22,3.61,3.36,2.25,3.61,3.5,2.17,3.3,3.17
USA,MLS,2013,19/05/2013,22:00,DC United,Sporting Kansas City,1,1,D,3.41,3.28,2.34,3.5,3.5,2.38,3.11,3.15,2.27
USA,MLS,2013,20/05/2013,03:30,Chivas USA,Real Salt Lake,1,4,A,3.65,3.62,2.11,4.05,3.66,2.15,3.53,3.33,2.02
USA,MLS,2013,26/05/2013,00:00,DC United,Portland Timbers,0,2,A,2.88,3.55,2.52,3.1,3.55,2.6,2.8,3.23,2.42
USA,MLS,2013,26/05/2013,00:00,CF Montreal,Philadelphia Union,5,3,H,1.92,3.76,4.19,2,3.76,4.4,1.9,3.46,3.81
USA,MLS,2013,26/05/2013,00:30,New England Revolution,Toronto FC,2,0,H,2.16,3.23,4.01,2.18,3.41,4.44,1.98,3.28,3.74
USA,MLS,2013,26/05/2013,01:30,FC Dallas,San Jose Earthquakes,1,0,H,2.35,3.49,3.19,2.38,3.52,3.35,2.24,3.27,3.05
USA,MLS,2013,26/05/2013,02:00,Colorado Rapids,Chivas USA,2,0,H,1.47,4.59,7.86,1.57,4.7,8.1,1.48,4.11,6.35
USA,MLS,2013,26/05/2013,02:00,Real Salt Lake,Chicago Fire,1,1,D,1.75,3.7,5.42,1.8,3.7,5.5,1.7,3.5,4.9
USA,MLS,2013,26/05/2013,20:30,Sporting Kansas City,Houston Dynamo,1,1,D,2,3.34,4.4,2.12,3.4,4.4,1.93,3.23,3.97
USA,MLS,2013,26/05/2013,22:00,New York Red Bulls,Columbus Crew,2,2,D,1.52,4.38,7.11,1.67,4.42,7.11,1.54,3.95,5.77
USA,MLS,2013,27/05/2013,04:00,Los Angeles Galaxy,Seattle Sounders,4,0,H,1.83,3.73,4.78,1.83,3.95,5.5,1.71,3.58,4.69
USA,MLS,2013,01/06/2013,23:00,Toronto FC,Philadelphia Union,1,1,D,2.45,3.32,3.16,2.5,3.32,3.2,2.37,3.2,2.89
USA,MLS,2013,02/06/2013,00:00,New York Red Bulls,Vancouver Whitecaps,1,2,A,1.53,4.54,6.44,1.6,4.7,8,1.48,4.03,6.44
USA,MLS,2013,02/06/2013,00:30,Columbus Crew,Houston Dynamo,1,1,D,2.41,3.4,3.16,2.42,3.4,3.6,2.2,3.2,3.18
USA,MLS,2013,02/06/2013,01:30,Sporting Kansas City,CF Montreal,1,2,A,1.79,3.77,4.95,1.8,3.95,5.4,1.72,3.56,4.59
USA,MLS,2013,02/06/2013,02:00,Colorado Rapids,FC Dallas,2,2,D,2.09,3.48,3.85,2.2,3.48,3.85,2.07,3.28,3.42
USA,MLS,2013,02/06/2013,02:30,Real Salt Lake,San Jose Earthquakes,3,0,H,2.04,3.55,3.94,2.1,3.55,3.99,2,3.3,3.59
USA,MLS,2013,02/06/2013,03:30,Chivas USA,Seattle Sounders,0,2,A,4.46,3.61,1.91,4.46,3.7,2.04,3.89,3.33,1.91
USA,MLS,2013,02/06/2013,21:30,Los Angeles Galaxy,New England Revolution,0,5,A,2.65,3.28,2.92,2.65,3.3,3.15,2.4,3.18,2.87
USA,MLS,2013,02/06/2013,22:00,Chicago Fire,DC United,2,0,H,1.8,3.67,5.08,1.9,3.8,5.08,1.79,3.51,4.22
USA,MLS,2013,06/06/2013,00:30,Philadelphia Union,Columbus Crew,3,0,H,2.16,3.4,3.74,2.25,3.49,3.74,2.13,3.31,3.28
USA,MLS,2013,09/06/2013,00:30,New England Revolution,DC United,0,0,D,1.81,3.68,5,1.81,3.85,5.25,1.73,3.54,4.63
USA,MLS,2013,09/06/2013,01:30,Chicago Fire,Portland Timbers,2,2,D,2.39,3.46,3.14,2.4,3.46,3.3,2.26,3.25,3.05
USA,MLS,2013,09/06/2013,02:30,Real Salt Lake,Los Angeles Galaxy,3,1,H,2.15,3.49,3.63,2.29,3.49,3.63,2.15,3.25,3.27
USA,MLS,2013,09/06/2013,03:30,Seattle Sounders,Vancouver Whitecaps,3,2,H,1.98,3.42,4.38,2.15,3.5,4.38,1.94,3.3,3.84
USA,MLS,2013,15/06/2013,22:00,Portland Timbers,FC Dallas,1,0,H,1.93,3.64,4.3,1.96,3.64,4.34,1.9,3.38,3.88
USA,MLS,2013,16/06/2013,00:00,DC United,Toronto FC,1,2,A,2.5,3.38,3.03,2.5,3.4,3.6,2.26,3.2,3.1
USA,MLS,2013,16/06/2013,00:30,Columbus Crew,CF Montreal,2,0,H,3,3.51,2.47,3.35,3.51,2.8,2.75,3.27,2.47
USA,MLS,2013,16/06/2013,02:00,Colorado Rapids,San Jose Earthquakes,1,2,A,2.18,3.44,3.59,2.31,3.44,3.59,2.15,3.25,3.28
USA,MLS,2013,16/06/2013,03:00,Vancouver Whitecaps,New England Revolution,4,3,H,2.36,3.41,3.24,2.36,3.45,3.7,2.17,3.2,3.26
USA,MLS,2013,20/06/2013,01:00,CF Montreal,Houston Dynamo,2,0,H,1.98,3.62,4.05,2.04,3.65,4.15,1.96,3.32,3.74
USA,MLS,2013,20/06/2013,01:30,Chicago Fire,Colorado Rapids,2,1,H,2.08,3.56,3.81,2.1,3.56,3.85,2.04,3.3,3.52
USA,MLS,2013,20/06/2013,03:00,Vancouver Whitecaps,Chivas USA,3,1,H,1.63,4.22,5.78,1.63,4.33,6.2,1.56,3.91,5.56
USA,MLS,2013,20/06/2013,03:30,Los Angeles Galaxy,Portland Timbers,0,0,D,2.02,3.68,3.87,2.02,3.75,5.2,1.83,3.51,4.09
USA,MLS,2013,23/06/2013,00:00,DC United,San Jose Earthquakes,1,0,H,2.96,3.54,2.47,3,3.6,2.5,2.86,3.26,2.37
USA,MLS,2013,23/06/2013,01:00,Columbus Crew,Chicago Fire,1,2,A,2.22,3.51,3.45,2.29,3.51,3.5,2.16,3.28,3.23
USA,MLS,2013,23/06/2013,01:30,FC Dallas,Sporting Kansas City,2,2,D,2.67,3.18,2.98,2.67,3.4,3.3,2.4,3.18,2.89
USA,MLS,2013,23/06/2013,02:00,Houston Dynamo,Toronto FC,0,0,D,1.97,3.43,4.46,2,3.8,6,1.81,3.39,4.46
USA,MLS,2013,23/06/2013,02:30,Real Salt Lake,Seattle Sounders,2,0,H,2.02,3.62,3.93,2.04,3.62,4.09,1.97,3.35,3.68
USA,MLS,2013,23/06/2013,22:00,Philadelphia Union,New York Red Bulls,3,0,H,2.59,3.34,2.94,2.62,3.4,2.95,2.49,3.24,2.72
USA,MLS,2013,24/06/2013,00:00,Portland Timbers,Colorado Rapids,3,0,H,1.75,3.68,5.48,1.76,3.9,5.58,1.69,3.56,4.92
USA,MLS,2013,24/06/2013,04:00,Chivas USA,Los Angeles Galaxy,0,1,A,9.11,4.84,1.41,10,4.95,1.55,7.69,4.33,1.4
USA,MLS,2013,29/06/2013,18:00,Toronto FC,Real Salt Lake,0,1,A,2.41,3.46,3.12,2.6,3.46,3.13,2.4,3.26,2.83
USA,MLS,2013,29/06/2013,22:30,Philadelphia Union,FC Dallas,2,2,D,2.04,3.6,3.82,2.1,3.69,4.25,1.99,3.39,3.61
USA,MLS,2013,30/06/2013,00:00,DC United,Vancouver Whitecaps,0,1,A,2.13,3.43,3.78,2.4,3.43,3.78,2.17,3.24,3.29
USA,MLS,2013,30/06/2013,00:00,CF Montreal,Colorado Rapids,3,4,A,1.83,3.69,4.78,1.91,3.75,5,1.76,3.52,4.48
USA,MLS,2013,30/06/2013,01:30,Sporting Kansas City,Columbus Crew,3,2,H,1.67,3.91,5.92,1.68,3.91,6.35,1.61,3.66,5.56
USA,MLS,2013,30/06/2013,03:30,Chivas USA,New England Revolution,1,1,D,3.83,3.31,2.16,3.83,3.31,2.5,3.31,3.17,2.19
USA,MLS,2013,30/06/2013,03:30,San Jose Earthquakes,Los Angeles Galaxy,3,2,H,2.77,3.3,2.77,3.2,3.3,2.77,2.89,3.17,2.43
USA,MLS,2013,30/06/2013,19:00,New York Red Bulls,Houston Dynamo,2,0,H,1.77,3.8,5.08,1.83,3.8,5.4,1.76,3.48,4.54
USA,MLS,2013,04/07/2013,00:00,Toronto FC,CF Montreal,3,3,D,2.93,3.4,2.56,3.3,3.4,2.65,2.68,3.21,2.51
USA,MLS,2013,04/07/2013,01:30,Chicago Fire,San Jose Earthquakes,3,2,H,2.02,3.56,3.99,2.02,3.75,4.88,1.87,3.39,4.03
USA,MLS,2013,04/07/2013,02:00,Sporting Kansas City,Vancouver Whitecaps,1,1,D,1.57,4.13,6.8,1.67,4.2,6.8,1.59,3.74,5.62
USA,MLS,2013,04/07/2013,03:00,Real Salt Lake,Philadelphia Union,2,2,D,1.78,3.8,5,1.85,3.84,5,1.76,3.53,4.43
USA,MLS,2013,04/07/2013,03:00,Seattle Sounders,DC United,2,0,H,1.47,4.59,7.75,1.55,4.59,7.75,1.46,4.01,6.95
USA,MLS,2013,05/07/2013,02:00,FC Dallas,Chivas USA,0,0,D,1.38,4.91,10.23,1.4,4.96,10.23,1.36,4.52,8.31
USA,MLS,2013,05/07/2013,02:30,Colorado Rapids,New York Red Bulls,2,0,H,2.08,3.69,3.68,2.4,3.69,3.68,2.12,3.37,3.27
USA,MLS,2013,05/07/2013,03:30,Los Angeles Galaxy,Columbus Crew,2,1,H,1.47,4.43,8.59,1.55,4.43,8.59,1.48,3.97,6.68
USA,MLS,2013,07/07/2013,00:30,New England Revolution,San Jose Earthquakes,2,0,H,1.88,3.67,4.55,1.9,3.67,4.75,1.84,3.45,4.12
USA,MLS,2013,07/07/2013,02:00,Houston Dynamo,Philadelphia Union,1,0,H,1.92,3.55,4.49,1.93,3.7,4.7,1.84,3.41,4.13
USA,MLS,2013,07/07/2013,04:00,Vancouver Whitecaps,Seattle Sounders,2,0,H,2.76,3.33,2.76,2.78,4,3.8,2.56,3.23,2.66
USA,MLS,2013,07/07/2013,20:00,Chicago Fire,Sporting Kansas City,1,2,A,2.8,3.3,2.75,2.8,3.36,2.9,2.54,3.21,2.68
USA,MLS,2013,07/07/2013,22:00,Columbus Crew,Portland Timbers,1,0,H,3.25,3.27,2.43,3.4,3.3,2.85,2.8,3.23,2.45
USA,MLS,2013,08/07/2013,00:00,CF Montreal,Chivas USA,1,1,D,1.33,5.75,10.23,1.37,5.8,11,1.33,4.78,8.71
USA,MLS,2013,08/07/2013,02:30,Colorado Rapids,DC United,0,0,D,1.52,4.15,7.89,1.55,4.33,8.5,1.49,3.96,6.62
