Country,League,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
USA,MLS,2017,24/06/2017,01:00,Toronto FC,New England Revolution,2,0,H,1.6,4.37,5.87,1.63,4.65,6.1,1.57,4.16,5.31
USA,MLS,2017,24/06/2017,02:00,Houston Dynamo,FC Dallas,1,1,D,2.21,3.59,3.4,2.27,3.65,3.4,2.17,3.42,3.18
USA,MLS,2017,24/06/2017,18:30,New York Red Bulls,New York City,0,2,A,1.96,3.68,4.11,2.02,3.84,4.11,1.94,3.57,3.71
USA,MLS,2017,25/06/2017,00:00,Atlanta Utd,Colorado Rapids,1,0,H,1.5,4.65,7.11,1.5,4.75,7.46,1.47,4.27,6.61
USA,MLS,2017,25/06/2017,00:00,Philadelphia Union,DC United,1,0,H,1.77,3.99,4.8,1.78,4,5.1,1.71,3.82,4.58
USA,MLS,2017,25/06/2017,00:30,Columbus Crew,CF Montreal,4,1,H,1.66,4.32,5.22,1.68,4.32,5.5,1.63,4.02,4.88
USA,MLS,2017,25/06/2017,01:00,Minnesota United,Vancouver Whitecaps,2,2,D,2.5,3.49,2.96,2.5,3.56,3.04,2.39,3.38,2.83
USA,MLS,2017,25/06/2017,01:30,Chicago Fire,Orlando City,4,0,H,1.52,4.56,6.77,1.52,4.6,7.1,1.48,4.33,6.23
USA,MLS,2017,25/06/2017,03:30,Los Angeles Galaxy,Sporting Kansas City,1,2,A,3.73,3.24,2.23,3.73,3.34,2.37,3.3,3.2,2.21
USA,MLS,2017,25/06/2017,03:30,San Jose Earthquakes,Real Salt Lake,2,1,H,1.61,4.26,5.91,1.65,4.26,5.91,1.61,3.91,5.32
USA,MLS,2017,26/06/2017,03:30,Portland Timbers,Seattle Sounders,2,2,D,2.2,3.61,3.42,2.2,3.72,3.56,2.15,3.46,3.19
USA,MLS,2017,30/06/2017,00:30,New York City,Minnesota United,3,1,H,1.31,6.22,10.05,1.31,6.8,12,1.27,5.89,9.45
USA,MLS,2017,01/07/2017,02:30,Real Salt Lake,Orlando City,0,1,A,2.1,3.65,3.63,2.17,3.78,3.8,2.02,3.56,3.46
USA,MLS,2017,02/07/2017,00:00,Chicago Fire,Vancouver Whitecaps,4,0,H,1.56,4.52,6.12,1.57,4.55,6.3,1.53,4.21,5.71
USA,MLS,2017,02/07/2017,00:00,FC Dallas,Toronto FC,3,1,H,2.06,3.59,3.84,2.09,3.62,3.95,2,3.41,3.69
USA,MLS,2017,02/07/2017,00:00,CF Montreal,DC United,2,0,H,1.78,3.91,4.81,1.82,3.96,4.9,1.76,3.75,4.3
USA,MLS,2017,02/07/2017,00:00,Sporting Kansas City,Portland Timbers,1,1,D,1.65,4.12,5.68,1.75,4.32,5.68,1.68,3.79,4.89
USA,MLS,2017,02/07/2017,00:30,Columbus Crew,Atlanta Utd,0,2,A,1.83,4.07,4.32,1.86,4.07,4.35,1.81,3.89,3.93
USA,MLS,2017,02/07/2017,02:00,Colorado Rapids,Houston Dynamo,3,1,H,2.67,3.16,3,2.67,3.3,3.25,2.42,3.14,3.01
USA,MLS,2017,02/07/2017,03:30,San Jose Earthquakes,Los Angeles Galaxy,2,1,H,1.7,3.99,5.35,1.9,3.99,5.46,1.69,3.66,4.96
USA,MLS,2017,02/07/2017,22:00,Philadelphia Union,New England Revolution,3,0,H,2.14,3.71,3.46,2.17,3.71,3.68,2.08,3.49,3.36
USA,MLS,2017,05/07/2017,00:00,Atlanta Utd,San Jose Earthquakes,4,2,H,1.55,4.46,6.51,1.62,4.46,6.51,1.54,4.12,5.74
USA,MLS,2017,05/07/2017,00:00,Minnesota United,Columbus Crew,0,1,A,3.8,3.8,2.01,3.8,3.8,2.2,3.3,3.64,2.05
USA,MLS,2017,05/07/2017,01:30,FC Dallas,DC United,4,2,H,1.41,5.16,8.08,1.45,5.2,8.3,1.4,4.65,7.28
USA,MLS,2017,05/07/2017,02:00,Colorado Rapids,Seattle Sounders,1,3,A,2.55,3.44,2.92,2.62,3.44,3,2.5,3.2,2.84
USA,MLS,2017,05/07/2017,03:30,Los Angeles Galaxy,Real Salt Lake,2,6,A,2.2,3.42,3.57,2.27,3.7,4,2.09,3.42,3.42
USA,MLS,2017,06/07/2017,00:30,New England Revolution,New York Red Bulls,2,3,A,2.16,3.62,3.5,2.23,3.7,3.56,2.11,3.49,3.31
USA,MLS,2017,06/07/2017,00:30,Orlando City,Toronto FC,1,3,A,2.8,3.51,2.61,2.86,3.61,2.61,2.71,3.38,2.49
USA,MLS,2017,06/07/2017,01:30,Houston Dynamo,CF Montreal,3,1,H,1.62,4.22,5.82,1.73,4.22,5.9,1.62,3.93,5.18
USA,MLS,2017,06/07/2017,03:00,Vancouver Whitecaps,New York City,3,2,H,2.59,3.51,2.82,2.72,3.6,2.85,2.53,3.38,2.68
USA,MLS,2017,06/07/2017,03:30,Portland Timbers,Chicago Fire,2,2,D,1.98,3.87,3.82,2.05,3.91,3.88,1.94,3.64,3.62
USA,MLS,2017,07/07/2017,01:30,Sporting Kansas City,Philadelphia Union,1,1,D,1.74,3.92,5.14,1.74,4,5.4,1.68,3.75,4.92
USA,MLS,2017,20/07/2017,00:30,CF Montreal,Philadelphia Union,2,1,H,1.89,3.86,4.22,2.05,3.92,4.35,1.86,3.65,3.95
USA,MLS,2017,20/07/2017,00:30,New York City,Toronto FC,2,2,D,1.76,4.02,4.76,1.8,4.1,5,1.73,3.8,4.48
USA,MLS,2017,20/07/2017,00:30,New York Red Bulls,San Jose Earthquakes,5,1,H,1.65,4.21,5.54,1.68,4.25,5.8,1.64,3.91,5.07
USA,MLS,2017,20/07/2017,01:00,Minnesota United,Houston Dynamo,0,0,D,3.29,3.74,2.21,3.29,3.82,2.38,3.02,3.49,2.23
USA,MLS,2017,20/07/2017,03:30,Los Angeles Galaxy,Vancouver Whitecaps,0,1,A,2.01,3.74,3.85,2.06,3.86,3.85,1.99,3.55,3.57
USA,MLS,2017,20/07/2017,03:30,Portland Timbers,Real Salt Lake,1,4,A,1.61,4.57,5.36,1.63,4.6,5.8,1.59,4.17,5.06
USA,MLS,2017,20/07/2017,03:30,Seattle Sounders,DC United,4,3,H,1.57,4.66,5.71,1.57,4.75,6.85,1.51,4.28,5.89
USA,MLS,2017,22/07/2017,00:00,Orlando City,Atlanta Utd,0,1,A,2.71,3.64,2.62,2.88,3.7,2.64,2.69,3.44,2.48
USA,MLS,2017,22/07/2017,19:00,New York City,Chicago Fire,2,1,H,1.88,3.88,4.23,1.91,4,4.3,1.84,3.68,3.96
USA,MLS,2017,22/07/2017,21:00,Minnesota United,New York Red Bulls,0,3,A,4.12,3.93,1.89,4.2,4.05,1.95,3.81,3.71,1.87
USA,MLS,2017,23/07/2017,00:00,DC United,Houston Dynamo,1,3,A,2.56,3.48,2.89,2.56,3.6,3.1,2.34,3.37,2.92
USA,MLS,2017,23/07/2017,00:00,Toronto FC,Colorado Rapids,1,1,D,1.41,4.85,9.16,1.49,4.85,9.16,1.44,4.37,7.04
USA,MLS,2017,23/07/2017,00:30,Columbus Crew,Philadelphia Union,1,0,H,1.48,4.67,7.28,1.6,4.8,7.28,1.49,4.35,6.05
USA,MLS,2017,23/07/2017,00:30,CF Montreal,FC Dallas,1,2,A,3,3.44,2.5,3,3.5,2.62,2.75,3.3,2.5
USA,MLS,2017,23/07/2017,00:30,New England Revolution,Los Angeles Galaxy,4,3,H,1.6,4.59,5.5,1.62,4.65,6,1.56,4.29,5.3
USA,MLS,2017,23/07/2017,03:00,Real Salt Lake,Sporting Kansas City,1,1,D,2.74,3.43,2.72,2.8,3.43,2.79,2.68,3.19,2.63
USA,MLS,2017,23/07/2017,23:30,Vancouver Whitecaps,Portland Timbers,1,2,A,2.02,3.77,3.77,2.02,3.85,4.15,1.91,3.63,3.75
USA,MLS,2017,24/07/2017,03:30,Seattle Sounders,San Jose Earthquakes,3,0,H,1.91,3.75,4.26,1.93,3.76,4.29,1.87,3.56,4.02
USA,MLS,2017,27/07/2017,00:30,Philadelphia Union,Columbus Crew,3,0,H,2.49,3.41,3.03,2.56,3.6,3.05,2.45,3.33,2.79
USA,MLS,2017,29/07/2017,21:30,Atlanta Utd,Orlando City,1,1,D,1.6,4.51,5.63,1.62,4.55,5.63,1.58,4.22,5.16
USA,MLS,2017,30/07/2017,00:30,New England Revolution,Philadelphia Union,3,0,H,1.83,4.09,4.25,1.85,4.2,4.5,1.78,3.87,4.08
USA,MLS,2017,30/07/2017,00:30,New York Red Bulls,CF Montreal,4,0,H,1.57,4.53,5.94,1.6,4.6,5.94,1.55,4.22,5.43
USA,MLS,2017,30/07/2017,01:00,FC Dallas,Vancouver Whitecaps,0,4,A,1.49,4.72,7.12,1.51,4.8,8,1.46,4.34,6.64
USA,MLS,2017,30/07/2017,01:00,Houston Dynamo,Portland Timbers,2,2,D,2,3.79,3.85,2.01,3.79,4.06,1.93,3.59,3.72
USA,MLS,2017,30/07/2017,01:00,Minnesota United,DC United,4,0,H,2.71,3.66,2.61,2.72,3.66,2.85,2.54,3.45,2.61
USA,MLS,2017,30/07/2017,01:00,Real Salt Lake,Columbus Crew,2,2,D,1.91,3.93,4.04,2.01,3.93,4.04,1.93,3.7,3.59
USA,MLS,2017,30/07/2017,01:00,San Jose Earthquakes,Colorado Rapids,1,0,H,1.84,3.57,4.96,1.88,3.68,5.4,1.8,3.42,4.6
USA,MLS,2017,30/07/2017,01:00,Sporting Kansas City,Chicago Fire,3,2,H,2.05,3.72,3.74,2.08,3.72,3.78,2.01,3.45,3.59
USA,MLS,2017,30/07/2017,03:00,Los Angeles Galaxy,Seattle Sounders,0,0,D,2.57,3.56,2.82,2.6,3.6,2.86,2.48,3.38,2.73
USA,MLS,2017,30/07/2017,19:00,Toronto FC,New York City,4,0,H,1.77,4.08,4.65,1.9,4.1,4.65,1.77,3.88,4.14
USA,MLS,2017,06/08/2017,00:00,DC United,Toronto FC,1,1,D,3.33,3.62,2.23,4,3.75,2.23,3.32,3.54,2.09
USA,MLS,2017,06/08/2017,00:00,Philadelphia Union,FC Dallas,3,1,H,2.54,3.48,2.9,2.75,3.5,2.9,2.56,3.3,2.69
USA,MLS,2017,06/08/2017,00:30,CF Montreal,Orlando City,2,1,H,2.03,3.73,3.78,2.13,3.8,3.8,1.99,3.61,3.53
USA,MLS,2017,06/08/2017,01:00,Minnesota United,Seattle Sounders,0,4,A,4.2,3.94,1.88,4.2,4.05,1.95,3.92,3.76,1.84
USA,MLS,2017,06/08/2017,01:30,Chicago Fire,New England Revolution,4,1,H,1.67,4.4,5.07,1.77,4.4,5.25,1.64,4.1,4.73
USA,MLS,2017,06/08/2017,03:00,Colorado Rapids,Vancouver Whitecaps,2,2,D,2.23,3.51,3.43,2.26,3.51,3.48,2.18,3.33,3.27
USA,MLS,2017,06/08/2017,03:00,Real Salt Lake,Houston Dynamo,0,0,D,1.94,3.77,4.07,2.25,3.9,4.07,1.97,3.61,3.61
USA,MLS,2017,06/08/2017,03:30,San Jose Earthquakes,Columbus Crew,2,1,H,2.1,3.73,3.55,2.2,3.73,3.6,2.09,3.5,3.33
USA,MLS,2017,06/08/2017,19:00,Portland Timbers,Los Angeles Galaxy,3,1,H,1.47,5.05,6.82,1.57,5.05,6.82,1.48,4.59,5.86
USA,MLS,2017,06/08/2017,23:00,New York City,New York Red Bulls,3,2,H,1.99,3.78,3.87,2.03,3.9,4,1.94,3.67,3.61
USA,MLS,2017,07/08/2017,01:00,Sporting Kansas City,Atlanta Utd,1,1,D,2.08,3.52,3.84,2.14,3.75,4.55,2.01,3.5,3.63
USA,MLS,2017,12/08/2017,21:00,Seattle Sounders,Sporting Kansas City,1,0,H,1.55,4.25,6.87,1.8,4.25,7,1.56,3.92,6.16
USA,MLS,2017,12/08/2017,23:00,Toronto FC,Portland Timbers,4,1,H,1.62,4.28,5.73,1.64,4.5,5.85,1.57,4.15,5.3
USA,MLS,2017,13/08/2017,00:30,Columbus Crew,Chicago Fire,3,1,H,2.29,3.64,3.2,2.29,3.72,3.4,2.18,3.53,3.09
USA,MLS,2017,13/08/2017,00:30,New York Red Bulls,Orlando City,3,1,H,1.48,4.84,6.97,1.59,4.9,7.94,1.45,4.55,6.52
USA,MLS,2017,13/08/2017,01:00,FC Dallas,Colorado Rapids,0,0,D,1.41,4.85,9.26,1.46,4.85,9.26,1.41,4.46,7.65
USA,MLS,2017,13/08/2017,01:00,New England Revolution,Vancouver Whitecaps,1,0,H,1.68,4.05,5.49,1.75,4.2,5.49,1.69,3.87,4.74
USA,MLS,2017,13/08/2017,01:00,Philadelphia Union,CF Montreal,0,3,A,1.81,4.11,4.39,1.87,4.15,4.45,1.78,3.8,4.2
USA,MLS,2017,13/08/2017,02:00,Houston Dynamo,San Jose Earthquakes,3,0,H,1.7,4.05,5.23,1.73,4.1,5.4,1.67,3.88,4.91
USA,MLS,2017,13/08/2017,04:00,Los Angeles Galaxy,New York City,0,2,A,2.56,3.78,2.7,2.66,3.78,2.72,2.54,3.54,2.58
USA,MLS,2017,14/08/2017,00:00,DC United,Real Salt Lake,0,1,A,2.21,3.65,3.34,2.39,3.7,3.34,2.2,3.48,3.07
USA,MLS,2017,17/08/2017,00:30,CF Montreal,Chicago Fire,3,0,H,2.4,3.62,3,2.45,3.73,3,2.35,3.49,2.83
USA,MLS,2017,19/08/2017,03:00,Portland Timbers,New York Red Bulls,2,0,H,2.03,4.01,3.52,2.05,4.05,3.85,1.93,3.8,3.54
USA,MLS,2017,20/08/2017,00:30,CF Montreal,Real Salt Lake,3,1,H,1.99,3.88,3.77,2,4,3.86,1.93,3.71,3.62
USA,MLS,2017,20/08/2017,00:30,Orlando City,Columbus Crew,1,1,D,2.21,3.74,3.27,2.25,3.8,3.27,2.18,3.55,3.09
USA,MLS,2017,20/08/2017,01:00,Chicago Fire,Toronto FC,1,3,A,2.76,3.62,2.58,2.8,3.7,2.85,2.63,3.46,2.53
USA,MLS,2017,20/08/2017,01:30,Sporting Kansas City,FC Dallas,2,0,H,2.16,3.44,3.69,2.19,3.5,3.69,2.12,3.32,3.44
USA,MLS,2017,20/08/2017,02:00,Colorado Rapids,DC United,0,1,A,1.88,3.66,4.59,1.89,3.7,4.7,1.82,3.57,4.24
USA,MLS,2017,20/08/2017,03:00,Vancouver Whitecaps,Houston Dynamo,2,1,H,2.07,3.71,3.67,2.12,3.72,3.67,2.04,3.54,3.42
USA,MLS,2017,20/08/2017,03:30,San Jose Earthquakes,Philadelphia Union,2,2,D,1.71,4.16,5.02,1.77,4.16,5.02,1.72,3.82,4.56
USA,MLS,2017,20/08/2017,23:00,New York City,New England Revolution,2,1,H,1.67,4.43,4.98,1.75,4.55,5.11,1.65,4.2,4.55
USA,MLS,2017,21/08/2017,03:00,Seattle Sounders,Minnesota United,2,1,H,1.21,7.98,13.13,1.23,8.03,17,1.19,7.19,12.17
USA,MLS,2017,24/08/2017,00:30,Columbus Crew,Los Angeles Galaxy,2,0,H,1.6,4.59,5.49,1.62,4.65,5.49,1.59,4.24,4.99
USA,MLS,2017,24/08/2017,00:30,DC United,Atlanta Utd,1,0,H,3.18,3.69,2.27,3.18,3.8,2.4,2.97,3.5,2.25
USA,MLS,2017,24/08/2017,01:00,FC Dallas,Houston Dynamo,3,3,D,1.67,4.18,5.39,1.7,4.18,5.4,1.65,3.91,4.91
USA,MLS,2017,24/08/2017,01:00,Toronto FC,Philadelphia Union,3,0,H,1.38,5.39,8.77,1.45,5.55,9,1.36,4.99,7.9
USA,MLS,2017,24/08/2017,03:00,Real Salt Lake,San Jose Earthquakes,4,0,H,1.87,3.84,4.37,1.88,3.9,4.95,1.8,3.63,4.28
USA,MLS,2017,24/08/2017,03:00,Vancouver Whitecaps,Seattle Sounders,1,1,D,2.49,3.49,2.97,2.49,3.56,3.01,2.35,3.4,2.88
USA,MLS,2017,24/08/2017,03:30,Portland Timbers,Colorado Rapids,2,1,H,1.43,4.9,8.07,1.57,4.98,8.07,1.46,4.34,6.69
USA,MLS,2017,26/08/2017,00:00,New York Red Bulls,New York City,1,1,D,2.02,3.8,3.75,2.17,3.8,3.85,2,3.65,3.43
USA,MLS,2017,27/08/2017,00:00,DC United,New England Revolution,1,0,H,2.31,3.54,3.23,2.35,3.6,3.4,2.23,3.43,3.07
USA,MLS,2017,27/08/2017,00:00,Philadelphia Union,Atlanta Utd,2,2,D,2.65,3.44,2.8,2.65,3.78,2.88,2.5,3.41,2.68
USA,MLS,2017,27/08/2017,00:30,Columbus Crew,FC Dallas,2,1,H,2.08,3.74,3.62,2.1,3.84,3.62,2.07,3.55,3.34
USA,MLS,2017,27/08/2017,00:30,Orlando City,Vancouver Whitecaps,1,2,A,1.71,4.17,4.96,1.8,4.17,4.96,1.72,3.84,4.51
USA,MLS,2017,27/08/2017,01:30,Chicago Fire,Minnesota United,1,2,A,1.35,5.77,8.89,1.35,6.4,10.5,1.3,5.72,8.34
USA,MLS,2017,27/08/2017,03:00,Real Salt Lake,Colorado Rapids,4,1,H,1.58,4.34,6.2,1.62,4.4,6.5,1.56,3.96,5.81
USA,MLS,2017,27/08/2017,21:30,CF Montreal,Toronto FC,1,3,A,3.15,3.7,2.29,3.16,3.8,2.35,2.96,3.56,2.24
USA,MLS,2017,28/08/2017,00:00,Los Angeles Galaxy,San Jose Earthquakes,0,3,A,2.06,3.8,3.61,2.06,3.8,3.92,1.98,3.59,3.53
USA,MLS,2017,28/08/2017,02:30,Seattle Sounders,Portland Timbers,1,1,D,1.74,3.96,5.04,1.75,4.25,5.4,1.7,3.88,4.63
USA,MLS,2017,03/09/2017,00:00,CF Montreal,Chicago Fire,0,1,A,2.13,3.83,3.4,2.28,3.83,3.5,2.1,3.64,3.21
USA,MLS,2017,03/09/2017,00:00,New England Revolution,Orlando City,4,0,H,1.68,4.25,5.18,1.7,4.33,5.18,1.66,4.02,4.73
USA,MLS,2017,03/09/2017,02:00,FC Dallas,New York Red Bulls,2,2,D,1.93,3.8,4.11,1.96,3.84,4.31,1.88,3.67,3.83
USA,MLS,2017,03/09/2017,04:00,Los Angeles Galaxy,Colorado Rapids,3,0,H,1.76,4.01,4.85,1.76,4.05,5.4,1.69,3.79,4.8
USA,MLS,2017,07/09/2017,00:30,New York City,Sporting Kansas City,1,0,H,2.46,3.38,3.11,2.46,3.46,3.14,2.36,3.28,2.95
USA,MLS,2017,09/09/2017,20:55,Chicago Fire,New York Red Bulls,1,1,D,2.17,3.73,3.39,2.2,3.82,3.4,2.12,3.53,3.21
USA,MLS,2017,09/09/2017,22:00,Toronto FC,San Jose Earthquakes,4,0,H,1.3,6.18,10.72,1.35,6.35,12,1.28,5.62,9.67
USA,MLS,2017,09/09/2017,22:30,New York City,Portland Timbers,0,1,A,2.06,3.73,3.7,2.21,3.8,3.7,2.06,3.54,3.36
USA,MLS,2017,10/09/2017,00:00,DC United,Orlando City,1,2,A,2.1,3.84,3.47,2.13,3.92,3.65,2.05,3.58,3.36
USA,MLS,2017,10/09/2017,00:30,New England Revolution,CF Montreal,1,0,H,1.83,3.93,4.44,1.88,4,4.75,1.77,3.8,4.23
USA,MLS,2017,10/09/2017,01:00,Minnesota United,Philadelphia Union,1,1,D,2.76,3.51,2.65,2.78,3.63,2.75,2.62,3.41,2.55
USA,MLS,2017,10/09/2017,01:30,Houston Dynamo,Colorado Rapids,0,1,A,1.43,4.8,8.61,1.43,5.05,9.5,1.37,4.62,8.33
USA,MLS,2017,10/09/2017,03:00,Vancouver Whitecaps,Real Salt Lake,3,2,H,2.03,3.85,3.67,2.07,3.85,3.72,2,3.65,3.42
USA,MLS,2017,10/09/2017,18:00,Columbus Crew,Sporting Kansas City,1,1,D,2.07,3.43,3.92,2.1,3.55,3.96,2.02,3.37,3.64
USA,MLS,2017,10/09/2017,20:30,Atlanta Utd,FC Dallas,3,0,H,2.14,3.71,3.47,2.17,3.71,3.64,2.1,3.48,3.31
USA,MLS,2017,11/09/2017,02:00,Seattle Sounders,Los Angeles Galaxy,1,1,D,1.41,5.53,7.4,1.43,5.53,9,1.36,5.04,7.44
USA,MLS,2017,14/09/2017,00:00,Atlanta Utd,New England Revolution,7,0,H,1.59,4.43,5.87,1.62,4.5,5.91,1.57,4.19,5.28
USA,MLS,2017,14/09/2017,03:00,Vancouver Whitecaps,Minnesota United,3,0,H,1.56,4.7,5.83,1.6,4.75,6.5,1.52,4.42,5.54
USA,MLS,2017,16/09/2017,20:55,Atlanta Utd,Orlando City,3,3,D,1.5,4.94,6.43,1.5,5.1,6.65,1.46,4.66,6.03
USA,MLS,2017,17/09/2017,00:00,Vancouver Whitecaps,Columbus Crew,2,2,D,2.18,3.56,3.51,2.28,3.8,3.52,2.14,3.48,3.23
USA,MLS,2017,17/09/2017,00:30,CF Montreal,Minnesota United,2,3,A,1.34,5.84,9.25,1.37,6.15,10.12,1.31,5.52,8.39
USA,MLS,2017,17/09/2017,01:00,FC Dallas,Seattle Sounders,0,0,D,1.88,3.81,4.33,1.93,3.82,4.33,1.87,3.6,3.99
USA,MLS,2017,17/09/2017,01:30,Chicago Fire,DC United,3,0,H,1.66,4.17,5.51,1.68,4.25,6.42,1.61,4.02,5.22
USA,MLS,2017,17/09/2017,01:30,Sporting Kansas City,New England Revolution,3,1,H,1.6,4.29,5.96,1.61,4.4,6.13,1.56,4.09,5.61
USA,MLS,2017,17/09/2017,02:00,Colorado Rapids,New York City,1,1,D,2.72,3.59,2.64,2.85,3.6,2.65,2.72,3.41,2.48
USA,MLS,2017,17/09/2017,02:30,Real Salt Lake,Portland Timbers,2,1,H,2.05,3.68,3.77,2.07,3.8,3.78,2,3.55,3.52
USA,MLS,2017,17/09/2017,03:30,Los Angeles Galaxy,Toronto FC,0,4,A,2.88,3.74,2.43,2.95,3.75,2.48,2.81,3.51,2.36
USA,MLS,2017,17/09/2017,03:30,San Jose Earthquakes,Houston Dynamo,1,0,H,2.33,3.67,3.09,2.38,3.68,3.25,2.28,3.39,3.03
USA,MLS,2017,17/09/2017,18:00,New York Red Bulls,Philadelphia Union,0,0,D,1.77,3.8,5.09,1.8,4,5.56,1.69,3.79,4.8
USA,MLS,2017,21/09/2017,00:00,Atlanta Utd,Los Angeles Galaxy,4,0,H,1.39,5.48,7.99,1.47,5.7,8.6,1.37,5.23,6.98
USA,MLS,2017,21/09/2017,00:30,Toronto FC,CF Montreal,3,5,A,1.54,4.52,6.41,1.57,5.04,8.27,1.51,4.32,5.84
USA,MLS,2017,23/09/2017,20:00,New York City,Houston Dynamo,1,1,D,1.96,3.68,4.1,1.98,3.95,4.1,1.91,3.67,3.76
USA,MLS,2017,23/09/2017,22:00,New England Revolution,Toronto FC,2,1,H,2.33,3.65,3.12,2.56,3.7,3.12,2.28,3.51,2.94
USA,MLS,2017,24/09/2017,00:00,DC United,San Jose Earthquakes,4,0,H,2.13,3.69,3.52,2.15,3.69,3.66,2.08,3.47,3.38
USA,MLS,2017,24/09/2017,00:00,Philadelphia Union,Chicago Fire,3,1,H,2.5,3.54,2.92,2.5,3.65,3.1,2.35,3.45,2.86
USA,MLS,2017,24/09/2017,00:30,Columbus Crew,New York Red Bulls,3,2,H,1.98,3.92,3.77,2.05,3.98,3.85,1.94,3.69,3.6
USA,MLS,2017,24/09/2017,01:00,Minnesota United,FC Dallas,4,1,H,3.92,3.73,1.98,3.95,3.9,2.01,3.68,3.58,1.95
USA,MLS,2017,24/09/2017,02:30,Real Salt Lake,Seattle Sounders,2,0,H,2.13,3.7,3.51,2.23,3.75,3.52,2.09,3.54,3.3
USA,MLS,2017,24/09/2017,03:00,Vancouver Whitecaps,Colorado Rapids,2,1,H,1.56,4.37,6.45,1.62,4.45,6.7,1.53,4.11,6.04
USA,MLS,2017,24/09/2017,19:00,Sporting Kansas City,Los Angeles Galaxy,2,1,H,1.45,4.82,7.75,1.48,4.84,8.2,1.43,4.49,7.18
USA,MLS,2017,24/09/2017,22:00,Atlanta Utd,CF Montreal,2,0,H,1.43,5.32,7.16,1.5,7.25,7.16,1.44,4.96,6.05
USA,MLS,2017,25/09/2017,01:00,Portland Timbers,Orlando City,3,0,H,1.49,4.94,6.63,1.59,6.75,6.63,1.51,4.59,5.58
USA,MLS,2017,28/09/2017,00:00,Atlanta Utd,Philadelphia Union,3,0,H,1.42,5.23,7.6,1.46,5.26,7.6,1.4,4.91,6.72
USA,MLS,2017,28/09/2017,00:30,CF Montreal,New York City,0,1,A,2.15,3.87,3.31,2.35,3.87,3.54,2.07,3.67,3.18
USA,MLS,2017,28/09/2017,00:30,New York Red Bulls,DC United,3,3,D,1.5,4.73,6.83,1.53,4.73,6.83,1.49,4.42,6.08
USA,MLS,2017,28/09/2017,00:30,Orlando City,New England Revolution,6,1,H,2.26,3.81,3.13,2.32,3.81,3.18,2.22,3.57,3
USA,MLS,2017,28/09/2017,01:00,FC Dallas,Colorado Rapids,2,0,H,1.35,5.29,10.54,1.37,5.3,11,1.33,4.91,9.27
USA,MLS,2017,28/09/2017,01:30,Houston Dynamo,Los Angeles Galaxy,3,3,D,1.49,4.93,6.64,1.55,4.95,6.64,1.48,4.55,5.88
USA,MLS,2017,28/09/2017,03:30,San Jose Earthquakes,Chicago Fire,1,4,A,1.91,3.87,4.12,2.05,3.95,4.15,1.92,3.64,3.72
USA,MLS,2017,28/09/2017,03:30,Seattle Sounders,Vancouver Whitecaps,3,0,H,1.65,4.25,5.4,1.73,4.3,5.55,1.65,3.97,4.89
USA,MLS,2017,30/09/2017,21:00,Orlando City,FC Dallas,0,0,D,2.44,3.67,2.92,2.45,3.8,2.98,2.34,3.54,2.84
USA,MLS,2017,01/10/2017,00:00,Toronto FC,New York Red Bulls,4,2,H,1.63,4.33,5.57,1.74,4.33,5.57,1.64,3.97,4.93
USA,MLS,2017,01/10/2017,00:30,Columbus Crew,DC United,2,0,H,1.38,5.5,8.35,1.45,5.5,8.5,1.39,4.97,7.23
USA,MLS,2017,01/10/2017,00:30,New England Revolution,Atlanta Utd,0,0,D,2.38,3.63,3.04,2.38,3.75,3.16,2.26,3.54,2.96
USA,MLS,2017,01/10/2017,01:30,Chicago Fire,New York City,1,1,D,2.24,3.7,3.26,2.24,3.75,3.5,2.12,3.58,3.2
USA,MLS,2017,01/10/2017,01:30,Houston Dynamo,Minnesota United,2,1,H,1.34,5.7,9.45,1.4,5.7,9.6,1.33,5.2,8.37
USA,MLS,2017,01/10/2017,02:00,Colorado Rapids,CF Montreal,2,1,H,2.3,3.58,3.22,2.31,3.58,3.27,2.24,3.4,3.1
USA,MLS,2017,01/10/2017,02:00,Sporting Kansas City,Vancouver Whitecaps,0,1,A,1.51,4.49,7.15,1.57,4.57,7.4,1.51,4.19,6.26
USA,MLS,2017,01/10/2017,03:30,Los Angeles Galaxy,Real Salt Lake,1,1,D,3.05,4.19,2.18,3.14,4.19,2.38,2.97,3.77,2.16
USA,MLS,2017,01/10/2017,03:30,San Jose Earthquakes,Portland Timbers,2,1,H,3,3.58,2.43,3.04,3.65,2.63,2.81,3.42,2.41
USA,MLS,2017,01/10/2017,18:00,Philadelphia Union,Seattle Sounders,2,0,H,2.5,3.49,2.96,2.52,3.6,2.98,2.42,3.39,2.81
USA,MLS,2017,04/10/2017,00:00,Atlanta Utd,Minnesota United,2,3,A,1.28,6.55,11.15,1.3,7.75,13,1.25,6.21,9.75
USA,MLS,2017,07/10/2017,22:00,New York Red Bulls,Vancouver Whitecaps,3,0,H,1.45,4.95,7.53,1.57,7.75,7.6,1.44,4.63,6.71
USA,MLS,2017,08/10/2017,01:00,Minnesota United,Sporting Kansas City,1,1,D,4.04,3.74,1.96,4.05,6.75,1.99,3.74,3.71,1.91
