Date,Team,PTS,,Opp,PTS,,OT,Notes
Sat Jan 14 2023,Cairns Taipans,85,,New Zealand Breakers,83,,,
Sat Jan 14 2023,Adelaide 36ers,97,,Perth Wildcats,112,,,
Sun Jan 15 2023,Illawarra Hawks,79,,Sydney Kings,84,,,
Mon Jan 16 2023,Brisbane Bullets,84,,South East Melbourne Phoenix,79,,,
Wed Jan 18 2023,South East Melbourne Phoenix,86,,Tasmania JackJumpers,75,,,
Thu Jan 19 2023,Adelaide 36ers,101,,Brisbane Bullets,106,,OT,
Thu Jan 19 2023,Illawarra Hawks,78,,New Zealand Breakers,76,,,
Fri Jan 20 2023,Tasmania JackJumpers,85,,Cairns Taipans,77,,,
Fri Jan 20 2023,Sydney Kings,104,,Perth Wildcats,111,,,
Sat Jan 21 2023,Melbourne United,94,,Adelaide 36ers,87,,,
Sat Jan 21 2023,Brisbane Bullets,103,,Illawarra Hawks,86,,,
Sat Jan 21 2023,Perth Wildcats,91,,South East Melbourne Phoenix,112,,,
Sun Jan 22 2023,New Zealand Breakers,93,,Sydney Kings,88,,,
Wed Jan 25 2023,Cairns Taipans,80,,South East Melbourne Phoenix,85,,,
Thu Jan 26 2023,New Zealand Breakers,99,,Brisbane Bullets,71,,,
Fri Jan 27 2023,Illawarra Hawks,86,,Perth Wildcats,106,,,
Fri Jan 27 2023,Sydney Kings,91,,Tasmania JackJumpers,77,,,
Sat Jan 28 2023,Brisbane Bullets,87,,Cairns Taipans,94,,,
Sat Jan 28 2023,Melbourne United,74,,New Zealand Breakers,80,,,
Sun Jan 29 2023,South East Melbourne Phoenix,106,,Sydney Kings,111,,,
Sat Jan 28 2023,Perth Wildcats,94,,Tasmania JackJumpers,102,,,
Mon Jan 30 2023,Adelaide 36ers,99,,Cairns Taipans,96,,,
Thu Feb 2 2023,New Zealand Breakers,91,,Illawarra Hawks,81,,,
Fri Feb 3 2023,Sydney Kings,108,,Adelaide 36ers,115,,,
Fri Feb 3 2023,Cairns Taipans,84,,Perth Wildcats,71,,,
Sat Feb 4 2023,South East Melbourne Phoenix,,,Brisbane Bullets,,,,
Sat Feb 4 2023,Tasmania JackJumpers,87,,Illawarra Hawks,63,,,
Sat Feb 4 2023,Adelaide 36ers,107,,Melbourne United,116,,,
Sun Feb 5 2023,Sydney Kings,84,,Perth Wildcats,96,,,
Sat Feb 4 2023,New Zealand Breakers,80,,Brisbane Bullets,75,,OT,
