Date,Team,PTS,,Opp,PTS,,OT,Notes
Sun Nov 11 2018,Perth Wildcats,90,,Illawarra Hawks,81,,,
Sun Nov 11 2018,Cairns Taipans,80,,Melbourne United,87,,,
Fri Nov 16 2018,Melbourne United,108,,New Zealand Breakers,101,,,
Sat Nov 17 2018,Illawarra Hawks,79,,Adelaide 36ers,104,,,
Sat Nov 17 2018,Perth Wildcats,88,,Cairns Taipans,83,,,
Sun Nov 18 2018,Brisbane Bullets,94,,Melbourne United,102,,,
Sun Nov 18 2018,New Zealand Breakers,87,,Sydney Kings,100,,,
Thu Nov 22 2018,Illawarra Hawks,85,,Brisbane Bullets,104,,,
Fri Nov 23 2018,Cairns Taipans,95,,Adelaide 36ers,109,,,
Fri Nov 23 2018,Perth Wildcats,98,,New Zealand Breakers,93,,,
Sat Nov 24 2018,Sydney Kings,82,,Melbourne United,84,,,
Sun Nov 25 2018,Adelaide 36ers,109,,Illawarra Hawks,120,,,
Sun Nov 25 2018,New Zealand Breakers,86,,Perth Wildcats,91,,,
Thu Dec 6 2018,Perth Wildcats,72,,Sydney Kings,77,,,
Fri Dec 7 2018,Illawarra Hawks,95,,Cairns Taipans,84,,,
Sat Dec 8 2018,Melbourne United,94,,Brisbane Bullets,97,,,
Sun Dec 9 2018,Illawarra Hawks,87,,Adelaide 36ers,86,,,
Sun Dec 9 2018,Sydney Kings,71,,New Zealand Breakers,70,,,
Sun Dec 9 2018,Cairns Taipans,72,,Perth Wildcats,94,,,
Mon Dec 10 2018,Brisbane Bullets,90,,Melbourne United,74,,,
Fri Dec 14 2018,Sydney Kings,98,,Perth Wildcats,97,,,
Sat Dec 15 2018,Adelaide 36ers,101,,Brisbane Bullets,91,,,
Sun Dec 16 2018,New Zealand Breakers,89,,Cairns Taipans,78,,,
Sun Dec 16 2018,Sydney Kings,83,,Illawarra Hawks,68,,,
Mon Dec 17 2018,Perth Wildcats,65,,Melbourne United,82,,,
Thu Dec 20 2018,Sydney Kings,81,,Cairns Taipans,70,,,
Fri Dec 21 2018,Perth Wildcats,86,,Brisbane Bullets,93,,,
Fri Dec 21 2018,Illawarra Hawks,79,,New Zealand Breakers,96,,,
Sat Dec 22 2018,Cairns Taipans,82,,Adelaide 36ers,87,,,
Sun Dec 23 2018,Perth Wildcats,77,,Illawarra Hawks,81,,,
Sun Dec 23 2018,Melbourne United,75,,Sydney Kings,70,,,
Wed Dec 26 2018,Adelaide 36ers,103,,Melbourne United,101,,,
Sat Dec 29 2018,Brisbane Bullets,68,,Sydney Kings,75,,,
Sun Dec 30 2018,New Zealand Breakers,98,,Adelaide 36ers,109,,,
Mon Dec 31 2018,Perth Wildcats,93,,Cairns Taipans,78,,,
Mon Dec 31 2018,Brisbane Bullets,100,,Illawarra Hawks,74,,,
Thu Jan 3 2019,Brisbane Bullets,80,,Cairns Taipans,109,,,
Fri Jan 4 2019,New Zealand Breakers,104,,Adelaide 36ers,96,,,
Sat Jan 5 2019,Sydney Kings,71,,Illawarra Hawks,78,,,
Sun Jan 6 2019,Melbourne United,86,,Brisbane Bullets,95,,,
Sun Jan 6 2019,Perth Wildcats,84,,New Zealand Breakers,97,,,
Mon Jan 7 2019,Sydney Kings,86,,Cairns Taipans,82,,,
Thu Jan 10 2019,Adelaide 36ers,102,,Illawarra Hawks,96,,,
Fri Jan 11 2019,Cairns Taipans,81,,Perth Wildcats,79,,,
Fri Jan 11 2019,New Zealand Breakers,92,,Sydney Kings,100,,,
Sat Jan 12 2019,Brisbane Bullets,102,,Adelaide 36ers,90,,,
Sun Jan 13 2019,Melbourne United,99,,Cairns Taipans,89,,,
Sun Jan 13 2019,Illawarra Hawks,96,,Sydney Kings,84,,,
Thu Jan 17 2019,Perth Wildcats,84,,Adelaide 36ers,97,,,
Fri Jan 18 2019,New Zealand Breakers,96,,Illawarra Hawks,107,,,
Sat Jan 19 2019,Cairns Taipans,68,,Brisbane Bullets,99,,,
Sat Jan 19 2019,Adelaide 36ers,119,,Sydney Kings,99,,,
Sun Jan 20 2019,Melbourne United,79,,Perth Wildcats,84,,,
Mon Jan 21 2019,New Zealand Breakers,98,,Cairns Taipans,106,,,
Wed Jan 23 2019,Illawarra Hawks,89,,Melbourne United,113,,,
Thu Jan 24 2019,Cairns Taipans,106,,New Zealand Breakers,113,,,
Fri Jan 25 2019,Sydney Kings,87,,Brisbane Bullets,81,,,
Fri Jan 25 2019,Adelaide 36ers,81,,Perth Wildcats,100,,,
Sat Jan 26 2019,Cairns Taipans,81,,Illawarra Hawks,82,,,
Sun Jan 27 2019,Brisbane Bullets,96,,New Zealand Breakers,109,,,
Sun Jan 27 2019,Perth Wildcats,88,,Sydney Kings,68,,,
Mon Jan 28 2019,Melbourne United,114,,Adelaide 36ers,91,,,
Fri Feb 1 2019,Sydney Kings,95,,Brisbane Bullets,93,,,
Fri Feb 1 2019,Melbourne United,107,,New Zealand Breakers,87,,,
Fri Feb 1 2019,Illawarra Hawks,90,,Perth Wildcats,104,,,
Sat Feb 2 2019,Adelaide 36ers,100,,Cairns Taipans,91,,,
Sun Feb 3 2019,New Zealand Breakers,102,,Melbourne United,111,,,
Sun Feb 3 2019,Brisbane Bullets,91,,Sydney Kings,107,,,
Mon Feb 4 2019,Cairns Taipans,95,,Illawarra Hawks,110,,,
Thu Feb 7 2019,Illawarra Hawks,87,,Brisbane Bullets,98,,,
Thu Feb 7 2019,Adelaide 36ers,114,,New Zealand Breakers,107,,,
Fri Feb 8 2019,Melbourne United,85,,Sydney Kings,97,,,
Sat Feb 9 2019,Brisbane Bullets,68,,Cairns Taipans,79,,,
Sat Feb 9 2019,New Zealand Breakers,96,,Illawarra Hawks,81,,,
Sun Feb 10 2019,Melbourne United,89,,Adelaide 36ers,87,,,
Sun Feb 10 2019,Sydney Kings,86,,Perth Wildcats,95,,,
Thu Feb 14 2019,Cairns Taipans,87,,Melbourne United,85,,,
Thu Feb 14 2019,Illawarra Hawks,96,,New Zealand Breakers,130,,,
Fri Feb 15 2019,Adelaide 36ers,85,,Perth Wildcats,93,,,
Sat Feb 16 2019,New Zealand Breakers,78,,Brisbane Bullets,84,,,
Sat Feb 16 2019,Cairns Taipans,84,,Sydney Kings,89,,,
Sun Feb 17 2019,Perth Wildcats,70,,Melbourne United,81,,,
