Date,Team,PTS,,Opp,PTS,,OT,Notes
Sun Dec 1 2013,Sydney Kings,67,,Melbourne Tigers,63,,,
Fri Dec 6 2013,New Zealand Breakers,91,,Perth Wildcats,95,,,
Fri Dec 6 2013,Adelaide 36ers,94,,Townsville Crocodiles,98,,,
Sat Dec 7 2013,Adelaide 36ers,78,,Cairns Taipans,98,,,
Sat Dec 7 2013,Sydney Kings,69,,Wollongong Hawks,73,,,
Sun Dec 8 2013,New Zealand Breakers,82,,Melbourne Tigers,84,,,
Fri Dec 13 2013,Townsville Crocodiles,74,,Cairns Taipans,87,,,
Fri Dec 13 2013,Perth Wildcats,71,,New Zealand Breakers,62,,,
Sat Dec 14 2013,Wollongong Hawks,69,,Sydney Kings,63,,,
Sat Dec 14 2013,Melbourne Tigers,76,,Townsville Crocodiles,71,,,
Sun Dec 15 2013,Cairns Taipans,67,,Adelaide 36ers,91,,,
Fri Dec 27 2013,Wollongong Hawks,67,,Melbourne Tigers,74,,,
Sun Dec 29 2013,New Zealand Breakers,99,,Sydney Kings,83,,,
Tue Dec 31 2013,Perth Wildcats,90,,Cairns Taipans,99,,,
Tue Dec 31 2013,Melbourne Tigers,91,,Wollongong Hawks,81,,,
Tue Dec 31 2013,Adelaide 36ers,90,,Townsville Crocodiles,89,,,
Fri Jan 3 2014,Cairns Taipans,73,,Sydney Kings,62,,,
Fri Jan 3 2014,Melbourne Tigers,95,,Townsville Crocodiles,77,,,
Sat Jan 4 2014,New Zealand Breakers,73,,Adelaide 36ers,99,,,
Sat Jan 4 2014,Perth Wildcats,91,,Wollongong Hawks,96,,,
Sun Jan 5 2014,Cairns Taipans,66,,Melbourne Tigers,76,,,
Fri Jan 10 2014,New Zealand Breakers,93,,Melbourne Tigers,87,,,
Fri Jan 10 2014,Townsville Crocodiles,87,,Perth Wildcats,102,,,
Sat Jan 11 2014,Wollongong Hawks,82,,Cairns Taipans,79,,,
Sun Jan 12 2014,Sydney Kings,102,,Adelaide 36ers,89,,,
Sun Jan 12 2014,Perth Wildcats,103,,Townsville Crocodiles,97,,,
Fri Jan 17 2014,Sydney Kings,92,,Cairns Taipans,88,,,
Fri Jan 17 2014,New Zealand Breakers,72,,Perth Wildcats,97,,,
Sat Jan 18 2014,Townsville Crocodiles,79,,Adelaide 36ers,92,,,
Sun Jan 19 2014,Cairns Taipans,79,,Wollongong Hawks,77,,,
Sun Jan 19 2014,Melbourne Tigers,84,,Sydney Kings,97,,,
Thu Jan 23 2014,Wollongong Hawks,101,,New Zealand Breakers,106,,,
Fri Jan 24 2014,Melbourne Tigers,83,,Perth Wildcats,80,,,
Fri Jan 24 2014,Cairns Taipans,90,,Townsville Crocodiles,79,,,
Sun Jan 26 2014,Melbourne Tigers,86,,Wollongong Hawks,78,,,
Sun Jan 26 2014,Adelaide 36ers,93,,Sydney Kings,105,,,
Thu Jan 30 2014,Sydney Kings,87,,New Zealand Breakers,105,,,
Thu Jan 30 2014,Cairns Taipans,99,,Perth Wildcats,94,,,
Fri Jan 31 2014,Wollongong Hawks,67,,Townsville Crocodiles,80,,,
Sat Feb 1 2014,Cairns Taipans,87,,Adelaide 36ers,89,,,
Sun Feb 2 2014,Perth Wildcats,81,,Melbourne Tigers,57,,,
Fri Feb 7 2014,Perth Wildcats,75,,Townsville Crocodiles,88,,,
Sat Feb 8 2014,Townsville Crocodiles,90,,Cairns Taipans,82,,,
Sat Feb 8 2014,New Zealand Breakers,96,,Sydney Kings,98,,,
Sun Feb 9 2014,Adelaide 36ers,80,,Wollongong Hawks,102,,,
Fri Feb 14 2014,Townsville Crocodiles,75,,Wollongong Hawks,90,,,
Fri Feb 14 2014,Cairns Taipans,78,,New Zealand Breakers,96,,,
Fri Feb 14 2014,Adelaide 36ers,61,,Perth Wildcats,85,,,
Sat Feb 15 2014,Wollongong Hawks,102,,Sydney Kings,84,,,
Sun Feb 16 2014,Adelaide 36ers,99,,Melbourne Tigers,82,,,
Fri Feb 21 2014,Sydney Kings,85,,Cairns Taipans,63,,,
Fri Feb 21 2014,New Zealand Breakers,68,,Wollongong Hawks,88,,,
Fri Feb 21 2014,Melbourne Tigers,75,,Perth Wildcats,87,,,
Sat Feb 22 2014,Sydney Kings,83,,Townsville Crocodiles,90,,,
Sun Feb 23 2014,New Zealand Breakers,92,,Adelaide 36ers,96,,,
Thu Feb 27 2014,Townsville Crocodiles,99,,New Zealand Breakers,102,,,
Fri Feb 28 2014,Adelaide 36ers,89,,Wollongong Hawks,91,,,
Sat Mar 1 2014,New Zealand Breakers,87,,Cairns Taipans,92,,,
Sat Mar 1 2014,Townsville Crocodiles,109,,Melbourne Tigers,106,,,
Sun Mar 2 2014,Perth Wildcats,85,,Sydney Kings,81,,,
Fri Mar 7 2014,Melbourne Tigers,97,,New Zealand Breakers,84,,,
Fri Mar 7 2014,Townsville Crocodiles,69,,Perth Wildcats,81,,,
Sat Mar 8 2014,Townsville Crocodiles,70,,Adelaide 36ers,102,,,
Sat Mar 8 2014,Cairns Taipans,82,,Wollongong Hawks,79,,,
Sun Mar 9 2014,Sydney Kings,82,,Melbourne Tigers,92,,,
Thu Mar 13 2014,Sydney Kings,78,,New Zealand Breakers,106,,,
Fri Mar 14 2014,Perth Wildcats,79,,Adelaide 36ers,102,,,
Fri Mar 14 2014,Melbourne Tigers,73,,Cairns Taipans,66,,,
Fri Mar 14 2014,Wollongong Hawks,94,,Townsville Crocodiles,85,,,
Sat Mar 15 2014,Adelaide 36ers,90,,Sydney Kings,100,,,
Fri Mar 21 2014,Sydney Kings,87,,Wollongong Hawks,100,,,
Fri Mar 21 2014,Cairns Taipans,95,,New Zealand Breakers,83,,,
Sat Mar 22 2014,Townsville Crocodiles,88,,Sydney Kings,79,,,
Sun Mar 23 2014,Melbourne Tigers,94,,Adelaide 36ers,99,,,
Sun Mar 23 2014,Wollongong Hawks,65,,Perth Wildcats,86,,,
