Date,Team,PTS,,Opp,PTS,,OT,Notes
Sat Feb 27 2021,Sydney Kings,80,,Melbourne United,83,,,
Sat Feb 27 2021,Illawarra Hawks,76,,South East Melbourne Phoenix,93,,,
Sun Feb 28 2021,Cairns Taipans,95,,Brisbane Bullets,115,,,
Sun Feb 28 2021,Illawarra Hawks,76,,South East Melbourne Phoenix,93,,,
Wed Mar 3 2021,Brisbane Bullets,92,,New Zealand Breakers,97,,,
Wed Mar 3 2021,South East Melbourne Phoenix,92,,Perth Wildcats,93,,,
Thu Mar 4 2021,Sydney Kings,92,,Cairns Taipans,96,,,
Thu Mar 4 2021,Adelaide 36ers,89,,Illawarra Hawks,98,,,
Fri Mar 5 2021,Melbourne United,87,,New Zealand Breakers,84,,,
Fri Mar 5 2021,Brisbane Bullets,95,,Perth Wildcats,92,,,
Sat Mar 6 2021,Cairns Taipans,71,,Adelaide 36ers,81,,,
Sat Mar 6 2021,Brisbane Bullets,96,,Melbourne United,88,,,
Sat Mar 6 2021,Sydney Kings,91,,South East Melbourne Phoenix,85,,,
Sun Mar 7 2021,Perth Wildcats,87,,Illawarra Hawks,70,,,
Sun Mar 7 2021,Brisbane Bullets,96,,Melbourne United,88,,,
Wed Mar 10 2021,Cairns Taipans,73,,New Zealand Breakers,76,,,
Wed Mar 10 2021,Melbourne United,92,,South East Melbourne Phoenix,97,,OT,
Thu Mar 11 2021,Adelaide 36ers,104,,Brisbane Bullets,109,,,
Thu Mar 11 2021,Illawarra Hawks,89,,Sydney Kings,69,,,
Fri Mar 12 2021,South East Melbourne Phoenix,85,,Cairns Taipans,81,,,
Fri Mar 12 2021,New Zealand Breakers,75,,Perth Wildcats,85,,,
Sat Mar 13 2021,Sydney Kings,119,,Brisbane Bullets,108,,,
Sat Mar 13 2021,Melbourne United,69,,Illawarra Hawks,77,,,
Sat Mar 13 2021,South East Melbourne Phoenix,103,,New Zealand Breakers,89,,,
Sun Mar 14 2021,South East Melbourne Phoenix,103,,New Zealand Breakers,89,,,
Sun Mar 14 2021,Adelaide 36ers,88,,Perth Wildcats,97,,,
Fri Mar 19 2021,Cairns Taipans,75,,Perth Wildcats,93,,,
Fri Mar 19 2021,Melbourne United,75,,Sydney Kings,103,,,
Sat Mar 20 2021,New Zealand Breakers,67,,Brisbane Bullets,88,,,
Sat Mar 20 2021,Adelaide 36ers,89,,South East Melbourne Phoenix,96,,OT,
Sun Mar 21 2021,Illawarra Hawks,65,,Melbourne United,75,,,
Sun Mar 21 2021,Cairns Taipans,73,,Sydney Kings,75,,,
Mon Mar 22 2021,Adelaide 36ers,82,,Perth Wildcats,92,,,
Thu Mar 25 2021,Melbourne United,82,,New Zealand Breakers,79,,,
Fri Mar 26 2021,Illawarra Hawks,70,,Perth Wildcats,81,,,
Sat Mar 27 2021,New Zealand Breakers,81,,Brisbane Bullets,76,,OT,
Sat Mar 27 2021,Melbourne United,80,,South East Melbourne Phoenix,60,,,
Sun Mar 28 2021,Adelaide 36ers,65,,Cairns Taipans,79,,,
Sun Mar 28 2021,Perth Wildcats,89,,Sydney Kings,65,,,
Mon Mar 29 2021,Brisbane Bullets,72,,Illawarra Hawks,96,,,
Thu Apr 1 2021,South East Melbourne Phoenix,95,,Illawarra Hawks,63,,,
Thu Apr 1 2021,Sydney Kings,89,,Perth Wildcats,95,,,
Fri Apr 2 2021,Cairns Taipans,85,,Melbourne United,95,,,
Sat Apr 3 2021,Illawarra Hawks,72,,Adelaide 36ers,84,,,
Sat Apr 3 2021,Brisbane Bullets,71,,Sydney Kings,90,,,
Sun Apr 4 2021,Melbourne United,83,,Cairns Taipans,73,,,
Sun Apr 4 2021,New Zealand Breakers,85,,South East Melbourne Phoenix,92,,,
Wed Apr 7 2021,Brisbane Bullets,88,,Illawarra Hawks,82,,,
Thu Apr 8 2021,Perth Wildcats,73,,Sydney Kings,69,,,
Fri Apr 9 2021,South East Melbourne Phoenix,80,,Illawarra Hawks,82,,,
Sat Apr 10 2021,Perth Wildcats,68,,Adelaide 36ers,83,,,
Sat Apr 10 2021,New Zealand Breakers,78,,Melbourne United,84,,,
Sun Apr 11 2021,Cairns Taipans,80,,Illawarra Hawks,82,,,
Sun Apr 11 2021,South East Melbourne Phoenix,98,,Sydney Kings,84,,,
Mon Apr 12 2021,Brisbane Bullets,89,,Melbourne United,98,,,
Tue Apr 13 2021,Perth Wildcats,85,,New Zealand Breakers,79,,OT,
Wed Apr 14 2021,Adelaide 36ers,88,,Cairns Taipans,91,,,
Thu Apr 15 2021,South East Melbourne Phoenix,90,,Sydney Kings,97,,,
Fri Apr 16 2021,Brisbane Bullets,71,,New Zealand Breakers,91,,,
Fri Apr 16 2021,Illawarra Hawks,69,,Perth Wildcats,83,,,
Sat Apr 17 2021,Adelaide 36ers,90,,South East Melbourne Phoenix,81,,,
Sat Apr 17 2021,Cairns Taipans,84,,Sydney Kings,89,,,
Sun Apr 18 2021,Illawarra Hawks,76,,Melbourne United,87,,,
Sun Apr 18 2021,New Zealand Breakers,83,,Perth Wildcats,78,,,
Thu Apr 22 2021,Sydney Kings,101,,South East Melbourne Phoenix,81,,,
Fri Apr 23 2021,Perth Wildcats,,,Brisbane Bullets,,,,Cancelled
Fri Apr 23 2021,Cairns Taipans,70,,New Zealand Breakers,68,,,
Fri Apr 23 2021,Brisbane Bullets,74,,Perth Wildcats,92,,,
Sat Apr 24 2021,Sydney Kings,79,,Illawarra Hawks,75,,OT,
Sat Apr 24 2021,Adelaide 36ers,78,,Melbourne United,92,,,
Sun Apr 25 2021,South East Melbourne Phoenix,,,Brisbane Bullets,,,,Postponed
Sun Apr 25 2021,Perth Wildcats,,,Cairns Taipans,,,,Postponed
Sun Apr 25 2021,South East Melbourne Phoenix,86,,Cairns Taipans,66,,,
Mon Apr 26 2021,Adelaide 36ers,77,,New Zealand Breakers,93,,,
Wed Apr 28 2021,New Zealand Breakers,76,,Melbourne United,90,,,
Thu Apr 29 2021,Brisbane Bullets,94,,South East Melbourne Phoenix,82,,,
Sat May 1 2021,Brisbane Bullets,79,,Adelaide 36ers,101,,,
Sat May 1 2021,Perth Wildcats,84,,New Zealand Breakers,86,,,
Sun May 2 2021,South East Melbourne Phoenix,,,Cairns Taipans,,,,Postponed
Sun May 2 2021,Sydney Kings,78,,Melbourne United,103,,,
Mon May 3 2021,Illawarra Hawks,75,,New Zealand Breakers,67,,,
Tue May 4 2021,Cairns Taipans,76,,Adelaide 36ers,92,,,
Wed May 5 2021,Perth Wildcats,82,,Melbourne United,69,,,
Sat May 8 2021,Brisbane Bullets,96,,Cairns Taipans,87,,,
Sat May 8 2021,Melbourne United,93,,South East Melbourne Phoenix,82,,,
Sun May 9 2021,New Zealand Breakers,84,,Perth Wildcats,98,,,
Sun May 9 2021,Adelaide 36ers,97,,Sydney Kings,88,,OT,
Tue May 11 2021,Adelaide 36ers,66,,Illawarra Hawks,71,,,
Wed May 12 2021,New Zealand Breakers,82,,South East Melbourne Phoenix,91,,,
Thu May 13 2021,Sydney Kings,70,,Brisbane Bullets,93,,,
Thu May 13 2021,Melbourne United,99,,Perth Wildcats,91,,,
Fri May 14 2021,Cairns Taipans,77,,South East Melbourne Phoenix,106,,,
Sat May 15 2021,Perth Wildcats,102,,Brisbane Bullets,90,,,
Sat May 15 2021,New Zealand Breakers,71,,Illawarra Hawks,73,,,
Sun May 16 2021,South East Melbourne Phoenix,94,,Melbourne United,83,,,
Sun May 16 2021,Adelaide 36ers,75,,Sydney Kings,85,,,
Mon May 17 2021,Perth Wildcats,89,,Cairns Taipans,78,,,
Tue May 18 2021,Melbourne United,102,,Illawarra Hawks,87,,,
Wed May 19 2021,Perth Wildcats,88,,Brisbane Bullets,91,,,
Thu May 20 2021,Sydney Kings,81,,New Zealand Breakers,89,,,
Fri May 21 2021,Illawarra Hawks,81,,Adelaide 36ers,73,,,
Fri May 21 2021,Cairns Taipans,79,,Perth Wildcats,100,,,
Sat May 22 2021,South East Melbourne Phoenix,95,,Brisbane Bullets,66,,,
Sat May 22 2021,Sydney Kings,81,,New Zealand Breakers,76,,,
Sun May 23 2021,Perth Wildcats,76,,Adelaide 36ers,68,,,
Sun May 23 2021,Cairns Taipans,81,,Illawarra Hawks,93,,,
Mon May 24 2021,Melbourne United,99,,Brisbane Bullets,88,,,
Tue May 25 2021,Adelaide 36ers,76,,New Zealand Breakers,94,,,
Wed May 26 2021,Brisbane Bullets,101,,Cairns Taipans,96,,,
Thu May 27 2021,Sydney Kings,67,,Perth Wildcats,81,,,
Fri May 28 2021,Illawarra Hawks,84,,New Zealand Breakers,73,,,
Fri May 28 2021,Cairns Taipans,94,,South East Melbourne Phoenix,87,,,
Sat May 29 2021,Melbourne United,98,,Sydney Kings,100,,OT,
Sun May 30 2021,Adelaide 36ers,83,,Illawarra Hawks,97,,,
Sun May 30 2021,Brisbane Bullets,95,,New Zealand Breakers,83,,,
Mon May 31 2021,Cairns Taipans,76,,Melbourne United,101,,,
Tue Jun 1 2021,Perth Wildcats,79,,Illawarra Hawks,81,,,
Wed Jun 2 2021,Cairns Taipans,78,,New Zealand Breakers,84,,,
Wed Jun 2 2021,Brisbane Bullets,91,,South East Melbourne Phoenix,84,,,
Thu Jun 3 2021,Sydney Kings,79,,Illawarra Hawks,73,,,
Fri Jun 4 2021,Melbourne United,78,,Perth Wildcats,64,,,
Sat Jun 5 2021,South East Melbourne Phoenix,83,,New Zealand Breakers,78,,,
Sat Jun 5 2021,Brisbane Bullets,82,,Sydney Kings,83,,,
Sun Jun 6 2021,Adelaide 36ers,80,,Melbourne United,102,,,
Tue Jun 8 2021,South East Melbourne Phoenix,84,,Brisbane Bullets,94,,,
