Date,Team,PTS,,Opp,PTS,,OT,Notes
Sun Nov 5 2017,Illawarra Hawks,93,,Sydney Kings,83,,,
Thu Nov 9 2017,Melbourne United,69,,Cairns Taipans,92,,,
Thu Nov 9 2017,Perth Wildcats,84,,New Zealand Breakers,88,,,
Sat Nov 11 2017,Illawarra Hawks,96,,Adelaide 36ers,87,,,
Sat Nov 11 2017,Sydney Kings,90,,Melbourne United,108,,,
Sun Nov 12 2017,Cairns Taipans,74,,Brisbane Bullets,82,,,
Sun Nov 12 2017,New Zealand Breakers,88,,Perth Wildcats,82,,,
Thu Nov 16 2017,Sydney Kings,93,,Illawarra Hawks,97,,,
Fri Nov 17 2017,Perth Wildcats,90,,Brisbane Bullets,85,,,
Sat Nov 18 2017,Sydney Kings,93,,Adelaide 36ers,108,,,
Sat Nov 18 2017,Illawarra Hawks,66,,Cairns Taipans,87,,,
Sun Nov 19 2017,Perth Wildcats,91,,Melbourne United,59,,,
Sun Nov 19 2017,Brisbane Bullets,82,,New Zealand Breakers,90,,,
Thu Nov 30 2017,Cairns Taipans,72,,Sydney Kings,81,,,
Fri Dec 1 2017,Perth Wildcats,89,,New Zealand Breakers,73,,,
Sat Dec 2 2017,Brisbane Bullets,83,,Adelaide 36ers,84,,,
Sat Dec 2 2017,Sydney Kings,71,,Cairns Taipans,80,,,
Sun Dec 3 2017,New Zealand Breakers,76,,Brisbane Bullets,81,,,
Mon Dec 4 2017,Illawarra Hawks,73,,Melbourne United,91,,,
Thu Dec 7 2017,Brisbane Bullets,89,,New Zealand Breakers,96,,,
Fri Dec 8 2017,Adelaide 36ers,79,,Perth Wildcats,88,,,
Sat Dec 9 2017,Melbourne United,70,,Cairns Taipans,79,,,
Sat Dec 9 2017,Brisbane Bullets,85,,Sydney Kings,77,,,
Sun Dec 10 2017,New Zealand Breakers,92,,Adelaide 36ers,94,,,
Sun Dec 10 2017,Perth Wildcats,99,,Illawarra Hawks,91,,,
Mon Dec 11 2017,Sydney Kings,69,,Melbourne United,95,,,
Thu Dec 14 2017,Brisbane Bullets,75,,Cairns Taipans,74,,,
Fri Dec 15 2017,Adelaide 36ers,90,,New Zealand Breakers,75,,,
Sat Dec 16 2017,Melbourne United,84,,Illawarra Hawks,78,,,
Sat Dec 16 2017,Brisbane Bullets,82,,Perth Wildcats,76,,,
Sun Dec 17 2017,Cairns Taipans,69,,Sydney Kings,88,,,
Thu Dec 21 2017,New Zealand Breakers,98,,Sydney Kings,95,,,
Fri Dec 22 2017,Adelaide 36ers,91,,Melbourne United,99,,,
Sat Dec 23 2017,Sydney Kings,101,,Brisbane Bullets,95,,,
Sat Dec 23 2017,Perth Wildcats,84,,Illawarra Hawks,96,,,
Sun Dec 24 2017,Cairns Taipans,94,,Adelaide 36ers,75,,,
Tue Dec 26 2017,Brisbane Bullets,68,,Melbourne United,69,,,
Thu Dec 28 2017,Cairns Taipans,102,,Illawarra Hawks,106,,,
Fri Dec 29 2017,New Zealand Breakers,85,,Adelaide 36ers,88,,,
Sat Dec 30 2017,Melbourne United,103,,Sydney Kings,79,,,
Sun Dec 31 2017,Perth Wildcats,83,,Cairns Taipans,68,,,
Sun Dec 31 2017,Brisbane Bullets,82,,Illawarra Hawks,104,,,
Thu Jan 4 2018,Perth Wildcats,86,,Adelaide 36ers,97,,,
Fri Jan 5 2018,Brisbane Bullets,80,,Cairns Taipans,83,,,
Sat Jan 6 2018,Melbourne United,79,,Illawarra Hawks,77,,,
Sat Jan 6 2018,Perth Wildcats,76,,Sydney Kings,68,,,
Sun Jan 7 2018,Adelaide 36ers,95,,Brisbane Bullets,84,,,
Sun Jan 7 2018,Cairns Taipans,69,,New Zealand Breakers,82,,,
Thu Jan 11 2018,Cairns Taipans,90,,Adelaide 36ers,100,,,
Fri Jan 12 2018,Melbourne United,82,,Perth Wildcats,80,,,
Sat Jan 13 2018,New Zealand Breakers,79,,Illawarra Hawks,90,,,
Sat Jan 13 2018,Adelaide 36ers,104,,Sydney Kings,101,,,
Sun Jan 14 2018,Perth Wildcats,81,,Brisbane Bullets,80,,,
Thu Jan 18 2018,Melbourne United,81,,New Zealand Breakers,98,,,
Fri Jan 19 2018,Illawarra Hawks,90,,Adelaide 36ers,112,,,
Fri Jan 19 2018,Sydney Kings,84,,Perth Wildcats,77,,,
Sat Jan 20 2018,Melbourne United,108,,Brisbane Bullets,95,,,
Sat Jan 20 2018,New Zealand Breakers,71,,Cairns Taipans,81,,,
Sun Jan 21 2018,Adelaide 36ers,112,,Illawarra Hawks,93,,,
Sun Jan 21 2018,Perth Wildcats,56,,Sydney Kings,84,,,
Wed Jan 24 2018,Melbourne United,79,,Cairns Taipans,68,,,
Sat Jan 27 2018,Adelaide 36ers,90,,Brisbane Bullets,95,,,
Sat Jan 27 2018,New Zealand Breakers,73,,Perth Wildcats,90,,,
Sun Jan 28 2018,Cairns Taipans,78,,Illawarra Hawks,88,,,
Sun Jan 28 2018,Melbourne United,93,,Sydney Kings,76,,,
Fri Feb 2 2018,New Zealand Breakers,77,,Illawarra Hawks,73,,,
Fri Feb 2 2018,Adelaide 36ers,90,,Perth Wildcats,111,,,
Sat Feb 3 2018,Sydney Kings,93,,Cairns Taipans,86,,,
Sat Feb 3 2018,Brisbane Bullets,61,,Melbourne United,69,,,
Sun Feb 4 2018,Perth Wildcats,82,,Adelaide 36ers,94,,,
Sun Feb 4 2018,Illawarra Hawks,84,,New Zealand Breakers,88,,,
Thu Feb 8 2018,Illawarra Hawks,91,,Brisbane Bullets,99,,,
Fri Feb 9 2018,New Zealand Breakers,83,,Melbourne United,89,,,
Fri Feb 9 2018,Cairns Taipans,85,,Perth Wildcats,83,,,
Sat Feb 10 2018,Brisbane Bullets,80,,Sydney Kings,92,,,
Sun Feb 11 2018,Adelaide 36ers,111,,Illawarra Hawks,87,,,
Sun Feb 11 2018,Melbourne United,100,,New Zealand Breakers,82,,,
Thu Feb 15 2018,Sydney Kings,90,,Brisbane Bullets,73,,,
Fri Feb 16 2018,Perth Wildcats,85,,Melbourne United,97,,,
Fri Feb 16 2018,Illawarra Hawks,84,,New Zealand Breakers,82,,,
Sat Feb 17 2018,Brisbane Bullets,82,,Adelaide 36ers,105,,,
Sun Feb 18 2018,Illawarra Hawks,94,,Melbourne United,84,,,
Sun Feb 18 2018,Cairns Taipans,61,,Perth Wildcats,89,,,
Sun Feb 18 2018,New Zealand Breakers,86,,Sydney Kings,101,,,
