Date,Team,PTS,,Opp,PTS,,OT,Notes
Sun Jan 16 2022,Tasmania JackJumpers,,,Adelaide 36ers,,,,Cancelled
Sat Jan 15 2022,Perth Wildcats,,,Illawarra Hawks,,,,Postponed
Sat Jan 15 2022,Melbourne United,88,,Illawarra Hawks,84,,,
Sat Jan 15 2022,New Zealand Breakers,82,,Sydney Kings,75,,,
Tue Jan 18 2022,Perth Wildcats,74,,Adelaide 36ers,87,,,
Wed Jan 19 2022,Tasmania JackJumpers,,,New Zealand Breakers,,,,Postponed
Fri Jan 21 2022,Sydney Kings,87,,Brisbane Bullets,96,,,
Sat Jan 22 2022,Melbourne United,97,,Adelaide 36ers,78,,,
Sat Jan 22 2022,Perth Wildcats,94,,Illawarra Hawks,78,,,
Sat Jan 22 2022,Brisbane Bullets,,,Cairns Taipans,,,,Cancelled
Sat Jan 22 2022,New Zealand Breakers,,,Cairns Taipans,,,,Cancelled
Sat Jan 22 2022,Brisbane Bullets,73,,Sydney Kings,97,,,
Sat Jan 22 2022,South East Melbourne Phoenix,76,,Tasmania JackJumpers,63,,,
Mon Jan 24 2022,Adelaide 36ers,89,,Illawarra Hawks,100,,,
Tue Jan 25 2022,Cairns Taipans,77,,South East Melbourne Phoenix,87,,,
Tue Jan 25 2022,New Zealand Breakers,,,South East Melbourne Phoenix,,,,
Tue Jan 25 2022,Melbourne United,84,,Brisbane Bullets,82,,,
Thu Jan 27 2022,Perth Wildcats,94,,Illawarra Hawks,80,,,
Fri Jan 28 2022,Adelaide 36ers,,,Perth Wildcats,,,,
Fri Jan 28 2022,Adelaide 36ers,71,,Tasmania JackJumpers,76,,,
Sat Jan 29 2022,Tasmania JackJumpers,,,Brisbane Bullets,,,,
Sat Jan 29 2022,South East Melbourne Phoenix,88,,Brisbane Bullets,73,,,
Sat Jan 29 2022,South East Melbourne Phoenix,,,Cairns Taipans,,,,
Sat Jan 29 2022,Illawarra Hawks,94,,Cairns Taipans,75,,,
Sat Jan 29 2022,Melbourne United,83,,Adelaide 36ers,88,,OT,
Sun Jan 30 2022,Tasmania JackJumpers,83,,New Zealand Breakers,59,,,
Sat Jan 29 2022,Perth Wildcats,81,,Sydney Kings,96,,,
Wed Feb 2 2022,Illawarra Hawks,67,,New Zealand Breakers,90,,,
Thu Feb 3 2022,Cairns Taipans,,,Adelaide 36ers,,,,Cancelled
Thu Feb 3 2022,Brisbane Bullets,,,Adelaide 36ers,,,,Postponed
Fri Feb 4 2022,Sydney Kings,70,,Tasmania JackJumpers,77,,,
Fri Feb 4 2022,Illawarra Hawks,,,Tasmania JackJumpers,,,,
Sat Feb 5 2022,Illawarra Hawks,,,Brisbane Bullets,,,,Cancelled
Sat Feb 5 2022,Cairns Taipans,102,,Brisbane Bullets,94,,,
Sat Feb 5 2022,Brisbane Bullets,,,New Zealand Breakers,,,,
Sat Feb 5 2022,Adelaide 36ers,,,South East Melbourne Phoenix,,,,Cancelled
Sat Feb 5 2022,Perth Wildcats,101,,South East Melbourne Phoenix,79,,,
Sun Feb 6 2022,Illawarra Hawks,,,Melbourne United,,,,
Sat Feb 5 2022,Tasmania JackJumpers,94,,Melbourne United,85,,,
Sun Feb 6 2022,New Zealand Breakers,,,Perth Wildcats,,,,Cancelled
Sun Feb 6 2022,Perth Wildcats,,,Sydney Kings,,,,
Sat Feb 5 2022,Adelaide 36ers,,,Sydney Kings,,,,Postponed
Sat Feb 5 2022,Cairns Taipans,,,Sydney Kings,,,,Cancelled
Sat Feb 5 2022,New Zealand Breakers,65,,Sydney Kings,84,,,
Mon Feb 7 2022,South East Melbourne Phoenix,88,,Illawarra Hawks,87,,,
Thu Feb 10 2022,Adelaide 36ers,,,New Zealand Breakers,,,,
Thu Feb 10 2022,Cairns Taipans,,,Perth Wildcats,,,,Cancelled
Thu Feb 10 2022,Melbourne United,,,South East Melbourne Phoenix,,,,
Thu Feb 10 2022,Illawarra Hawks,,,South East Melbourne Phoenix,,,,
Thu Feb 10 2022,Sydney Kings,92,,South East Melbourne Phoenix,87,,,
Fri Feb 11 2022,Tasmania JackJumpers,,,Brisbane Bullets,,,,Cancelled
Fri Feb 11 2022,Adelaide 36ers,73,,Brisbane Bullets,77,,,
Fri Feb 11 2022,Brisbane Bullets,,,Illawarra Hawks,,,,
Sat Feb 12 2022,Cairns Taipans,81,,Illawarra Hawks,87,,,
Sat Feb 12 2022,Tasmania JackJumpers,,,Illawarra Hawks,,,,Cancelled
Sat Feb 12 2022,Adelaide 36ers,,,Melbourne United,,,,
Sat Feb 12 2022,Cairns Taipans,,,Melbourne United,,,,
Sat Feb 12 2022,New Zealand Breakers,,,Melbourne United,,,,Cancelled
Sat Feb 12 2022,Perth Wildcats,87,,Melbourne United,93,,,
Sat Feb 12 2022,Brisbane Bullets,,,South East Melbourne Phoenix,,,,Cancelled
Sat Feb 12 2022,Perth Wildcats,,,South East Melbourne Phoenix,,,,Cancelled
Sat Feb 12 2022,Tasmania JackJumpers,71,,South East Melbourne Phoenix,83,,,
Sat Feb 12 2022,Adelaide 36ers,,,Sydney Kings,,,,Postponed
Sat Feb 12 2022,Brisbane Bullets,69,,Sydney Kings,71,,,
Sun Feb 13 2022,New Zealand Breakers,,,Sydney Kings,,,,
Mon Feb 14 2022,Melbourne United,,,Cairns Taipans,,,,Cancelled
Mon Feb 14 2022,New Zealand Breakers,84,,Cairns Taipans,83,,,
Thu Feb 17 2022,South East Melbourne Phoenix,87,,Melbourne United,94,,,
Fri Feb 18 2022,Cairns Taipans,54,,Illawarra Hawks,79,,,
Fri Feb 18 2022,Melbourne United,,,Perth Wildcats,,,,Cancelled
Sat Feb 19 2022,Tasmania JackJumpers,,,South East Melbourne Phoenix,,,,Cancelled
Sat Feb 19 2022,Brisbane Bullets,94,,South East Melbourne Phoenix,98,,,
Sat Feb 19 2022,Brisbane Bullets,,,Sydney Kings,,,,Cancelled
Sat Feb 19 2022,Perth Wildcats,95,,Sydney Kings,98,,,
Sun Feb 20 2022,Cairns Taipans,,,Adelaide 36ers,,,,Cancelled
Sun Feb 20 2022,Tasmania JackJumpers,96,,Illawarra Hawks,86,,,
Sun Feb 20 2022,Illawarra Hawks,,,Melbourne United,,,,Cancelled
Sat Feb 19 2022,New Zealand Breakers,73,,Melbourne United,108,,,
Sat Feb 19 2022,Cairns Taipans,,,New Zealand Breakers,,,,Cancelled
Thu Feb 24 2022,Brisbane Bullets,69,,Cairns Taipans,73,,,
Thu Feb 24 2022,Tasmania JackJumpers,,,Perth Wildcats,,,,Cancelled
Fri Feb 25 2022,Adelaide 36ers,71,,Illawarra Hawks,87,,,
Fri Feb 25 2022,Cairns Taipans,,,New Zealand Breakers,,,,Cancelled
Sat Feb 26 2022,Tasmania JackJumpers,86,,Brisbane Bullets,94,,,
Sat Feb 26 2022,Perth Wildcats,80,,South East Melbourne Phoenix,86,,,
Sat Feb 26 2022,Sydney Kings,93,,Adelaide 36ers,90,,,
Sat Feb 26 2022,Melbourne United,89,,Cairns Taipans,73,,,
Sat Feb 26 2022,Illawarra Hawks,,,New Zealand Breakers,,,,Cancelled
Mon Feb 28 2022,Perth Wildcats,89,,Tasmania JackJumpers,78,,,
Tue Mar 1 2022,Illawarra Hawks,102,,New Zealand Breakers,87,,,
Thu Mar 3 2022,Brisbane Bullets,,,South East Melbourne Phoenix,,,,Cancelled
Fri Mar 4 2022,Sydney Kings,,,Adelaide 36ers,,,,Cancelled
Fri Mar 4 2022,South East Melbourne Phoenix,83,,Adelaide 36ers,76,,,
Sat Mar 5 2022,Brisbane Bullets,83,,Melbourne United,95,,,
Sat Mar 5 2022,Perth Wildcats,,,Tasmania JackJumpers,,,,Cancelled
Sat Mar 5 2022,New Zealand Breakers,62,,Tasmania JackJumpers,66,,,
Sat Mar 5 2022,Perth Wildcats,92,,Adelaide 36ers,73,,,
Sat Mar 5 2022,South East Melbourne Phoenix,,,New Zealand Breakers,,,,Cancelled
Sun Mar 6 2022,Illawarra Hawks,83,,South East Melbourne Phoenix,77,,,
Sat Mar 5 2022,Cairns Taipans,88,,Sydney Kings,98,,,
Mon Mar 7 2022,Melbourne United,,,Illawarra Hawks,,,,Cancelled
Mon Mar 7 2022,Brisbane Bullets,92,,New Zealand Breakers,74,,,
Thu Mar 10 2022,Perth Wildcats,97,,Melbourne United,87,,,
Fri Mar 11 2022,Sydney Kings,,,Cairns Taipans,,,,Cancelled
Fri Mar 11 2022,Tasmania JackJumpers,85,,Cairns Taipans,69,,,
Sat Mar 12 2022,Adelaide 36ers,,,Brisbane Bullets,,,,Cancelled
Sat Mar 12 2022,Perth Wildcats,95,,Brisbane Bullets,83,,,
Sat Mar 12 2022,Adelaide 36ers,75,,New Zealand Breakers,84,,,
Sat Mar 12 2022,Illawarra Hawks,,,Perth Wildcats,,,,Cancelled
Sun Mar 13 2022,Sydney Kings,86,,Cairns Taipans,77,,,
Sat Mar 12 2022,Sydney Kings,,,New Zealand Breakers,,,,Cancelled
Sat Mar 12 2022,Melbourne United,98,,South East Melbourne Phoenix,90,,,
Sun Mar 13 2022,Cairns Taipans,,,Tasmania JackJumpers,,,,Cancelled
Sat Mar 12 2022,Illawarra Hawks,77,,Tasmania JackJumpers,81,,,
Mon Mar 14 2022,Perth Wildcats,104,,New Zealand Breakers,102,,OT,
Thu Mar 17 2022,South East Melbourne Phoenix,97,,Illawarra Hawks,103,,,
Thu Mar 17 2022,Brisbane Bullets,,,New Zealand Breakers,,,,Cancelled
Fri Mar 18 2022,Cairns Taipans,57,,Adelaide 36ers,83,,,
Sat Mar 19 2022,Sydney Kings,91,,South East Melbourne Phoenix,89,,,
Sat Mar 19 2022,Adelaide 36ers,,,Tasmania JackJumpers,,,,Cancelled
Sat Mar 19 2022,Illawarra Hawks,91,,Tasmania JackJumpers,65,,,
Sun Mar 20 2022,Illawarra Hawks,,,Brisbane Bullets,,,,Cancelled
Sun Mar 20 2022,Cairns Taipans,98,,Brisbane Bullets,88,,,
Sat Mar 19 2022,Perth Wildcats,,,Melbourne United,,,,Cancelled
Sat Mar 19 2022,Adelaide 36ers,74,,Melbourne United,101,,,
Sun Mar 20 2022,New Zealand Breakers,85,,Perth Wildcats,95,,,
Thu Mar 24 2022,Brisbane Bullets,101,,New Zealand Breakers,100,,OT,
Thu Mar 24 2022,Sydney Kings,,,Perth Wildcats,,,,Cancelled
Thu Mar 24 2022,Tasmania JackJumpers,85,,Perth Wildcats,83,,,
Fri Mar 25 2022,South East Melbourne Phoenix,86,,Cairns Taipans,74,,,
Fri Mar 25 2022,Illawarra Hawks,,,New Zealand Breakers,,,,Cancelled
Sat Mar 26 2022,Tasmania JackJumpers,84,,Brisbane Bullets,82,,,
Sat Mar 26 2022,Sydney Kings,102,,Perth Wildcats,80,,,
Sat Mar 26 2022,Sydney Kings,,,South East Melbourne Phoenix,,,,Cancelled
Sat Mar 26 2022,South East Melbourne Phoenix,92,,Adelaide 36ers,100,,,
Sun Mar 27 2022,Perth Wildcats,,,Melbourne United,,,,Cancelled
Sun Mar 27 2022,Illawarra Hawks,92,,Melbourne United,77,,,
Sun Mar 27 2022,Tasmania JackJumpers,,,New Zealand Breakers,,,,Cancelled
Sun Mar 27 2022,Cairns Taipans,93,,New Zealand Breakers,90,,,
Thu Mar 31 2022,Brisbane Bullets,70,,Illawarra Hawks,87,,,
Thu Mar 31 2022,New Zealand Breakers,,,Melbourne United,,,,Cancelled
Fri Apr 1 2022,Sydney Kings,,,Adelaide 36ers,,,,Cancelled
Fri Apr 1 2022,Tasmania JackJumpers,80,,Adelaide 36ers,72,,,
Sat Apr 2 2022,South East Melbourne Phoenix,85,,Cairns Taipans,90,,,
Sat Apr 2 2022,South East Melbourne Phoenix,,,Melbourne United,,,,Cancelled
Sat Apr 2 2022,Illawarra Hawks,96,,Melbourne United,90,,,
Sun Apr 3 2022,Adelaide 36ers,91,,Brisbane Bullets,92,,,
Sun Apr 3 2022,Adelaide 36ers,,,Sydney Kings,,,,Cancelled
Sat Apr 2 2022,Sydney Kings,103,,Tasmania JackJumpers,83,,,
Mon Apr 4 2022,Cairns Taipans,87,,New Zealand Breakers,77,,,
Mon Apr 4 2022,Melbourne United,84,,Perth Wildcats,75,,,
Tue Apr 5 2022,Perth Wildcats,,,Illawarra Hawks,,,,Cancelled
Thu Apr 7 2022,New Zealand Breakers,80,,Perth Wildcats,89,,,
Thu Apr 7 2022,Melbourne United,90,,South East Melbourne Phoenix,88,,,
Fri Apr 8 2022,Cairns Taipans,80,,Tasmania JackJumpers,87,,,
Sat Apr 9 2022,Sydney Kings,84,,Adelaide 36ers,77,,,
Sat Apr 9 2022,South East Melbourne Phoenix,,,Adelaide 36ers,,,,Cancelled
Sat Apr 9 2022,Tasmania JackJumpers,,,Brisbane Bullets,,,,Cancelled
Sat Apr 9 2022,Illawarra Hawks,108,,Brisbane Bullets,77,,,
Sat Apr 9 2022,Melbourne United,,,New Zealand Breakers,,,,Cancelled
Sun Apr 10 2022,Melbourne United,92,,Cairns Taipans,63,,,
Sat Apr 9 2022,South East Melbourne Phoenix,99,,New Zealand Breakers,89,,,
Sun Apr 10 2022,Illawarra Hawks,,,Sydney Kings,,,,Cancelled
Mon Apr 11 2022,Brisbane Bullets,93,,Adelaide 36ers,85,,,
Mon Apr 11 2022,Tasmania JackJumpers,,,Cairns Taipans,,,,Cancelled
Tue Apr 12 2022,Sydney Kings,76,,New Zealand Breakers,70,,,
Thu Apr 14 2022,Sydney Kings,107,,Illawarra Hawks,102,,OT,
Thu Apr 14 2022,Cairns Taipans,,,Perth Wildcats,,,,Cancelled
Thu Apr 14 2022,Adelaide 36ers,82,,Perth Wildcats,70,,,
Fri Apr 15 2022,Tasmania JackJumpers,88,,New Zealand Breakers,86,,,
Sat Apr 16 2022,Brisbane Bullets,79,,Melbourne United,88,,,
Sat Apr 16 2022,South East Melbourne Phoenix,,,Perth Wildcats,,,,Cancelled
Sat Apr 16 2022,Cairns Taipans,87,,Perth Wildcats,106,,,
Sun Apr 17 2022,Illawarra Hawks,,,Cairns Taipans,,,,Cancelled
Sat Apr 16 2022,Adelaide 36ers,,,New Zealand Breakers,,,,Cancelled
Sat Apr 16 2022,Tasmania JackJumpers,84,,South East Melbourne Phoenix,80,,,
Sun Apr 17 2022,Adelaide 36ers,90,,Sydney Kings,82,,,
Mon Apr 18 2022,Tasmania JackJumpers,,,Melbourne United,,,,Cancelled
Mon Apr 18 2022,Cairns Taipans,80,,Melbourne United,92,,,
Tue Apr 19 2022,Sydney Kings,,,Illawarra Hawks,,,,Cancelled
Thu Apr 21 2022,Sydney Kings,87,,Cairns Taipans,77,,,
Fri Apr 22 2022,Illawarra Hawks,82,,Perth Wildcats,77,,,
Fri Apr 22 2022,Adelaide 36ers,91,,South East Melbourne Phoenix,94,,,
Fri Apr 22 2022,Illawarra Hawks,,,Tasmania JackJumpers,,,,Cancelled
Sat Apr 23 2022,South East Melbourne Phoenix,,,Brisbane Bullets,,,,Cancelled
Sat Apr 23 2022,Brisbane Bullets,98,,Cairns Taipans,112,,,
Sat Apr 23 2022,Perth Wildcats,,,New Zealand Breakers,,,,Cancelled
Sat Apr 23 2022,Melbourne United,61,,Tasmania JackJumpers,83,,,
Sat Apr 23 2022,Melbourne United,,,Adelaide 36ers,,,,Cancelled
Sun Apr 24 2022,Sydney Kings,,,Cairns Taipans,,,,Cancelled
Sat Apr 23 2022,Adelaide 36ers,93,,New Zealand Breakers,60,,,
Sun Apr 24 2022,South East Melbourne Phoenix,102,,Perth Wildcats,100,,OT,
Sun Apr 24 2022,Illawarra Hawks,87,,Sydney Kings,84,,,
