Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Arena,Notes
Sat Dec 1 2007,7:30p,Philadelphia 76ers,92,New Jersey Nets,94,Box Score,OT,15133,Izod Center,
Sat Dec 1 2007,8:00p,Minnesota Timberwolves,80,Memphis Grizzlies,109,Box Score,,12896,FedEx Forum,
Sat Dec 1 2007,8:00p,Dallas Mavericks,108,New Orleans Hornets,112,Box Score,OT,12223,New Orleans Arena,
Sat Dec 1 2007,8:30p,Charlotte Bobcats,95,Chicago Bulls,111,Box Score,,21729,United Center,
Sat Dec 1 2007,8:30p,Detroit Pistons,117,Milwaukee Bucks,91,Box Score,,17326,Bradley Center,
Sat Dec 1 2007,10:00p,Houston Rockets,99,Sacramento Kings,107,Box Score,,15081,ARCO Arena (II),
Sun Dec 2 2007,12:30p,Cleveland Cavaliers,70,Boston Celtics,80,Box Score,,18624,TD Banknorth Garden,
Sun Dec 2 2007,3:30p,Indiana Pacers,101,Los Angeles Clippers,95,Box Score,,13741,STAPLES Center,
Sun Dec 2 2007,3:30p,Portland Trail Blazers,79,San Antonio Spurs,100,Box Score,,18797,AT&T Center,
Sun Dec 2 2007,6:00p,New Jersey Nets,95,Detroit Pistons,118,Box Score,,22076,The Palace of Auburn Hills,
Sun Dec 2 2007,7:00p,Phoenix Suns,115,New York Knicks,104,Box Score,,18869,Madison Square Garden (IV),
Sun Dec 2 2007,8:00p,Miami Heat,89,Denver Nuggets,115,Box Score,,16386,Pepsi Center,
Sun Dec 2 2007,9:00p,Golden State Warriors,109,Seattle SuperSonics,96,Box Score,,11461,KeyArena at Seattle Center,
Sun Dec 2 2007,9:30p,Orlando Magic,104,Los Angeles Lakers,97,Box Score,,18997,STAPLES Center,
Mon Dec 3 2007,7:00p,Atlanta Hawks,88,Philadelphia 76ers,79,Box Score,,11465,Wachovia Center,
Mon Dec 3 2007,7:00p,Charlotte Bobcats,79,Toronto Raptors,98,Box Score,,17439,Air Canada Centre,
Mon Dec 3 2007,8:00p,Portland Trail Blazers,106,Memphis Grizzlies,105,Box Score,,11317,FedEx Forum,
Mon Dec 3 2007,8:30p,Dallas Mavericks,103,Chicago Bulls,98,Box Score,,21780,United Center,
Mon Dec 3 2007,9:00p,Miami Heat,101,Utah Jazz,110,Box Score,,19911,EnergySolutions Arena,
Mon Dec 3 2007,10:30p,Orlando Magic,123,Golden State Warriors,117,Box Score,OT,18527,Oracle Arena,
Tue Dec 4 2007,7:00p,Detroit Pistons,106,Atlanta Hawks,95,Box Score,,12754,Philips Arena,
Tue Dec 4 2007,7:00p,New Jersey Nets,100,Cleveland Cavaliers,79,Box Score,,19838,Quicken Loans Arena,
Tue Dec 4 2007,7:00p,Phoenix Suns,121,Indiana Pacers,117,Box Score,,11435,Conseco Fieldhouse,
Tue Dec 4 2007,8:00p,Los Angeles Lakers,116,Minnesota Timberwolves,95,Box Score,,17513,Target Center,
Tue Dec 4 2007,10:00p,Utah Jazz,107,Sacramento Kings,117,Box Score,,12688,ARCO Arena (II),
Tue Dec 4 2007,10:30p,Milwaukee Bucks,87,Los Angeles Clippers,78,Box Score,,16004,STAPLES Center,
Wed Dec 5 2007,7:00p,Chicago Bulls,91,Charlotte Bobcats,82,Box Score,,13227,Charlotte Bobcats Arena,
Wed Dec 5 2007,7:00p,Boston Celtics,113,Philadelphia 76ers,103,Box Score,,15779,Wachovia Center,
Wed Dec 5 2007,7:00p,Phoenix Suns,136,Toronto Raptors,123,Box Score,,19800,Air Canada Centre,
Wed Dec 5 2007,7:00p,Cleveland Cavaliers,86,Washington Wizards,105,Box Score,,17684,Verizon Center,
Wed Dec 5 2007,7:30p,New York Knicks,100,New Jersey Nets,93,Box Score,,15233,Izod Center,
Wed Dec 5 2007,8:00p,Detroit Pistons,91,New Orleans Hornets,76,Box Score,,10312,New Orleans Arena,
Wed Dec 5 2007,8:30p,Memphis Grizzlies,92,Houston Rockets,105,Box Score,,17723,Toyota Center,
Wed Dec 5 2007,8:30p,Dallas Mavericks,95,San Antonio Spurs,97,Box Score,,18797,AT&T Center,
Wed Dec 5 2007,9:00p,Los Angeles Lakers,111,Denver Nuggets,107,Box Score,,19155,Pepsi Center,
Wed Dec 5 2007,10:30p,Milwaukee Bucks,90,Golden State Warriors,120,Box Score,,17823,Oracle Arena,
Wed Dec 5 2007,10:30p,Los Angeles Clippers,88,Seattle SuperSonics,95,Box Score,,10961,KeyArena at Seattle Center,
Thu Dec 6 2007,7:00p,Minnesota Timberwolves,89,Atlanta Hawks,90,Box Score,,12232,Philips Arena,
Thu Dec 6 2007,8:00p,Denver Nuggets,122,Dallas Mavericks,109,Box Score,,20155,American Airlines Center,
Thu Dec 6 2007,10:30p,Miami Heat,106,Portland Trail Blazers,112,Box Score,,19980,Rose Garden Arena,
Fri Dec 7 2007,7:00p,Chicago Bulls,98,Detroit Pistons,91,Box Score,,22076,The Palace of Auburn Hills,
Fri Dec 7 2007,7:00p,Indiana Pacers,115,Orlando Magic,109,Box Score,,17519,Amway Arena,
Fri Dec 7 2007,7:00p,New York Knicks,90,Philadelphia 76ers,101,Box Score,,11975,Wachovia Center,
Fri Dec 7 2007,7:00p,Phoenix Suns,122,Washington Wizards,107,Box Score,,20173,Verizon Center,
Fri Dec 7 2007,7:30p,Toronto Raptors,84,Boston Celtics,112,Box Score,,18624,TD Banknorth Garden,
Fri Dec 7 2007,7:30p,Houston Rockets,96,New Jersey Nets,89,Box Score,,15421,Izod Center,
Fri Dec 7 2007,8:00p,Memphis Grizzlies,116,New Orleans Hornets,118,Box Score,OT,10386,New Orleans Arena,
Fri Dec 7 2007,9:30p,Utah Jazz,98,San Antonio Spurs,104,Box Score,,18797,AT&T Center,
Fri Dec 7 2007,10:00p,Los Angeles Clippers,97,Sacramento Kings,87,Box Score,,13094,ARCO Arena (II),
Fri Dec 7 2007,10:30p,Miami Heat,113,Golden State Warriors,120,Box Score,,19596,Oracle Arena,
Fri Dec 7 2007,10:30p,Milwaukee Bucks,98,Seattle SuperSonics,104,Box Score,,13142,KeyArena at Seattle Center,
Sat Dec 8 2007,7:00p,Memphis Grizzlies,78,Atlanta Hawks,86,Box Score,,15658,Philips Arena,
Sat Dec 8 2007,7:00p,Cleveland Cavaliers,93,Charlotte Bobcats,96,Box Score,,17624,Charlotte Bobcats Arena,
Sat Dec 8 2007,7:30p,Philadelphia 76ers,105,New York Knicks,77,Box Score,,18899,Madison Square Garden (IV),
Sat Dec 8 2007,8:00p,Phoenix Suns,93,Minnesota Timberwolves,100,Box Score,,19356,Target Center,
Sat Dec 8 2007,8:30p,Boston Celtics,92,Chicago Bulls,81,Box Score,,22778,United Center,
Sat Dec 8 2007,8:30p,Utah Jazz,117,Dallas Mavericks,125,Box Score,,20300,American Airlines Center,
Sat Dec 8 2007,9:00p,Sacramento Kings,97,Denver Nuggets,101,Box Score,,15493,Pepsi Center,
Sun Dec 9 2007,12:30p,Houston Rockets,80,Toronto Raptors,93,Box Score,,19800,Air Canada Centre,
Sun Dec 9 2007,3:30p,Miami Heat,100,Los Angeles Clippers,94,Box Score,,16335,STAPLES Center,
Sun Dec 9 2007,6:00p,Charlotte Bobcats,85,Detroit Pistons,104,Box Score,,22076,The Palace of Auburn Hills,
Sun Dec 9 2007,6:00p,Milwaukee Bucks,113,Portland Trail Blazers,117,Box Score,OT,18317,Rose Garden Arena,
Sun Dec 9 2007,7:00p,Seattle SuperSonics,88,New Orleans Hornets,91,Box Score,,10773,New Orleans Arena,
Sun Dec 9 2007,7:00p,New Jersey Nets,89,Washington Wizards,104,Box Score,,13712,Verizon Center,
Sun Dec 9 2007,9:30p,Golden State Warriors,113,Los Angeles Lakers,123,Box Score,,18997,STAPLES Center,
Mon Dec 10 2007,7:00p,Atlanta Hawks,98,Orlando Magic,87,Box Score,,16821,Amway Arena,
Mon Dec 10 2007,7:00p,Houston Rockets,88,Philadelphia 76ers,100,Box Score,,12551,Wachovia Center,
Mon Dec 10 2007,7:30p,Dallas Mavericks,99,New York Knicks,89,Box Score,,19763,Madison Square Garden (IV),
Mon Dec 10 2007,9:00p,Miami Heat,117,Phoenix Suns,113,Box Score,,18422,US Airways Center,
Mon Dec 10 2007,10:00p,Milwaukee Bucks,93,Sacramento Kings,96,Box Score,,12449,ARCO Arena (II),
Tue Dec 11 2007,7:00p,Toronto Raptors,100,Atlanta Hawks,88,Box Score,,13173,Philips Arena,
Tue Dec 11 2007,7:00p,Indiana Pacers,105,Cleveland Cavaliers,118,Box Score,,20010,Quicken Loans Arena,
Tue Dec 11 2007,7:00p,Minnesota Timberwolves,88,Washington Wizards,102,Box Score,,12177,Verizon Center,
Tue Dec 11 2007,7:30p,Los Angeles Clippers,91,New Jersey Nets,82,Box Score,,13433,Izod Center,
Tue Dec 11 2007,8:00p,Detroit Pistons,113,Memphis Grizzlies,103,Box Score,,11962,FedEx Forum,
Tue Dec 11 2007,8:30p,Seattle SuperSonics,96,Chicago Bulls,123,Box Score,,21772,United Center,
Tue Dec 11 2007,9:00p,Portland Trail Blazers,97,Utah Jazz,89,Box Score,,19911,EnergySolutions Arena,
Tue Dec 11 2007,10:30p,San Antonio Spurs,84,Golden State Warriors,96,Box Score,,19827,Oracle Arena,
Wed Dec 12 2007,7:00p,Los Angeles Clippers,103,Charlotte Bobcats,108,Box Score,,10751,Charlotte Bobcats Arena,
Wed Dec 12 2007,7:00p,Chicago Bulls,102,Indiana Pacers,117,Box Score,,10381,Conseco Fieldhouse,
Wed Dec 12 2007,7:00p,Minnesota Timberwolves,94,Philadelphia 76ers,98,Box Score,,10971,Wachovia Center,
Wed Dec 12 2007,7:00p,Dallas Mavericks,76,Toronto Raptors,92,Box Score,,19800,Air Canada Centre,
Wed Dec 12 2007,7:30p,Sacramento Kings,78,Boston Celtics,90,Box Score,,18624,TD Banknorth Garden,
Wed Dec 12 2007,7:30p,Seattle SuperSonics,117,New York Knicks,110,Box Score,,17637,Madison Square Garden (IV),
Wed Dec 12 2007,8:00p,Detroit Pistons,77,Houston Rockets,80,Box Score,,17453,Toyota Center,
Wed Dec 12 2007,8:00p,Orlando Magic,86,Milwaukee Bucks,100,Box Score,,14617,Bradley Center,
Wed Dec 12 2007,9:00p,New Orleans Hornets,99,Denver Nuggets,105,Box Score,,13337,Pepsi Center,
Wed Dec 12 2007,10:00p,Golden State Warriors,95,Portland Trail Blazers,105,Box Score,,15943,Rose Garden Arena,
Wed Dec 12 2007,10:30p,Utah Jazz,98,Phoenix Suns,103,Box Score,,18422,US Airways Center,
Thu Dec 13 2007,8:00p,Washington Wizards,104,Miami Heat,91,Box Score,,19600,AmericanAirlines Arena,
Thu Dec 13 2007,10:30p,San Antonio Spurs,97,Los Angeles Lakers,102,Box Score,,18997,STAPLES Center,
Fri Dec 14 2007,7:00p,Toronto Raptors,104,Indiana Pacers,93,Box Score,,10437,Conseco Fieldhouse,
Fri Dec 14 2007,7:00p,Sacramento Kings,109,Philadelphia 76ers,99,Box Score,,10856,Wachovia Center,
Fri Dec 14 2007,7:30p,Milwaukee Bucks,82,Boston Celtics,104,Box Score,,18624,TD Banknorth Garden,
Fri Dec 14 2007,8:00p,Orlando Magic,103,Charlotte Bobcats,87,Box Score,,19109,Charlotte Bobcats Arena,
Fri Dec 14 2007,8:00p,Atlanta Hawks,81,Detroit Pistons,91,Box Score,,22076,The Palace of Auburn Hills,
Fri Dec 14 2007,8:00p,Los Angeles Clippers,98,Memphis Grizzlies,91,Box Score,,10819,FedEx Forum,
Fri Dec 14 2007,8:00p,Seattle SuperSonics,99,Minnesota Timberwolves,88,Box Score,,16523,Target Center,
Fri Dec 14 2007,8:00p,Cleveland Cavaliers,97,New Jersey Nets,105,Box Score,,15242,Izod Center,
Fri Dec 14 2007,8:30p,New York Knicks,96,Chicago Bulls,101,Box Score,,21751,United Center,
Fri Dec 14 2007,8:30p,New Orleans Hornets,80,Dallas Mavericks,89,Box Score,,20071,American Airlines Center,
Fri Dec 14 2007,10:00p,Utah Jazz,91,Portland Trail Blazers,99,Box Score,,19980,Rose Garden Arena,
Fri Dec 14 2007,10:30p,Los Angeles Lakers,106,Golden State Warriors,108,Box Score,,20705,Oracle Arena,
Sat Dec 15 2007,7:00p,Charlotte Bobcats,84,Atlanta Hawks,93,Box Score,,14040,Philips Arena,
Sat Dec 15 2007,7:00p,Memphis Grizzlies,123,Orlando Magic,119,Box Score,,17519,Amway Arena,
Sat Dec 15 2007,7:00p,Sacramento Kings,79,Washington Wizards,92,Box Score,,20173,Verizon Center,
Sat Dec 15 2007,7:30p,Philadelphia 76ers,92,Cleveland Cavaliers,86,Box Score,,20562,Quicken Loans Arena,
Sat Dec 15 2007,7:30p,Indiana Pacers,106,Miami Heat,103,Box Score,,19600,AmericanAirlines Arena,
Sat Dec 15 2007,7:30p,New Jersey Nets,86,New York Knicks,94,Box Score,,18225,Madison Square Garden (IV),
Sat Dec 15 2007,8:00p,Phoenix Suns,98,New Orleans Hornets,101,Box Score,,13705,New Orleans Arena,
Sat Dec 15 2007,8:30p,Dallas Mavericks,96,Houston Rockets,83,Box Score,,18307,Toyota Center,
Sat Dec 15 2007,8:30p,Minnesota Timberwolves,92,Milwaukee Bucks,95,Box Score,,15512,Bradley Center,
Sat Dec 15 2007,8:30p,Denver Nuggets,91,San Antonio Spurs,102,Box Score,,18797,AT&T Center,
Sat Dec 15 2007,9:00p,Seattle SuperSonics,75,Utah Jazz,96,Box Score,,19911,EnergySolutions Arena,
Sun Dec 16 2007,12:30p,Golden State Warriors,87,Detroit Pistons,109,Box Score,,22076,The Palace of Auburn Hills,
Sun Dec 16 2007,1:00p,Boston Celtics,90,Toronto Raptors,77,Box Score,,19800,Air Canada Centre,
Sun Dec 16 2007,8:00p,Portland Trail Blazers,116,Denver Nuggets,105,Box Score,,13678,Pepsi Center,
Sun Dec 16 2007,9:30p,Los Angeles Clippers,92,Los Angeles Lakers,113,Box Score,,18997,STAPLES Center,
Mon Dec 17 2007,7:00p,Utah Jazz,111,Atlanta Hawks,116,Box Score,,15263,Philips Arena,
Mon Dec 17 2007,7:00p,Milwaukee Bucks,99,Cleveland Cavaliers,104,Box Score,2OT,20562,Quicken Loans Arena,
Mon Dec 17 2007,7:30p,Minnesota Timberwolves,87,Miami Heat,91,Box Score,,19600,AmericanAirlines Arena,
Mon Dec 17 2007,7:30p,Indiana Pacers,119,New York Knicks,92,Box Score,,17932,Madison Square Garden (IV),
Mon Dec 17 2007,8:00p,Golden State Warriors,125,Memphis Grizzlies,117,Box Score,,10549,FedEx Forum,
Mon Dec 17 2007,8:30p,Orlando Magic,108,Dallas Mavericks,111,Box Score,,20114,American Airlines Center,
Mon Dec 17 2007,8:30p,Phoenix Suns,100,San Antonio Spurs,95,Box Score,,18797,AT&T Center,
Mon Dec 17 2007,10:00p,New Orleans Hornets,76,Portland Trail Blazers,88,Box Score,,15183,Rose Garden Arena,
Tue Dec 18 2007,7:30p,Sacramento Kings,106,New Jersey Nets,101,Box Score,,11902,Izod Center,
Tue Dec 18 2007,8:30p,Los Angeles Lakers,103,Chicago Bulls,91,Box Score,,22310,United Center,
Tue Dec 18 2007,10:30p,Toronto Raptors,80,Los Angeles Clippers,77,Box Score,,14455,STAPLES Center,
Wed Dec 19 2007,7:00p,Miami Heat,111,Atlanta Hawks,114,Box Score,OT,17069,Philips Arena,Game protested and completed on 2008-03-08
Wed Dec 19 2007,7:00p,Detroit Pistons,87,Boston Celtics,85,Box Score,,18624,TD Banknorth Garden,
Wed Dec 19 2007,7:00p,Utah Jazz,92,Charlotte Bobcats,98,Box Score,,13014,Charlotte Bobcats Arena,
Wed Dec 19 2007,7:00p,Philadelphia 76ers,85,Indiana Pacers,102,Box Score,,10265,Conseco Fieldhouse,
Wed Dec 19 2007,7:00p,Chicago Bulls,95,Washington Wizards,84,Box Score,,14792,Verizon Center,
Wed Dec 19 2007,7:30p,Cleveland Cavaliers,90,New York Knicks,108,Box Score,,18704,Madison Square Garden (IV),
Wed Dec 19 2007,8:00p,San Antonio Spurs,85,Memphis Grizzlies,88,Box Score,,13260,FedEx Forum,
Wed Dec 19 2007,8:00p,Sacramento Kings,102,Milwaukee Bucks,89,Box Score,,13746,Bradley Center,
Wed Dec 19 2007,8:00p,Golden State Warriors,111,Minnesota Timberwolves,98,Box Score,,13001,Target Center,
Wed Dec 19 2007,8:30p,Orlando Magic,97,Houston Rockets,92,Box Score,,18270,Toyota Center,
Wed Dec 19 2007,9:30p,Phoenix Suns,105,Dallas Mavericks,108,Box Score,,20316,American Airlines Center,
Wed Dec 19 2007,10:00p,Toronto Raptors,96,Portland Trail Blazers,101,Box Score,,16066,Rose Garden Arena,
Wed Dec 19 2007,10:00p,New Orleans Hornets,107,Seattle SuperSonics,93,Box Score,,11968,KeyArena at Seattle Center,
Thu Dec 20 2007,7:30p,New Jersey Nets,107,Miami Heat,103,Box Score,OT,19600,AmericanAirlines Arena,
Thu Dec 20 2007,8:00p,Los Angeles Lakers,90,Cleveland Cavaliers,94,Box Score,,20562,Quicken Loans Arena,
Thu Dec 20 2007,10:30p,Houston Rockets,111,Denver Nuggets,112,Box Score,2OT,16157,Pepsi Center,
Fri Dec 21 2007,7:00p,Chicago Bulls,82,Boston Celtics,107,Box Score,,18624,TD Banknorth Garden,
Fri Dec 21 2007,7:00p,New York Knicks,95,Charlotte Bobcats,105,Box Score,,15130,Charlotte Bobcats Arena,
Fri Dec 21 2007,7:00p,Utah Jazz,113,Orlando Magic,94,Box Score,,17519,Amway Arena,
Fri Dec 21 2007,7:00p,Los Angeles Lakers,106,Philadelphia 76ers,101,Box Score,,17903,Wachovia Center,
Fri Dec 21 2007,7:00p,Atlanta Hawks,97,Washington Wizards,92,Box Score,,16472,Verizon Center,
Fri Dec 21 2007,8:00p,Memphis Grizzlies,67,Detroit Pistons,94,Box Score,,22076,The Palace of Auburn Hills,
Fri Dec 21 2007,8:00p,Indiana Pacers,118,Minnesota Timberwolves,131,Box Score,,15379,Target Center,
Fri Dec 21 2007,9:30p,Los Angeles Clippers,89,Dallas Mavericks,102,Box Score,,20246,American Airlines Center,
Fri Dec 21 2007,10:00p,Denver Nuggets,96,Portland Trail Blazers,99,Box Score,,20644,Rose Garden Arena,
Fri Dec 21 2007,10:30p,Toronto Raptors,115,Seattle SuperSonics,123,Box Score,,13661,KeyArena at Seattle Center,
Sat Dec 22 2007,7:00p,Washington Wizards,85,Indiana Pacers,93,Box Score,,11583,Conseco Fieldhouse,
Sat Dec 22 2007,7:30p,Utah Jazz,102,Miami Heat,104,Box Score,,19600,AmericanAirlines Arena,
Sat Dec 22 2007,7:30p,Golden State Warriors,95,New Jersey Nets,100,Box Score,,15032,Izod Center,
Sat Dec 22 2007,8:00p,Philadelphia 76ers,99,Memphis Grizzlies,97,Box Score,,11541,FedEx Forum,
Sat Dec 22 2007,8:00p,Minnesota Timberwolves,76,New Orleans Hornets,110,Box Score,,11257,New Orleans Arena,
Sat Dec 22 2007,8:30p,Houston Rockets,116,Chicago Bulls,98,Box Score,,22434,United Center,
Sat Dec 22 2007,8:30p,Charlotte Bobcats,99,Milwaukee Bucks,103,Box Score,,15796,Bradley Center,
Sat Dec 22 2007,8:30p,Los Angeles Clippers,90,San Antonio Spurs,99,Box Score,,18797,AT&T Center,
Sat Dec 22 2007,9:00p,Toronto Raptors,103,Phoenix Suns,122,Box Score,,18422,US Airways Center,
Sun Dec 23 2007,12:00p,Los Angeles Lakers,95,New York Knicks,90,Box Score,,19763,Madison Square Garden (IV),
Sun Dec 23 2007,6:00p,Golden State Warriors,105,Cleveland Cavaliers,96,Box Score,,20562,Quicken Loans Arena,
Sun Dec 23 2007,6:00p,Houston Rockets,82,Detroit Pistons,94,Box Score,,22076,The Palace of Auburn Hills,
Sun Dec 23 2007,6:30p,Orlando Magic,91,Boston Celtics,103,Box Score,,18624,TD Banknorth Garden,
Sun Dec 23 2007,9:00p,Denver Nuggets,106,Sacramento Kings,105,Box Score,,15055,ARCO Arena (II),
Tue Dec 25 2007,2:30p,Miami Heat,82,Cleveland Cavaliers,96,Box Score,,20562,Quicken Loans Arena,
Tue Dec 25 2007,5:00p,Phoenix Suns,115,Los Angeles Lakers,122,Box Score,,18997,STAPLES Center,
Tue Dec 25 2007,8:00p,Seattle SuperSonics,79,Portland Trail Blazers,89,Box Score,,20527,Rose Garden Arena,
Wed Dec 26 2007,6:00p,Miami Heat,85,Philadelphia 76ers,96,Box Score,,18431,Wachovia Center,
Wed Dec 26 2007,7:00p,Indiana Pacers,95,Atlanta Hawks,107,Box Score,,16070,Philips Arena,
Wed Dec 26 2007,7:00p,Washington Wizards,108,Charlotte Bobcats,104,Box Score,,14705,Charlotte Bobcats Arena,
Wed Dec 26 2007,7:00p,New York Knicks,96,Orlando Magic,110,Box Score,,17519,Amway Arena,
Wed Dec 26 2007,7:30p,Detroit Pistons,101,New Jersey Nets,83,Box Score,,18055,Izod Center,
Wed Dec 26 2007,8:00p,New Orleans Hornets,116,Memphis Grizzlies,98,Box Score,,11189,FedEx Forum,
Wed Dec 26 2007,8:30p,Chicago Bulls,79,San Antonio Spurs,94,Box Score,,18797,AT&T Center,
Wed Dec 26 2007,9:00p,Milwaukee Bucks,105,Denver Nuggets,125,Box Score,,18701,Pepsi Center,
Wed Dec 26 2007,9:00p,Dallas Mavericks,90,Utah Jazz,99,Box Score,,19911,EnergySolutions Arena,
Wed Dec 26 2007,10:00p,Boston Celtics,89,Sacramento Kings,69,Box Score,,17317,ARCO Arena (II),
Wed Dec 26 2007,10:30p,Minnesota Timberwolves,101,Golden State Warriors,105,Box Score,,19596,Oracle Arena,
Thu Dec 27 2007,8:00p,Cleveland Cavaliers,88,Dallas Mavericks,81,Box Score,,20462,American Airlines Center,
Thu Dec 27 2007,10:30p,Phoenix Suns,108,Los Angeles Clippers,88,Box Score,,17871,STAPLES Center,
Thu Dec 27 2007,10:30p,Boston Celtics,104,Seattle SuperSonics,96,Box Score,,17072,KeyArena at Seattle Center,
Fri Dec 28 2007,7:00p,New Orleans Hornets,99,Charlotte Bobcats,85,Box Score,,18237,Charlotte Bobcats Arena,
Fri Dec 28 2007,7:30p,Orlando Magic,121,Miami Heat,114,Box Score,OT,19805,AmericanAirlines Arena,
Fri Dec 28 2007,7:30p,Washington Wizards,106,New Jersey Nets,109,Box Score,,17644,Izod Center,
Fri Dec 28 2007,8:00p,Indiana Pacers,101,Detroit Pistons,114,Box Score,,22076,The Palace of Auburn Hills,
Fri Dec 28 2007,8:00p,Houston Rockets,103,Memphis Grizzlies,83,Box Score,,15660,FedEx Forum,
Fri Dec 28 2007,8:30p,Milwaukee Bucks,99,Chicago Bulls,103,Box Score,,22189,United Center,
Fri Dec 28 2007,8:30p,Toronto Raptors,83,San Antonio Spurs,73,Box Score,,18797,AT&T Center,
Fri Dec 28 2007,9:00p,Los Angeles Clippers,88,Phoenix Suns,94,Box Score,,18422,US Airways Center,
Fri Dec 28 2007,10:00p,Minnesota Timberwolves,98,Portland Trail Blazers,109,Box Score,,20491,Rose Garden Arena,
Fri Dec 28 2007,10:00p,Philadelphia 76ers,92,Sacramento Kings,80,Box Score,,13897,ARCO Arena (II),
Fri Dec 28 2007,10:30p,Denver Nuggets,124,Golden State Warriors,120,Box Score,,20001,Oracle Arena,
Fri Dec 28 2007,10:30p,Utah Jazz,109,Los Angeles Lakers,123,Box Score,,18997,STAPLES Center,
Sat Dec 29 2007,1:00p,Atlanta Hawks,84,Dallas Mavericks,97,Box Score,,20338,American Airlines Center,
Sat Dec 29 2007,7:00p,Detroit Pistons,98,Indiana Pacers,92,Box Score,,14960,Conseco Fieldhouse,
Sat Dec 29 2007,7:00p,Charlotte Bobcats,95,Orlando Magic,104,Box Score,,17519,Amway Arena,
Sat Dec 29 2007,7:00p,Miami Heat,74,Washington Wizards,96,Box Score,,20173,Verizon Center,
Sat Dec 29 2007,8:00p,Cleveland Cavaliers,76,New Orleans Hornets,86,Box Score,,17623,New Orleans Arena,
Sat Dec 29 2007,8:30p,Toronto Raptors,79,Houston Rockets,91,Box Score,,18103,Toyota Center,
Sat Dec 29 2007,8:30p,New Jersey Nets,97,Milwaukee Bucks,95,Box Score,,16562,Bradley Center,
Sat Dec 29 2007,9:00p,Boston Celtics,104,Utah Jazz,98,Box Score,,19911,EnergySolutions Arena,
Sat Dec 29 2007,10:00p,Minnesota Timberwolves,90,Seattle SuperSonics,109,Box Score,,14038,KeyArena at Seattle Center,
Sun Dec 30 2007,12:00p,Chicago Bulls,100,New York Knicks,83,Box Score,,19763,Madison Square Garden (IV),
Sun Dec 30 2007,6:00p,Philadelphia 76ers,72,Portland Trail Blazers,97,Box Score,,20464,Rose Garden Arena,
Sun Dec 30 2007,8:00p,Golden State Warriors,105,Denver Nuggets,95,Box Score,,19362,Pepsi Center,
Sun Dec 30 2007,8:30p,Memphis Grizzlies,87,San Antonio Spurs,111,Box Score,,18797,AT&T Center,
Sun Dec 30 2007,9:00p,Phoenix Suns,117,Sacramento Kings,102,Box Score,,15962,ARCO Arena (II),
Sun Dec 30 2007,10:00p,Boston Celtics,110,Los Angeles Lakers,91,Box Score,,18997,STAPLES Center,
Mon Dec 31 2007,2:00p,Indiana Pacers,103,Charlotte Bobcats,107,Box Score,OT,12223,Charlotte Bobcats Arena,
Mon Dec 31 2007,2:00p,Orlando Magic,112,Chicago Bulls,110,Box Score,OT,22126,United Center,
Mon Dec 31 2007,3:30p,Milwaukee Bucks,69,Detroit Pistons,114,Box Score,,22076,The Palace of Auburn Hills,
Mon Dec 31 2007,7:00p,Golden State Warriors,112,Houston Rockets,95,Box Score,,18153,Toyota Center,
Mon Dec 31 2007,8:00p,Toronto Raptors,97,New Orleans Hornets,92,Box Score,,11444,New Orleans Arena,
Mon Dec 31 2007,8:00p,Portland Trail Blazers,101,Utah Jazz,111,Box Score,,19911,EnergySolutions Arena,
Mon Dec 31 2007,9:30p,Minnesota Timberwolves,82,Los Angeles Clippers,91,Box Score,,14404,STAPLES Center,
Mon Dec 31 2007,10:00p,Philadelphia 76ers,98,Seattle SuperSonics,90,Box Score,,10595,KeyArena at Seattle Center,
Wed Jan 2 2008,7:00p,Chicago Bulls,109,Charlotte Bobcats,97,Box Score,,11568,Charlotte Bobcats Arena,
Wed Jan 2 2008,7:00p,Atlanta Hawks,94,Cleveland Cavaliers,98,Box Score,,20562,Quicken Loans Arena,
Wed Jan 2 2008,7:00p,Memphis Grizzlies,90,Indiana Pacers,72,Box Score,,10186,Conseco Fieldhouse,
Wed Jan 2 2008,7:00p,New Jersey Nets,96,Orlando Magic,95,Box Score,,17519,Amway Arena,
Wed Jan 2 2008,7:00p,Detroit Pistons,106,Washington Wizards,93,Box Score,,15763,Verizon Center,
Wed Jan 2 2008,7:30p,Houston Rockets,93,Boston Celtics,97,Box Score,,18624,TD Banknorth Garden,
Wed Jan 2 2008,7:30p,Milwaukee Bucks,103,Miami Heat,98,Box Score,,19600,AmericanAirlines Arena,
Wed Jan 2 2008,7:30p,Sacramento Kings,107,New York Knicks,97,Box Score,,19763,Madison Square Garden (IV),
Wed Jan 2 2008,8:00p,Portland Trail Blazers,90,Minnesota Timberwolves,79,Box Score,,13339,Target Center,
Wed Jan 2 2008,8:30p,Golden State Warriors,99,Dallas Mavericks,121,Box Score,,20172,American Airlines Center,
Wed Jan 2 2008,9:00p,Philadelphia 76ers,107,Utah Jazz,110,Box Score,,19911,EnergySolutions Arena,
Wed Jan 2 2008,10:30p,New Orleans Hornets,95,Los Angeles Clippers,81,Box Score,,14965,STAPLES Center,
Thu Jan 3 2008,8:00p,Portland Trail Blazers,115,Chicago Bulls,109,Box Score,2OT,21756,United Center,
Thu Jan 3 2008,9:00p,San Antonio Spurs,77,Denver Nuggets,80,Box Score,,19155,Pepsi Center,
