Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Arena,Notes
Fri Dec 1 2006,9:00p,Milwaukee Bucks,116,Phoenix Suns,122,Box Score,,18422,US Airways Center,
Fri Dec 1 2006,10:00p,Orlando Magic,91,Portland Trail Blazers,89,Box Score,,13519,Rose Garden Arena,
Fri Dec 1 2006,10:30p,Indiana Pacers,103,Seattle SuperSonics,105,Box Score,,14413,KeyArena at Seattle Center,
Sat Dec 2 2006,7:30p,Philadelphia 76ers,107,New Jersey Nets,112,Box Score,,18885,Continental Airlines Arena,
Sat Dec 2 2006,8:00p,Miami Heat,98,Memphis Grizzlies,97,Box Score,,18119,FedEx Forum,
Sat Dec 2 2006,8:00p,Toronto Raptors,103,New York Knicks,100,Box Score,,17525,Madison Square Garden (IV),
Sat Dec 2 2006,8:00p,Sacramento Kings,98,San Antonio Spurs,100,Box Score,,18797,AT&T Center,
Sat Dec 2 2006,8:30p,Washington Wizards,94,Chicago Bulls,112,Box Score,,22180,United Center,
Sat Dec 2 2006,8:30p,Cleveland Cavaliers,63,Houston Rockets,81,Box Score,,18260,Toyota Center,
Sat Dec 2 2006,9:00p,Indiana Pacers,101,Denver Nuggets,121,Box Score,,19155,Pepsi Center,
Sat Dec 2 2006,9:00p,Seattle SuperSonics,107,Utah Jazz,109,Box Score,,19790,EnergySolutions Arena,
Sat Dec 2 2006,10:30p,Milwaukee Bucks,115,Golden State Warriors,110,Box Score,,18086,Oracle Arena,
Sat Dec 2 2006,10:30p,Los Angeles Lakers,97,Los Angeles Clippers,88,Box Score,,20550,STAPLES Center,
Sun Dec 3 2006,6:00p,Detroit Pistons,89,Charlotte Bobcats,97,Box Score,,13272,Charlotte Bobcats Arena,
Sun Dec 3 2006,6:00p,Minnesota Timberwolves,95,Philadelphia 76ers,84,Box Score,,13039,Wachovia Center,
Sun Dec 3 2006,9:00p,Atlanta Hawks,107,Portland Trail Blazers,96,Box Score,,12650,Rose Garden Arena,
Sun Dec 3 2006,9:30p,Orlando Magic,91,Los Angeles Clippers,116,Box Score,,17117,STAPLES Center,
Mon Dec 4 2006,7:00p,Dallas Mavericks,97,Washington Wizards,106,Box Score,,14891,Verizon Center,
Mon Dec 4 2006,7:30p,Memphis Grizzlies,90,New York Knicks,98,Box Score,,15233,Madison Square Garden (IV),
Mon Dec 4 2006,8:00p,Golden State Warriors,89,San Antonio Spurs,129,Box Score,,18797,AT&T Center,
Mon Dec 4 2006,8:30p,Boston Celtics,82,Chicago Bulls,100,Box Score,,21794,United Center,
Mon Dec 4 2006,9:00p,Milwaukee Bucks,88,Utah Jazz,101,Box Score,,18536,EnergySolutions Arena,
Mon Dec 4 2006,10:00p,Orlando Magic,92,Sacramento Kings,89,Box Score,,17317,ARCO Arena (II),
Mon Dec 4 2006,10:30p,Indiana Pacers,87,Los Angeles Lakers,101,Box Score,,18997,STAPLES Center,
Tue Dec 5 2006,7:30p,Portland Trail Blazers,88,Detroit Pistons,85,Box Score,,22076,The Palace of Auburn Hills,
Tue Dec 5 2006,7:30p,Dallas Mavericks,92,New Jersey Nets,75,Box Score,,16794,Continental Airlines Arena,
Tue Dec 5 2006,8:30p,Golden State Warriors,90,Houston Rockets,118,Box Score,,14109,Toyota Center,
Tue Dec 5 2006,9:00p,Sacramento Kings,102,Phoenix Suns,127,Box Score,,18422,US Airways Center,
Tue Dec 5 2006,10:00p,Atlanta Hawks,87,Seattle SuperSonics,102,Box Score,,14391,KeyArena at Seattle Center,
Tue Dec 5 2006,10:30p,Miami Heat,97,Los Angeles Clippers,101,Box Score,,19060,STAPLES Center,
Wed Dec 6 2006,7:00p,San Antonio Spurs,96,Charlotte Bobcats,76,Box Score,,14066,Charlotte Bobcats Arena,
Wed Dec 6 2006,7:00p,Toronto Raptors,91,Cleveland Cavaliers,95,Box Score,,20119,Quicken Loans Arena,
Wed Dec 6 2006,7:00p,Orlando Magic,80,Indiana Pacers,94,Box Score,,15015,Conseco Fieldhouse,
Wed Dec 6 2006,7:30p,Memphis Grizzlies,98,Boston Celtics,96,Box Score,,15649,TD Banknorth Garden,
Wed Dec 6 2006,7:30p,Washington Wizards,113,New York Knicks,102,Box Score,,16272,Madison Square Garden (IV),
Wed Dec 6 2006,8:00p,Portland Trail Blazers,94,Milwaukee Bucks,102,Box Score,OT,13687,Bradley Center,
Wed Dec 6 2006,8:00p,Houston Rockets,84,Minnesota Timberwolves,90,Box Score,,15017,Target Center,
Wed Dec 6 2006,9:00p,Philadelphia 76ers,94,Chicago Bulls,121,Box Score,,21908,United Center,
Wed Dec 6 2006,9:00p,Atlanta Hawks,98,Denver Nuggets,96,Box Score,,13126,Pepsi Center,
Wed Dec 6 2006,10:30p,New Orleans/Oklahoma City Hornets,105,Los Angeles Lakers,89,Box Score,,18535,STAPLES Center,
Thu Dec 7 2006,7:30p,Phoenix Suns,161,New Jersey Nets,157,Box Score,2OT,16966,Continental Airlines Arena,
Thu Dec 7 2006,8:00p,Detroit Pistons,92,Dallas Mavericks,82,Box Score,,20152,American Airlines Center,
Thu Dec 7 2006,10:30p,Miami Heat,93,Sacramento Kings,91,Box Score,OT,17317,ARCO Arena (II),
Fri Dec 8 2006,7:00p,Houston Rockets,92,Charlotte Bobcats,62,Box Score,,14414,Charlotte Bobcats Arena,
Fri Dec 8 2006,7:00p,Portland Trail Blazers,95,Indiana Pacers,108,Box Score,,15197,Conseco Fieldhouse,
Fri Dec 8 2006,7:00p,Detroit Pistons,87,Orlando Magic,83,Box Score,,17451,Amway Arena,
Fri Dec 8 2006,7:30p,Phoenix Suns,116,Boston Celtics,111,Box Score,,18624,TD Banknorth Garden,
Fri Dec 8 2006,8:00p,Utah Jazz,103,Minnesota Timberwolves,110,Box Score,,14227,Target Center,
Fri Dec 8 2006,8:00p,Washington Wizards,113,Philadelphia 76ers,98,Box Score,,15080,Wachovia Center,
Fri Dec 8 2006,8:00p,Los Angeles Clippers,82,San Antonio Spurs,111,Box Score,,18797,AT&T Center,
Fri Dec 8 2006,8:30p,Toronto Raptors,90,Chicago Bulls,93,Box Score,,21797,United Center,
Fri Dec 8 2006,8:30p,Memphis Grizzlies,94,Milwaukee Bucks,100,Box Score,,14836,Bradley Center,
Fri Dec 8 2006,10:30p,Miami Heat,107,Denver Nuggets,123,Box Score,,19155,Pepsi Center,
Fri Dec 8 2006,10:30p,Atlanta Hawks,95,Los Angeles Lakers,106,Box Score,,18997,STAPLES Center,
Fri Dec 8 2006,10:30p,New Orleans/Oklahoma City Hornets,74,Seattle SuperSonics,94,Box Score,,15913,KeyArena at Seattle Center,
Sat Dec 9 2006,7:00p,Philadelphia 76ers,84,Orlando Magic,86,Box Score,,17451,Amway Arena,
Sat Dec 9 2006,7:00p,Houston Rockets,114,Washington Wizards,109,Box Score,,20173,Verizon Center,
Sat Dec 9 2006,7:30p,Indiana Pacers,75,Cleveland Cavaliers,107,Box Score,,20562,Quicken Loans Arena,
Sat Dec 9 2006,7:30p,Boston Celtics,92,New Jersey Nets,90,Box Score,,17490,Continental Airlines Arena,
Sat Dec 9 2006,7:30p,Milwaukee Bucks,107,New York Knicks,115,Box Score,,17979,Madison Square Garden (IV),
Sat Dec 9 2006,8:00p,Los Angeles Clippers,89,Memphis Grizzlies,82,Box Score,,14509,FedEx Forum,
Sat Dec 9 2006,8:30p,Minnesota Timberwolves,91,Chicago Bulls,81,Box Score,,22011,United Center,
Sat Dec 9 2006,8:30p,Denver Nuggets,90,Dallas Mavericks,105,Box Score,,20343,American Airlines Center,
Sat Dec 9 2006,10:30p,New Orleans/Oklahoma City Hornets,80,Golden State Warriors,101,Box Score,,17105,Oracle Arena,
Sun Dec 10 2006,1:00p,Portland Trail Blazers,93,Toronto Raptors,83,Box Score,,15542,Air Canada Centre,
Sun Dec 10 2006,6:00p,Phoenix Suns,114,Charlotte Bobcats,84,Box Score,,13571,Charlotte Bobcats Arena,
Sun Dec 10 2006,9:00p,Atlanta Hawks,92,Sacramento Kings,117,Box Score,,17317,ARCO Arena (II),
Sun Dec 10 2006,9:00p,Golden State Warriors,115,Seattle SuperSonics,117,Box Score,,16138,KeyArena at Seattle Center,
Sun Dec 10 2006,9:30p,San Antonio Spurs,99,Los Angeles Lakers,106,Box Score,,18997,STAPLES Center,
Mon Dec 11 2006,7:00p,Phoenix Suns,103,Orlando Magic,89,Box Score,,16533,Amway Arena,
Mon Dec 11 2006,7:00p,Portland Trail Blazers,81,Philadelphia 76ers,79,Box Score,,11348,Wachovia Center,
Mon Dec 11 2006,7:30p,Toronto Raptors,77,Miami Heat,99,Box Score,,19600,AmericanAirlines Arena,
Mon Dec 11 2006,7:30p,Memphis Grizzlies,92,New Jersey Nets,105,Box Score,,12111,Continental Airlines Arena,
Mon Dec 11 2006,7:30p,Boston Celtics,97,New York Knicks,90,Box Score,,16621,Madison Square Garden (IV),
Mon Dec 11 2006,8:00p,Cleveland Cavaliers,89,New Orleans/Oklahoma City Hornets,95,Box Score,,19164,Ford Center,
Mon Dec 11 2006,8:30p,Indiana Pacers,91,Chicago Bulls,106,Box Score,,21764,United Center,
Mon Dec 11 2006,9:00p,Dallas Mavericks,79,Utah Jazz,101,Box Score,,19911,EnergySolutions Arena,
Mon Dec 11 2006,10:30p,San Antonio Spurs,103,Los Angeles Clippers,81,Box Score,,18147,STAPLES Center,
Tue Dec 12 2006,7:00p,Denver Nuggets,100,Atlanta Hawks,87,Box Score,,14831,Philips Arena,
Tue Dec 12 2006,8:00p,Seattle SuperSonics,93,Milwaukee Bucks,94,Box Score,,13374,Bradley Center,
Tue Dec 12 2006,8:30p,Los Angeles Lakers,102,Houston Rockets,94,Box Score,,18392,Toyota Center,
Tue Dec 12 2006,10:30p,Sacramento Kings,113,Golden State Warriors,126,Box Score,,17574,Oracle Arena,
Wed Dec 13 2006,7:00p,Charlotte Bobcats,101,Cleveland Cavaliers,104,Box Score,,20562,Quicken Loans Arena,
Wed Dec 13 2006,7:00p,Detroit Pistons,90,Indiana Pacers,101,Box Score,,15817,Conseco Fieldhouse,
Wed Dec 13 2006,7:00p,Phoenix Suns,99,Miami Heat,89,Box Score,,19600,AmericanAirlines Arena,
Wed Dec 13 2006,7:00p,Toronto Raptors,91,Orlando Magic,84,Box Score,,15417,Amway Arena,
Wed Dec 13 2006,7:00p,Boston Celtics,101,Philadelphia 76ers,81,Box Score,,13211,Wachovia Center,
Wed Dec 13 2006,7:00p,Denver Nuggets,91,Washington Wizards,120,Box Score,,14304,Verizon Center,
Wed Dec 13 2006,7:30p,Milwaukee Bucks,95,New Jersey Nets,108,Box Score,,15070,Continental Airlines Arena,
Wed Dec 13 2006,7:30p,Atlanta Hawks,82,New York Knicks,94,Box Score,,15895,Madison Square Garden (IV),
Wed Dec 13 2006,8:00p,Portland Trail Blazers,85,Memphis Grizzlies,79,Box Score,,13221,FedEx Forum,
Wed Dec 13 2006,8:00p,Minnesota Timberwolves,82,San Antonio Spurs,95,Box Score,,18362,AT&T Center,
Wed Dec 13 2006,8:30p,Seattle SuperSonics,84,Chicago Bulls,99,Box Score,,21812,United Center,
Wed Dec 13 2006,9:30p,Los Angeles Lakers,101,Dallas Mavericks,110,Box Score,,20424,American Airlines Center,
Wed Dec 13 2006,10:30p,Utah Jazz,105,Los Angeles Clippers,86,Box Score,,18220,STAPLES Center,
Thu Dec 14 2006,7:00p,Orlando Magic,89,Charlotte Bobcats,99,Box Score,,17751,Charlotte Bobcats Arena,
Thu Dec 14 2006,9:30p,San Antonio Spurs,103,New Orleans/Oklahoma City Hornets,77,Box Score,,15140,New Orleans Arena,at New Orleans LA
Thu Dec 14 2006,10:30p,Houston Rockets,107,Golden State Warriors,109,Box Score,,19596,Oracle Arena,
Fri Dec 15 2006,7:00p,New York Knicks,96,Indiana Pacers,112,Box Score,,15231,Conseco Fieldhouse,
Fri Dec 15 2006,7:00p,New Jersey Nets,78,Toronto Raptors,90,Box Score,,19897,Air Canada Centre,
Fri Dec 15 2006,7:00p,Miami Heat,95,Washington Wizards,106,Box Score,,20173,Verizon Center,
Fri Dec 15 2006,7:30p,Denver Nuggets,114,Boston Celtics,119,Box Score,,15607,TD Banknorth Garden,
Fri Dec 15 2006,7:30p,Seattle SuperSonics,84,Cleveland Cavaliers,106,Box Score,,20562,Quicken Loans Arena,
Fri Dec 15 2006,8:00p,Philadelphia 76ers,79,Dallas Mavericks,93,Box Score,,20219,American Airlines Center,
Fri Dec 15 2006,8:00p,Atlanta Hawks,97,Memphis Grizzlies,88,Box Score,,14463,FedEx Forum,
Fri Dec 15 2006,8:30p,Milwaukee Bucks,111,Chicago Bulls,117,Box Score,,21972,United Center,
Fri Dec 15 2006,9:00p,Golden State Warriors,101,Phoenix Suns,105,Box Score,,18422,US Airways Center,
Fri Dec 15 2006,9:00p,Sacramento Kings,98,Utah Jazz,97,Box Score,,19911,EnergySolutions Arena,
Fri Dec 15 2006,10:00p,Los Angeles Clippers,99,Portland Trail Blazers,109,Box Score,,16210,Rose Garden Arena,
Fri Dec 15 2006,10:30p,Houston Rockets,101,Los Angeles Lakers,112,Box Score,2OT,18997,STAPLES Center,
Sat Dec 16 2006,7:00p,Chicago Bulls,106,Atlanta Hawks,104,Box Score,OT,17236,Philips Arena,
Sat Dec 16 2006,7:00p,Boston Celtics,106,Charlotte Bobcats,100,Box Score,,15109,Charlotte Bobcats Arena,
Sat Dec 16 2006,7:00p,Cleveland Cavaliers,74,Orlando Magic,81,Box Score,,17451,Amway Arena,
Sat Dec 16 2006,7:30p,Memphis Grizzlies,90,Miami Heat,98,Box Score,,19600,AmericanAirlines Arena,
Sat Dec 16 2006,7:30p,Denver Nuggets,123,New York Knicks,100,Box Score,,19763,Madison Square Garden (IV),
Sat Dec 16 2006,8:00p,Detroit Pistons,90,New Jersey Nets,82,Box Score,,18010,Continental Airlines Arena,
Sat Dec 16 2006,8:00p,Dallas Mavericks,90,New Orleans/Oklahoma City Hornets,79,Box Score,,16331,New Orleans Arena,at New Orleans LA
Sat Dec 16 2006,8:00p,Philadelphia 76ers,98,San Antonio Spurs,103,Box Score,,18797,AT&T Center,
Sat Dec 16 2006,8:30p,Minnesota Timberwolves,104,Milwaukee Bucks,108,Box Score,,17970,Bradley Center,
Sat Dec 16 2006,10:00p,Phoenix Suns,105,Sacramento Kings,98,Box Score,,17317,ARCO Arena (II),
Sun Dec 17 2006,1:00p,Golden State Warriors,115,Toronto Raptors,120,Box Score,,16035,Air Canada Centre,
Sun Dec 17 2006,2:30p,Utah Jazz,104,Indiana Pacers,94,Box Score,,15329,Conseco Fieldhouse,
Sun Dec 17 2006,3:30p,Houston Rockets,108,Los Angeles Clippers,103,Box Score,,19060,STAPLES Center,
Sun Dec 17 2006,6:00p,Seattle SuperSonics,93,Detroit Pistons,97,Box Score,,22076,The Palace of Auburn Hills,
Sun Dec 17 2006,9:30p,Washington Wizards,147,Los Angeles Lakers,141,Box Score,OT,18997,STAPLES Center,
Mon Dec 18 2006,7:30p,New Orleans/Oklahoma City Hornets,99,Miami Heat,101,Box Score,,19600,AmericanAirlines Arena,
Mon Dec 18 2006,7:30p,Golden State Warriors,97,New Jersey Nets,105,Box Score,,14096,Continental Airlines Arena,
Mon Dec 18 2006,7:30p,Utah Jazz,96,New York Knicks,97,Box Score,OT,17941,Madison Square Garden (IV),
Mon Dec 18 2006,8:00p,Seattle SuperSonics,126,Memphis Grizzlies,134,Box Score,2OT,12423,FedEx Forum,
Mon Dec 18 2006,9:00p,Washington Wizards,108,Denver Nuggets,117,Box Score,,14285,Pepsi Center,
Mon Dec 18 2006,10:00p,Dallas Mavericks,109,Sacramento Kings,91,Box Score,,17317,ARCO Arena (II),
Tue Dec 19 2006,8:30p,Los Angeles Lakers,89,Chicago Bulls,94,Box Score,,22761,United Center,
Tue Dec 19 2006,9:00p,Toronto Raptors,98,Phoenix Suns,115,Box Score,,18422,US Airways Center,
Wed Dec 20 2006,7:00p,Utah Jazz,112,Atlanta Hawks,106,Box Score,,14823,Philips Arena,
Wed Dec 20 2006,7:00p,New Orleans/Oklahoma City Hornets,83,Orlando Magic,86,Box Score,,17020,Amway Arena,
Wed Dec 20 2006,7:00p,Indiana Pacers,101,Philadelphia 76ers,93,Box Score,,11768,Wachovia Center,
Wed Dec 20 2006,7:30p,Golden State Warriors,96,Boston Celtics,95,Box Score,,17134,TD Banknorth Garden,
Wed Dec 20 2006,7:30p,Charlotte Bobcats,109,New York Knicks,111,Box Score,2OT,17462,Madison Square Garden (IV),
Wed Dec 20 2006,8:00p,Miami Heat,95,Milwaukee Bucks,121,Box Score,,17136,Bradley Center,
Wed Dec 20 2006,8:00p,Los Angeles Lakers,111,Minnesota Timberwolves,94,Box Score,,16788,Target Center,
Wed Dec 20 2006,8:00p,Cleveland Cavaliers,111,New Jersey Nets,113,Box Score,,17270,Continental Airlines Arena,
Wed Dec 20 2006,8:00p,Memphis Grizzlies,98,San Antonio Spurs,105,Box Score,,18797,AT&T Center,
Wed Dec 20 2006,10:00p,Houston Rockets,87,Portland Trail Blazers,89,Box Score,,17189,Rose Garden Arena,
Wed Dec 20 2006,10:30p,Toronto Raptors,98,Los Angeles Clippers,96,Box Score,,17962,STAPLES Center,
Wed Dec 20 2006,10:30p,Dallas Mavericks,103,Seattle SuperSonics,95,Box Score,,16867,KeyArena at Seattle Center,
Thu Dec 21 2006,8:00p,Detroit Pistons,87,Cleveland Cavaliers,71,Box Score,,20562,Quicken Loans Arena,
Thu Dec 21 2006,10:30p,Washington Wizards,126,Sacramento Kings,119,Box Score,,17317,ARCO Arena (II),
Fri Dec 22 2006,7:00p,Utah Jazz,89,Charlotte Bobcats,101,Box Score,,14310,Charlotte Bobcats Arena,
Fri Dec 22 2006,7:00p,Golden State Warriors,117,Orlando Magic,108,Box Score,,16563,Amway Arena,
Fri Dec 22 2006,7:30p,Indiana Pacers,100,Atlanta Hawks,90,Box Score,,18110,Philips Arena,
Fri Dec 22 2006,7:30p,Los Angeles Lakers,99,New Jersey Nets,95,Box Score,,18436,Continental Airlines Arena,
Fri Dec 22 2006,7:30p,Chicago Bulls,92,New York Knicks,103,Box Score,,19763,Madison Square Garden (IV),
Fri Dec 22 2006,8:00p,Philadelphia 76ers,98,Boston Celtics,83,Box Score,,18624,TD Banknorth Garden,
Fri Dec 22 2006,8:00p,Milwaukee Bucks,113,Minnesota Timberwolves,107,Box Score,,13334,Target Center,
Fri Dec 22 2006,8:00p,Memphis Grizzlies,97,New Orleans/Oklahoma City Hornets,100,Box Score,OT,18097,Ford Center,
Fri Dec 22 2006,8:00p,Houston Rockets,97,San Antonio Spurs,78,Box Score,,18797,AT&T Center,
Fri Dec 22 2006,8:30p,Los Angeles Clippers,83,Dallas Mavericks,115,Box Score,,20311,American Airlines Center,
Fri Dec 22 2006,9:00p,Sacramento Kings,101,Denver Nuggets,96,Box Score,,18022,Pepsi Center,
Fri Dec 22 2006,10:00p,Toronto Raptors,101,Portland Trail Blazers,100,Box Score,OT,15220,Rose Garden Arena,
Fri Dec 22 2006,10:30p,Washington Wizards,144,Phoenix Suns,139,Box Score,OT,18422,US Airways Center,
Sat Dec 23 2006,7:00p,Minnesota Timberwolves,78,Indiana Pacers,71,Box Score,,15810,Conseco Fieldhouse,
Sat Dec 23 2006,7:30p,Orlando Magic,83,Cleveland Cavaliers,86,Box Score,,20562,Quicken Loans Arena,
Sat Dec 23 2006,7:30p,Atlanta Hawks,81,Detroit Pistons,108,Box Score,,22076,The Palace of Auburn Hills,
Sat Dec 23 2006,7:30p,Golden State Warriors,92,Miami Heat,105,Box Score,,19600,AmericanAirlines Arena,
Sat Dec 23 2006,7:30p,New York Knicks,77,Philadelphia 76ers,98,Box Score,,13921,Wachovia Center,
Sat Dec 23 2006,8:00p,Utah Jazz,100,Memphis Grizzlies,97,Box Score,,14793,FedEx Forum,
Sat Dec 23 2006,8:00p,San Antonio Spurs,112,New Orleans/Oklahoma City Hornets,77,Box Score,,19164,Ford Center,
Sat Dec 23 2006,8:30p,Charlotte Bobcats,76,Chicago Bulls,115,Box Score,,22093,United Center,
Sat Dec 23 2006,8:30p,Los Angeles Clippers,98,Houston Rockets,93,Box Score,,18246,Toyota Center,
Sat Dec 23 2006,8:30p,New Jersey Nets,104,Milwaukee Bucks,115,Box Score,,17611,Bradley Center,
Sat Dec 23 2006,10:00p,Toronto Raptors,97,Seattle SuperSonics,110,Box Score,,14611,KeyArena at Seattle Center,
Mon Dec 25 2006,2:30p,Los Angeles Lakers,85,Miami Heat,101,Box Score,,20283,AmericanAirlines Arena,
Tue Dec 26 2006,7:00p,Houston Rockets,76,Indiana Pacers,81,Box Score,,18165,Conseco Fieldhouse,
Tue Dec 26 2006,7:00p,Memphis Grizzlies,101,Washington Wizards,116,Box Score,,18778,Verizon Center,
Tue Dec 26 2006,7:30p,New Jersey Nets,91,Detroit Pistons,92,Box Score,,22076,The Palace of Auburn Hills,
Tue Dec 26 2006,8:00p,Chicago Bulls,98,Minnesota Timberwolves,100,Box Score,,16294,Target Center,
Tue Dec 26 2006,8:00p,Milwaukee Bucks,114,San Antonio Spurs,107,Box Score,,18797,AT&T Center,
Tue Dec 26 2006,8:30p,Charlotte Bobcats,84,Dallas Mavericks,97,Box Score,,20423,American Airlines Center,
Tue Dec 26 2006,9:00p,Boston Celtics,105,Denver Nuggets,116,Box Score,,17914,Pepsi Center,
Tue Dec 26 2006,9:00p,Portland Trail Blazers,87,Phoenix Suns,110,Box Score,,18422,US Airways Center,
Tue Dec 26 2006,9:00p,Los Angeles Clippers,92,Utah Jazz,102,Box Score,,19911,EnergySolutions Arena,
Tue Dec 26 2006,10:00p,New Orleans/Oklahoma City Hornets,94,Seattle SuperSonics,102,Box Score,,15319,KeyArena at Seattle Center,
Tue Dec 26 2006,10:30p,Philadelphia 76ers,97,Golden State Warriors,116,Box Score,,19183,Oracle Arena,
Wed Dec 27 2006,7:00p,Cleveland Cavaliers,89,Atlanta Hawks,76,Box Score,,19467,Philips Arena,
Wed Dec 27 2006,7:00p,Washington Wizards,114,Charlotte Bobcats,107,Box Score,,17221,Charlotte Bobcats Arena,
Wed Dec 27 2006,7:00p,Los Angeles Lakers,106,Orlando Magic,93,Box Score,,17451,Amway Arena,
Wed Dec 27 2006,7:00p,Minnesota Timberwolves,97,Toronto Raptors,100,Box Score,,19800,Air Canada Centre,
Wed Dec 27 2006,7:30p,Houston Rockets,96,New Jersey Nets,71,Box Score,,18373,Continental Airlines Arena,
Wed Dec 27 2006,7:30p,Detroit Pistons,145,New York Knicks,151,Box Score,3OT,19763,Madison Square Garden (IV),
Wed Dec 27 2006,8:00p,Milwaukee Bucks,112,Memphis Grizzlies,96,Box Score,,14914,FedEx Forum,
Wed Dec 27 2006,8:30p,Miami Heat,103,Chicago Bulls,109,Box Score,,22946,United Center,
Wed Dec 27 2006,10:00p,New Orleans/Oklahoma City Hornets,85,Portland Trail Blazers,100,Box Score,,13905,Rose Garden Arena,
Wed Dec 27 2006,10:00p,Philadelphia 76ers,76,Sacramento Kings,101,Box Score,,17317,ARCO Arena (II),
Wed Dec 27 2006,10:30p,Boston Celtics,77,Los Angeles Clippers,100,Box Score,,17706,STAPLES Center,
Thu Dec 28 2006,8:00p,Phoenix Suns,99,Dallas Mavericks,101,Box Score,,20483,American Airlines Center,
Thu Dec 28 2006,8:00p,Utah Jazz,83,San Antonio Spurs,106,Box Score,,18797,AT&T Center,
Thu Dec 28 2006,10:30p,Seattle SuperSonics,98,Denver Nuggets,112,Box Score,,17400,Pepsi Center,
Fri Dec 29 2006,7:00p,Los Angeles Lakers,124,Charlotte Bobcats,133,Box Score,3OT,19561,Charlotte Bobcats Arena,
Fri Dec 29 2006,7:00p,Chicago Bulls,107,Toronto Raptors,97,Box Score,,19800,Air Canada Centre,
Fri Dec 29 2006,7:00p,Orlando Magic,111,Washington Wizards,112,Box Score,,20173,Verizon Center,
Fri Dec 29 2006,7:30p,Milwaukee Bucks,99,Cleveland Cavaliers,109,Box Score,,20562,Quicken Loans Arena,
Fri Dec 29 2006,7:30p,New Jersey Nets,91,Miami Heat,81,Box Score,,20165,AmericanAirlines Arena,
Fri Dec 29 2006,8:00p,Indiana Pacers,93,Detroit Pistons,92,Box Score,,22076,The Palace of Auburn Hills,
Fri Dec 29 2006,8:00p,Seattle SuperSonics,82,Minnesota Timberwolves,101,Box Score,,19356,Target Center,
Fri Dec 29 2006,8:00p,Denver Nuggets,89,New Orleans/Oklahoma City Hornets,99,Box Score,,19334,Ford Center,
Fri Dec 29 2006,8:30p,Atlanta Hawks,68,Houston Rockets,94,Box Score,,18134,Toyota Center,
Fri Dec 29 2006,9:00p,New York Knicks,86,Phoenix Suns,108,Box Score,,18422,US Airways Center,
Fri Dec 29 2006,10:00p,Philadelphia 76ers,98,Portland Trail Blazers,95,Box Score,,19980,Rose Garden Arena,
Fri Dec 29 2006,10:30p,Boston Celtics,100,Golden State Warriors,110,Box Score,,19596,Oracle Arena,
Fri Dec 29 2006,10:30p,Sacramento Kings,93,Los Angeles Clippers,102,Box Score,,18505,STAPLES Center,
Sat Dec 30 2006,7:00p,Charlotte Bobcats,113,Indiana Pacers,102,Box Score,,17305,Conseco Fieldhouse,
Sat Dec 30 2006,7:00p,Miami Heat,68,Orlando Magic,97,Box Score,,17451,Amway Arena,
Sat Dec 30 2006,7:30p,Minnesota Timberwolves,92,New Jersey Nets,100,Box Score,,18956,Continental Airlines Arena,
Sat Dec 30 2006,8:00p,Toronto Raptors,104,Memphis Grizzlies,110,Box Score,,15119,FedEx Forum,
Sat Dec 30 2006,8:30p,Cleveland Cavaliers,96,Chicago Bulls,103,Box Score,,22965,United Center,
Sat Dec 30 2006,8:30p,New Orleans/Oklahoma City Hornets,80,Dallas Mavericks,94,Box Score,,20433,American Airlines Center,
Sat Dec 30 2006,8:30p,Washington Wizards,102,Milwaukee Bucks,119,Box Score,,17968,Bradley Center,
Sat Dec 30 2006,9:00p,Portland Trail Blazers,86,Utah Jazz,96,Box Score,,19911,EnergySolutions Arena,
Sat Dec 30 2006,10:00p,Golden State Warriors,96,Sacramento Kings,119,Box Score,,17317,ARCO Arena (II),
Sun Dec 31 2006,3:30p,New York Knicks,80,Los Angeles Clippers,90,Box Score,,18717,STAPLES Center,
Sun Dec 31 2006,3:30p,Atlanta Hawks,81,San Antonio Spurs,95,Box Score,,18797,AT&T Center,
Sun Dec 31 2006,4:00p,Phoenix Suns,108,Detroit Pistons,101,Box Score,,22076,The Palace of Auburn Hills,
Sun Dec 31 2006,7:00p,Memphis Grizzlies,109,Houston Rockets,111,Box Score,,18124,Toyota Center,
Sun Dec 31 2006,9:00p,Dallas Mavericks,89,Denver Nuggets,85,Box Score,,18423,Pepsi Center,
Sun Dec 31 2006,9:30p,Philadelphia 76ers,94,Los Angeles Lakers,104,Box Score,,18997,STAPLES Center,
Sun Dec 31 2006,10:00p,Boston Celtics,95,Seattle SuperSonics,101,Box Score,,15557,KeyArena at Seattle Center,
Mon Jan 1 2007,7:00p,Minnesota Timberwolves,102,Charlotte Bobcats,96,Box Score,,14827,Charlotte Bobcats Arena,
Mon Jan 1 2007,10:00p,Boston Celtics,89,Portland Trail Blazers,81,Box Score,,12156,Rose Garden Arena,
Tue Jan 2 2007,7:00p,San Antonio Spurs,78,Cleveland Cavaliers,82,Box Score,,20214,Quicken Loans Arena,
Tue Jan 2 2007,7:00p,Los Angeles Clippers,86,Orlando Magic,91,Box Score,,17262,Amway Arena,
Tue Jan 2 2007,8:00p,Golden State Warriors,97,New Orleans/Oklahoma City Hornets,89,Box Score,,16617,Ford Center,
Tue Jan 2 2007,8:30p,Phoenix Suns,97,Chicago Bulls,96,Box Score,,22853,United Center,
